name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Steve Smith,82,2689,420,900,96,289,340,313,209,71,31,117,1225,2000
Rik Smits,79,1852,431,890,0,156,211,401,85,20,100,108,1018,2000
Eric Snow,82,2866,257,597,11,126,177,261,624,140,8,162,651,2000
Felton Spencer,26,149,15,33,0,20,30,39,3,6,8,9,50,2000
Latrell Sprewell,82,3276,568,1305,44,344,397,349,332,109,22,226,1524,2000
Ryan Stack,25,198,17,51,0,18,27,45,5,4,11,17,52,2000
Jerry Stackhouse,82,3148,619,1447,83,618,758,315,365,103,36,311,1939,2000
John Starks,37,1190,203,542,59,50,59,101,181,42,4,67,515,2000
Vladimir Stepania,30,202,29,79,0,17,36,47,3,10,11,22,75,2000
Joe Stephens,13,181,19,51,0,3,4,36,11,7,3,6,41,2000
Michael Stewart,42,389,20,53,0,18,32,94,6,5,19,17,58,2000
Bryant Stith,45,691,86,189,17,64,77,84,61,18,12,33,253,2000
John Stockton*,82,2432,363,725,43,221,257,215,703,143,15,179,990,2000
Peja Stojaković,74,1749,321,717,100,135,153,276,106,52,7,88,877,2000
Damon Stoudamire,78,2372,386,894,80,122,145,243,405,77,1,149,974,2000
Erick Strickland,68,2025,316,730,73,162,195,323,211,105,13,102,867,2000
Mark Strickland,58,663,122,224,0,40,56,140,22,15,18,24,284,2000
Rod Strickland,69,2188,327,762,1,214,305,259,519,94,18,187,869,2000
Derek Strong,20,148,21,48,1,11,14,44,4,5,2,12,54,2000
Bruno Šundov,14,61,12,31,0,2,2,12,2,2,2,4,26,2000
Bob Sura,73,2216,356,815,122,175,251,288,284,91,19,148,1009,2000
Wally Szczerbiak,73,2171,342,669,28,133,161,272,201,58,23,83,845,2000
Žan Tabak,18,114,16,34,0,5,8,32,4,3,9,11,37,2000
Johnny Taylor,6,34,5,14,1,0,0,6,1,1,1,2,11,2000
Maurice Taylor,62,2227,458,988,1,143,201,400,101,51,48,169,1060,2000
Jason Terry,81,1888,249,600,46,113,140,166,346,90,10,156,657,2000
Jamel Thomas,7,46,8,18,0,1,1,5,6,1,0,5,17,2000
John Thomas,55,477,49,107,0,16,41,75,9,12,14,14,114,2000
Kenny Thomas,72,1797,212,531,32,138,209,437,113,54,22,112,594,2000
Kurt Thomas,80,1971,270,535,1,100,128,505,82,51,42,105,641,2000
Tim Thomas,80,2093,347,753,63,188,243,332,113,59,31,129,945,2000
Otis Thorpe,51,777,125,243,0,29,48,166,33,26,9,59,279,2000
Robert Traylor,44,447,58,122,0,41,68,115,20,25,25,27,157,2000
Gary Trent,11,301,70,142,0,11,21,52,22,8,3,25,151,2000
Mirsad Türkcan,17,90,14,38,0,5,8,33,5,3,1,8,33,2000
Wayne Turner,3,41,1,6,0,2,6,3,5,0,0,3,4,2000
Nick Van Exel,79,2950,473,1213,133,196,240,311,714,68,11,221,1275,2000
Keith Van Horn,80,2782,559,1257,84,333,393,676,158,64,60,245,1535,2000
Jacque Vaughn,78,884,109,262,14,57,76,65,121,32,0,77,289,2000
Loy Vaught,43,292,32,89,0,11,16,91,11,6,4,11,75,2000
Fred Vinson,8,40,5,17,2,1,2,1,0,3,0,4,13,2000
Antoine Walker,82,3003,648,1506,73,311,445,652,305,117,32,259,1680,2000
Samaki Walker,71,980,137,305,0,86,126,272,38,10,35,64,360,2000
Ben Wallace,81,1959,168,334,0,54,114,665,67,72,130,67,390,2000
John Wallace,60,798,155,332,0,82,102,135,22,10,14,63,392,2000
Rasheed Wallace,81,2845,542,1045,8,233,331,566,142,87,107,157,1325,2000
Rex Walters,33,389,38,91,5,12,16,36,65,6,0,29,93,2000
Charlie Ward,72,1986,189,447,102,48,58,228,300,95,16,102,528,2000
Clarence Weatherspoon,78,1615,215,419,0,135,183,449,93,51,49,100,565,2000
Chris Webber,75,2880,748,1548,27,311,414,787,345,120,128,218,1834,2000
Bonzi Wells,66,1162,236,480,20,88,129,182,97,69,12,97,580,2000
Bill Wennington,7,57,6,19,0,2,2,19,1,2,2,1,14,2000
David Wesley,82,2760,407,955,88,214,275,225,463,109,11,159,1116,2000
Doug West,38,581,59,145,0,34,40,71,43,12,8,19,152,2000
Mark West,22,127,5,12,0,5,8,31,2,2,4,6,15,2000
Jahidi White,80,1537,228,450,0,113,211,553,15,31,83,94,569,2000
Chris Whitney,82,1627,217,521,96,112,132,134,313,55,5,107,642,2000
Aaron Williams,81,1545,235,450,0,146,201,409,58,41,92,80,616,2000
Alvin Williams,55,779,114,287,16,48,65,85,126,34,11,47,292,2000
Eric Williams,68,1378,165,386,25,134,169,156,93,44,16,66,489,2000
Jason Williams,81,2760,363,973,145,128,170,230,589,117,8,296,999,2000
Jerome Williams,82,2102,257,456,0,175,284,789,68,95,21,105,689,2000
Lorenzo Williams,8,76,7,9,0,0,0,25,1,3,6,3,14,2000
Monty Williams,75,1501,263,538,2,123,166,250,106,46,17,109,651,2000
Scott Williams,68,1488,213,426,0,94,129,448,28,40,66,65,520,2000
Shammond Williams,43,517,84,225,24,33,51,52,78,18,0,40,225,2000
Walt Williams,76,1859,312,681,102,101,123,306,157,49,44,113,827,2000
Corliss Williamson,76,1707,311,622,0,163,212,290,82,38,19,110,785,2000
Kevin Willis,79,1679,236,569,1,131,164,482,49,36,48,98,604,2000
Dedric Willoughby,25,508,61,179,29,39,51,51,66,23,2,37,190,2000
David Wingate,7,32,1,9,0,0,0,2,3,1,2,2,2,2000
Haywoode Workman,36,350,31,90,14,10,15,26,61,20,0,18,86,2000
Metta World Peace,72,2238,309,759,60,188,279,308,202,119,39,166,866,2000
Lorenzen Wright,75,1205,180,361,1,87,135,305,21,29,40,66,448,2000
Tim Young,25,137,13,39,0,28,36,35,5,2,1,9,54,2000
