name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Rasual Butler,79,1875,257,633,92,79,114,232,40,33,45,65,685,2006
Andrew Bynum,46,338,33,82,0,8,27,80,9,4,22,17,74,2006
Will Bynum,15,162,21,52,2,10,16,12,19,7,0,14,54,2006
Žarko Čabarkapa,61,505,67,174,5,60,84,111,20,13,7,35,199,2006
José Calderón,64,1487,132,312,7,78,92,141,288,42,4,101,349,2006
Marcus Camby,56,1857,302,649,1,111,156,668,115,79,184,92,716,2006
Brian Cardinal,36,402,46,111,13,19,27,55,33,23,0,27,124,2006
Matt Carroll,78,1275,192,476,72,138,168,157,35,47,11,48,594,2006
Anthony Carter,45,589,53,137,4,40,55,62,101,24,9,40,150,2006
Vince Carter,79,2906,653,1518,125,480,601,462,338,94,53,213,1911,2006
Sam Cassell,78,2653,493,1112,70,289,335,287,491,74,11,175,1345,2006
Kelvin Cato,27,333,36,84,0,26,35,70,4,6,12,18,98,2006
Tyson Chandler,79,2121,160,283,0,97,193,714,81,41,104,123,417,2006
Calbert Cheaney,42,448,42,108,0,8,8,61,19,13,2,17,92,2006
Josh Childress,74,2249,278,504,32,154,201,387,131,86,39,101,742,2006
Doug Christie,7,185,9,26,0,8,12,13,14,9,1,6,26,2006
Speedy Claxton,71,2019,304,736,17,246,320,193,339,108,6,154,871,2006
Mateen Cleaves,27,230,25,71,4,19,24,14,42,3,2,14,73,2006
Jarron Collins,79,1730,129,280,0,157,219,333,97,36,27,61,415,2006
Jason Collins,71,1895,104,262,3,44,86,342,70,46,40,61,255,2006
Nick Collison,66,1448,207,394,0,79,113,368,74,21,35,77,493,2006
Brian Cook,81,1535,261,511,36,84,101,274,74,37,32,61,642,2006
Jamal Crawford,79,2555,366,879,101,295,357,248,301,87,15,175,1128,2006
Austin Croshere,50,1148,132,285,54,90,102,265,62,22,7,48,408,2006
Eddy Curry,72,1865,336,597,0,307,486,432,19,28,56,179,979,2006
Samuel Dalembert,66,1761,196,369,0,93,132,541,25,34,160,107,485,2006
Erick Dampier,82,1934,171,347,0,127,215,640,51,27,106,115,469,2006
Antonio Daniels,80,2283,230,550,23,284,336,172,284,52,8,89,767,2006
Marquis Daniels,62,1766,246,512,4,138,183,224,172,67,13,100,634,2006
Antonio Davis,44,940,82,190,0,52,81,208,21,23,10,51,216,2006
Baron Davis,54,1971,335,861,102,195,289,236,480,89,14,159,967,2006
Dale Davis,28,178,9,24,0,8,15,53,6,0,9,4,26,2006
Josh Davis,6,17,2,7,0,2,3,4,1,2,0,1,6,2006
Ricky Davis,78,3207,584,1304,73,275,345,351,394,91,17,213,1516,2006
Carlos Delfino,68,726,91,226,20,45,67,113,44,21,15,36,247,2006
Tony Delk,24,385,71,161,20,20,27,53,33,13,1,19,182,2006
Luol Deng,78,2604,442,954,21,207,276,516,147,72,50,105,1112,2006
Boris Diaw,81,2874,449,853,8,174,238,558,503,58,85,189,1080,2006
Dan Dickau,19,234,17,46,10,18,18,16,40,11,1,18,62,2006
Travis Diener,23,246,29,69,25,5,6,21,16,7,0,10,88,2006
Ike Diogu,69,1031,175,334,0,136,168,229,29,15,30,78,486,2006
DeSagana Diop,81,1510,75,154,1,39,72,374,23,44,146,36,190,2006
Juan Dixon,76,1920,357,821,65,156,194,177,149,58,6,113,935,2006
Michael Doleac,31,371,37,88,0,24,30,85,8,10,7,14,98,2006
Keyon Dooling,50,1137,178,405,13,101,121,78,109,49,4,82,470,2006
Chris Duhon,74,2155,215,538,100,117,143,220,373,70,3,117,647,2006
Tim Duncan*,80,2784,574,1185,2,335,533,881,253,70,162,198,1485,2006
Mike Dunleavy,81,2578,331,816,74,196,252,399,237,60,32,120,932,2006
Ronald Dupree,36,265,33,63,0,14,41,49,14,12,0,14,80,2006
John Edwards,40,296,31,64,0,8,11,48,5,3,15,12,70,2006
Howard Eisley,32,394,34,103,13,20,24,33,69,11,2,21,101,2006
Monta Ellis,49,886,132,318,28,42,59,105,78,32,11,58,334,2006
Francisco Elson,72,1579,151,284,1,49,74,339,47,54,45,65,352,2006
Melvin Ely,57,1348,216,425,0,128,192,277,76,29,44,100,560,2006
Maurice Evans,80,1139,154,341,43,52,65,163,60,41,15,39,403,2006
Reggie Evans,67,1393,131,268,0,115,217,502,38,40,10,85,377,2006
Daniel Ewing,66,971,97,255,22,36,46,85,84,37,6,57,252,2006
Noel Felix,12,82,6,25,1,5,8,13,2,2,3,8,18,2006
Raymond Felton,80,2406,345,883,97,161,222,265,446,102,8,182,948,2006
Michael Finley,77,2038,286,695,110,98,115,247,116,37,7,62,780,2006
Derek Fisher,82,2589,364,887,117,244,293,211,352,125,8,156,1089,2006
Gerald Fitch,18,239,30,89,7,17,23,30,33,7,5,15,84,2006
Marcus Fizer,3,39,9,17,1,1,2,7,1,0,0,2,20,2006
Sharrod Ford,3,13,2,3,0,0,0,3,0,0,1,2,4,2006
T.J. Ford,72,2557,328,789,35,187,248,311,473,104,7,219,878,2006
Danny Fortson,23,276,27,51,0,33,43,78,2,4,2,26,87,2006
Jeff Foster,63,1581,138,250,0,96,159,574,50,41,27,64,372,2006
Adonal Foyle,77,1824,152,300,0,41,67,424,33,44,125,80,345,2006
Richie Frahm,33,342,39,100,23,7,10,33,21,4,2,8,108,2006
Steve Francis,70,2393,333,765,25,314,399,290,345,74,17,214,1005,2006
Channing Frye,65,1572,305,640,3,189,229,374,53,30,47,97,802,2006
Dan Gadzuric,74,885,171,309,0,41,89,232,24,25,43,35,383,2006
Reece Gaines,12,54,6,12,0,1,4,0,3,1,0,1,13,2006
Francisco García,67,1301,130,325,39,78,101,185,94,41,47,75,377,2006
Kevin Garnett*,76,2957,626,1191,8,396,489,966,308,104,107,180,1656,2006
Pat Garrity,57,938,101,242,50,30,37,108,38,12,9,38,282,2006
Pau Gasol,80,3135,600,1194,3,425,617,713,371,46,153,235,1628,2006
Devean George,71,1542,170,425,50,58,86,274,68,66,34,54,448,2006
Eddie Gill,41,122,10,45,7,18,23,15,12,11,1,9,45,2006
Manu Ginóbili,65,1813,309,669,83,280,360,230,235,101,26,121,981,2006
Gordan Giriček,37,956,166,383,18,43,57,70,63,16,4,63,393,2006
Anthony Goldwire,3,22,1,7,0,0,0,1,2,0,0,1,2,2006
Ryan Gomes,61,1376,173,355,3,112,149,298,58,35,5,55,461,2006
Drew Gooden,79,2174,334,652,1,176,258,665,56,52,49,106,845,2006
Ben Gordon,80,2482,486,1152,166,211,268,219,240,75,5,180,1349,2006
Joey Graham,80,1581,198,414,29,108,133,244,60,37,13,92,533,2006
Stephen Graham,22,175,21,54,2,14,15,27,7,5,2,13,58,2006
Danny Granger,78,1765,221,478,30,115,148,384,90,58,62,80,587,2006
Brian Grant,21,248,27,65,0,7,8,57,7,5,3,7,61,2006
Devin Green,27,135,6,28,0,13,21,24,7,3,0,5,25,2006
Gerald Green,32,374,66,138,6,29,37,41,18,13,4,22,167,2006
Willie Green,10,153,28,66,10,4,5,15,5,2,0,12,70,2006
Orien Greene,80,1235,100,253,9,45,68,145,129,77,10,109,254,2006
Adrian Griffin,52,1245,98,204,0,41,53,227,89,51,9,39,237,2006
Eddie Griffin,70,1359,130,370,16,44,74,389,40,13,148,43,320,2006
Anthony Grundy,12,108,19,38,5,9,14,17,9,7,0,9,52,2006
Richard Hamilton,80,2825,649,1322,55,256,303,256,275,52,16,173,1609,2006
Zendon Hamilton,12,49,7,14,0,12,18,11,0,4,0,6,26,2006
Anfernee Hardaway,4,72,4,14,0,2,2,10,8,2,0,6,10,2006
Matt Harpring,71,1944,322,678,14,227,313,368,98,59,14,109,885,2006
Al Harrington,76,2782,551,1220,66,243,350,523,238,85,14,195,1411,2006
Othella Harrington,72,824,135,273,0,77,123,154,39,7,13,61,347,2006
Devin Harris,56,1275,190,405,5,169,236,125,177,53,16,84,554,2006
David Harrison,67,1034,148,294,0,89,174,254,14,23,59,79,385,2006
Jason Hart,66,818,86,221,9,37,56,71,70,31,5,43,218,2006
Udonis Haslem,81,2491,300,591,0,157,199,634,95,50,17,80,757,2006
Trenton Hassell,77,2514,286,616,7,131,176,216,203,43,29,124,710,2006
Chuck Hayes,40,535,59,105,0,29,45,179,14,26,14,12,147,2006
Jarvis Hayes,21,516,77,183,17,25,30,76,27,16,1,22,196,2006
Brendan Haywood,79,1879,222,432,0,131,224,467,46,30,104,97,575,2006
Luther Head,80,2310,254,630,113,86,123,266,215,89,9,119,707,2006
Alan Henderson,51,531,47,91,0,33,49,137,10,9,12,22,127,2006
Nenê,1,3,0,1,0,0,0,0,0,0,0,2,0,2006
Grant Hill*,21,613,119,243,2,78,102,80,48,24,6,35,318,2006
Kirk Hinrich,81,2955,451,1078,126,256,314,288,514,94,21,188,1284,2006
Julius Hodge,14,33,5,13,0,3,8,7,6,2,0,8,13,2006
Randy Holcomb,4,11,1,1,0,0,0,1,0,0,0,0,2,2006
Robert Horry,63,1182,112,292,53,44,68,242,79,43,51,41,321,2006
Eddie House,81,1421,320,759,123,33,41,132,148,42,12,76,796,2006
Dwight Howard,82,3021,468,881,0,356,598,1022,125,65,115,217,1292,2006
Josh Howard,59,1915,350,743,27,196,267,371,111,68,26,79,923,2006
Juwan Howard,80,2537,394,859,0,154,191,535,112,49,8,133,942,2006
Troy Hudson,36,800,127,333,40,48,52,44,106,12,4,40,342,2006
Larry Hughes,36,1281,192,469,28,146,193,161,131,53,21,99,558,2006
Kris Humphries,62,619,77,203,0,34,65,157,30,23,16,31,188,2006
Lindsey Hunter,30,353,37,100,11,2,4,40,62,19,1,20,87,2006
Steven Hunter,69,1312,175,291,0,71,138,271,17,12,76,64,421,2006
Andre Iguodala,82,3086,344,688,56,263,349,481,255,135,21,153,1007,2006
Zydrunas Ilgauskas,78,2283,450,889,0,317,380,591,91,38,136,155,1217,2006
D.J. Mbenga,43,237,32,60,0,10,20,56,2,6,25,16,74,2006
Allen Iverson*,72,3103,815,1822,72,675,829,232,532,140,10,248,2377,2006
Royal Ivey,73,978,116,264,4,24,33,96,74,24,7,23,260,2006
Jarrett Jack,79,1599,189,428,20,128,160,160,219,41,2,102,526,2006
Bobby Jackson,71,1775,286,748,129,107,146,223,195,61,1,101,808,2006
Jermaine Jackson,30,202,11,26,1,12,14,27,25,4,1,13,35,2006
Jim Jackson,40,512,47,160,18,9,13,76,35,12,6,35,121,2006
Luke Jackson,36,315,29,85,12,26,33,40,25,11,2,31,96,2006
Marc Jackson,64,1027,174,369,1,66,82,217,44,13,8,65,415,2006
Stephen Jackson,81,2910,472,1148,117,268,341,312,225,104,43,203,1329,2006
Jerome James,45,406,56,121,0,25,40,91,12,3,23,51,137,2006
LeBron James,79,3361,875,1823,127,601,814,556,521,123,66,260,2478,2006
Mike James,79,2925,576,1228,169,283,338,262,460,72,3,206,1604,2006
Antawn Jamison,82,3288,660,1494,147,217,297,765,158,90,12,137,1684,2006
Marko Jarić,75,2102,226,566,40,95,138,233,293,108,21,127,587,2006
Šarūnas Jasikevičius,75,1557,170,429,86,121,133,153,227,40,4,116,547,2006
Al Jefferson,59,1062,189,379,0,86,134,299,30,30,46,62,464,2006
Richard Jefferson,78,3059,495,1005,60,471,580,534,297,59,17,174,1521,2006
Jared Jeffries,77,1951,187,415,16,99,168,379,148,58,50,99,489,2006
Amir Johnson,3,39,7,10,2,4,4,4,3,0,2,4,20,2006
Anthony Johnson,75,1981,267,603,51,106,141,168,324,63,22,115,691,2006
DerMarr Johnson,58,924,132,306,56,34,42,96,55,25,26,46,354,2006
Ervin Johnson,18,81,7,17,0,1,2,24,2,1,2,5,15,2006
Joe Johnson,82,3340,632,1395,128,261,330,335,536,103,31,267,1653,2006
Linton Johnson,36,524,61,149,13,18,27,122,14,12,12,28,153,2006
Dahntay Jones,71,967,109,263,3,60,93,104,39,38,15,50,281,2006
Damon Jones,82,2089,190,491,140,32,50,133,169,37,1,55,552,2006
Dwayne Jones,14,87,4,10,0,6,13,31,2,1,3,3,14,2006
Eddie Jones,75,2437,292,722,133,168,215,279,177,131,27,93,885,2006
Fred Jones,68,1837,233,559,63,122,160,170,154,55,20,107,651,2006
James Jones,75,1772,243,581,110,103,121,253,57,38,49,35,699,2006
Jumaine Jones,76,2089,298,736,115,88,121,376,63,68,22,74,799,2006
Chris Kaman,78,2560,369,706,0,194,252,750,79,45,108,176,932,2006
Jason Kapono,51,665,79,177,21,28,33,71,37,7,3,20,207,2006
Mario Kasun,28,213,31,69,0,18,23,60,3,2,3,15,80,2006
Viktor Khryapa,69,1492,158,342,10,77,111,307,88,50,29,84,403,2006
Jason Kidd*,80,2975,366,905,139,194,244,580,672,150,29,192,1065,2006
Andrei Kirilenko,69,2604,336,730,36,346,495,552,299,102,220,203,1054,2006
Linas Kleiza,61,519,77,173,2,57,81,116,15,10,13,16,213,2006
Brevin Knight,69,2351,308,772,3,252,314,223,610,157,4,164,871,2006
Yaroslav Korolev,24,127,9,30,2,7,10,13,9,3,0,6,27,2006
Kyle Korver,82,2563,327,761,184,101,119,270,163,65,26,98,939,2006
Nenad Krstić,80,2469,447,881,1,185,265,513,88,32,63,133,1080,2006
Toni Kukoč,65,1018,116,298,45,40,56,150,139,33,17,66,317,2006
Raef LaFrentz,82,2033,238,552,112,51,75,406,115,29,72,65,639,2006
Maciej Lampe,6,28,2,11,0,0,2,9,2,0,0,3,4,2006
David Lee,67,1129,137,230,0,71,123,303,43,30,20,51,345,2006
Voshon Lenard,26,458,75,191,25,16,31,47,41,21,4,31,191,2006
Rashard Lewis,78,2876,538,1151,142,350,428,390,182,102,50,141,1568,2006
Randy Livingston,5,22,0,2,0,0,0,4,1,1,0,1,0,2006
Shaun Livingston,61,1525,149,349,1,53,77,183,273,46,32,111,352,2006
John Lucas III,13,107,14,36,2,0,0,5,12,5,0,7,30,2006
Tyronn Lue,51,1234,192,418,58,118,138,82,157,26,3,75,560,2006
Arvydas Macijauskas,19,135,14,41,3,13,15,10,5,7,0,8,44,2006
Mark Madsen,62,676,27,66,0,20,47,141,11,23,17,26,74,2006
Corey Maggette,32,943,167,375,24,212,256,169,66,19,4,78,570,2006
Jamaal Magloire,82,2465,287,615,0,178,333,778,56,29,80,166,752,2006
Stephon Marbury,60,2193,349,774,33,246,326,175,382,63,4,157,977,2006
Shawn Marion,81,3263,716,1365,96,241,298,959,143,160,137,125,1769,2006
Sean Marks,25,181,37,71,0,7,12,43,7,5,7,7,81,2006
Donyell Marshall,81,2077,265,671,128,92,123,492,60,59,41,90,750,2006
Rawle Marshall,23,241,24,60,1,22,29,31,10,8,7,15,71,2006
Darrick Martin,40,339,34,97,16,18,24,20,57,17,0,15,102,2006
Kenyon Martin,56,1546,297,600,5,121,170,353,79,43,52,72,720,2006
Kevin Martin,72,1913,262,546,66,188,222,261,97,55,9,81,778,2006
Desmond Mason,70,2102,275,690,1,206,302,298,66,42,17,113,757,2006
Jason Maxiell,26,159,23,54,0,14,42,28,3,4,5,11,60,2006
Sean May,23,398,70,171,0,49,64,109,22,17,12,33,189,2006
Rashad McCants,79,1362,241,535,67,78,106,143,63,44,22,86,627,2006
Walter McCarty,36,353,33,99,10,12,21,68,23,8,5,19,88,2006
Antonio McDyess,82,1733,285,560,0,68,122,436,90,46,48,76,638,2006
Tracy McGrady*,47,1745,410,1011,73,254,340,307,225,59,41,120,1147,2006
Jeff McInnis,28,486,63,143,3,20,29,50,52,11,2,29,149,2006
Aaron McKie,14,121,3,12,0,1,2,20,11,5,0,2,7,2006
Keith McLeod,66,1232,120,340,24,106,133,78,151,42,9,76,370,2006
Stanislav Medvedenko,2,6,1,2,0,0,0,0,1,0,0,0,2,2006
Chris Mihm,59,1541,230,459,0,144,201,373,61,16,73,83,604,2006
Aaron Miles,19,118,6,18,0,4,4,14,24,4,1,11,16,2006
C.J. Miles,23,203,28,76,5,18,24,38,16,7,2,9,79,2006
Darius Miles,40,1286,235,510,2,87,163,182,73,42,39,99,559,2006
Darko Miličić,55,767,119,234,0,28,50,151,41,14,77,51,266,2006
Andre Miller,82,2937,404,872,5,313,424,351,674,106,18,256,1126,2006
Brad Miller,79,2923,434,877,34,280,338,615,374,61,62,180,1182,2006
Mike Miller,74,2268,354,760,138,168,210,397,200,52,27,140,1014,2006
Yao Ming*,57,1949,467,900,0,337,395,581,85,30,94,147,1271,2006
Cuttino Mobley,79,2979,429,1008,83,229,273,341,238,93,36,145,1170,2006
Nazr Mohammed,80,1389,190,377,0,113,144,418,40,21,49,91,493,2006
Sergei Monia,26,343,29,87,9,10,14,52,19,7,5,12,77,2006
Mikki Moore,47,583,54,124,0,46,62,130,27,7,15,40,154,2006
Terence Morris,22,192,16,49,0,3,3,38,4,6,5,7,35,2006
Alonzo Mourning*,65,1302,188,315,0,133,224,359,11,13,173,79,509,2006
Troy Murphy,74,2516,363,838,58,251,319,743,101,47,26,108,1035,2006
Lamond Murray,57,576,72,181,27,25,40,132,13,17,7,22,196,2006
Ronald Murray,76,2112,321,768,37,172,242,153,197,68,11,135,851,2006
Dikembe Mutombo*,64,955,50,95,0,69,91,306,4,17,57,35,169,2006
Boniface N'Dong,23,152,22,53,0,6,9,37,7,2,5,6,50,2006
Boštjan Nachbar,36,502,54,156,19,30,44,60,27,16,5,24,157,2006
Lee Nailon,22,237,40,80,0,13,15,42,7,8,4,10,93,2006
Eduardo Nájera,64,1449,127,301,4,89,114,325,52,53,34,54,347,2006
Steve Nash*,79,2796,541,1056,150,257,279,333,826,61,12,276,1489,2006
Jameer Nelson,62,1784,347,719,70,141,181,180,302,70,9,148,905,2006
Rasho Nesterović,80,1515,172,334,0,18,30,309,33,21,88,53,362,2006
Ira Newble,36,353,17,57,3,11,16,56,9,5,10,12,48,2006
Andrés Nocioni,82,2239,383,831,93,204,242,500,117,40,52,120,1063,2006
Moochie Norris,45,424,46,112,4,29,42,54,50,20,1,33,125,2006
Dirk Nowitzki,81,3089,751,1564,110,539,598,728,226,58,83,156,2151,2006
Jermaine O'Neal,51,1802,380,805,3,261,368,476,133,27,117,151,1024,2006
Shaquille O'Neal*,59,1806,480,800,0,221,471,541,113,23,104,168,1181,2006
Fabricio Oberto,59,490,44,93,0,15,27,123,27,9,11,28,103,2006
Lamar Odom,80,3221,445,925,80,216,313,738,443,75,64,213,1186,2006
Emeka Okafor,26,874,131,316,0,82,125,261,31,22,50,53,344,2006
Mehmet Okur,82,2945,519,1128,80,354,454,746,194,40,73,163,1472,2006
Kevin Ollie,70,1069,75,174,1,41,49,98,101,33,3,29,192,2006
Michael Olowokandi,48,919,107,240,0,24,47,220,23,22,33,55,238,2006
Greg Ostertag,60,807,61,124,0,24,48,225,58,6,66,46,146,2006
Bo Outlaw,32,355,35,58,0,5,8,77,14,10,12,17,75,2006
Travis Outlaw,69,1153,162,368,14,62,89,189,34,31,46,37,400,2006
Andre Owens,23,210,27,74,3,12,18,21,8,5,0,13,69,2006
Zaza Pachulia,78,2452,307,681,0,297,404,613,129,89,39,180,911,2006
Scott Padgett,62,718,71,201,42,27,34,165,41,28,12,21,211,2006
Milt Palacio,71,1376,171,403,1,98,150,134,190,47,14,110,441,2006
Jannero Pargo,57,646,109,292,39,17,21,61,94,24,2,61,274,2006
Smush Parker,82,2773,348,779,120,125,180,271,302,140,16,147,941,2006
Tony Parker,80,2715,623,1136,11,253,358,261,460,83,4,249,1510,2006
Ruben Patterson,71,1792,327,635,1,203,338,244,127,76,21,150,858,2006
Chris Paul,78,2808,407,947,50,394,465,400,611,175,6,183,1258,2006
Sasha Pavlović,53,813,87,212,35,32,49,80,25,19,6,42,241,2006
Gary Payton*,81,2305,230,547,66,100,126,233,257,71,10,102,626,2006
Kendrick Perkins,68,1332,137,266,0,80,130,404,69,21,105,107,354,2006
Morris Peterson,82,3140,478,1096,177,241,294,381,190,104,15,126,1374,2006
Johan Petro,68,1282,153,300,0,47,75,296,15,25,51,60,353,2006
Eric Piatkowski,29,228,24,61,9,2,5,23,13,6,1,11,59,2006
Paul Pierce,79,3084,689,1462,111,627,812,530,375,107,34,273,2116,2006
Mickaël Piétrus,52,1179,169,418,56,87,143,163,44,33,10,78,481,2006
Zoran Planinić,56,596,66,183,13,46,66,74,53,20,4,43,191,2006
Pavel Podkolzin,1,18,0,2,0,3,6,7,0,0,1,2,3,2006
Scot Pollard,45,771,70,154,0,29,38,218,24,37,20,26,169,2006
James Posey,67,1914,159,395,117,48,61,319,89,54,20,58,483,2006
Vitaly Potapenko,33,353,37,71,0,10,17,64,9,2,2,16,84,2006
Josh Powell,37,429,37,81,0,36,45,81,9,7,4,22,110,2006
Ronnie Price,29,150,21,58,6,12,12,15,11,6,0,10,60,2006
Tayshaun Prince,82,2898,455,999,64,182,238,346,186,62,39,91,1156,2006
Laron Profit,25,279,40,84,3,21,24,43,15,11,5,24,104,2006
Joel Przybilla,56,1395,131,239,0,82,154,391,43,20,130,76,344,2006
Vladimir Radmanović,77,1974,262,643,138,93,114,358,136,61,29,93,755,2006
Shavlik Randolph,57,487,44,97,0,43,71,133,19,19,12,21,131,2006
Zach Randolph,74,2545,536,1229,16,245,343,592,144,57,14,165,1333,2006
Theo Ratliff,55,1301,108,189,0,54,83,279,28,18,88,47,270,2006
Željko Rebrača,29,412,52,96,0,31,41,64,9,5,19,24,135,2006
Michael Redd,80,3130,682,1516,163,501,571,342,229,95,5,170,2028,2006
Justin Reed,72,997,119,295,0,87,120,124,41,23,15,52,325,2006
Jason Richardson,75,2877,641,1438,183,276,410,438,232,97,37,167,1741,2006
Quentin Richardson,55,1442,163,459,64,61,91,230,88,39,6,56,451,2006
Luke Ridnour,79,2625,334,799,43,199,227,235,550,123,22,162,910,2006
Anthony Roberson,16,88,14,31,5,2,2,6,5,1,0,3,35,2006
Lawrence Roberts,33,181,20,44,0,11,23,49,5,8,2,5,51,2006
Bernard Robinson,66,1303,157,365,2,106,134,219,77,81,10,74,422,2006
Clifford Robinson,80,1863,219,513,60,52,79,267,89,44,40,62,550,2006
Nate Robinson,72,1544,230,565,58,152,202,167,147,59,1,114,670,2006
Jalen Rose,72,1983,290,685,59,248,318,211,181,30,13,115,887,2006
Malik Rose,72,1119,105,281,1,107,137,259,67,43,14,80,318,2006
Quinton Ross,67,1515,130,308,0,57,75,170,79,51,16,47,317,2006
Michael Ruffin,76,1010,34,77,0,37,74,271,27,33,31,38,105,2006
Kareem Rush,47,1111,181,469,57,55,77,103,50,38,13,65,474,2006
John Salmons,82,2059,219,521,26,155,200,220,223,73,13,125,619,2006
Jamal Sampson,12,39,5,7,0,0,2,18,5,0,4,0,10,2006
Melvin Sanders,16,113,16,33,2,7,10,23,3,5,0,8,41,2006
Brian Scalabrine,71,938,74,193,31,26,36,114,51,21,19,50,205,2006
Luke Schenscher,20,149,16,26,0,4,13,29,7,1,3,5,36,2006
