name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Kobe Bryant*,68,2783,701,1510,61,475,557,399,338,114,43,220,1938,2001
Mark Bryant,18,101,8,20,0,3,5,21,3,1,2,5,19,2001
Greg Buckner,37,820,84,192,2,59,81,157,49,33,9,27,229,2001
Jud Buechler,57,737,76,164,32,9,12,94,39,21,10,25,193,2001
Rodney Buford,47,573,104,241,16,24,29,74,17,17,6,29,248,2001
Matt Bullard,61,1000,129,305,86,10,14,130,42,10,9,12,354,2001
Scott Burrell,4,41,7,15,2,1,4,3,1,3,0,0,17,2001
Jason Caffey,70,1460,179,367,0,142,211,353,53,38,25,77,500,2001
Marcus Camby,63,2127,304,580,1,150,225,723,52,66,136,63,759,2001
Elden Campbell,78,2337,367,834,0,288,406,608,104,60,140,144,1022,2001
Brian Cardinal,15,126,10,31,0,11,18,23,3,7,2,9,31,2001
Chris Carr,35,309,53,112,17,46,60,44,11,4,3,19,169,2001
Anthony Carter,72,1630,195,480,6,65,103,180,268,73,10,119,461,2001
Vince Carter,75,2979,762,1656,162,384,502,416,291,114,82,167,2070,2001
Sam Cassell,76,2709,537,1132,30,277,323,290,580,88,8,220,1381,2001
Kelvin Cato,35,624,64,111,0,37,57,141,11,13,31,25,165,2001
Duane Causwell,31,384,32,85,0,12,25,83,5,8,18,23,76,2001
Cedric Ceballos,40,559,101,229,22,37,43,106,20,16,7,32,261,2001
Calbert Cheaney,9,153,10,30,0,1,2,20,9,4,2,5,21,2001
Chris Childs,77,1859,135,335,32,60,71,202,355,59,15,156,362,2001
Doug Christie,81,2939,311,788,94,280,312,355,289,183,45,154,996,2001
Keon Clark,81,1720,249,519,0,142,240,434,72,32,154,90,640,2001
Mateen Cleaves,78,1268,160,400,5,97,137,132,207,49,1,139,422,2001
John Coker,6,32,1,8,0,0,0,5,2,1,0,2,2,2001
Derrick Coleman,34,683,97,255,20,63,92,184,39,10,21,42,277,2001
Bimbo Coles,47,804,91,239,2,48,56,48,138,27,6,59,232,2001
Jason Collier,23,222,27,71,0,17,24,37,6,2,3,11,71,2001
Sean Colson,13,44,6,24,1,2,4,6,10,1,0,2,15,2001
Tyrone Corbin,15,117,9,38,0,2,4,13,4,2,0,3,20,2001
Chris Crawford,47,901,122,270,6,68,83,110,37,21,16,62,318,2001
Jamal Crawford,61,1050,107,304,41,27,34,89,141,43,14,85,282,2001
Austin Croshere,81,1874,276,701,70,200,231,387,92,36,50,136,822,2001
John Crotty,31,264,22,65,4,17,19,28,34,6,0,19,65,2001
Vonteego Cummings,66,1495,178,517,48,79,116,137,227,67,14,91,483,2001
Bill Curley,20,192,25,47,1,12,19,37,3,7,9,16,63,2001
Dell Curry,71,956,162,382,62,43,51,85,75,27,8,39,429,2001
Michael Curry,68,1485,145,319,4,62,73,121,132,27,3,61,356,2001
Erick Dampier,43,1038,126,314,0,67,126,250,59,17,58,82,319,2001
Antonio Daniels,79,2060,275,588,74,121,156,163,304,61,14,109,745,2001
Kornél Dávid,27,209,25,51,0,12,13,52,7,6,4,11,62,2001
Antonio Davis,78,2729,375,866,0,319,423,787,106,22,151,135,1069,2001
Baron Davis,82,3192,409,957,85,228,337,408,598,170,36,226,1131,2001
Dale Davis,81,2162,242,487,0,96,152,606,103,44,76,67,580,2001
Emanual Davis,62,1290,133,318,50,45,55,154,137,64,12,77,361,2001
Hubert Davis,66,1692,196,433,78,54,62,139,110,35,1,81,524,2001
Ricky Davis,7,70,12,29,1,7,8,7,11,5,2,5,32,2001
Terry Davis,19,228,12,25,0,9,22,53,7,1,1,5,33,2001
Todd Day,31,345,44,118,26,18,23,37,28,10,7,24,132,2001
Andrew DeClercq,67,903,107,193,0,47,82,236,32,41,33,51,261,2001
Vinny Del Negro,65,922,106,234,1,41,44,82,126,26,3,34,254,2001
Tony Delk,82,2288,383,923,54,185,235,261,160,75,17,101,1005,2001
Derrick Dial,33,207,36,83,2,12,21,38,21,4,6,12,86,2001
Michael Dickerson,70,2618,425,1020,86,206,270,229,233,62,27,162,1142,2001
Vlade Divac*,81,2420,364,755,4,242,350,673,231,87,93,192,974,2001
Michael Doleac,77,1398,220,527,0,50,59,273,65,37,41,59,490,2001
Keyon Dooling,76,1237,148,362,28,125,179,89,177,41,11,94,449,2001
Sherman Douglas,59,1094,122,303,8,86,115,74,144,36,4,79,338,2001
Bryce Drew,48,1305,124,327,40,14,19,69,185,32,3,68,302,2001
Chris Dudley,53,613,29,73,0,14,36,183,18,14,29,26,72,2001
Tim Duncan*,82,3174,702,1406,7,409,662,997,245,70,192,242,1820,2001
Tyus Edney,24,263,35,91,1,35,39,24,54,17,0,25,106,2001
Kevin Edwards,46,634,56,170,5,43,53,82,52,29,8,37,160,2001
Howard Eisley,82,2426,265,675,107,104,126,197,295,99,12,102,741,2001
Obinna Ekezie,33,281,32,81,0,37,53,78,9,5,5,14,101,2001
Khalid El-Amin,50,936,115,311,28,56,72,81,145,48,2,54,314,2001
Mario Elie,68,1506,104,246,36,55,69,155,131,58,12,60,299,2001
Sean Elliott,52,1229,147,339,55,60,84,170,81,23,25,51,409,2001
LaPhonso Ellis,82,1948,298,642,7,169,214,494,93,67,74,108,772,2001
Pervis Ellison,9,40,2,7,0,2,2,12,3,0,2,3,6,2001
Evan Eschmeyer,74,1331,92,200,0,67,102,366,40,41,58,53,251,2001
Patrick Ewing*,79,2107,294,684,0,172,251,585,92,53,91,151,760,2001
Jamie Feick,6,149,8,23,0,6,12,56,5,8,3,7,22,2001
Danny Ferry,80,1688,178,375,70,22,30,223,71,28,21,50,448,2001
Michael Finley,82,3443,711,1552,91,252,325,425,360,118,32,190,1765,2001
Derek Fisher,20,709,77,187,25,50,62,59,87,39,2,29,229,2001
Marcus Fizer,72,1580,278,646,10,117,161,313,76,30,19,124,683,2001
Danny Fortson,6,203,29,50,0,42,54,98,5,2,0,10,100,2001
Greg Foster,62,451,56,133,3,10,14,112,32,9,12,25,125,2001
Jeff Foster,71,1152,100,213,2,47,91,389,33,39,28,52,249,2001
Rick Fox,82,2291,287,646,118,95,122,325,262,70,29,136,787,2001
Adonal Foyle,58,1457,156,375,0,30,68,405,48,31,156,79,342,2001
Steve Francis,80,3194,550,1219,133,358,438,553,517,141,31,265,1591,2001
Todd Fuller,10,77,10,35,0,8,8,18,1,3,2,3,28,2001
Lawrence Funderburke,59,698,120,242,0,48,77,196,17,9,13,32,288,2001
Rubén Garcés,13,73,7,22,0,2,8,29,5,3,2,5,16,2001
Chris Garner,8,149,7,37,0,5,6,12,18,7,1,9,19,2001
Kevin Garnett*,81,3202,704,1475,19,357,467,921,401,111,145,230,1784,2001
Dean Garrett,70,831,75,156,0,27,39,217,24,26,49,25,177,2001
Pat Garrity,76,1579,223,576,97,85,98,210,51,40,15,68,628,2001
Chris Gatling,74,1670,329,733,28,156,228,391,61,52,27,119,842,2001
Matt Geiger,35,542,88,224,0,37,54,139,14,12,8,25,213,2001
Devean George,59,593,64,207,15,39,55,110,19,15,15,34,182,2001
Eddie Gill,8,152,16,41,3,4,5,9,24,4,1,10,39,2001
Kendall Gill,31,892,107,323,4,65,90,131,87,47,7,48,283,2001
Dion Glover,57,929,141,336,9,47,69,131,69,49,10,54,338,2001
Anthony Goldwire,20,201,30,80,9,13,17,12,34,9,0,15,82,2001
Steve Goodrich,12,133,7,18,1,4,7,21,6,2,1,8,19,2001
Brian Grant,82,2771,484,1010,0,282,354,718,101,60,71,170,1250,2001
Gary Grant,4,17,5,7,0,0,0,0,1,0,0,0,10,2001
Horace Grant,77,2390,263,569,0,131,169,545,121,51,61,48,657,2001
A.C. Green,82,1411,144,324,0,79,111,313,39,30,8,45,367,2001
Adrian Griffin,44,377,33,97,9,18,24,87,27,18,5,18,93,2001
Tom Gugliotta,57,1159,149,380,3,61,77,255,55,47,21,51,362,2001
A.J. Guyton,33,630,78,192,27,15,18,36,64,9,5,24,198,2001
Darvin Ham,29,540,39,80,2,29,49,121,25,17,21,33,109,2001
Richard Hamilton,78,2519,547,1249,40,277,319,238,224,75,10,201,1411,2001
Zendon Hamilton,3,19,2,9,0,5,8,8,0,0,0,2,9,2001
Tom Hammonds,7,30,3,10,0,1,2,4,1,0,0,3,7,2001
Anfernee Hardaway,4,112,15,36,2,7,11,18,15,6,1,3,39,2001
Tim Hardaway,77,2613,408,1042,189,145,181,204,483,90,6,189,1150,2001
Ron Harper,47,1139,127,271,19,34,48,166,113,39,25,62,307,2001
Matt Harpring,56,1615,238,524,13,134,165,242,102,42,17,90,623,2001
Al Harrington,78,1892,241,543,1,103,157,381,130,63,18,148,586,2001
Othella Harrington,74,1815,247,507,0,171,224,388,56,34,45,145,665,2001
Lucious Harris,73,2071,265,624,46,107,139,288,135,74,16,64,683,2001
Jason Hart,1,10,1,1,0,0,0,0,1,0,0,2,2,2001
Antonio Harvey,12,72,13,28,0,5,6,14,4,1,6,3,31,2001
Donnell Harvey,18,65,8,14,0,6,16,20,2,3,1,7,22,2001
Hersey Hawkins,59,681,56,137,17,54,63,80,72,33,9,19,183,2001
Michael Hawkins,10,76,3,9,2,0,0,5,13,2,0,6,8,2001
Alan Henderson,73,1810,298,671,0,173,271,406,50,51,29,126,769,2001
Cedric Henderson,55,961,102,262,1,30,46,90,79,29,23,63,235,2001
Chris Herren,25,408,29,96,16,9,12,21,56,14,0,20,83,2001
Grant Hill*,4,133,19,43,1,16,26,25,25,5,2,11,55,2001
Tyrone Hill,76,2363,278,587,0,172,273,687,48,37,27,127,728,2001
Fred Hoiberg,74,2247,217,495,103,136,157,308,263,98,12,74,673,2001
Robert Horry,79,1587,147,380,54,59,83,296,128,54,54,79,407,2001
Eddie House,50,550,104,247,19,24,35,42,52,13,0,35,251,2001
Allan Houston,78,2858,542,1208,96,279,307,283,173,52,10,161,1459,2001
Juwan Howard,81,2974,583,1218,0,296,383,572,224,75,37,242,1462,2001
Troy Hudson,75,1008,125,372,22,85,104,105,162,37,3,92,357,2001
Larry Hughes,50,1846,308,805,14,193,252,276,223,96,29,152,823,2001
Lindsey Hunter,82,2002,298,783,152,77,96,169,222,102,12,68,825,2001
Zydrunas Ilgauskas,24,616,114,234,0,53,78,160,18,15,37,60,281,2001
Allen Iverson*,71,2979,762,1813,98,585,719,273,325,178,20,237,2207,2001
Bobby Jackson,79,1648,231,526,39,65,88,246,161,87,7,103,566,2001
Jaren Jackson,16,114,16,40,7,0,2,12,7,5,0,3,39,2001
Jim Jackson,56,1690,239,632,26,139,169,224,163,53,10,130,643,2001
Marc Jackson,48,1410,237,508,5,154,192,361,59,34,27,93,633,2001
Mark Jackson,83,2588,244,583,70,73,93,305,661,84,7,175,631,2001
Stephen Jackson,77,1660,243,572,52,97,135,208,140,86,14,130,635,2001
Sam Jacobson,14,59,9,18,0,2,3,6,4,3,0,0,20,2001
Tim James,30,197,16,52,1,12,14,35,8,2,5,8,45,2001
Antawn Jamison,82,3394,800,1812,62,382,534,715,164,114,28,199,2044,2001
Anthony Johnson,53,511,53,152,1,23,33,44,78,23,6,34,130,2001
Avery Johnson,55,1290,134,300,1,41,60,85,237,33,4,60,310,2001
DerMarr Johnson,78,1313,146,390,41,64,87,178,64,43,30,93,397,2001
Ervin Johnson,82,1981,108,198,0,50,93,613,40,44,97,47,266,2001
Larry Johnson,65,2105,246,598,51,102,128,363,127,39,29,97,645,2001
Damon Jones,71,1415,170,416,84,37,52,124,224,36,1,76,461,2001
Eddie Jones,63,2282,388,871,90,228,270,292,171,110,58,135,1094,2001
Jumaine Jones,65,866,122,275,20,40,53,189,32,30,15,39,304,2001
Popeye Jones,45,638,60,153,1,41,55,220,31,19,8,21,162,2001
Garth Joseph,4,16,1,5,0,0,2,2,1,0,1,2,2,2001
Adam Keefe,67,836,64,159,1,39,63,209,36,28,20,40,168,2001
Shawn Kemp,68,1083,168,413,4,101,131,259,65,45,23,99,441,2001
Steve Kerr,55,650,67,159,33,14,15,35,57,16,1,21,181,2001
Jerome Kersey,22,243,32,69,0,8,16,45,15,14,8,6,72,2001
Jason Kidd*,77,3065,451,1097,69,328,403,494,753,166,23,286,1299,2001
Gerard King,45,706,90,176,0,36,45,129,31,14,11,47,216,2001
Brevin Knight,53,1457,139,371,1,54,66,168,311,101,4,91,333,2001
Travis Knight,45,256,10,53,0,9,18,53,5,5,11,10,29,2001
Toni Kukoč,65,1597,275,582,70,101,160,259,199,48,11,111,721,2001
Christian Laettner,78,1663,277,551,4,170,204,365,124,71,46,137,728,2001
Raef LaFrentz,78,2457,387,812,51,183,262,607,107,37,206,97,1008,2001
Trajan Langdon,65,1116,135,313,51,68,76,89,81,38,9,52,389,2001
Dan Langhi,33,241,37,99,0,16,29,41,4,7,1,8,90,2001
Voshon Lenard,80,2331,336,846,147,153,192,231,190,65,18,102,972,2001
Quincy Lewis,35,402,50,123,9,15,21,47,18,10,10,17,124,2001
Rashard Lewis,78,2720,426,887,123,176,213,541,125,91,45,129,1151,2001
Randy Livingston,2,7,0,2,0,0,0,1,1,0,0,0,0,2001
Art Long,9,20,0,4,0,0,2,8,1,0,3,2,0,2001
Grant Long,66,1507,140,319,4,112,157,274,83,72,15,62,396,2001
Luc Longley,25,301,18,54,0,13,17,66,7,3,9,22,49,2001
Felipe López,70,1565,211,478,19,109,156,234,107,62,30,83,550,2001
Tyronn Lue,38,468,50,117,11,19,24,32,45,19,0,27,130,2001
George Lynch,82,2649,274,616,15,123,171,590,139,99,30,109,686,2001
Todd MacCulloch,63,597,109,185,0,42,66,168,10,7,19,27,260,2001
Don MacLean,8,76,10,20,2,9,12,18,4,5,1,10,31,2001
Mark Madsen,70,641,55,113,1,26,37,152,24,8,8,27,137,2001
Corey Maggette,69,1359,225,487,17,223,288,291,82,35,9,106,690,2001
Jamaal Magloire,74,1095,122,271,0,95,145,295,27,18,78,61,339,2001
Dan Majerle,53,1306,87,259,57,36,44,166,88,53,15,35,267,2001
Karl Malone*,81,2895,670,1345,2,536,676,669,361,93,62,244,1878,2001
Matt Maloney,55,1403,146,348,51,26,34,117,154,56,5,70,369,2001
Danny Manning,82,1305,247,500,7,102,140,214,92,47,29,96,603,2001
Stephon Marbury,67,2557,563,1277,110,362,458,205,506,79,5,197,1598,2001
Shawn Marion,79,2857,557,1160,21,234,289,848,160,132,108,129,1369,2001
Donyell Marshall,81,2326,427,849,41,205,273,566,133,85,78,128,1100,2001
Darrick Martin,31,176,29,76,14,31,35,16,14,7,0,10,103,2001
Kenyon Martin,68,2272,346,777,1,121,192,502,131,78,113,138,814,2001
Jamal Mashburn,76,2989,573,1388,103,279,364,576,411,85,13,211,1528,2001
Anthony Mason,80,3254,460,954,0,370,474,770,248,80,25,179,1290,2001
Desmond Mason,78,1522,189,439,18,67,91,249,63,39,20,53,463,2001
Tony Massenburg,52,823,92,199,0,49,70,210,9,10,28,48,233,2001
Vernon Maxwell,43,660,73,223,34,21,32,66,49,21,3,35,201,2001
Walter McCarty,60,478,45,126,19,22,28,81,39,14,7,20,131,2001
Dan McClintock,6,58,9,18,0,0,5,17,1,0,2,3,18,2001
George McCloud,76,2007,250,655,77,152,181,224,279,53,27,117,729,2001
Jelani McCoy,70,1143,138,264,0,41,93,251,57,18,49,75,317,2001
Antonio McDyess,70,2555,577,1165,0,304,434,845,146,43,102,162,1458,2001
Tracy McGrady*,77,3087,788,1724,59,430,587,580,352,116,118,198,2065,2001
Jim McIlvaine,18,193,10,28,0,8,12,35,4,7,15,9,28,2001
Jeff McInnis,81,2831,432,933,52,130,161,220,447,75,7,113,1046,2001
Derrick McKey,66,987,60,136,4,21,27,176,74,48,13,47,145,2001
Aaron McKie,76,2394,338,714,53,149,194,311,377,106,8,203,878,2001
Roshown McLeod,35,922,145,332,2,45,51,120,58,23,8,58,337,2001
Paul McPherson,55,595,109,216,2,42,58,79,38,25,4,47,262,2001
Stanislav Medvedenko,7,39,12,25,1,7,12,9,2,1,1,3,32,2001
Ron Mercer,61,2535,500,1121,14,188,228,236,201,78,27,129,1202,2001
Chris Mihm,59,1166,173,391,0,100,126,280,16,20,53,80,446,2001
Darius Miles,81,2133,318,630,1,124,238,477,99,51,125,147,761,2001
Andre Miller,82,2848,452,999,17,375,450,360,657,119,28,265,1296,2001
Anthony Miller,4,11,1,2,0,0,0,2,0,0,0,1,2,2001
Brad Miller,57,1434,168,386,1,168,226,419,107,33,38,73,505,2001
Mike Miller,82,2390,368,845,148,91,128,327,140,51,19,97,975,2001
Reggie Miller*,81,3181,517,1176,170,323,348,285,260,81,15,133,1527,2001
Chris Mills,15,493,71,191,7,31,36,93,18,9,5,20,180,2001
Terry Mills,14,113,11,34,3,0,0,21,5,3,1,10,25,2001
Sam Mitchell,82,983,118,289,9,40,55,123,57,26,10,36,285,2001
Cuttino Mobley,79,3002,527,1214,90,394,474,397,195,84,26,165,1538,2001
Nazr Mohammed,58,912,176,369,0,89,126,307,19,29,35,64,441,2001
Jérôme Moïso,24,135,12,30,0,11,26,42,3,3,4,18,35,2001
Eric Montross,54,649,56,138,0,8,31,173,19,11,26,41,120,2001
Mikki Moore,81,1154,132,268,0,95,130,316,33,24,61,74,359,2001
Hanno Möttölä,73,989,123,277,0,73,90,174,25,11,9,67,319,2001
Alonzo Mourning*,13,306,73,141,0,31,55,101,12,4,31,28,177,2001
Chris Mullin*,20,374,36,106,19,24,28,41,19,16,10,19,115,2001
Lamond Murray,78,2225,391,925,61,155,211,340,124,83,27,141,998,2001
Tracy Murray,51,588,94,248,36,33,42,81,23,12,7,26,257,2001
Dikembe Mutombo*,75,2591,269,556,0,211,291,1015,76,29,203,144,749,2001
Mamadou N'Diaye,3,10,1,4,0,2,2,2,0,0,0,0,4,2001
Lee Nailon,42,469,66,136,0,32,43,92,24,9,5,27,164,2001
Eduardo Nájera,40,431,58,111,1,14,33,95,27,13,8,17,131,2001
Steve Nash*,70,2387,386,792,89,231,258,223,509,72,5,205,1092,2001
Tyrone Nesby,62,1556,189,530,49,85,106,173,76,51,20,65,512,2001
Rasho Nesterović,73,1233,147,319,0,34,65,286,45,25,63,55,328,2001
Ira Newble,27,184,21,55,4,8,16,35,6,2,4,7,54,2001
Johnny Newman,82,2049,291,695,59,254,297,176,115,63,10,106,895,2001
Moochie Norris,82,1654,184,413,25,151,194,198,283,69,2,107,544,2001
Dirk Nowitzki,82,3125,591,1247,151,451,538,754,173,79,101,156,1784,2001
Jermaine O'Neal,81,2641,404,868,0,233,388,794,98,49,228,161,1041,2001
Shaquille O'Neal*,74,2924,813,1422,0,499,972,940,277,47,204,218,2125,2001
Charles Oakley,78,2767,305,786,11,127,152,741,264,76,48,139,748,2001
Lamar Odom,76,2836,481,1046,80,262,386,592,392,74,122,264,1304,2001
Hakeem Olajuwon*,58,1545,283,568,0,123,198,431,72,70,88,81,689,2001
Kevin Ollie,70,925,76,192,1,63,89,95,146,30,1,49,216,2001
Michael Olowokandi,82,2127,308,708,0,85,156,525,46,30,108,169,701,2001
Greg Ostertag,81,1491,139,281,1,84,151,415,22,22,142,63,363,2001
Bo Outlaw,80,2534,226,368,1,129,225,619,225,105,137,141,582,2001
Doug Overton,21,475,52,139,11,10,16,39,72,8,0,31,125,2001
Billy Owens,45,793,88,230,3,19,40,205,55,32,12,39,198,2001
Olumide Oyedeji,30,221,18,37,0,9,12,67,2,7,10,11,45,2001
Robert Pack,74,1260,181,426,12,105,137,137,293,65,1,135,479,2001
Scott Padgett,27,127,18,43,5,15,20,39,5,6,3,10,56,2001
Milt Palacio,58,1141,126,267,12,78,92,102,151,48,0,80,342,2001
Cherokee Parks,65,1054,134,274,0,31,44,229,46,25,36,41,299,2001
Ruben Patterson,76,2059,370,749,2,246,361,382,161,103,45,155,988,2001
Gary Payton*,79,3244,725,1591,102,271,354,361,642,127,26,209,1823,2001
Anthony Peeler,75,2126,308,732,100,75,87,192,192,91,18,105,791,2001
Mike Penberthy,53,851,92,222,55,28,31,63,71,22,2,34,267,2001
Will Perdue,13,58,6,9,0,2,4,18,2,3,2,0,14,2001
Sam Perkins,64,999,86,226,38,32,38,168,41,33,18,19,242,2001
Elliot Perry,49,499,65,140,1,16,22,46,79,22,1,38,147,2001
Wesley Person,44,958,128,292,34,24,30,130,64,27,11,40,314,2001
Morris Peterson,80,1809,290,673,63,104,145,259,105,63,20,78,747,2001
Eric Piatkowski,81,2144,291,672,120,158,181,241,96,46,19,76,860,2001
Paul Pierce,82,3120,687,1513,147,550,738,522,253,138,69,262,2071,2001
Scottie Pippen*,64,2133,269,596,64,119,161,333,294,94,35,154,721,2001
Scot Pollard,77,1658,185,395,0,128,171,465,47,48,97,66,498,2001
Olden Polynice,81,1619,206,415,0,17,65,378,31,27,77,78,429,2001
Mark Pope,63,942,62,142,5,22,35,147,38,16,26,17,151,2001
Chris Porter,51,1147,173,445,0,94,141,189,61,45,6,59,440,2001
Terry Porter,80,1678,197,440,87,92,116,201,251,52,11,104,573,2001
James Posey,82,2255,243,590,65,115,141,431,163,93,40,102,666,2001
Lavor Postell,26,169,17,54,3,22,27,25,5,4,2,17,59,2001
Vitaly Potapenko,82,1901,248,521,0,115,158,495,64,52,23,105,611,2001
Brent Price,6,30,3,11,1,6,7,4,5,2,0,4,13,2001
Laron Profit,35,605,56,142,7,33,45,64,89,36,11,46,152,2001
Joel Przybilla,33,270,12,35,0,3,11,71,2,3,30,13,27,2001
Theo Ratliff,50,1800,228,457,0,165,217,413,58,30,187,126,621,2001
Eldridge Recasner,43,403,38,114,13,14,18,50,39,6,1,27,103,2001
Michael Redd,6,35,5,19,0,3,6,4,1,1,0,1,13,2001
Bryant Reeves,75,1832,254,552,1,113,142,452,80,43,54,90,622,2001
Don Reid,65,764,82,145,0,46,75,242,21,23,54,48,210,2001
J.R. Reid,6,39,2,5,0,6,8,8,1,2,1,1,10,2001
Glen Rice,75,2212,331,752,82,155,182,307,89,41,13,96,899,2001
Quentin Richardson,76,1358,232,525,50,99,158,257,62,42,7,64,613,2001
Mitch Richmond*,37,1216,205,504,45,143,160,109,111,43,7,84,598,2001
Isaiah Rider,67,1206,201,472,34,71,83,156,111,27,7,98,507,2001
Terrance Roberson,3,13,0,2,0,0,0,1,1,0,0,2,0,2001
Clifford Robinson,82,2751,501,1186,90,253,357,334,237,87,82,186,1345,2001
David Robinson*,80,2371,400,823,0,351,470,691,116,80,197,122,1151,2001
Eddie Robinson,67,1201,216,407,2,64,88,198,59,50,32,43,498,2001
Glenn Robinson,76,2813,684,1460,55,251,306,526,252,86,62,219,1674,2001
Jamal Robinson,6,72,3,22,0,0,0,11,2,6,0,3,6,2001
James Robinson,6,50,4,11,2,0,0,8,0,4,1,4,10,2001
Larry Robinson,34,632,67,184,44,21,24,87,36,28,2,25,199,2001
Carlos Rogers,39,544,75,110,0,29,52,139,9,10,18,17,179,2001
Rodney Rogers,82,2183,377,876,56,188,247,359,180,97,47,157,998,2001
Sean Rooks,82,1553,169,395,1,107,143,303,77,34,64,73,446,2001
Jalen Rose,72,2943,567,1242,59,285,344,359,435,65,43,211,1478,2001
Malik Rose,57,1219,160,368,3,114,160,308,48,59,40,74,437,2001
Michael Ruffin,45,879,40,90,0,39,77,262,39,30,38,46,119,2001
Bryon Russell,78,2473,308,700,95,222,285,330,160,96,20,113,933,2001
Arvydas Sabonis*,61,1299,247,516,1,121,156,331,91,40,62,85,616,2001
Soumaila Samake,34,226,18,48,0,10,24,53,1,2,14,4,46,2001
Pepe Sánchez,29,150,9,28,0,2,2,15,41,11,1,6,20,2001
Daniel Santiago,54,581,64,134,0,42,61,102,11,17,21,47,170,2001
Detlef Schrempf,26,397,39,95,3,23,27,78,44,7,3,28,104,2001
Shawnelle Scott,27,144,17,41,0,9,22,50,4,5,6,11,43,2001
Brian Shaw,80,1833,164,411,42,51,64,304,258,49,27,97,421,2001
Brian Skinner,39,584,64,161,0,32,59,168,18,14,11,32,160,2001
