name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Muggsy Bogues,82,2790,317,671,2,94,120,235,743,170,6,156,730,1992
Manute Bol,71,1267,49,128,0,12,26,222,22,11,205,41,110,1992
Anthony Bonner,79,2287,294,658,1,151,241,485,125,94,26,133,740,1992
Anthony Bowie,52,1721,312,633,17,117,136,245,163,55,38,107,758,1992
Sam Bowie,71,2179,421,947,8,212,280,578,186,41,120,150,1062,1992
Terrell Brandon,82,1605,252,601,1,100,124,162,316,81,22,136,605,1992
Randy Breuer,67,1176,161,344,0,41,77,281,89,27,99,41,363,1992
Frank Brickowski,65,1556,306,584,3,125,163,344,122,60,23,112,740,1992
Kevin Brooks,37,270,43,97,2,17,21,39,11,8,2,18,105,1992
Scott Brooks,82,1082,167,374,32,51,63,99,205,66,7,51,417,1992
Chucky Brown,42,431,60,128,0,30,49,82,26,12,7,29,150,1992
Dee Brown,31,883,149,350,5,60,78,79,164,33,7,59,363,1992
Mike Brown,82,1783,221,488,0,190,285,476,81,42,34,105,632,1992
Myron Brown,4,23,4,6,1,0,0,3,6,1,0,4,9,1992
Randy Brown,56,535,77,169,0,38,58,69,59,35,12,42,192,1992
Tony Brown,57,655,102,249,19,48,66,84,48,30,5,35,271,1992
Mark Bryant,56,800,95,198,0,40,60,201,41,26,8,30,230,1992
Jud Buechler,28,290,29,71,0,12,21,52,23,19,7,13,70,1992
Matt Bullard,80,1278,205,447,64,38,50,223,75,26,21,56,512,1992
Willie Burton,68,1585,280,622,6,196,245,244,123,46,37,119,762,1992
Steve Burtt,31,356,74,160,1,38,54,34,59,16,4,33,187,1992
Michael Cage,82,2461,307,542,0,106,171,728,92,99,55,78,720,1992
Demetrius Calip,7,58,4,18,1,2,3,5,12,1,0,5,11,1992
Elden Campbell,81,1876,220,491,0,138,223,423,59,53,159,73,578,1992
Tony Campbell,78,2441,527,1137,13,240,299,286,229,84,31,165,1307,1992
Antoine Carr,81,1867,359,732,1,162,212,346,63,32,96,114,881,1992
Bill Cartwright,64,1471,208,445,0,96,159,324,87,22,14,75,512,1992
Terry Catledge,78,2430,457,922,0,240,346,549,109,58,16,138,1154,1992
Duane Causwell,80,2291,250,455,0,136,222,580,59,47,215,124,636,1992
Cedric Ceballos,64,725,176,365,1,109,148,152,50,16,11,71,462,1992
Tom Chambers,69,1948,426,989,18,258,311,401,142,57,37,103,1128,1992
Rex Chapman,22,567,113,252,8,36,53,58,89,15,8,45,270,1992
Maurice Cheeks*,56,1086,115,249,3,26,43,95,185,83,0,36,259,1992
Pete Chilcutt,69,817,113,250,2,23,28,187,38,32,17,41,251,1992
Derrick Coleman,65,2207,483,958,23,300,393,618,205,54,98,248,1289,1992
Bimbo Coles,81,1976,295,649,10,216,262,189,366,73,13,167,816,1992
Marty Conlon,45,381,48,101,0,24,32,69,12,9,7,27,120,1992
Lester Conner,81,1420,103,239,0,81,115,184,294,97,10,79,287,1992
Anthony Cook,22,115,15,25,0,4,6,34,2,5,4,3,34,1992
Wayne Cooper,35,344,35,82,0,7,11,101,21,4,27,15,77,1992
Tom Copa,33,132,22,40,0,4,13,36,3,2,6,8,48,1992
Lanard Copeland,10,48,7,23,0,2,2,7,5,2,0,4,16,1992
Tyrone Corbin,80,2207,303,630,0,174,201,472,140,82,20,97,780,1992
Chris Corchiani,51,741,77,193,10,91,104,78,141,45,2,74,255,1992
Corey Crowder,51,328,43,112,13,15,18,41,17,7,2,13,114,1992
Terry Cummings,70,2149,514,1053,5,177,249,631,102,58,34,115,1210,1992
Dell Curry,77,2020,504,1038,74,127,152,259,177,93,20,134,1209,1992
Quintin Dailey,11,98,9,37,0,13,16,12,4,5,1,10,31,1992
Brad Daugherty,73,2643,576,1010,0,414,533,760,262,65,78,185,1566,1992
Brad Davis,33,429,38,86,5,11,15,33,66,11,3,27,92,1992
Dale Davis,64,1301,154,279,0,87,152,410,30,27,74,49,395,1992
Terry Davis,68,2149,256,531,0,181,285,672,57,26,29,117,693,1992
Walter Davis,46,741,185,403,5,82,94,70,68,29,1,45,457,1992
Johnny Dawkins,82,2815,394,902,36,164,186,227,567,89,5,183,988,1992
Bison Dele,48,905,171,324,0,95,142,272,33,41,53,86,437,1992
Vlade Divac*,36,979,157,317,5,86,112,247,60,55,35,88,405,1992
James Donaldson,58,1075,112,245,0,61,86,289,33,8,49,48,285,1992
Sherman Douglas,42,752,117,253,1,73,107,63,172,25,9,68,308,1992
Greg Dreiling,60,509,43,87,1,30,40,96,25,10,16,31,117,1992
Clyde Drexler*,76,2751,694,1476,114,401,505,500,512,138,70,240,1903,1992
Kevin Duckworth,82,2222,362,786,0,156,226,497,99,38,37,143,880,1992
Chris Dudley,82,1902,190,472,0,80,171,739,58,38,179,79,460,1992
Joe Dumars*,82,3192,587,1311,49,412,475,188,375,71,12,193,1635,1992
Ledell Eackles,65,1463,355,759,7,139,187,178,125,47,7,75,856,1992
Mark Eaton,81,2023,107,240,0,52,87,491,40,36,205,60,266,1992
Patrick Eddie,4,13,2,9,0,0,0,1,0,0,0,0,4,1992
Blue Edwards,81,2283,433,830,39,113,146,298,137,81,46,122,1018,1992
James Edwards,72,1437,250,538,0,198,271,202,53,24,33,72,698,1992
Kevin Edwards,81,1840,325,716,7,162,191,211,170,99,20,120,819,1992
Craig Ehlo,63,2016,310,684,69,87,123,307,238,78,22,104,776,1992
Mario Elie,79,1677,221,424,23,155,182,227,174,68,15,83,620,1992
Sean Elliott,82,3120,514,1040,25,285,331,439,214,84,29,152,1338,1992
Dale Ellis,81,2191,485,1034,138,164,212,253,104,57,18,119,1272,1992
LeRon Ellis,29,103,17,50,0,9,19,24,1,6,9,11,43,1992
Pervis Ellison,66,2511,547,1014,1,227,312,740,190,62,177,196,1322,1992
A.J. English,81,1665,366,846,6,148,176,168,143,32,9,89,886,1992
Patrick Ewing*,82,3150,796,1525,1,377,511,921,156,88,245,209,1970,1992
Dave Feitl,34,175,33,77,0,16,19,61,6,2,3,19,82,1992
Duane Ferrell,66,1598,331,632,11,166,218,210,92,49,17,99,839,1992
Danny Ferry,68,937,134,328,17,61,73,213,75,22,15,46,346,1992
Vern Fleming,82,1737,294,610,6,132,179,209,266,56,7,140,726,1992
Sleepy Floyd,82,1662,286,704,37,135,170,150,239,57,21,128,744,1992
Greg Foster,49,548,89,193,0,35,49,145,35,6,12,36,213,1992
Rick Fox,81,1535,241,525,23,139,184,220,126,78,30,123,644,1992
Tellis Frank,10,140,18,33,0,10,15,26,8,5,4,5,46,1992
Anthony Frederick,66,852,161,370,4,63,92,144,71,40,26,58,389,1992
Kevin Gamble,82,2496,480,908,9,139,157,286,219,75,37,97,1108,1992
Winston Garland,78,2209,333,750,9,171,199,190,411,98,22,175,846,1992
Tom Garrick,40,549,59,143,1,18,26,56,98,36,4,44,137,1992
Chris Gatling,54,612,117,206,0,72,109,182,16,31,36,44,306,1992
Kenny Gattison,82,2223,423,799,0,196,285,580,131,59,69,140,1042,1992
Tate George,70,1037,165,386,1,87,106,105,162,41,3,82,418,1992
Kendall Gill,79,2906,666,1427,6,284,381,402,329,154,46,180,1622,1992
Armen Gilliam,81,2771,512,1001,0,343,425,660,118,51,85,166,1367,1992
Gerald Glass,75,1822,383,871,16,77,125,260,175,66,30,103,859,1992
Mike Gminski,35,499,90,199,1,21,28,118,31,11,16,20,202,1992
Paul Graham,78,1718,305,682,55,126,170,231,175,96,21,91,791,1992
Ron Grandison,3,25,2,4,0,6,10,11,1,1,1,3,10,1992
Gary Grant,78,2049,275,595,15,44,54,184,538,138,14,187,609,1992
Greg Grant,68,891,99,225,7,20,24,69,217,45,2,46,225,1992
Harvey Grant,64,2388,489,1022,1,176,220,432,170,74,27,109,1155,1992
Horace Grant,81,2859,457,790,0,235,317,807,217,100,131,98,1149,1992
Jeff Grayer,82,1659,309,689,19,102,153,257,150,64,13,105,739,1992
A.C. Green,82,2902,382,803,12,340,457,762,117,91,36,111,1116,1992
Rickey Green,26,367,46,103,1,13,18,24,68,17,1,18,106,1992
Sean Green,35,256,62,158,2,15,28,42,22,13,6,27,141,1992
Sidney Green,80,1127,147,344,0,73,89,342,36,29,11,62,367,1992
Jack Haley,49,394,31,84,0,14,29,95,7,7,8,25,76,1992
Tom Hammonds,37,984,195,400,0,50,82,185,36,22,13,58,440,1992
Bob Hansen,68,809,79,178,7,8,22,77,69,27,3,28,173,1992
Tim Hardaway,81,3332,734,1592,127,298,389,310,807,164,13,267,1893,1992
Derek Harper,65,2252,448,1011,58,198,261,170,373,101,17,154,1152,1992
Ron Harper,82,3144,569,1292,64,293,398,447,417,152,72,252,1495,1992
Scott Hastings,40,421,17,50,0,24,28,98,26,10,15,22,58,1992
Hersey Hawkins,81,3013,521,1127,91,403,461,271,248,157,43,189,1536,1992
Gerald Henderson,16,96,12,32,3,9,11,8,10,3,0,8,36,1992
Steve Henson,50,386,52,144,23,23,29,41,82,15,1,40,150,1992
Carl Herrera,43,566,83,161,0,25,44,99,27,16,25,37,191,1992
Rod Higgins,25,535,87,211,33,48,59,85,22,15,13,15,255,1992
Sean Higgins,38,616,127,277,6,31,36,102,41,16,6,41,291,1992
Tyrone Hill,82,1886,254,487,0,163,235,593,47,73,43,106,671,1992
Donald Hodge,51,1058,163,328,0,100,150,275,39,25,23,75,426,1992
Craig Hodges,56,555,93,242,36,16,17,24,54,14,1,22,238,1992
Dave Hoppen,11,40,2,7,0,5,10,10,2,0,0,3,9,1992
Dennis Hopson,71,1314,276,593,12,179,253,206,102,67,39,100,743,1992
Jeff Hornacek,81,3078,635,1240,83,279,315,407,411,158,31,170,1632,1992
Brian Howard,27,318,54,104,1,22,31,51,14,11,8,15,131,1992
Jay Humphries,71,2261,377,803,42,195,249,184,466,119,13,148,991,1992
Mike Iuzzolino,52,1280,160,355,59,107,128,98,194,33,1,92,486,1992
Jaren Jackson,5,54,11,23,0,4,6,10,3,2,0,4,26,1992
Mark Jackson,81,2461,367,747,11,171,222,305,694,112,13,211,916,1992
Dave Jamerson,48,378,79,191,8,25,27,43,33,17,0,24,191,1992
Henry James,65,866,164,403,29,61,76,112,25,16,11,43,418,1992
Les Jepsen,31,87,9,24,0,7,11,30,1,1,5,3,25,1992
Avery Johnson,69,1235,158,330,4,66,101,80,266,61,9,110,386,1992
Buck Johnson,80,2202,290,633,1,104,143,312,158,72,49,104,685,1992
Eddie Johnson,81,2366,534,1164,27,291,338,292,161,55,11,130,1386,1992
Kevin Johnson,78,2899,539,1125,10,448,555,292,836,116,23,272,1536,1992
Larry Johnson,82,3047,616,1258,5,339,409,899,292,81,51,160,1576,1992
Vinnie Johnson,60,1350,202,499,19,55,85,182,145,41,14,74,478,1992
Charles Jones,75,1365,33,90,0,20,40,317,62,43,92,39,86,1992
Michael Jordan*,80,3102,943,1818,27,491,590,511,489,182,75,200,2404,1992
Shawn Kemp,64,1808,362,718,0,270,361,665,86,70,124,156,994,1992
Steve Kerr,48,847,121,237,32,45,54,78,110,27,10,31,319,1992
Jerome Kersey,77,2553,398,852,1,174,262,633,243,114,71,151,971,1992
Alec Kessler,77,1197,158,383,0,94,115,314,34,17,32,58,410,1992
Bo Kimble,34,277,44,111,4,20,31,32,17,10,6,15,112,1992
Albert King,6,59,11,30,2,7,8,11,5,3,0,2,31,1992
Rich King,40,213,27,71,0,34,45,49,12,4,5,18,88,1992
Stacey King,79,1268,215,425,2,119,158,205,77,21,25,76,551,1992
Greg Kite,72,1479,94,215,0,40,68,402,44,30,57,61,228,1992
Joe Kleine,70,991,144,293,4,34,48,296,32,23,14,27,326,1992
Negele Knight,42,631,103,217,4,33,48,46,112,24,3,58,243,1992
Bart Kofoed,44,239,25,53,1,15,26,26,51,2,2,20,66,1992
Jon Koncak,77,1489,111,284,0,19,29,261,132,50,67,54,241,1992
Larry Krystkowiak,79,1848,293,660,0,128,169,429,114,54,12,115,714,1992
Bill Laimbeer,81,2234,342,727,32,67,75,451,160,51,54,102,783,1992
Jerome Lane,14,177,14,46,0,9,27,66,17,2,1,14,37,1992
Andrew Lang,81,1965,248,475,0,126,164,546,43,48,201,87,622,1992
Eric Leckner,59,716,79,154,0,38,51,206,31,9,18,39,196,1992
Doug Lee,46,307,50,116,10,10,19,35,22,11,1,12,120,1992
Gary Leonard,5,13,4,6,0,2,2,5,1,1,0,1,10,1992
Jim Les,62,712,74,192,45,38,47,63,143,31,3,42,231,1992
Fat Lever,31,884,135,349,17,60,80,161,107,46,12,36,347,1992
Cliff Levingston,79,1020,125,251,1,60,96,227,66,27,45,42,311,1992
Reggie Lewis,82,3070,703,1397,5,292,343,394,185,125,105,136,1703,1992
Marcus Liberty,75,1527,275,621,17,131,180,308,58,66,29,90,698,1992
Todd Lichti,68,1176,173,376,1,99,118,118,74,43,12,72,446,1992
Alton Lister,26,293,44,79,0,14,33,92,14,5,16,20,102,1992
Brad Lohaus,70,1081,162,360,57,27,41,249,74,40,71,46,408,1992
Grant Long,82,3063,440,890,6,326,404,691,225,139,40,185,1212,1992
Luc Longley,66,991,114,249,0,53,80,257,53,35,64,83,281,1992
Kevin Lynch,55,819,93,223,3,35,46,85,83,37,9,44,224,1992
Mark Macon,76,2304,333,889,4,135,185,220,168,154,14,155,805,1992
Dan Majerle,82,2853,551,1153,87,229,303,483,274,131,43,102,1418,1992
Jeff Malone,81,2922,691,1353,1,256,285,233,180,56,5,140,1639,1992
Karl Malone*,81,3054,798,1516,3,673,865,909,241,108,51,248,2272,1992
Moses Malone*,82,2511,440,929,3,396,504,744,93,74,64,150,1279,1992
Danny Manning,82,2904,650,1199,0,279,385,564,285,135,122,210,1579,1992
Šarūnas Marčiulionis*,72,2117,491,912,3,376,477,208,243,116,10,193,1361,1992
Anthony Mason,82,2198,203,399,0,167,260,573,106,46,20,101,573,1992
Tony Massenburg,18,90,10,25,0,9,15,25,0,1,1,9,29,1992
Vernon Maxwell,80,2700,502,1216,162,206,267,243,326,104,28,178,1372,1992
Tharon Mayes,24,255,30,99,15,24,36,16,35,16,2,31,99,1992
Travis Mays,2,32,6,14,3,2,2,2,1,0,0,3,17,1992
Bob McCann,26,129,13,33,0,4,13,30,6,6,4,7,30,1992
George McCloud,51,892,128,313,32,50,64,132,116,26,11,62,338,1992
Tim McCormick,22,108,14,33,0,14,21,34,9,2,0,8,42,1992
Rodney McCray,75,2106,271,622,25,110,153,468,219,48,30,115,677,1992
Xavier McDaniel,82,2344,488,1021,12,137,192,460,149,57,24,147,1125,1992
Kevin McHale*,56,1398,323,634,0,134,163,330,82,11,59,82,780,1992
Derrick McKey,52,1757,285,604,19,188,222,268,120,61,47,114,777,1992
Carlton McKinney,2,9,2,9,0,0,0,1,0,0,0,0,4,1992
Nate McMillan,72,1652,177,405,27,54,84,252,359,129,29,112,435,1992
Reggie Miller*,82,3120,562,1121,129,442,515,318,314,105,26,157,1695,1992
Terry Mills,82,1714,310,670,8,114,152,453,84,48,41,82,742,1992
Sam Mitchell,82,2151,307,725,2,209,266,473,94,53,39,97,825,1992
Rodney Monroe,38,313,53,144,6,19,23,33,27,12,2,23,131,1992
Tracy Moore,42,782,130,325,30,65,78,82,48,32,4,44,355,1992
Chris Morris,77,2394,346,726,22,165,231,494,197,129,81,171,879,1992
John Morton,25,270,36,93,2,32,38,26,32,13,1,28,106,1992
Chris Mullin*,81,3346,830,1584,64,350,420,450,286,173,62,202,2074,1992
Eric Murdock,50,478,76,183,5,46,61,54,92,30,7,50,203,1992
Tod Murphy,47,429,39,80,1,19,34,110,11,9,8,18,98,1992
Jerrod Mustaf,52,545,92,193,0,49,71,145,45,21,16,51,233,1992
Dikembe Mutombo*,71,2716,428,869,0,321,500,870,156,43,210,252,1177,1992
Larry Nance,81,2880,556,1032,0,263,320,670,232,80,243,87,1375,1992
Ed Nealy,52,505,62,121,20,16,24,111,37,16,2,17,160,1992
Chuck Nevitt,4,9,1,3,0,0,0,1,1,0,0,3,2,1992
Johnny Newman,55,1651,295,618,13,236,308,179,146,70,14,129,839,1992
Ken Norman,77,2009,402,821,4,121,226,448,125,53,66,100,929,1992
Charles Oakley,82,2309,210,402,0,86,117,700,133,67,15,123,506,1992
Alan Ogg,43,367,46,84,0,16,30,74,7,5,28,19,108,1992
Hakeem Olajuwon*,70,2636,591,1177,0,328,428,845,157,127,304,187,1510,1992
Brian Oliver,34,279,33,100,0,15,22,30,20,10,2,24,81,1992
Jimmy Oliver,27,252,39,98,1,17,22,27,20,9,2,9,96,1992
Billy Owens,80,2510,468,891,1,204,312,639,188,90,65,179,1141,1992
Keith Owens,20,80,9,32,0,8,10,15,3,5,4,2,26,1992
Robert Pack,72,894,115,272,0,102,127,97,140,40,4,92,332,1992
Robert Parish*,79,2285,468,874,0,179,232,705,70,68,97,131,1115,1992
John Paxson,79,1946,257,487,12,29,37,96,241,49,9,44,555,1992
Kenny Payne,49,353,65,145,5,9,13,54,17,16,8,19,144,1992
Gary Payton*,81,2549,331,734,3,99,148,295,506,147,21,174,764,1992
Will Perdue,77,1007,152,278,1,45,91,312,80,16,43,72,350,1992
Sam Perkins,63,2332,361,803,15,304,372,556,141,64,62,83,1041,1992
Elliot Perry,50,437,49,129,1,27,41,39,78,34,3,50,126,1992
Tim Perry,80,2483,413,789,3,153,215,551,134,44,116,141,982,1992
Chuck Person,81,2923,616,1284,132,133,197,426,382,68,18,216,1497,1992
Jim Petersen,27,169,18,40,0,7,10,45,9,5,6,5,43,1992
Dražen Petrović*,82,3027,668,1315,123,232,287,258,252,105,11,215,1691,1992
Bobby Phills,10,65,12,28,0,7,11,8,4,3,1,8,31,1992
Ricky Pierce,78,2658,620,1306,33,417,455,233,241,86,20,189,1690,1992
Ed Pinckney,81,1917,203,378,0,207,255,564,62,70,56,73,613,1992
Scottie Pippen*,82,3164,687,1359,16,330,434,630,572,155,93,253,1720,1992
Olden Polynice,76,1834,244,470,0,125,201,536,46,45,20,83,613,1992
Dave Popson,5,26,3,7,0,1,2,5,3,2,1,4,7,1992
Terry Porter,82,2784,521,1129,128,315,368,255,477,127,12,188,1485,1992
Paul Pressey,56,759,60,161,3,28,41,95,142,29,19,64,151,1992
Mark Price,72,2138,438,897,101,270,285,173,535,94,12,159,1247,1992
Kevin Pritchard,11,136,16,34,0,14,18,11,30,3,4,11,46,1992
Brian Quinnett,39,326,43,124,13,16,26,51,12,16,8,16,115,1992
Kurt Rambis,28,381,38,82,0,14,18,106,37,12,14,25,90,1992
Mark Randall,54,441,68,149,3,32,43,71,33,12,3,25,171,1992
Blair Rasmussen,81,1968,347,726,5,30,40,393,107,35,48,51,729,1992
J.R. Reid,51,1257,213,435,0,134,190,317,81,49,23,84,560,1992
Jerry Reynolds,46,1159,197,518,3,158,189,149,151,63,17,96,555,1992
Glen Rice,79,3007,672,1432,155,266,318,394,184,90,35,145,1765,1992
Pooh Richardson,82,2922,587,1261,53,123,178,301,685,119,25,204,1350,1992
Mitch Richmond*,80,3095,685,1465,103,330,406,319,411,92,34,247,1803,1992
David Rivers,15,122,10,30,0,10,11,19,21,7,1,17,30,1992
Doc Rivers,59,1657,226,533,26,163,196,147,233,111,19,92,641,1992
Fred Roberts,80,1746,311,645,19,128,171,257,122,52,40,122,769,1992
Stanley Roberts,55,1118,236,446,0,101,196,336,39,22,83,78,573,1992
Alvin Robertson,82,2463,396,922,67,151,198,350,360,210,32,223,1010,1992
Cliff Robinson,9,78,11,27,0,7,8,19,9,5,0,7,29,1992
Clifford Robinson,82,2124,398,854,1,219,330,416,137,85,107,154,1016,1992
David Robinson*,68,2564,592,1074,1,393,561,829,181,158,305,182,1578,1992
Larry Robinson,1,6,1,5,0,0,0,2,1,0,0,1,2,1992
Rumeal Robinson,81,2220,423,928,34,175,275,219,446,105,24,206,1055,1992
Dennis Rodman*,82,3301,342,635,32,84,140,1530,191,68,70,140,800,1992
Tree Rollins,59,697,46,86,0,26,30,171,15,14,62,18,118,1992
Donald Royal,60,718,80,178,0,92,133,124,34,25,7,39,252,1992
Delaney Rudd,65,538,75,188,11,32,42,54,109,15,1,49,193,1992
Jeff Ruland,13,209,20,38,0,11,16,47,5,7,4,20,51,1992
John Salley,72,1774,249,486,0,186,260,296,116,49,110,102,684,1992
Ralph Sampson*,10,108,9,29,0,4,6,30,4,3,8,10,22,1992
Jeff Sanders,12,117,20,45,0,7,9,26,9,5,3,5,47,1992
Mike Sanders,31,633,92,161,1,36,47,96,53,24,10,22,221,1992
Danny Schayes,43,726,83,199,0,74,96,168,34,19,19,41,240,1992
Steve Scheffler,11,61,6,9,0,9,12,14,0,3,1,1,21,1992
Dwayne Schintzius,33,400,50,117,0,10,12,118,20,6,28,19,110,1992
Detlef Schrempf,80,2605,496,925,23,365,441,770,312,62,37,191,1380,1992
Byron Scott,82,2679,460,1005,54,244,291,310,226,105,28,119,1218,1992
Dennis Scott,18,608,133,331,29,64,71,66,35,20,9,31,359,1992
Rony Seikaly,79,2800,463,947,0,370,505,934,109,40,121,216,1296,1992
Brad Sellers,43,226,41,88,0,20,26,42,14,1,10,15,102,1992
Charles Shackleford,72,1399,205,422,0,63,95,415,46,38,51,62,473,1992
Brian Shaw,63,1423,209,513,5,72,91,204,250,57,22,99,495,1992
Lionel Simmons,78,2895,527,1162,1,281,365,634,337,135,132,218,1336,1992
Scott Skiles,75,2377,359,868,91,248,277,202,544,74,5,233,1057,1992
Charles Smith,49,1310,251,539,0,212,270,301,56,41,98,69,714,1992
Doug Smith,76,1707,291,702,0,89,121,391,129,62,34,97,671,1992
Kenny Smith,81,2735,432,910,54,219,253,177,562,104,7,227,1137,1992
LaBradford Smith,48,708,100,246,2,45,56,81,99,44,1,63,247,1992
Larry Smith,45,800,50,92,0,4,11,256,33,21,7,44,104,1992
Otis Smith,55,877,116,318,8,70,91,116,57,36,13,62,310,1992
Steve Smith,61,1806,297,654,40,95,127,188,278,59,19,152,729,1992
Tony Smith,63,820,113,283,0,49,75,76,109,39,8,50,275,1992
Rik Smits,74,1772,436,855,0,152,193,417,116,29,100,130,1024,1992
Rory Sparrow,46,489,58,151,3,8,13,28,83,12,5,33,127,1992
Felton Spencer,61,1481,141,331,0,123,178,435,53,27,79,70,405,1992
John Starks,82,2118,405,902,94,235,302,191,276,103,18,150,1139,1992
Larry Stewart,76,2229,303,590,0,188,233,449,120,51,44,112,794,1992
John Stockton*,82,3002,453,939,83,308,366,270,1126,244,22,286,1297,1992
Rod Strickland,57,2053,300,659,5,182,265,265,491,118,17,160,787,1992
Derek Strong,1,12,0,4,0,3,4,5,1,0,0,1,3,1992
Lamont Strothers,4,17,4,12,0,2,4,1,1,1,1,2,10,1992
Jon Sundvold,3,8,1,3,1,0,0,0,2,0,0,0,3,1992
Greg Sutton,67,601,93,240,26,34,45,47,91,26,9,70,246,1992
Terry Teagle,82,1602,364,805,1,151,197,183,113,66,9,114,880,1992
Carl Thomas,1,31,5,12,1,1,2,0,1,1,0,1,12,1992
Charles Thomas,36,156,18,51,2,10,15,22,22,4,1,17,48,1992
Isiah Thomas*,78,2918,564,1264,25,292,378,247,560,118,15,252,1445,1992
LaSalle Thompson,80,1299,168,359,0,58,71,381,102,52,34,98,394,1992
Stephen Thompson,19,91,14,37,0,3,8,19,8,6,3,5,31,1992
Bob Thornton,2,6,1,7,0,2,2,2,0,0,0,0,4,1992
Otis Thorpe,82,3056,558,943,0,304,463,862,250,52,37,237,1420,1992
Sedale Threatt,82,3070,509,1041,20,202,243,253,593,168,16,182,1240,1992
Wayman Tisdale,72,2521,522,1043,0,151,198,469,106,55,79,124,1195,1992
Tom Tolbert,35,310,33,86,2,22,40,55,21,10,6,20,90,1992
Trent Tucker,24,415,60,129,19,16,20,37,27,21,3,14,155,1992
Andre Turner,70,871,111,261,1,61,77,90,177,57,2,84,284,1992
Jeff Turner,75,1591,225,499,1,79,114,246,92,24,16,106,530,1992
John Turner,42,345,43,98,0,31,59,78,12,6,4,32,117,1992
Kiki Vandeweghe,67,956,188,383,26,65,81,88,57,15,8,27,467,1992
Loy Vaught,79,1687,271,551,4,55,69,512,71,37,31,66,601,1992
João Vianna,1,9,1,2,0,0,0,0,2,0,0,1,2,1992
Sam Vincent,39,885,150,349,1,110,130,101,148,35,4,72,411,1992
Alexander Volkov,77,1516,251,569,35,125,198,265,250,66,30,102,662,1992
Stojko Vranković,19,110,15,32,0,7,12,28,5,0,17,10,37,1992
Darrell Walker,74,1541,161,381,0,65,105,238,205,63,18,79,387,1992
Spud Webb,77,2724,448,1006,73,262,305,223,547,125,24,229,1231,1992
Doug West,80,2540,463,894,4,186,231,257,281,66,26,120,1116,1992
Mark West,82,1436,196,310,0,109,171,372,22,14,81,82,501,1992
Ennis Whatley,23,209,21,51,0,27,31,21,34,14,3,14,69,1992
Randy White,65,1021,145,382,4,124,162,236,31,31,22,68,418,1992
Mitchell Wiggins,49,569,88,229,0,35,51,94,22,20,1,25,211,1992
Morlon Wiley,53,870,83,193,14,24,35,81,180,47,3,60,204,1992
Dominique Wilkins*,42,1601,424,914,37,294,352,295,158,52,24,122,1179,1992
