name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Charlie Brown,10,40,6,19,3,5,5,4,2,2,2,3,20,2020
Jaylen Brown,57,1934,427,887,129,176,243,364,118,65,20,125,1159,2020
Moses Brown,9,33,4,10,0,3,8,14,1,1,1,3,11,2020
Sterling Brown,52,767,95,256,44,32,40,183,51,29,7,42,266,2020
Troy Brown Jr.,69,1782,273,622,61,109,139,383,178,85,7,79,716,2020
Jalen Brunson,57,1022,181,388,43,61,75,134,188,22,4,66,466,2020
Thomas Bryant,46,1147,243,418,37,86,116,331,83,25,49,53,609,2020
Reggie Bullock,29,684,90,224,37,17,21,68,42,25,3,19,234,2020
Trey Burke,33,520,94,209,32,23,29,50,83,16,2,21,243,2020
Alec Burks,66,1754,321,768,116,235,265,282,189,62,17,91,993,2020
Deonte Burton,39,356,43,125,10,8,14,57,17,7,10,19,104,2020
Jimmy Butler,58,1959,345,758,29,438,525,386,350,103,32,127,1157,2020
Bruno Caboclo,30,244,38,89,6,8,9,60,12,15,17,13,90,2020
Devontae Cacok,1,9,3,6,0,0,0,5,1,0,0,0,6,2020
Kentavious Caldwell-Pope,69,1762,237,507,92,79,102,142,111,57,14,62,645,2020
Vlatko Čančar,14,45,6,15,1,4,4,10,3,1,1,3,17,2020
Clint Capela,39,1279,244,388,0,55,104,537,48,33,72,63,543,2020
DeMarre Carroll,24,290,25,66,8,29,42,55,25,8,5,17,87,2020
Jevon Carter,58,945,101,243,62,23,27,118,84,47,17,32,287,2020
Vince Carter,60,876,107,304,61,23,29,124,48,23,25,33,298,2020
Wendell Carter Jr.,43,1256,183,343,6,112,152,405,51,33,36,72,484,2020
Michael Carter-Williams,45,833,111,260,22,79,95,147,109,49,22,52,323,2020
Alex Caruso,64,1175,120,291,40,69,94,123,124,70,18,53,349,2020
Willie Cauley-Stein,54,1097,175,302,0,40,66,315,70,49,61,40,390,2020
Tyson Chandler,26,219,14,18,0,6,13,66,6,6,8,8,34,2020
Wilson Chandler,35,734,74,183,37,20,23,145,39,16,12,34,205,2020
Joe Chealey,4,33,0,7,0,2,2,0,1,4,0,2,2,2020
Zylan Cheatham,4,51,6,9,0,0,0,9,3,1,1,4,12,2020
Chris Chiozza,28,401,55,140,27,5,5,53,83,21,4,32,142,2020
Marquese Chriss,59,1196,210,385,8,120,156,365,114,39,62,78,548,2020
Gary Clark,42,567,54,133,39,9,10,110,17,6,22,10,156,2020
Brandon Clarke,58,1300,296,479,23,85,112,345,81,32,48,55,700,2020
Jordan Clarkson,71,1705,394,867,152,138,165,187,136,46,16,97,1078,2020
Nicolas Claxton,15,187,27,48,1,11,21,44,16,1,8,9,66,2020
Chris Clemons,33,291,57,142,37,10,11,30,27,9,6,19,161,2020
Antonius Cleveland,11,46,4,14,0,3,5,7,1,1,3,2,11,2020
Amir Coffey,18,159,23,54,6,6,11,16,14,5,2,8,58,2020
John Collins,41,1363,353,605,59,120,150,416,60,31,66,75,885,2020
Zach Collins,11,290,32,68,7,6,8,69,16,5,5,14,77,2020
Mike Conley,47,1363,232,567,96,115,139,151,208,36,5,92,675,2020
Pat Connaughton,67,1243,137,301,55,31,40,284,107,25,31,52,360,2020
Quinn Cook,44,508,91,214,31,11,14,51,49,12,2,33,224,2020
Tyler Cook,13,54,8,12,0,7,8,14,1,3,0,3,23,2020
Robert Covington,70,2137,305,723,161,99,124,463,88,115,93,103,870,2020
Allen Crabbe,37,653,63,177,36,10,14,77,33,15,4,17,172,2020
Torrey Craig,58,1072,124,269,45,22,36,189,47,23,36,25,315,2020
Jamal Crawford,1,6,2,4,1,0,0,0,3,0,0,0,5,2020
Jae Crowder,65,1875,226,563,135,97,125,384,161,72,24,69,684,2020
Jarrett Culver,63,1506,230,569,66,54,117,212,110,57,38,81,580,2020
Seth Curry,64,1576,284,574,145,80,97,145,124,38,9,62,793,2020
Stephen Curry,5,139,33,82,12,26,26,26,33,5,2,16,104,2020
Troy Daniels,47,532,72,186,46,10,16,52,17,11,3,12,200,2020
Anthony Davis,62,2131,551,1096,72,444,525,577,200,91,143,154,1618,2020
Ed Davis,28,303,22,46,0,7,14,105,12,11,9,13,51,2020
Terence Davis,72,1209,199,436,94,51,59,237,115,39,14,76,543,2020
Dewayne Dedmon,44,774,102,255,22,30,36,249,22,25,41,57,256,2020
Matthew Dellavedova,57,821,62,175,21,32,37,75,180,20,2,59,177,2020
DeMar DeRozan,68,2316,557,1049,9,381,451,375,380,70,20,164,1504,2020
Cheick Diallo,47,479,92,142,1,34,39,131,22,11,12,32,219,2020
Hamidou Diallo,46,896,132,296,16,38,63,167,36,37,9,51,318,2020
Gorgui Dieng,63,1096,166,364,54,78,101,354,73,51,59,60,464,2020
Spencer Dinwiddie,64,1994,424,1021,123,347,446,221,432,40,21,174,1318,2020
Donte DiVincenzo,66,1520,232,510,83,63,86,318,154,85,20,90,610,2020
Luka Dončić,61,2047,581,1255,171,426,562,573,538,62,14,260,1759,2020
Luguentz Dort,36,820,86,218,30,42,53,81,27,31,4,22,244,2020
Damyean Dotson,48,836,120,290,59,22,33,91,57,23,4,21,321,2020
Sekou Doumbouya,38,754,92,236,28,31,46,118,19,20,8,35,243,2020
PJ Dozier,29,412,65,157,17,21,29,55,63,14,6,27,168,2020
Goran Dragić,59,1663,319,724,124,191,246,187,301,40,10,144,953,2020
Andre Drummond,57,1879,418,784,5,169,294,864,152,109,93,203,1010,2020
Jared Dudley,45,364,24,60,18,2,2,52,28,15,3,8,68,2020
Kris Dunn,51,1269,152,342,29,40,54,186,173,101,17,68,373,2020
Carsen Edwards,37,351,42,128,24,13,19,47,24,12,4,15,121,2020
Henry Ellenson,5,15,1,7,0,0,0,6,1,0,0,0,2,2020
Wayne Ellington,36,558,61,174,50,11,13,65,44,13,4,18,183,2020
Joel Embiid,51,1506,382,801,57,351,435,593,152,45,65,159,1172,2020
James Ennis,69,1265,160,359,55,79,98,245,63,35,22,58,454,2020
Drew Eubanks,22,272,43,67,1,20,26,85,15,5,17,21,107,2020
Jacob Evans,29,418,45,134,13,25,29,41,31,11,12,25,128,2020
Dante Exum,35,485,56,119,15,32,43,67,40,13,8,31,159,2020
Tacko Fall,7,33,11,14,0,1,3,15,1,1,4,3,23,2020
Derrick Favors,51,1243,209,339,1,40,71,501,81,30,46,55,459,2020
Cristiano Felício,22,386,34,54,0,18,23,102,16,10,2,18,86,2020
Terrance Ferguson,56,1257,78,220,49,15,20,74,51,27,17,31,220,2020
Bruno Fernando,56,713,103,199,5,29,51,198,49,18,17,42,240,2020
Yogi Ferrell,50,530,79,188,24,36,42,49,69,18,4,28,218,2020
Dorian Finney-Smith,71,2120,243,522,114,78,108,405,114,45,39,69,678,2020
Bryn Forbes,63,1579,242,581,148,75,90,126,108,33,0,57,707,2020
Evan Fournier,66,2076,434,929,173,180,220,171,209,71,15,125,1221,2020
De'Aaron Fox,51,1634,391,815,54,241,342,196,348,74,25,158,1077,2020
Melvin Frazier,19,126,15,34,8,2,4,10,3,9,2,5,40,2020
Michael Frazier,13,145,7,29,4,9,14,10,2,2,0,5,27,2020
Tim Frazier,27,355,34,94,10,19,24,33,93,14,4,36,97,2020
Markelle Fultz,72,1996,359,772,36,116,159,238,369,90,11,147,870,2020
Wenyen Gabriel,30,235,21,48,6,15,22,52,8,11,7,16,63,2020
Daniel Gafford,43,609,94,134,0,32,60,106,21,13,56,29,220,2020
Danilo Gallinari,62,1834,358,817,178,266,298,322,119,42,5,76,1160,2020
Langston Galloway,66,1702,236,542,132,73,85,149,101,48,11,40,677,2020
Darius Garland,59,1824,280,699,105,63,72,111,229,42,4,151,728,2020
Marc Gasol,44,1161,119,279,57,36,49,275,147,34,38,59,331,2020
Rudy Gay,67,1461,266,596,74,120,136,362,114,35,33,88,726,2020
Paul George,48,1419,343,782,157,190,217,272,185,68,20,125,1033,2020
Taj Gibson,62,1025,167,286,4,41,56,267,52,27,30,47,379,2020
Harry Giles,46,667,139,251,0,38,49,188,60,22,18,44,316,2020
Shai Gilgeous-Alexander,70,2428,478,1015,87,288,357,412,232,79,47,134,1331,2020
Rudy Gobert,68,2333,386,557,0,254,403,916,101,51,135,130,1026,2020
Brandon Goodwin,34,430,76,190,26,28,30,72,51,12,4,29,206,2020
Aaron Gordon,62,2017,335,767,73,151,224,475,228,51,39,100,894,2020
Eric Gordon,36,1016,171,463,96,82,107,71,54,23,13,43,520,2020
Devonte' Graham,63,2211,368,963,218,191,233,212,471,62,15,181,1145,2020
Treveon Graham,55,929,87,242,33,36,56,150,45,24,6,29,243,2020
Jerami Grant,71,1892,303,634,98,147,196,248,88,50,57,63,851,2020
Jerian Grant,6,80,10,27,2,5,7,6,9,1,1,3,27,2020
Josh Gray,2,23,1,2,0,0,0,2,2,0,0,5,2,2020
Danny Green,68,1687,197,474,120,33,48,225,91,85,32,63,547,2020
Draymond Green,43,1222,123,316,36,63,83,266,266,59,33,98,345,2020
JaMychal Green,63,1307,151,352,92,36,48,388,49,29,24,54,430,2020
Javonte Green,48,468,63,126,9,28,42,93,26,24,8,23,163,2020
Jeff Green,48,960,159,344,62,73,91,133,50,26,19,42,453,2020
Blake Griffin,18,512,88,250,27,76,98,84,59,7,7,40,279,2020
Marko Guduric,44,484,62,157,25,24,26,73,45,12,8,36,173,2020
Kyle Guy,3,10,2,5,0,0,0,1,1,0,0,0,4,2020
Rui Hachimura,48,1444,254,545,25,116,140,294,87,37,8,53,649,2020
Devon Hall,11,81,6,30,4,4,8,7,13,4,1,5,20,2020
Donta Hall,9,133,15,22,0,9,18,38,4,3,6,5,39,2020
Dusty Hannahs,2,13,4,9,2,2,2,1,0,0,0,0,12,2020
Tim Hardaway Jr.,71,2091,384,884,204,149,182,232,137,41,5,69,1121,2020
James Harden,68,2483,672,1514,299,692,800,446,512,125,60,308,2335,2020
Maurice Harkless,62,1427,142,283,34,39,66,240,68,58,33,53,357,2020
Jared Harper,3,8,1,4,0,0,0,0,0,0,0,0,2,2020
Montrezl Harrell,63,1749,471,812,0,231,351,445,107,39,72,108,1173,2020
Gary Harris,56,1780,218,519,70,75,92,163,118,76,14,60,581,2020
Joe Harris,69,2123,381,784,172,64,89,298,144,41,17,104,998,2020
Tobias Harris,72,2469,553,1173,131,174,216,495,227,53,40,104,1411,2020
Shaquille Harrison,43,484,77,165,16,39,50,86,49,34,19,19,209,2020
Josh Hart,65,1755,225,532,121,85,115,425,108,63,23,75,656,2020
Isaiah Hartenstein,23,266,44,67,0,19,28,90,18,9,12,16,107,2020
Udonis Haslem,4,44,4,11,1,3,4,16,1,0,0,1,12,2020
Jaxson Hayes,64,1080,174,259,1,123,190,259,56,26,55,53,472,2020
Gordon Hayward,52,1740,350,700,85,124,145,348,212,38,22,96,909,2020
John Henson,40,600,95,171,8,23,46,162,54,24,42,36,221,2020
Dewan Hernandez,6,28,5,14,1,3,5,14,3,1,0,3,14,2020
Juan Hernangómez,48,833,100,247,44,44,71,197,40,19,9,32,288,2020
Willy Hernangómez,31,375,74,139,5,37,59,134,29,10,7,30,190,2020
Tyler Herro,55,1508,270,631,116,87,100,224,121,34,9,87,743,2020
Kevin Hervey,10,52,7,27,3,0,0,12,5,1,1,0,17,2020
Mario Hezonja,53,871,92,218,24,48,59,184,50,36,9,42,256,2020
Buddy Hield,72,2216,498,1162,271,115,136,328,213,66,17,168,1382,2020
George Hill,59,1271,194,376,81,85,101,177,180,47,5,57,554,2020
Solomon Hill,59,1088,110,278,63,40,54,165,104,43,12,51,323,2020
Jaylen Hoard,13,103,15,32,0,8,13,32,4,5,0,4,38,2020
Aaron Holiday,66,1617,233,563,87,74,87,156,225,55,16,88,627,2020
Jrue Holiday,61,2117,458,1006,122,129,182,293,408,99,48,184,1167,2020
Justin Holiday,73,1826,208,486,134,53,67,238,93,87,46,44,603,2020
Rondae Hollis-Jefferson,60,1122,155,329,3,105,143,283,106,46,23,59,418,2020
Richaun Holmes,44,1242,223,344,0,93,118,358,42,41,56,52,539,2020
Rodney Hood,21,619,87,172,35,21,27,72,32,17,4,19,230,2020
Al Horford,67,2025,319,709,99,61,80,456,270,52,61,80,798,2020
Talen Horton-Tucker,6,81,14,30,4,2,4,7,6,8,1,6,34,2020
Danuel House,63,1913,230,539,129,73,90,267,85,67,34,54,662,2020
Dwight Howard,69,1306,202,277,3,110,214,507,45,31,79,84,517,2020
William Howard,2,13,0,4,0,0,0,2,1,0,0,1,0,2020
Kevin Huerter,56,1760,252,610,127,53,64,228,213,51,27,87,684,2020
De'Andre Hunter,63,2018,280,683,108,110,144,286,112,44,18,103,778,2020
Chandler Hutchison,28,527,80,175,12,46,78,108,26,27,7,27,218,2020
Serge Ibaka,55,1485,343,670,70,89,124,452,77,28,46,109,845,2020
Andre Iguodala,21,418,38,88,14,6,15,78,51,14,21,26,96,2020
Ersan İlyasova,63,986,146,313,50,72,87,302,49,24,17,34,414,2020
Joe Ingles,72,2137,246,553,141,74,94,278,373,65,11,142,707,2020
Brandon Ingram,62,2104,507,1096,150,313,368,380,259,61,38,189,1477,2020
Kyrie Irving,20,658,199,416,56,94,102,103,128,27,10,52,548,2020
Jonathan Isaac,34,980,156,332,32,60,77,231,48,53,78,49,404,2020
Wesley Iwundu,52,953,97,233,28,78,97,131,60,25,13,26,300,2020
Frank Jackson,59,797,134,331,47,56,75,83,61,17,4,49,371,2020
Jaren Jackson Jr.,57,1622,353,753,145,139,186,262,78,40,92,99,990,2020
Josh Jackson,22,381,70,159,23,35,50,66,35,18,9,28,198,2020
Justin Jackson,65,1045,135,341,48,42,50,154,52,15,10,14,360,2020
Reggie Jackson,31,743,134,326,57,45,54,92,126,13,5,51,370,2020
Justin James,36,232,35,84,9,10,21,32,18,6,9,8,89,2020
LeBron James,67,2316,643,1303,148,264,381,525,684,78,36,261,1698,2020
Amile Jefferson,18,74,5,14,0,5,14,23,4,1,3,3,15,2020
DaQuan Jeffries,13,141,20,40,5,5,6,18,7,4,1,2,50,2020
Ty Jerome,31,328,38,113,14,12,16,46,44,15,3,18,102,2020
Alize Johnson,17,118,12,29,3,7,10,48,7,3,2,7,34,2020
B.J. Johnson,10,83,9,32,3,9,10,15,3,3,0,6,30,2020
Cameron Johnson,57,1255,176,405,106,46,57,187,69,36,20,32,504,2020
James Johnson,32,619,103,215,33,31,48,118,74,25,32,48,270,2020
Keldon Johnson,17,301,53,89,13,35,44,57,15,14,2,13,154,2020
Stanley Johnson,25,150,22,59,7,9,16,37,20,6,4,15,60,2020
Tyler Johnson,39,709,97,250,38,42,50,76,74,16,9,29,274,2020
Nikola Jokić,73,2336,565,1071,80,246,301,711,512,85,44,226,1456,2020
Damian Jones,55,887,121,178,2,62,84,206,35,26,40,28,306,2020
Derrick Jones Jr.,59,1375,184,349,37,95,123,233,62,58,38,30,500,2020
Tyus Jones,65,1232,197,429,47,43,58,103,285,59,6,55,484,2020
DeAndre Jordan,56,1234,191,287,0,83,122,561,105,18,52,74,465,2020
Cory Joseph,72,1759,171,412,56,60,70,188,251,53,21,80,458,2020
Mfiondu Kabengele,12,64,14,32,9,5,5,11,2,2,2,2,42,2020
Frank Kaminsky,39,777,138,307,41,61,90,176,75,14,10,37,378,2020
Enes Kanter,58,983,199,348,1,70,99,431,56,22,41,56,469,2020
Luke Kennard,28,922,151,342,73,67,75,98,115,12,6,43,442,2020
Stanton Kidd,4,15,0,3,0,0,0,3,1,0,0,2,0,2020
Michael Kidd-Gilchrist,25,281,22,66,5,11,14,67,14,2,6,16,60,2020
Louis King,10,62,8,21,4,0,3,10,5,2,0,2,20,2020
Maxi Kleber,74,1890,237,514,119,79,93,388,88,25,83,58,672,2020
Brandon Knight,25,462,59,167,45,20,34,41,69,10,3,38,183,2020
Kevin Knox,65,1166,144,401,65,66,101,184,61,23,28,45,419,2020
John Konchar,19,181,24,37,5,1,2,47,22,7,3,7,54,2020
Furkan Korkmaz,72,1559,242,563,143,77,102,168,79,41,16,59,704,2020
Luke Kornet,36,559,82,187,31,20,28,84,32,11,26,14,215,2020
Kyle Korver,58,960,126,293,99,35,41,122,68,26,12,48,386,2020
Rodions Kurucs,47,684,79,177,33,24,38,137,51,25,5,46,215,2020
Kyle Kuzma,61,1526,291,668,86,114,155,273,80,28,26,91,782,2020
Skal Labissière,33,567,81,147,3,25,33,169,42,7,31,30,190,2020
Jeremy Lamb,46,1291,216,479,53,92,110,200,96,55,22,50,577,2020
Romeo Langford,32,370,28,80,5,18,25,41,13,8,8,11,79,2020
Zach LaVine,60,2085,539,1199,184,268,334,289,254,88,28,206,1530,2020
Vic Law,8,62,6,18,1,2,6,11,3,2,0,2,15,2020
Jake Layman,23,505,81,179,24,24,32,57,15,17,10,24,210,2020
T.J. Leaf,28,222,36,86,5,7,16,71,9,10,4,8,84,2020
Jalen Lecque,5,32,4,10,0,2,2,2,2,0,0,2,10,2020
Courtney Lee,24,345,40,82,21,6,7,32,12,18,6,11,107,2020
Damion Lee,49,1423,213,511,85,110,126,239,133,50,6,67,621,2020
Alex Len,55,970,177,319,16,68,105,321,50,23,48,55,438,2020
Kawhi Leonard,57,1848,532,1133,123,356,402,402,280,103,33,149,1543,2020
Meyers Leonard,51,1034,119,234,53,18,28,260,55,14,15,39,309,2020
Caris LeVert,45,1330,311,732,80,140,197,189,199,53,10,118,842,2020
Damian Lillard,66,2474,624,1349,270,460,518,284,530,70,22,194,1978,2020
Nassir Little,48,573,65,151,14,28,44,108,22,13,14,15,172,2020
Kevon Looney,20,262,29,79,1,9,12,66,20,12,6,12,68,2020
Brook Lopez,68,1817,292,671,102,127,152,312,99,46,163,70,813,2020
Robin Lopez,66,958,147,299,35,28,53,161,45,10,45,63,357,2020
Kevin Love,56,1780,327,727,146,187,219,547,178,33,19,140,987,2020
Kyle Lowry,58,2098,334,803,164,294,343,292,433,82,26,178,1126,2020
Timothé Luwawu-Cabarrot,47,853,117,269,62,69,81,127,29,18,7,37,365,2020
Trey Lyles,63,1271,153,343,65,33,45,361,69,28,28,39,404,2020
Daryl Macon,4,14,1,3,1,0,0,0,1,0,0,2,3,2020
Josh Magette,8,38,5,15,1,1,2,6,5,3,1,5,12,2020
Ian Mahinmi,38,808,104,210,5,70,113,218,49,31,44,45,283,2020
Thon Maker,60,776,93,193,22,73,110,167,43,25,39,45,281,2020
Terance Mann,41,362,37,79,7,18,27,55,53,11,5,18,99,2020
Boban Marjanović,44,422,121,211,4,43,57,197,20,8,10,30,289,2020
Lauri Markkanen,50,1492,251,591,109,126,153,313,74,42,23,81,737,2020
Caleb Martin,18,317,37,84,20,17,21,38,23,12,7,15,111,2020
Cody Martin,48,903,89,207,18,42,65,158,95,39,9,44,238,2020
Jeremiah Martin,9,99,24,53,5,11,14,10,18,7,2,4,64,2020
Kelan Martin,31,495,71,181,25,30,31,96,23,7,9,20,197,2020
Frank Mason III,9,118,23,51,6,10,17,19,29,5,1,11,62,2020
Garrison Mathews,18,227,24,56,19,31,34,24,10,8,1,8,98,2020
Wesley Matthews,67,1635,167,422,108,52,68,166,92,38,9,43,494,2020
Luc Mbah a Moute,3,25,2,5,0,1,2,2,0,2,0,1,5,2020
Patrick McCaw,37,908,67,162,23,13,18,86,79,39,4,29,170,2020
CJ McCollum,70,2556,611,1356,194,140,185,297,310,54,42,127,1556,2020
T.J. McConnell,71,1326,212,411,5,35,42,189,355,56,11,100,464,2020
Jalen McDaniels,16,293,33,70,9,14,17,65,13,8,3,11,89,2020
Doug McDermott,69,1372,267,547,128,48,58,174,78,12,5,42,710,2020
JaVale McGee,68,1130,195,306,3,53,82,390,37,36,94,55,446,2020
Rodney McGruder,56,871,72,181,24,19,34,151,36,26,8,24,187,2020
Alfonzo McKinnie,40,593,73,171,14,22,31,113,14,23,8,26,182,2020
Jordan McLaughlin,30,590,87,178,29,26,39,49,125,34,4,31,229,2020
Ben McLemore,71,1619,242,545,181,50,67,157,58,45,16,50,715,2020
Jordan McRae,37,784,149,366,45,83,109,124,93,21,16,43,426,2020
Nicolò Melli,60,1042,136,323,69,54,73,180,82,34,23,46,395,2020
De'Anthony Melton,60,1167,161,401,40,93,121,220,175,77,20,84,455,2020
Chimezie Metu,18,105,24,42,0,10,13,33,10,3,6,10,58,2020
Khris Middleton,62,1853,471,947,147,208,227,382,265,53,7,137,1297,2020
Eric Mika,1,19,2,3,0,2,2,7,0,0,0,0,6,2020
C.J. Miles,10,161,19,59,11,15,20,12,12,10,4,4,64,2020
Malcolm Miller,28,162,12,29,8,3,8,16,11,5,2,4,35,2020
Patty Mills,66,1485,258,598,154,97,112,108,118,53,6,54,767,2020
Paul Millsap,51,1240,211,438,54,115,141,293,83,44,30,70,591,2020
Shake Milton,40,805,134,277,58,51,65,88,104,20,7,47,377,2020
Donovan Mitchell,69,2364,602,1342,173,278,322,304,294,70,14,184,1655,2020
Naz Mitrou-Long,5,47,6,17,2,0,0,7,8,1,1,3,14,2020
Adam Mokoka,11,112,12,28,6,2,4,10,4,4,0,2,32,2020
Malik Monk,55,1169,212,488,58,82,100,157,114,25,16,77,564,2020
Matt Mooney,4,19,1,4,0,0,0,3,1,2,1,0,2,2020
E'Twaun Moore,56,1020,186,437,63,31,45,131,78,32,11,40,466,2020
Ja Morant,67,2074,447,937,60,239,308,259,488,58,18,220,1193,2020
Juwan Morgan,21,134,15,26,3,3,4,29,6,1,2,6,36,2020
Marcus Morris,62,1936,355,810,142,181,220,311,86,47,30,97,1033,2020
Markieff Morris,58,1187,203,458,88,66,85,218,77,31,17,76,560,2020
Monte Morris,73,1636,260,566,65,75,89,137,255,55,17,53,660,2020
Johnathan Motley,13,41,11,15,1,5,7,10,8,3,0,5,28,2020
Emmanuel Mudiay,54,850,151,327,30,63,83,126,116,24,10,76,395,2020
Mychal Mulder,7,204,26,67,16,9,12,23,8,2,1,5,77,2020
Dejounte Murray,66,1687,294,637,41,91,114,383,271,111,17,125,720,2020
Jamal Murray,59,1904,408,894,112,163,185,236,284,67,17,127,1091,2020
Džanan Musa,40,487,64,172,19,45,60,86,43,15,1,36,192,2020
Mike Muscala,47,572,77,189,54,18,22,108,40,9,12,17,226,2020
Sviatoslav Mykhailiuk,56,1265,166,405,115,57,70,104,106,41,4,61,504,2020
Abdel Nader,55,867,123,263,48,51,66,100,38,23,20,43,345,2020
Larry Nance Jr.,56,1472,229,431,56,50,74,409,123,56,22,60,564,2020
