name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Randy Brown,72,1057,140,333,4,57,84,111,133,81,17,58,341,1997
Kobe Bryant*,71,1103,176,422,51,136,166,132,91,49,23,112,539,1997
Mark Bryant,41,1018,152,275,0,76,108,212,47,22,5,46,380,1997
Jud Buechler,76,703,58,158,18,5,14,126,60,23,21,27,139,1997
Matt Bullard,71,1025,114,284,67,25,34,117,67,21,18,38,320,1997
Scott Burrell,57,939,98,271,41,57,76,158,74,28,19,53,294,1997
Willie Burton,24,380,39,116,13,57,68,41,11,8,3,26,148,1997
Mitchell Butler,49,465,52,125,12,32,50,53,30,13,2,27,148,1997
Jason Caffey,75,1405,205,385,0,139,211,301,89,25,9,97,549,1997
Michael Cage,82,1247,66,141,0,19,41,320,43,48,42,17,151,1997
Adrian Caldwell,45,569,40,92,0,21,50,167,12,16,8,28,101,1997
Marcus Camby,63,1897,375,778,2,183,264,394,97,66,130,134,935,1997
Elden Campbell,77,2516,442,942,1,263,370,615,126,46,117,130,1148,1997
Antoine Carr,82,1460,252,522,0,99,127,195,74,24,63,75,603,1997
Chris Carr,55,830,125,271,31,56,73,113,48,24,10,37,337,1997
Jimmy Carruth,4,21,2,3,0,1,1,4,0,0,2,1,5,1997
Sam Cassell,61,1714,337,783,81,212,251,182,305,77,19,168,967,1997
Duane Causwell,46,581,48,94,2,20,37,127,20,15,38,34,118,1997
Cedric Ceballos,50,1426,282,617,26,139,186,330,64,33,23,85,729,1997
Tom Chambers,12,83,7,31,2,3,4,14,4,1,0,9,19,1997
Rex Chapman,65,1833,332,749,110,124,149,181,182,52,7,96,898,1997
Calbert Cheaney,79,2411,369,730,4,95,137,268,114,77,18,94,837,1997
Pete Chilcutt,54,662,72,165,25,13,22,156,47,26,17,28,182,1997
Randolph Childress,23,155,14,40,5,6,8,6,17,9,0,18,39,1997
Chris Childs,65,2076,211,510,70,113,149,191,398,78,11,180,605,1997
Doug Christie,81,3127,396,949,147,237,306,432,315,201,45,200,1176,1997
Derrick Coleman,57,2102,364,836,32,272,365,573,193,50,75,184,1032,1997
Bimbo Coles,51,1183,122,314,30,37,49,118,149,35,7,59,311,1997
Marty Conlon,74,1614,214,454,2,144,171,323,104,46,18,109,574,1997
Tyrone Corbin,70,2305,253,600,74,86,108,294,124,90,7,85,666,1997
Joe Courtney,9,100,11,30,0,3,5,16,0,0,0,3,25,1997
John Crotty,48,659,79,154,20,54,64,47,102,18,0,42,232,1997
Terry Cummings,45,828,155,319,3,57,82,183,39,33,7,45,370,1997
Earl Cureton,9,46,3,8,0,1,3,9,4,0,0,1,7,1997
Dell Curry,68,2078,384,836,126,114,142,211,118,60,14,93,1008,1997
Michael Curry,81,1217,99,221,23,97,108,119,43,31,12,28,318,1997
Erick Dampier,72,1052,131,336,1,107,168,294,43,19,73,84,370,1997
Lloyd Daniels,22,310,36,119,21,5,6,43,26,10,3,14,98,1997
Sasha Danilović,56,1789,248,570,85,121,151,136,102,54,9,116,702,1997
Yinka Dare,41,313,19,54,0,19,37,82,3,4,28,21,57,1997
Antonio Davis,82,2335,308,641,1,241,362,598,65,42,84,141,858,1997
Ben Davis,20,98,10,26,0,9,20,27,0,4,1,3,29,1997
Dale Davis,80,2589,370,688,0,92,215,772,59,60,77,108,832,1997
Emanual Davis,13,230,24,54,12,5,8,22,26,9,2,17,65,1997
Hubert Davis,36,623,74,184,16,17,23,40,34,11,2,21,181,1997
Mark Davis,75,1705,251,535,24,113,168,323,135,85,31,118,639,1997
Todd Day,81,2277,398,999,126,256,331,330,117,108,48,127,1178,1997
Andrew DeClercq,71,1065,142,273,0,91,151,298,32,33,27,76,375,1997
Terry Dehere,73,1053,148,383,52,122,148,95,158,27,3,96,470,1997
Vinny Del Negro,72,2243,365,781,44,112,129,210,231,59,7,92,886,1997
Bison Dele,9,138,26,63,0,11,15,33,12,3,5,11,63,1997
Tony Delk,61,867,119,256,52,42,51,99,99,36,6,68,332,1997
Dell Demps,2,10,0,3,0,2,2,0,0,1,0,0,2,1997
Vlade Divac*,81,2840,418,847,11,177,259,725,301,103,180,193,1024,1997
Sherman Douglas,79,2316,306,610,38,114,171,193,427,78,10,153,764,1997
Greg Dreiling,40,389,34,74,1,11,27,76,11,8,7,9,80,1997
Clyde Drexler*,62,2271,397,899,119,201,268,373,354,119,36,156,1114,1997
Nate Driggers,15,132,13,43,0,10,14,22,6,3,2,6,36,1997
Kevin Duckworth,26,384,45,103,3,11,16,60,16,9,11,33,104,1997
Chris Dudley,81,1840,126,293,0,65,137,593,41,39,96,80,317,1997
Joe Dumars*,79,2923,385,875,166,222,256,191,318,57,1,128,1158,1997
Tony Dumas,24,278,33,96,4,16,25,16,25,10,2,16,86,1997
Acie Earl,47,500,67,180,0,54,84,96,20,15,28,35,188,1997
Tyus Edney,70,1376,150,391,8,177,215,113,226,60,2,112,485,1997
Blue Edwards,61,1439,182,458,25,89,109,189,114,38,20,81,478,1997
Kevin Edwards,32,477,69,183,15,37,43,43,57,17,4,49,190,1997
Craig Ehlo,62,848,87,248,27,13,26,110,68,36,4,45,214,1997
Howard Eisley,82,1083,139,308,20,70,89,84,198,44,10,110,368,1997
Mario Elie,78,2687,291,585,120,207,231,235,310,92,12,135,909,1997
Sean Elliott,39,1393,196,464,42,148,196,190,124,24,24,89,582,1997
Dale Ellis,82,2940,477,1151,192,215,263,293,165,60,7,146,1361,1997
LaPhonso Ellis,55,2002,445,1014,95,218,282,386,131,44,41,117,1203,1997
Pervis Ellison,6,125,6,16,0,3,5,26,4,5,9,7,15,1997
Brian Evans,14,59,8,22,4,0,0,8,7,1,2,2,20,1997
Patrick Ewing*,78,2887,655,1342,2,439,582,834,156,69,189,269,1751,1997
Jamie Feick,41,624,56,157,5,34,67,214,26,16,14,31,151,1997
Duane Ferrell,62,1115,159,337,18,58,94,141,66,38,6,55,394,1997
Danny Ferry,82,2633,341,794,114,74,87,337,151,56,32,94,870,1997
Michael Finley,83,2790,475,1071,101,198,245,372,224,68,24,164,1249,1997
Matt Fish,6,8,1,3,0,0,0,5,0,0,0,2,2,1997
Derek Fisher,80,921,104,262,22,79,120,97,119,41,5,71,309,1997
Greg Foster,79,920,111,245,2,54,65,187,31,10,20,54,278,1997
Rick Fox,76,2650,433,950,101,207,263,394,286,167,40,178,1174,1997
Todd Fuller,75,949,114,266,0,76,110,249,24,10,20,52,304,1997
Kevin Gamble,62,953,123,286,54,7,10,107,77,21,17,27,307,1997
Kevin Garnett*,77,2995,549,1100,6,205,272,618,236,105,163,175,1309,1997
Dean Garrett,68,1665,223,389,0,96,138,495,38,40,95,34,542,1997
Chris Gatling,47,1283,327,623,1,236,329,370,28,39,31,120,891,1997
Reggie Geary,39,246,22,58,8,5,11,15,36,13,2,15,57,1997
Matt Geiger,49,1044,171,350,6,89,127,258,38,20,27,67,437,1997
Kendall Gill,82,3199,644,1453,74,427,536,499,326,154,46,218,1789,1997
Armen Gilliam,80,2050,246,522,0,199,259,497,53,61,40,105,691,1997
Anthony Goldwire,60,1188,131,330,64,61,78,84,219,33,2,76,387,1997
Greg Graham,28,197,29,80,9,26,40,13,11,12,1,10,93,1997
Brian Grant,24,607,91,207,0,70,90,142,28,19,25,44,252,1997
Gary Grant,28,365,39,110,14,18,22,38,45,16,0,27,110,1997
Harvey Grant,78,1604,129,314,28,30,39,256,68,46,48,30,316,1997
Horace Grant,67,2496,358,695,1,128,179,600,163,101,65,99,845,1997
Devin Gray,6,49,8,26,0,2,5,14,2,4,0,5,18,1997
Evric Gray,5,42,4,15,1,4,4,3,2,1,0,3,13,1997
Jeff Grayer,25,316,38,83,4,11,20,38,25,8,7,15,91,1997
A.C. Green,83,2492,234,484,1,128,197,656,69,70,16,74,597,1997
Litterial Green,45,311,30,64,0,30,47,22,41,16,1,15,90,1997
Tom Gugliotta,81,3131,592,1339,24,464,566,702,335,130,89,293,1672,1997
Jack Haley,20,74,13,37,0,14,19,32,5,1,1,2,40,1997
Darvin Ham,36,318,33,62,0,17,35,56,14,9,8,22,83,1997
Steve Hamer,35,268,30,57,0,16,29,60,7,2,4,13,76,1997
Tom Hammonds,81,1758,191,398,0,124,172,401,64,16,24,88,506,1997
Darrin Hancock,24,133,16,35,0,10,14,18,12,9,1,11,42,1997
Anfernee Hardaway,59,2221,421,941,85,283,345,263,332,93,35,145,1210,1997
Tim Hardaway,81,3136,575,1384,203,291,364,277,695,151,9,230,1644,1997
Derek Harper,75,2210,299,674,60,95,128,137,321,92,12,132,753,1997
Ron Harper,76,1740,177,406,68,58,82,193,191,86,38,50,480,1997
Othella Harrington,57,860,112,204,0,49,81,198,18,12,22,57,273,1997
Lucious Harris,54,813,112,294,36,33,47,71,50,41,3,34,293,1997
Antonio Harvey,6,26,5,11,0,5,6,10,1,0,4,1,15,1997
Hersey Hawkins,82,2755,369,795,143,258,295,320,250,159,12,130,1139,1997
Michael Hawkins,29,326,29,68,10,12,15,31,64,16,1,28,80,1997
Shane Heal,43,236,26,97,20,3,5,18,33,3,3,17,75,1997
Alan Henderson,30,501,77,162,0,45,75,116,23,21,6,29,199,1997
Mark Hendrickson,29,301,32,77,3,18,26,92,3,10,4,14,85,1997
Carl Herrera,75,1837,257,593,2,81,118,340,50,62,53,95,597,1997
Grant Hill*,80,3147,625,1259,10,450,633,721,583,144,48,259,1710,1997
Tyrone Hill,74,2582,357,595,0,241,381,736,92,63,30,147,955,1997
Fred Hoiberg,47,572,67,156,29,61,77,81,41,27,6,22,224,1997
Jeff Hornacek,82,2592,413,856,72,293,326,241,361,124,26,134,1191,1997
Robert Horry,54,1395,157,360,49,60,90,237,110,66,55,72,423,1997
Allan Houston,81,2681,437,1032,148,175,218,240,179,41,18,167,1197,1997
Juwan Howard,82,3324,638,1313,0,294,389,652,311,93,23,246,1570,1997
Stephen Howard,49,418,62,108,0,52,81,85,11,19,12,25,176,1997
Lindsey Hunter,82,3023,421,1042,166,158,203,233,154,129,24,96,1166,1997
Bobby Hurley,49,632,46,125,14,37,53,38,146,27,3,55,143,1997
Allen Iverson*,76,3045,625,1504,155,382,544,312,567,157,24,337,1787,1997
Jaren Jackson,75,1133,134,329,53,53,69,132,65,45,16,60,374,1997
Jim Jackson,77,2831,444,1029,86,252,310,411,316,86,32,208,1226,1997
Mark Jackson,82,3054,289,679,66,168,213,395,935,97,12,274,812,1997
Henry James,53,945,125,306,76,30,36,81,21,11,1,29,356,1997
Chris Jent,3,10,2,6,2,0,0,1,1,0,0,0,6,1997
Avery Johnson,76,2472,327,685,6,140,203,147,513,96,15,146,800,1997
Eddie Johnson,52,913,160,362,49,55,68,138,52,15,2,47,424,1997
Ervin Johnson,82,2599,243,467,0,96,156,913,71,65,227,118,582,1997
Kevin Johnson,70,2658,441,890,89,439,515,253,653,102,12,217,1410,1997
Larry Johnson,76,2613,376,735,34,190,274,393,174,64,36,136,976,1997
Charles Jones,12,93,2,5,0,0,0,13,3,2,4,0,4,1997
Eddie Jones,80,2998,473,1081,152,276,337,326,270,189,49,169,1374,1997
Popeye Jones,79,2421,258,537,1,99,121,680,84,58,39,116,616,1997
Michael Jordan*,82,3106,920,1892,111,480,576,482,352,140,44,166,2431,1997
Reggie Jordan,19,130,16,26,0,8,17,27,12,7,3,8,40,1997
Adam Keefe,62,915,82,160,0,71,103,216,32,30,13,45,235,1997
Shawn Kemp,81,2750,526,1032,12,452,609,807,156,125,81,280,1516,1997
Tim Kempton,10,59,1,5,0,2,2,8,2,1,1,7,4,1997
Steve Kerr,82,1861,249,467,110,54,67,130,175,67,3,43,662,1997
Jerome Kersey,70,1766,194,449,17,71,118,363,89,119,49,74,476,1997
Jason Kidd*,55,1964,213,529,61,112,165,249,496,124,20,142,599,1997
Frankie King,7,59,7,17,1,5,5,14,5,4,0,3,20,1997
Jimmy King,2,22,2,6,0,2,4,2,2,3,0,1,6,1997
Stacey King,11,103,11,22,0,2,7,27,1,2,1,6,24,1997
Kerry Kittles,82,3012,507,1189,158,175,227,319,249,157,35,127,1347,1997
Joe Kleine,59,848,69,170,2,28,38,203,35,17,18,41,168,1997
Travis Knight,71,1156,140,275,0,62,100,319,39,31,58,49,342,1997
Larry Krystkowiak,3,11,1,2,0,1,2,5,3,2,0,1,3,1997
Toni Kukoč,57,1610,285,605,50,134,174,261,256,60,29,91,754,1997
Christian Laettner,82,3140,548,1128,31,359,440,720,223,102,64,218,1486,1997
Andrew Lang,52,1194,115,248,0,44,61,278,25,26,47,39,274,1997
Antonio Lang,64,843,68,162,0,35,48,127,33,33,30,50,171,1997
Priest Lauderdale,35,180,49,89,0,13,23,43,12,1,9,37,111,1997
Eric Leckner,20,126,14,33,0,6,12,36,5,3,2,10,34,1997
Tim Legler,15,182,15,48,8,6,7,21,7,3,5,9,44,1997
Voshon Lenard,73,2111,314,684,183,86,105,217,161,50,18,109,897,1997
Martin Lewis,9,50,6,14,1,1,2,6,4,1,2,1,14,1997
Alton Lister,53,516,32,77,0,23,31,168,13,8,14,30,87,1997
Randy Livingston,64,981,100,229,9,42,65,94,155,39,12,102,251,1997
Horacio Llamas,20,101,15,28,0,4,8,18,4,10,5,11,34,1997
Brad Lohaus,6,45,4,15,2,0,0,7,1,1,0,1,10,1997
Grant Long,65,1166,123,275,17,63,84,222,39,43,6,48,326,1997
John Long,32,370,46,117,12,25,28,40,21,9,2,24,129,1997
Luc Longley,59,1472,221,485,0,95,120,332,141,23,66,111,537,1997
George Lynch,41,1059,137,291,8,60,97,261,76,63,17,64,342,1997
Sam Mack,52,904,105,262,47,35,42,106,58,29,6,42,292,1997
Don MacLean,37,733,163,365,12,64,97,140,37,12,10,47,402,1997
Rick Mahorn,22,218,20,54,0,16,22,53,6,4,3,10,56,1997
Dan Majerle,36,1264,141,347,68,40,59,162,116,54,14,50,390,1997
Karl Malone*,82,2998,864,1571,0,521,690,809,368,113,48,233,2249,1997
Matt Maloney,82,2386,271,615,154,71,93,160,303,82,1,122,767,1997
Danny Manning,77,2134,426,795,7,181,251,469,173,81,74,161,1040,1997
Rich Manning,26,201,32,82,2,9,14,39,3,4,2,7,75,1997
Stephon Marbury,67,2324,355,871,102,245,337,184,522,67,19,210,1057,1997
Šarūnas Marčiulionis*,17,255,38,101,11,29,36,30,25,12,1,40,116,1997
Donny Marshall,56,548,52,160,33,38,54,70,24,24,3,32,175,1997
Donyell Marshall,61,1022,174,421,35,61,98,276,54,25,46,55,444,1997
Cuonzo Martin,3,13,0,7,0,0,0,1,1,0,0,1,0,1997
Darrick Martin,82,1820,292,718,91,218,250,113,339,57,2,127,893,1997
Jamal Mashburn,69,2164,286,743,90,160,228,294,204,78,12,114,822,1997
Anthony Mason,73,3143,433,825,1,319,428,829,414,76,33,165,1186,1997
Tony Massenburg,79,1954,219,452,0,130,206,517,23,38,50,91,568,1997
Vernon Maxwell,72,2068,340,906,115,134,180,159,153,87,19,121,929,1997
Lee Mayberry,80,1952,149,370,83,29,46,134,329,60,8,90,410,1997
Walter McCarty,35,192,26,68,4,8,14,23,13,7,9,17,64,1997
Amal McCaskill,17,109,10,32,0,8,12,22,7,3,5,11,28,1997
George McCloud,64,1493,238,578,99,83,101,179,109,61,8,61,658,1997
Xavier McDaniel,62,1170,138,355,5,65,89,318,65,36,17,70,346,1997
Antonio McDyess,74,2565,536,1157,6,274,387,537,106,62,126,199,1352,1997
Jim McIlvaine,82,1477,130,276,1,53,107,330,23,39,164,62,314,1997
Jeff McInnis,13,117,23,49,12,7,10,6,18,2,1,13,65,1997
Derrick McKey,50,1449,148,379,15,89,123,241,135,47,30,83,400,1997
Aaron McKie,83,1625,150,365,41,92,110,221,161,77,22,90,433,1997
Nate McMillan,37,798,61,149,28,19,29,118,140,58,6,32,169,1997
Loren Meyer,54,708,108,244,4,46,64,145,19,11,15,62,266,1997
Anthony Miller,1,14,0,5,0,0,0,7,0,0,0,0,0,1997
Oliver Miller,61,1152,123,238,0,48,79,306,87,47,63,90,294,1997
Reggie Miller*,81,2966,552,1244,229,418,475,286,273,75,25,166,1751,1997
Chris Mills,80,3167,405,894,86,176,209,497,198,86,41,120,1072,1997
Terry Mills,79,1997,312,702,175,58,70,377,99,35,27,85,857,1997
Greg Minor,23,547,94,196,1,31,36,80,34,15,2,22,220,1997
Sam Mitchell,82,2044,269,603,4,224,295,326,79,51,20,93,766,1997
Eric Mobley,28,307,28,63,0,16,30,58,14,5,10,29,72,1997
Eric Montross,78,1828,159,349,0,21,62,518,61,20,73,77,339,1997
Tracy Moore,27,237,33,85,11,22,31,26,20,5,0,14,99,1997
Chris Morris,73,977,122,299,31,39,54,162,43,29,24,45,314,1997
Lawrence Moten,67,1214,171,441,41,64,99,119,129,48,24,81,447,1997
Alonzo Mourning*,66,2320,473,885,1,363,565,656,104,56,189,226,1310,1997
Chris Mullin*,79,2733,438,792,83,184,213,317,322,130,33,192,1143,1997
Eric Murdock,12,114,15,33,4,11,12,11,24,9,2,11,45,1997
Gheorghe Mureșan,73,1849,327,541,0,123,199,481,29,43,96,117,777,1997
Lamond Murray,74,1295,181,435,31,156,211,233,57,53,29,86,549,1997
Tracy Murray,82,1814,288,678,106,135,161,253,78,69,19,86,817,1997
Dikembe Mutombo*,80,2973,380,721,0,306,434,929,110,49,264,186,1066,1997
Martin Müürsepp,42,348,54,131,4,44,70,67,20,12,11,18,156,1997
Steve Nash*,65,684,74,175,23,42,51,63,138,20,0,63,213,1997
Ruben Nembhard,10,113,16,37,0,8,10,8,17,9,0,8,40,1997
Ivano Newbill,72,850,40,91,0,20,52,204,24,28,15,42,100,1997
Johnny Newman,82,2060,246,547,34,189,247,186,116,73,17,115,715,1997
Gaylon Nickerson,4,42,4,12,0,7,7,5,1,1,1,1,15,1997
Ken Norman,17,220,27,94,6,4,12,39,12,7,3,18,64,1997
Moochie Norris,8,89,4,22,2,2,5,12,23,4,0,5,12,1997
Ed O'Bannon,64,809,93,279,18,31,35,148,39,29,12,20,235,1997
Jermaine O'Neal,45,458,69,153,0,47,78,124,8,2,26,27,185,1997
Shaquille O'Neal*,51,1941,552,991,0,232,479,640,159,46,147,146,1336,1997
Charles Oakley,80,2873,339,694,5,181,224,781,221,111,21,171,864,1997
Hakeem Olajuwon*,78,2852,727,1426,5,351,446,716,236,117,173,281,1810,1997
Jimmy Oliver,4,43,4,13,1,2,2,5,1,2,0,3,11,1997
Greg Ostertag,77,1818,210,408,0,139,205,565,27,24,152,74,559,1997
Bo Outlaw,82,2195,254,417,0,117,232,454,157,94,142,107,625,1997
Doug Overton,61,634,81,190,10,45,48,68,101,24,0,39,217,1997
Billy Owens,66,1995,299,640,25,101,145,392,187,62,25,133,724,1997
Ray Owes,57,592,75,180,1,26,46,163,15,15,20,23,177,1997
Robert Pack,54,1782,272,693,31,196,243,146,452,94,6,217,771,1997
Robert Parish*,43,406,70,143,0,21,31,89,22,6,19,28,161,1997
Cherokee Parks,76,961,103,202,0,46,76,195,34,41,48,32,252,1997
Gary Payton*,82,3213,706,1482,119,254,355,378,583,197,13,215,1785,1997
Anthony Peeler,72,2291,402,1011,128,109,133,247,256,105,17,157,1041,1997
Will Perdue,65,1918,233,410,0,99,171,638,38,32,102,87,565,1997
Sam Perkins,81,1976,290,661,122,187,229,300,103,69,49,77,889,1997
Elliot Perry,82,1595,217,458,49,79,106,124,247,98,3,111,562,1997
Wesley Person,80,2326,409,903,171,91,114,292,123,86,20,76,1080,1997
Bobby Phills,69,2375,328,766,85,125,174,245,233,113,21,135,866,1997
Eric Piatkowski,65,747,134,298,51,69,84,105,52,33,10,46,388,1997
Ricky Pierce,60,1250,239,497,42,139,155,121,80,28,9,68,659,1997
Ed Pinckney,27,273,23,43,0,20,25,65,6,8,9,19,66,1997
Scottie Pippen*,82,3095,648,1366,156,204,291,531,467,154,45,214,1656,1997
Olden Polynice,82,2893,442,967,0,141,251,772,178,46,80,166,1025,1997
Terry Porter,82,1568,187,449,67,127,166,176,295,54,11,128,568,1997
Vitaly Potapenko,80,1238,186,423,1,92,125,217,40,26,34,109,465,1997
Brent Price,25,390,44,105,17,21,21,29,65,17,0,32,126,1997
Mark Price,70,1876,263,589,112,155,171,179,342,67,3,161,793,1997
Dino Radja*,25,874,149,339,0,51,71,211,48,23,48,70,349,1997
Theo Ratliff,76,1292,179,337,0,81,116,256,13,29,111,56,439,1997
Eldridge Recasner,71,1207,148,350,58,51,58,115,94,38,4,65,405,1997
Bryant Reeves,75,2777,498,1025,1,216,307,610,160,29,67,175,1213,1997
Khalid Reeves,63,1432,184,470,83,65,87,119,226,34,9,108,516,1997
Don Reid,47,462,54,112,0,24,32,101,14,16,15,23,132,1997
Shawn Respert,41,495,59,139,20,34,39,39,40,20,2,30,172,1997
Glen Rice,79,3362,722,1513,207,464,535,318,160,72,26,177,2115,1997
Pooh Richardson,59,1065,131,344,42,26,43,98,169,54,5,62,330,1997
Mitch Richmond*,81,3125,717,1578,204,457,531,319,338,118,24,237,2095,1997
Isaiah Rider,76,2563,456,983,99,212,261,304,198,45,19,212,1223,1997
Fred Roberts,12,40,6,15,0,10,14,10,0,0,1,5,22,1997
Stanley Roberts,18,378,63,148,0,45,64,91,9,8,23,23,171,1997
Chris Robinson,41,681,69,182,34,16,26,71,65,28,9,34,188,1997
Clifford Robinson,81,3077,444,1043,121,215,309,321,261,99,66,172,1224,1997
David Robinson*,6,147,36,72,0,34,52,51,8,6,6,8,106,1997
Glenn Robinson,80,3114,669,1438,63,288,364,502,248,103,68,269,1689,1997
James Robinson,69,1309,196,482,102,78,114,112,126,30,8,69,572,1997
Rumeal Robinson,54,508,66,164,18,26,35,47,73,24,2,43,176,1997
Dennis Rodman*,55,1947,128,286,5,50,88,883,170,32,19,111,311,1997
Lou Roe,17,107,14,48,3,9,19,14,6,3,1,11,40,1997
Carlos Rogers,56,1397,212,404,25,102,170,304,37,42,69,53,551,1997
Rodney Rogers,81,2480,408,884,65,191,288,411,222,88,61,221,1072,1997
Roy Rogers,82,1848,244,483,1,54,94,386,46,21,163,86,543,1997
Sean Rooks,69,735,87,185,0,91,130,163,42,17,38,51,265,1997
Jalen Rose,66,1188,172,377,21,117,156,121,155,57,18,107,482,1997
Malik Rose,54,525,61,128,0,38,62,164,32,28,17,41,160,1997
Donald Royal,62,858,62,146,0,94,117,154,25,23,11,47,218,1997
Clifford Rozier,42,737,79,174,0,31,61,234,31,24,44,29,189,1997
Bryon Russell,81,2525,297,620,108,171,244,331,123,129,27,94,873,1997
Arvydas Sabonis*,69,1762,328,658,49,223,287,547,146,63,84,151,928,1997
Kevin Salvadori,23,154,12,33,0,13,18,25,10,2,13,12,37,1997
Jason Sasser,8,69,9,23,1,0,0,8,2,3,0,2,19,1997
Danny Schayes,45,540,47,120,0,39,52,125,14,15,16,27,133,1997
Steve Scheffler,7,29,6,7,0,1,2,3,0,0,0,5,13,1997
Dwayne Schintzius,15,116,13,36,1,7,8,22,4,1,9,7,34,1997
Detlef Schrempf,61,2192,356,724,57,253,316,394,266,63,16,150,1022,1997
Brent Scott,16,55,8,17,0,3,6,9,3,1,1,4,19,1997
Byron Scott,79,1440,163,379,73,127,151,118,99,46,16,53,526,1997
Dennis Scott,66,2166,298,749,147,80,101,203,139,74,19,81,823,1997
James Scott,8,32,0,8,0,1,2,6,3,2,0,2,1,1997
Shawnelle Scott,16,50,8,16,0,4,11,16,0,0,3,0,20,1997
Malik Sealy,80,2456,373,942,79,254,290,238,165,124,45,154,1079,1997
Rony Seikaly,74,2615,460,907,0,357,500,701,92,49,107,218,1277,1997
Brian Shaw,77,1867,189,516,63,111,140,194,319,67,26,170,552,1997
Lionel Simmons,41,521,45,136,7,42,48,104,57,8,13,34,139,1997
Dickey Simpkins,48,395,31,93,1,28,40,92,31,5,5,35,91,1997
Reggie Slater,26,406,82,149,0,39,75,95,21,9,6,29,203,1997
Charles Smith,19,329,34,84,0,20,26,65,14,13,22,22,88,1997
Joe Smith,80,3086,587,1293,12,307,377,679,125,74,86,192,1493,1997
Kenny Smith,48,765,101,239,59,39,45,44,116,19,0,71,300,1997
Michael Smith,81,2526,202,375,0,128,258,769,191,82,60,130,532,1997
Steve Smith,72,2818,491,1145,130,333,393,238,305,62,23,176,1445,1997
Stevin Smith,8,60,6,18,1,1,1,10,4,1,0,4,14,1997
Tony Smith,69,1291,138,337,32,38,59,94,150,48,19,73,346,1997
