name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Mengke Bateer,27,408,53,132,4,29,37,96,22,10,5,32,139,2002
Tony Battie,74,1819,211,390,0,88,130,481,35,60,67,51,510,2002
Shane Battier,78,3097,412,961,103,198,283,418,216,121,81,155,1125,2002
Charlie Bell,7,44,3,11,0,2,2,5,2,0,0,5,8,2002
Raja Bell,74,890,103,240,12,36,48,111,71,21,4,48,254,2002
Jonathan Bender,78,1647,198,460,45,140,181,244,62,19,49,96,581,2002
Travis Best,74,1747,228,518,21,104,116,151,324,89,7,99,581,2002
Mike Bibby,80,2659,446,985,51,155,193,222,403,87,15,134,1098,2002
Chauncey Billups,82,2355,348,823,124,207,234,226,450,66,17,138,1027,2002
Mookie Blaylock,35,599,50,146,15,4,8,52,114,24,4,37,119,2002
Corie Blount,72,1426,115,251,0,29,45,368,44,49,26,52,259,2002
Mark Blount,44,415,32,76,0,30,37,85,10,16,19,23,94,2002
Calvin Booth,15,279,35,82,0,23,24,54,16,6,13,16,93,2002
Ruben Boumtje-Boumtje,33,245,13,32,0,13,25,55,4,3,16,14,39,2002
Cal Bowdler,52,585,61,174,1,39,47,110,11,18,15,11,162,2002
Bruce Bowen,59,1699,155,398,56,46,96,162,88,62,25,66,412,2002
Ryan Bowen,75,1686,147,307,1,69,92,299,52,75,41,41,364,2002
Ira Bowman,3,29,5,7,0,0,0,1,1,2,0,0,10,2002
Earl Boykins,68,761,110,275,13,47,61,54,145,20,2,44,280,2002
Michael Bradley,26,118,13,25,0,4,8,24,3,0,6,6,30,2002
Shawn Bradley,53,757,78,163,0,59,64,176,20,28,64,25,215,2002
Elton Brand,80,3020,532,1010,0,389,524,925,191,80,163,173,1453,2002
Terrell Brandon,32,962,155,365,4,83,84,93,264,52,6,43,397,2002
Jamison Brewer,13,43,2,5,0,0,0,8,9,2,0,3,4,2002
Primož Brezec,22,160,14,29,0,15,25,28,6,0,7,6,43,2002
Chucky Brown,18,92,10,27,0,1,2,33,6,2,4,5,21,2002
Damone Brown,17,67,8,21,0,7,8,4,2,1,1,9,23,2002
Dee Brown,7,65,3,20,1,0,0,9,2,3,1,4,7,2002
Ernest Brown,3,21,1,6,0,1,4,6,0,0,1,3,3,2002
Kedrick Brown,29,245,23,70,5,12,20,50,15,18,7,7,63,2002
Kwame Brown,57,817,94,243,0,70,99,198,43,16,26,43,258,2002
P.J. Brown,80,2563,250,527,0,169,197,786,107,59,78,85,669,2002
Randy Brown,1,6,0,1,0,0,0,0,2,0,1,0,0,2002
Tierre Brown,40,403,49,115,4,21,28,42,70,19,3,40,123,2002
Rick Brunson,59,520,45,113,6,29,41,68,114,25,2,47,125,2002
Kobe Bryant*,80,3063,749,1597,33,488,589,441,438,118,35,223,2019,2002
Mark Bryant,30,206,25,55,0,6,8,44,10,7,2,6,56,2002
Greg Buckner,44,885,104,198,5,40,58,173,48,31,19,27,253,2002
Jud Buechler,66,684,44,118,21,2,4,116,32,21,8,15,111,2002
Rodney Buford,63,1769,258,593,17,58,80,272,71,42,12,63,591,2002
Matt Bullard,31,350,39,115,16,11,12,47,16,2,2,12,105,2002
Mitchell Butler,11,90,10,23,1,8,12,14,5,0,1,5,29,2002
Jason Caffey,23,283,36,72,0,27,43,50,12,4,5,19,99,2002
Marcus Camby,29,1007,130,290,0,62,99,322,33,34,50,42,322,2002
Elden Campbell,77,2156,384,794,0,306,384,530,102,60,137,138,1074,2002
Brian Cardinal,8,43,6,13,3,2,2,6,2,1,0,0,17,2002
Anthony Carter,46,1050,89,260,1,19,36,117,214,50,3,72,198,2002
Vince Carter,60,2385,559,1307,121,245,307,313,239,94,43,154,1484,2002
Sam Cassell,74,2605,554,1197,71,282,328,312,493,90,12,177,1461,2002
Kelvin Cato,75,1917,190,326,0,113,194,525,29,40,95,53,493,2002
Tyson Chandler,71,1389,151,304,0,134,222,343,54,28,93,99,436,2002
Calbert Cheaney,68,1631,224,466,0,46,67,240,110,34,21,70,494,2002
Chris Childs,69,1576,97,296,33,58,71,154,351,56,5,123,285,2002
Doug Christie,81,2798,338,735,90,206,242,374,340,160,25,164,972,2002
Keon Clark,81,2185,380,775,0,155,230,603,88,58,122,140,915,2002
Speedy Claxton,67,1528,181,452,4,114,136,160,198,95,6,95,480,2002
Mateen Cleaves,32,153,30,68,2,8,9,8,25,7,0,27,70,2002
Derrick Coleman,58,2080,331,735,28,185,227,509,98,42,51,119,875,2002
Bimbo Coles,47,693,56,146,4,33,37,55,107,13,4,31,149,2002
Jason Collier,25,365,41,95,0,24,32,82,9,6,4,13,106,2002
Jarron Collins,70,1440,158,343,0,134,181,296,58,29,22,56,450,2002
Jason Collins,77,1407,117,278,1,115,164,301,81,29,47,72,350,2002
Chris Crawford,7,131,21,45,0,11,15,25,5,2,5,10,53,2002
Jamal Crawford,23,481,89,187,26,10,13,34,55,18,5,32,214,2002
Joe Crispin,21,156,26,68,15,12,13,11,26,5,0,10,79,2002
Austin Croshere,76,1286,185,448,49,97,114,294,77,26,29,67,516,2002
John Crotty,41,802,98,208,31,57,66,75,141,19,1,51,284,2002
Vonteego Cummings,58,501,78,187,12,24,32,52,60,18,5,36,192,2002
Dell Curry,56,886,141,347,45,33,37,81,61,22,6,41,360,2002
Eddy Curry,72,1150,189,377,0,105,160,272,25,16,53,69,483,2002
Michael Curry,82,1912,125,276,7,72,91,168,127,47,10,60,329,2002
Samuel Dalembert,34,177,22,50,0,7,18,68,5,6,13,14,51,2002
Erick Dampier,73,1740,209,480,0,136,211,387,87,17,167,156,554,2002
Antonio Daniels,82,2175,269,612,57,158,210,176,228,48,12,70,753,2002
Antonio Davis,77,2978,410,963,0,293,358,740,155,54,83,159,1113,2002
Baron Davis,82,3318,559,1341,170,196,338,349,698,172,47,246,1484,2002
Dale Davis,78,2447,296,580,0,150,212,688,96,62,83,62,742,2002
Emanual Davis,28,774,70,198,29,16,18,74,68,27,5,52,185,2002
Hubert Davis,51,1231,146,326,57,16,21,77,107,28,3,44,365,2002
Ricky Davis,82,1954,376,781,11,196,248,243,178,69,23,148,959,2002
Andrew DeClercq,61,633,67,149,0,28,50,163,22,23,24,34,162,2002
Vinny Del Negro,2,6,1,4,0,0,0,0,2,0,0,0,2,2002
Tony Delk,63,1447,226,588,67,78,97,203,132,53,10,59,597,2002
Derrick Dial,32,299,41,120,1,18,24,56,35,10,4,16,101,2002
Michael Dickerson,4,124,15,48,8,5,6,12,9,3,1,8,43,2002
DeSagana Diop,18,109,12,29,0,1,5,17,5,1,10,12,25,2002
Vlade Divac*,80,2420,338,716,3,209,340,671,297,79,94,158,888,2002
Michael Doleac,42,705,78,187,0,38,46,168,25,15,11,37,194,2002
Keyon Dooling,14,155,22,57,4,10,12,3,12,4,3,10,58,2002
Bryce Drew,61,774,78,182,31,23,29,72,101,32,2,33,210,2002
Predrag Drobnjak,64,1174,191,414,0,55,73,219,51,20,31,51,437,2002
Chris Dudley,43,327,20,50,0,8,15,80,13,3,14,14,48,2002
Tim Duncan*,82,3329,764,1504,1,560,701,1042,307,61,203,263,2089,2002
Howard Eisley,39,609,59,175,14,39,49,49,100,24,3,53,171,2002
Obinna Ekezie,29,152,13,39,0,28,40,34,3,2,6,10,54,2002
LaPhonso Ellis,66,1684,189,452,38,53,84,287,56,30,37,73,469,2002
Evan Eschmeyer,31,299,21,50,0,20,33,98,9,10,9,16,62,2002
Maurice Evans,10,45,9,19,0,3,4,4,4,0,0,2,21,2002
Patrick Ewing*,65,901,148,333,0,94,134,263,35,22,45,65,390,2002
Danny Ferry,50,799,76,177,43,34,36,90,48,16,9,22,229,2002
Michael Finley,69,2754,569,1228,76,210,251,360,230,65,25,117,1424,2002
Derek Fisher,70,1974,274,666,144,94,111,146,181,66,9,62,786,2002
Marcus Fizer,76,1963,371,848,7,189,283,427,120,49,24,131,938,2002
Isaac Fontaine,6,75,3,14,1,4,6,5,4,0,0,4,11,2002
Alton Ford,53,452,61,118,0,42,57,107,7,6,7,32,164,2002
Joseph Forte,8,39,1,12,0,4,4,6,6,2,0,3,6,2002
Danny Fortson,77,2216,309,722,1,245,308,899,127,44,17,160,864,2002
Greg Foster,6,24,2,9,0,3,4,8,1,0,0,0,7,2002
Jeff Foster,82,1786,177,394,2,111,182,556,70,71,38,79,467,2002
Antonis Fotsis,28,320,42,104,7,17,20,62,10,9,11,21,108,2002
Tremaine Fowlkes,22,343,25,64,0,24,31,64,17,11,1,13,74,2002
Rick Fox,82,2289,255,605,65,70,85,389,283,67,21,132,645,2002
Adonal Foyle,79,1485,171,385,0,37,93,384,41,36,168,76,379,2002
Steve Francis,57,2343,420,1007,68,326,422,401,362,71,25,221,1234,2002
Lawrence Funderburke,56,722,115,245,0,34,56,198,32,11,18,33,264,2002
Kevin Garnett*,81,3175,659,1401,37,359,448,981,422,96,126,229,1714,2002
Dean Garrett,34,183,18,55,0,0,3,57,5,7,10,10,36,2002
Pat Garrity,80,2406,327,767,169,61,73,338,99,61,28,68,884,2002
Pau Gasol,82,3007,551,1064,1,338,477,730,223,41,169,224,1441,2002
Chris Gatling,54,809,131,293,1,82,117,206,25,17,11,58,345,2002
Matt Geiger,4,36,1,8,0,1,2,6,0,0,2,2,3,2002
Devean George,82,1759,215,523,66,85,126,303,111,71,42,66,581,2002
Eddie Gill,23,384,39,92,7,31,39,28,49,11,3,34,116,2002
Kendall Gill,65,1410,162,422,6,42,62,184,100,44,8,55,372,2002
Dion Glover,55,1156,192,456,30,78,103,169,84,45,14,76,492,2002
Steve Goodrich,9,50,2,10,0,1,2,5,5,1,2,3,5,2002
Brian Grant,72,2256,286,610,0,101,119,575,137,48,31,122,673,2002
Horace Grant,76,2210,264,515,0,80,111,481,104,57,49,51,608,2002
Adrian Griffin,58,1383,179,359,16,41,49,229,106,75,12,42,415,2002
Eddie Griffin,73,1896,244,666,90,64,86,416,53,17,134,47,642,2002
Tom Gugliotta,44,1129,127,301,3,28,37,221,77,39,30,61,285,2002
A.J. Guyton,45,607,88,244,46,22,27,44,81,10,7,37,244,2002
Darvin Ham,70,1208,120,211,1,62,123,202,73,25,37,83,303,2002
Richard Hamilton,63,2203,472,1084,16,300,337,216,171,38,14,132,1260,2002
Tang Hamilton,9,98,10,19,0,0,1,18,5,4,0,2,20,2002
Zendon Hamilton,54,848,103,245,0,118,181,253,14,21,18,60,324,2002
Anfernee Hardaway,80,2462,389,931,23,158,195,350,324,122,32,189,959,2002
Tim Hardaway,68,1601,226,620,123,77,97,124,278,57,10,111,652,2002
Matt Harpring,81,2541,386,838,21,165,222,573,107,70,5,127,958,2002
Al Harrington,44,1313,230,484,1,115,144,276,54,41,21,78,576,2002
Othella Harrington,77,1563,237,450,0,122,172,349,37,30,36,95,596,2002
Lucious Harris,74,1553,249,537,44,133,158,207,116,53,6,61,675,2002
Jason Hart,10,92,10,19,0,6,6,13,12,7,1,8,26,2002
Antonio Harvey,5,47,4,12,0,1,2,9,5,1,3,3,9,2002
Donnell Harvey,47,841,108,217,0,54,90,227,37,21,24,33,270,2002
Trenton Hassell,78,2237,267,628,60,87,114,255,172,55,44,101,681,2002
Kirk Haston,15,77,11,39,0,4,8,20,5,0,1,3,26,2002
Brendan Haywood,62,1266,109,221,0,97,160,322,29,21,91,50,315,2002
Alan Henderson,26,422,59,116,1,24,45,97,11,11,15,21,143,2002
Cedric Henderson,12,70,15,31,2,4,7,3,4,6,2,8,36,2002
Grant Hill*,14,512,83,195,0,69,80,125,64,8,4,37,235,2002
Tyrone Hill,26,810,71,182,0,67,103,274,23,17,13,48,209,2002
Fred Hoiberg,79,1408,121,291,24,79,94,210,136,61,5,32,345,2002
Robert Horry,81,2140,183,460,76,108,138,479,232,77,89,88,550,2002
Eddie House,64,1230,209,524,54,42,49,110,123,43,5,80,514,2002
Allan Houston,77,2914,568,1301,136,295,339,252,190,54,10,170,1567,2002
Juwan Howard,81,2635,462,1005,0,261,343,612,169,46,47,152,1185,2002
Troy Hudson,81,1854,354,815,66,176,201,145,255,57,6,163,950,2002
Larry Hughes,73,2049,343,810,18,191,259,245,316,113,23,171,895,2002
Lindsey Hunter,82,1616,187,490,79,20,40,121,129,66,19,55,473,2002
Steven Hunter,53,516,67,147,0,55,94,97,5,5,43,16,189,2002
Zydrunas Ilgauskas,62,1329,241,567,0,208,276,334,70,17,84,94,690,2002
Allen Iverson*,60,2622,665,1669,78,475,585,269,331,168,13,237,1883,2002
Bobby Jackson,81,1750,334,754,79,149,184,251,164,73,11,93,896,2002
Jaren Jackson,9,144,15,37,7,2,4,17,8,5,0,8,39,2002
Jermaine Jackson,24,280,20,42,1,16,24,27,57,9,1,14,57,2002
Jim Jackson,55,1825,238,538,38,75,87,290,140,42,14,106,589,2002
Marc Jackson,39,495,60,164,0,66,80,128,14,11,6,30,186,2002
Mark Jackson,82,2367,260,592,79,87,110,309,605,74,1,150,686,2002
Stephen Jackson,23,227,34,91,9,12,17,26,11,15,3,23,89,2002
Jerome James,56,949,134,273,0,30,60,232,24,25,86,74,298,2002
Mike James,15,119,15,43,8,4,7,14,19,6,1,13,42,2002
Tim James,9,41,5,13,0,2,6,7,1,0,1,3,12,2002
Antawn Jamison,82,3033,614,1375,68,323,440,556,161,70,45,161,1619,2002
Harold Jamison,25,176,22,43,0,10,15,39,6,5,1,6,54,2002
Richard Jefferson,79,1917,270,591,13,189,265,293,140,64,48,107,742,2002
Anthony Johnson,34,366,37,90,4,16,25,29,48,31,1,20,94,2002
Avery Johnson,68,1352,207,432,0,121,163,69,286,40,9,76,535,2002
DerMarr Johnson,72,1727,214,540,89,85,105,247,81,62,56,102,602,2002
Ervin Johnson,81,1660,89,193,0,30,66,466,27,37,82,52,208,2002
Joe Johnson,77,1916,251,584,38,41,53,257,179,59,20,71,581,2002
Alvin Jones,23,126,8,20,0,10,20,36,3,3,9,11,26,2002
Damon Jones,67,1083,114,284,69,43,59,103,140,23,1,61,340,2002
Eddie Jones,81,3156,517,1198,149,297,355,378,262,117,77,148,1480,2002
Jumaine Jones,81,2142,287,640,52,45,68,490,116,75,46,79,671,2002
Popeye Jones,79,1920,222,508,4,106,130,578,127,50,19,88,554,2002
Michael Jordan*,60,2093,551,1324,10,263,333,339,310,85,26,162,1375,2002
Shawn Kemp,75,1232,175,407,0,104,131,288,52,43,33,81,454,2002
Steve Kerr,65,775,102,217,26,39,40,60,63,13,1,24,269,2002
Jason Kidd*,82,3056,445,1138,117,201,247,595,808,175,20,286,1208,2002
Andrei Kirilenko,82,2151,285,633,25,285,371,402,94,116,159,108,880,2002
Kerry Kittles,82,2601,438,940,98,128,172,275,216,130,31,109,1102,2002
Brevin Knight,53,1151,141,334,2,87,115,109,302,79,7,111,371,2002
Travis Knight,49,429,41,113,0,16,21,104,8,11,10,27,98,2002
Toni Kukoč,59,1494,211,504,53,109,153,218,210,48,17,113,584,2002
Christian Laettner,57,1441,168,362,2,66,76,301,151,60,25,85,404,2002
Raef LaFrentz,78,2455,421,920,104,105,151,579,89,55,213,94,1051,2002
Trajan Langdon,44,477,70,176,27,42,46,55,60,13,5,40,209,2002
Dan Langhi,34,434,49,125,1,8,11,67,14,8,5,9,107,2002
Rusty LaRue,33,542,73,185,17,30,35,49,71,17,7,43,193,2002
Voshon Lenard,71,1665,315,769,89,94,120,183,130,59,25,91,813,2002
Quincy Lewis,36,490,64,143,3,13,20,43,36,23,9,32,144,2002
Rashard Lewis,71,2585,455,972,123,162,200,498,123,104,40,97,1195,2002
Randy Livingston,13,176,15,54,1,10,11,25,26,9,2,2,41,2002
Art Long,63,989,120,244,0,45,85,251,41,22,28,63,285,2002
Grant Long,66,1868,164,385,3,86,123,231,136,63,12,103,417,2002
Felipe López,67,581,59,156,14,37,55,80,39,18,1,36,169,2002
Tyronn Lue,71,1458,222,520,63,48,63,122,246,49,0,96,555,2002
George Lynch,45,893,73,198,1,25,40,186,54,40,14,41,172,2002
Todd MacCulloch,62,1502,247,465,0,110,164,378,78,24,89,66,604,2002
Sam Mack,12,159,14,49,7,5,7,14,4,5,1,7,40,2002
Mark Madsen,59,650,66,146,0,35,54,162,44,16,13,22,167,2002
Corey Maggette,63,1615,235,530,46,201,251,231,112,41,19,116,717,2002
Jamaal Magloire,82,1549,228,414,0,243,333,461,31,27,86,118,699,2002
Dan Majerle,65,1180,99,289,79,23,39,176,90,48,15,35,300,2002
Karl Malone*,80,3040,635,1399,9,509,639,686,341,152,59,263,1788,2002
Danny Manning,41,552,71,149,1,22,33,108,30,21,21,25,165,2002
Stephon Marbury,82,3187,625,1413,71,353,452,266,666,77,13,284,1674,2002
Shawn Marion,81,3109,654,1395,48,191,226,803,162,149,86,144,1547,2002
Sean Marks,21,319,38,88,0,20,34,75,8,5,10,19,96,2002
Donny Marshall,20,118,8,29,2,12,18,21,5,3,0,2,30,2002
Donyell Marshall,58,1750,343,661,13,160,226,443,101,50,67,124,859,2002
Darrick Martin,3,22,0,10,0,1,2,1,3,2,0,1,1,2002
Kenyon Martin,73,2504,445,962,15,181,267,388,192,90,121,172,1086,2002
Jamal Mashburn,40,1601,303,744,41,211,241,242,171,45,6,110,858,2002
Anthony Mason,82,3143,316,626,1,154,221,646,346,57,22,130,787,2002
Desmond Mason,75,2420,357,769,16,201,237,351,104,67,27,104,931,2002
Tony Massenburg,73,1247,159,349,1,84,117,324,26,30,31,65,403,2002
Walter McCarty,56,718,80,180,39,13,19,128,41,18,7,22,212,2002
Amal McCaskill,27,153,20,49,0,12,26,36,4,6,10,14,52,2002
George McCloud,69,1830,206,576,60,132,163,251,204,58,19,144,604,2002
Jelani McCoy,21,104,12,21,0,2,8,25,7,0,5,8,26,2002
Antonio McDyess,10,236,43,75,0,27,33,55,18,10,8,20,113,2002
Tracy McGrady*,76,2912,715,1586,103,415,555,597,400,119,73,189,1948,2002
Jeff McInnis,81,3030,463,1121,75,183,219,213,500,63,6,147,1184,2002
Derrick McKey,41,784,52,122,5,10,14,127,45,41,4,22,119,2002
Aaron McKie,48,1471,220,490,51,96,122,192,179,56,14,93,587,2002
Stanislav Medvedenko,71,729,145,304,0,41,62,158,43,29,11,42,331,2002
Ron Mercer,53,1716,311,784,18,95,119,178,128,32,13,88,735,2002
Chris Mihm,74,1659,221,526,3,124,179,392,24,18,89,97,569,2002
Darius Miles,82,2227,309,642,3,158,255,453,184,71,103,160,779,2002
Andre Miller,81,3023,474,1045,22,365,447,379,882,126,34,245,1335,2002
Brad Miller,76,2263,366,733,3,297,383,621,152,76,41,115,1032,2002
Mike Miller,63,2123,351,802,116,138,181,273,198,47,23,108,956,2002
Reggie Miller*,79,2889,414,913,180,296,325,219,253,88,10,120,1304,2002
Chris Mills,66,1237,178,427,48,85,107,190,72,31,13,56,489,2002
Sam Mitchell,74,726,98,227,10,38,49,82,45,12,4,26,244,2002
Cuttino Mobley,74,3116,595,1358,149,267,314,300,187,109,37,180,1606,2002
Nazr Mohammed,82,2168,329,713,0,137,222,651,33,63,61,118,795,2002
Jérôme Moïso,15,76,8,20,0,0,0,25,4,3,2,8,16,2002
Eric Montross,49,655,53,132,0,10,31,140,16,12,23,25,116,2002
Mikki Moore,30,217,29,61,1,20,26,53,11,7,9,14,79,2002
Terence Morris,68,1110,111,289,15,18,28,211,64,21,27,45,255,2002
Hanno Möttölä,82,1371,169,384,1,57,76,268,50,20,19,70,396,2002
Alonzo Mourning*,75,2455,447,866,1,283,431,632,87,27,186,182,1178,2002
Troy Murphy,82,1448,178,423,3,121,156,322,70,36,21,84,480,2002
Lamond Murray,71,2312,430,986,101,215,263,372,157,70,43,141,1176,2002
Tracy Murray,40,473,85,207,40,17,21,53,19,11,8,25,227,2002
Dikembe Mutombo*,80,2907,321,641,0,278,364,863,83,29,190,156,920,2002
Mamadou N'Diaye,5,46,6,10,0,8,10,11,0,0,2,1,20,2002
Lee Nailon,79,1912,369,764,1,112,150,291,94,59,17,96,851,2002
Eduardo Nájera,62,1357,150,300,0,100,148,342,38,56,30,40,400,2002
Steve Nash*,82,2837,525,1088,156,260,293,254,634,53,4,229,1466,2002
Tyrone Nesby,70,1498,183,421,13,64,93,318,91,61,22,49,443,2002
Rasho Nesterović,82,2218,324,657,0,39,71,534,75,45,109,94,687,2002
Ira Newble,42,1273,131,263,1,75,88,222,45,38,20,49,338,2002
Johnny Newman,47,724,67,148,22,42,58,49,14,29,4,21,198,2002
Moochie Norris,82,2249,251,631,36,127,169,246,403,81,4,156,665,2002
Dirk Nowitzki,76,2891,600,1258,139,440,516,755,186,83,77,145,1779,2002
Jermaine O'Neal,72,2707,543,1133,1,284,413,757,118,45,166,174,1371,2002
Shaquille O'Neal*,67,2422,712,1229,0,398,717,715,200,41,137,171,1822,2002
Charles Oakley,57,1383,97,263,1,21,28,343,114,49,11,87,216,2002
Lamar Odom,29,999,151,360,16,61,93,176,171,23,36,97,379,2002
Hakeem Olajuwon*,61,1378,194,418,0,47,84,366,66,74,90,98,435,2002
Dean Oliver,20,139,17,46,2,6,9,8,21,3,0,11,42,2002
Kevin Ollie,81,1723,137,353,1,187,227,184,291,62,2,106,462,2002
Michael Olowokandi,80,2568,384,886,0,117,188,711,90,55,145,175,885,2002
Greg Ostertag,74,1107,91,201,0,63,130,313,50,15,109,51,245,2002
Bo Outlaw,83,1928,166,299,1,43,102,364,127,70,92,96,376,2002
Doug Overton,18,130,14,44,7,4,7,12,13,3,1,12,39,2002
Olumide Oyedeji,36,221,22,41,0,11,18,79,4,4,2,14,55,2002
Robert Pack,16,252,25,68,1,11,15,23,49,13,0,20,62,2002
Scott Padgett,75,1295,188,395,49,75,102,285,82,43,13,69,500,2002
Milt Palacio,69,790,82,214,13,54,74,73,83,30,4,40,231,2002
Tony Parker,77,2267,268,639,61,108,160,197,334,89,7,151,705,2002
Cherokee Parks,42,234,30,83,0,3,8,58,10,7,8,14,63,2002
Ruben Patterson,75,1765,319,619,9,192,274,298,107,79,37,114,839,2002
Gary Payton*,82,3301,737,1578,74,267,335,396,737,131,26,209,1815,2002
Anthony Peeler,82,2060,288,684,111,50,58,206,177,61,11,76,737,2002
Mike Penberthy,3,12,1,2,0,3,4,2,2,2,0,0,5,2002
Elliot Perry,2,48,5,10,0,1,2,4,7,3,0,7,11,2002
Wesley Person,78,2793,467,944,143,99,124,294,173,77,37,74,1176,2002
Morris Peterson,63,1988,336,768,84,127,169,223,153,73,11,86,883,2002
Eric Piatkowski,71,1718,207,471,111,101,113,184,112,41,12,64,626,2002
Paul Pierce,82,3302,707,1598,210,520,643,566,261,154,86,241,2144,2002
Scottie Pippen*,62,1996,246,599,54,113,146,321,363,101,35,171,659,2002
Scot Pollard,80,1881,197,358,0,115,166,565,53,70,76,68,509,2002
Mark Pope,45,426,36,91,4,11,21,73,17,11,11,15,87,2002
Terry Porter,72,1294,136,321,59,68,83,164,205,45,16,85,399,2002
James Posey,73,2238,277,736,67,161,203,429,180,114,39,127,782,2002
Lavor Postell,23,179,28,84,6,31,41,16,5,6,0,11,93,2002
Vitaly Potapenko,79,1343,137,301,0,89,120,347,30,37,18,63,363,2002
Brent Price,20,89,9,27,4,9,13,8,9,3,1,10,31,2002
Joel Przybilla,71,1128,76,142,0,38,90,283,21,20,118,43,190,2002
Vladimir Radmanović,61,1230,146,354,66,49,72,230,81,56,24,72,407,2002
Zach Randolph,41,238,48,107,0,18,27,69,13,7,4,15,114,2002
Theo Ratliff,3,82,10,20,0,6,11,16,1,1,8,7,26,2002
Željko Rebrača,74,1179,189,374,0,135,175,290,38,28,73,84,513,2002
Eldridge Recasner,6,33,2,6,0,1,1,0,5,1,0,1,5,2002
Michael Redd,67,1417,294,609,88,91,115,224,91,42,7,57,767,2002
Don Reid,68,714,90,190,0,44,68,176,27,20,44,54,224,2002
Glen Rice,20,606,65,167,18,24,30,47,31,12,3,24,172,2002
Jason Richardson,80,2629,464,1090,82,141,210,340,236,106,31,160,1151,2002
Norm Richardson,11,67,10,26,4,6,9,8,2,0,0,3,30,2002
Quentin Richardson,81,2152,400,926,133,143,187,334,128,78,21,102,1076,2002
Mitch Richmond*,64,709,100,247,18,42,44,94,57,18,6,40,260,2002
Isaiah Rider,10,173,37,81,6,13,17,33,12,3,2,14,93,2002
Clifford Robinson,80,2855,454,1069,115,143,206,386,202,89,95,151,1166,2002
David Robinson*,78,2303,341,672,0,269,395,647,94,86,140,104,951,2002
Eddie Robinson,29,653,112,247,2,36,48,78,37,23,11,36,262,2002
Glenn Robinson,66,2346,536,1147,58,236,282,406,168,97,41,174,1366,2002
Larry Robinson,2,10,1,4,1,0,0,2,0,0,0,0,3,2002
Carlos Rogers,22,168,24,43,1,10,19,38,3,5,6,5,59,2002
Rodney Rogers,77,1880,356,756,88,117,149,348,112,66,29,108,917,2002
Sean Rooks,61,728,81,194,0,21,29,124,25,12,21,20,183,2002
Jalen Rose,83,3153,663,1458,89,281,335,373,355,78,45,201,1696,2002
Malik Rose,82,1725,293,633,1,185,257,492,61,70,42,140,772,2002
Michael Ruffin,15,169,7,26,0,2,8,51,5,5,8,11,16,2002
Bryon Russell,66,1998,222,584,77,115,140,295,136,64,19,110,636,2002
Daniel Santiago,3,24,4,8,0,0,0,7,2,0,1,2,8,2002
Jeryl Sasser,7,36,3,14,0,4,5,7,2,3,0,2,10,2002
Kenny Satterfield,36,560,73,199,7,36,46,52,108,31,1,53,189,2002
Brian Scalabrine,28,290,23,67,3,11,15,51,21,9,2,24,60,2002
Shawnelle Scott,21,252,37,75,0,8,20,103,8,3,6,15,82,2002
Ansu Sesay,9,142,22,44,0,14,20,20,8,3,2,2,58,2002
