name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Vince Carter,66,1091,135,406,69,45,57,133,79,43,14,43,384,2015
Michael Carter-Williams,66,2149,364,919,36,202,291,353,442,111,30,253,966,2015
Omri Casspi,67,1416,209,427,35,140,191,260,102,31,9,88,593,2015
Mario Chalmers,80,2368,267,663,73,206,266,206,307,122,10,173,813,2015
Tyson Chandler,75,2286,293,440,0,185,257,864,84,42,91,105,771,2015
Wilson Chandler,78,2471,418,975,139,110,142,475,134,58,29,110,1085,2015
Will Cherry,8,69,5,19,2,3,6,5,8,6,1,4,15,2015
Patrick Christopher,4,29,3,12,0,0,0,6,0,1,0,1,6,2015
Earl Clark,10,93,11,30,4,1,4,23,3,3,4,6,27,2015
Ian Clark,30,192,19,55,10,9,9,16,12,9,3,9,57,2015
Jordan Clarkson,59,1476,267,596,38,131,158,191,206,51,12,96,703,2015
Victor Claver,10,76,9,20,6,0,0,20,1,1,1,4,24,2015
Norris Cole,75,1831,230,558,55,58,81,159,255,57,15,99,573,2015
Darren Collison,45,1565,260,550,60,145,184,143,252,67,14,112,725,2015
Nick Collison,66,1101,106,253,16,45,65,250,90,35,25,45,273,2015
Mike Conley,70,2225,393,882,107,214,249,209,375,89,14,156,1107,2015
Jack Cooley,16,87,9,22,0,9,21,25,1,6,3,3,27,2015
Chris Copeland,50,828,112,310,52,33,45,111,51,11,11,59,309,2015
Bryce Cotton,15,159,29,69,7,15,18,18,15,4,0,12,80,2015
DeMarcus Cousins,59,2013,498,1066,2,423,541,747,210,90,103,254,1421,2015
Robert Covington,70,1956,299,756,167,178,217,316,105,97,31,128,943,2015
Allen Crabbe,51,683,63,153,30,12,16,73,39,19,15,15,168,2015
Jamal Crawford,64,1703,332,839,119,227,252,124,158,59,14,92,1010,2015
Jae Crowder,82,1647,229,545,61,109,141,293,94,72,25,49,628,2015
Dante Cunningham,66,1652,155,339,1,29,47,256,50,46,37,35,340,2015
Jared Cunningham,19,89,12,33,4,7,13,9,10,3,0,7,35,2015
Seth Curry,2,8,0,3,0,0,0,2,1,0,0,0,0,2015
Stephen Curry,80,2613,653,1341,286,308,337,341,619,163,16,249,1900,2015
Samuel Dalembert,32,544,57,130,0,14,20,168,29,14,41,39,128,2015
Troy Daniels,47,397,61,165,43,11,13,33,22,6,1,20,176,2015
Gigi Datome,21,209,43,89,18,1,1,29,9,2,7,9,105,2015
Brandon Davies,27,423,55,137,8,24,37,83,30,18,7,29,142,2015
Anthony Davis,68,2455,642,1199,1,371,461,696,149,100,200,95,1656,2015
Ed Davis,79,1840,282,469,0,92,189,600,94,49,98,58,656,2015
Glen Davis,74,904,117,255,0,60,95,169,39,41,21,39,294,2015
Andre Dawkins,4,22,1,6,1,0,0,2,1,0,0,1,3,2015
Austin Daye,34,344,50,141,24,5,6,75,17,12,5,23,129,2015
Dewayne Dedmon,59,845,91,162,0,34,64,295,9,16,50,51,216,2015
Matthew Dellavedova,67,1380,111,307,68,29,38,126,204,24,2,61,319,2015
Luol Deng,72,2421,369,787,78,191,251,376,139,65,22,108,1007,2015
DeMar DeRozan,60,2100,409,990,25,361,434,277,210,73,11,137,1204,2015
Boris Diaw,81,1984,291,632,54,72,93,348,233,36,23,126,708,2015
Gorgui Dieng,73,2193,259,512,1,191,244,609,146,71,126,126,710,2015
Spencer Dinwiddie,34,455,51,169,12,31,34,48,104,19,6,33,145,2015
Joey Dorsey,69,854,80,145,0,24,83,279,25,40,25,41,184,2015
Toney Douglas,12,177,19,51,5,8,13,22,24,11,4,10,51,2015
Chris Douglas-Roberts,12,103,5,21,1,8,8,12,4,1,0,0,19,2015
Goran Dragić,78,2640,502,1002,90,181,234,274,350,78,15,173,1275,2015
Zoran Dragić,16,75,11,30,3,3,5,8,5,2,0,5,28,2015
Larry Drew II,12,219,20,58,4,2,3,15,45,6,0,25,46,2015
Andre Drummond,82,2502,494,961,0,142,365,1104,55,73,153,120,1130,2015
Jared Dudley,72,1717,198,423,74,48,67,220,130,72,11,62,518,2015
Tim Duncan*,77,2227,419,819,2,230,311,704,230,63,151,131,1070,2015
Mike Dunleavy,63,1838,209,481,107,70,87,248,114,39,21,60,595,2015
Kevin Durant,27,913,238,467,64,146,171,178,110,24,25,74,686,2015
Cleanthony Early,39,647,76,214,22,36,48,97,36,24,12,40,210,2015
Wayne Ellington,65,1675,254,617,90,52,64,210,105,33,2,50,650,2015
Monta Ellis,80,2699,602,1354,81,228,303,190,329,148,25,198,1513,2015
James Ennis,62,1051,101,247,31,79,94,176,48,25,17,39,312,2015
Tyler Ennis,33,411,52,144,12,5,7,35,73,18,5,42,121,2015
Jeremy Evans,38,266,32,58,2,24,29,71,13,11,12,5,90,2015
Reggie Evans,47,764,58,137,0,60,97,299,32,22,5,45,176,2015
Tyreke Evans,79,2690,521,1165,69,202,291,416,521,100,37,246,1313,2015
Dante Exum,82,1817,145,416,83,20,32,131,198,41,14,118,393,2015
Festus Ezeli,46,504,76,139,0,49,78,155,9,7,42,32,201,2015
Kenneth Faried,75,2086,373,736,1,199,288,668,89,62,57,118,946,2015
Jordan Farmar,36,529,61,158,35,10,11,42,67,20,5,32,167,2015
Derrick Favors,74,2280,482,918,1,222,332,607,112,60,123,121,1187,2015
Raymond Felton,29,281,43,106,10,12,15,26,41,11,4,18,108,2015
Landry Fields,26,216,20,41,1,5,6,26,15,11,0,8,46,2015
Evan Fournier,58,1661,253,575,85,107,147,153,120,40,2,82,698,2015
Randy Foye,50,1087,148,402,94,45,55,85,119,34,11,60,435,2015
Jamaal Franklin,3,13,1,2,1,0,0,2,3,0,1,3,3,2015
Tim Frazier,11,239,21,61,5,10,21,28,60,8,0,25,57,2015
Jimmer Fredette,50,509,63,166,9,43,45,40,58,15,2,33,178,2015
Joel Freeland,48,617,74,151,0,21,25,191,16,9,23,23,169,2015
Channing Frye,75,1870,191,487,136,31,35,293,94,47,39,78,549,2015
Danilo Gallinari,59,1426,228,568,107,171,191,218,83,47,20,57,734,2015
Langston Galloway,45,1457,204,511,62,63,78,190,150,52,12,61,533,2015
Francisco García,14,200,17,63,10,1,4,17,15,9,5,10,45,2015
Kevin Garnett*,47,952,143,306,1,36,45,311,77,46,17,46,323,2015
Marc Gasol,81,2687,530,1072,3,350,440,630,307,70,131,176,1413,2015
Pau Gasol,78,2681,570,1153,12,294,366,919,210,25,147,158,1446,2015
Rudy Gay,68,2408,508,1116,79,337,393,399,250,71,41,183,1432,2015
Alonzo Gee,54,662,87,186,13,54,77,94,25,35,7,33,241,2015
Paul George,6,91,18,49,9,8,11,22,6,5,1,12,53,2015
Taj Gibson,62,1692,254,506,0,132,184,396,71,36,75,77,640,2015
Manu Ginóbili,70,1587,251,589,89,147,204,211,293,67,20,154,738,2015
Rudy Gobert,82,2158,258,427,0,170,273,775,109,64,189,111,686,2015
Drew Gooden,51,864,110,276,23,34,44,223,49,21,9,28,277,2015
Archie Goodwin,41,535,79,201,12,61,83,74,44,18,9,48,231,2015
Aaron Gordon,47,797,93,208,13,44,61,169,33,21,22,38,243,2015
Ben Gordon,56,790,129,295,35,56,67,63,50,14,1,55,349,2015
Drew Gordon,9,71,8,19,0,1,2,18,2,1,0,8,17,2015
Eric Gordon,61,2018,285,694,141,107,133,159,229,50,14,122,818,2015
Marcin Gortat,82,2453,439,775,0,123,175,717,97,49,110,100,1001,2015
Danny Granger,30,613,65,162,30,28,37,80,17,13,6,24,188,2015
Jerami Grant,65,1377,124,352,49,114,193,198,79,40,68,85,411,2015
Danny Green,81,2312,322,738,191,111,127,343,158,101,87,93,946,2015
Draymond Green,79,2490,339,765,111,132,200,647,291,123,99,133,921,2015
Erick Green,43,410,61,162,14,10,12,31,39,12,0,14,146,2015
Gerald Green,74,1446,324,778,137,99,120,186,91,42,12,104,884,2015
JaMychal Green,24,164,27,47,0,8,10,45,4,5,5,14,62,2015
Jeff Green,78,2454,416,967,97,239,287,328,134,53,34,108,1168,2015
Willie Green,52,951,118,306,42,28,34,79,68,26,5,48,306,2015
Blake Griffin,67,2356,574,1144,10,311,427,508,354,63,35,152,1469,2015
Jorge Gutiérrez,20,175,22,41,0,9,13,25,22,6,0,12,53,2015
P.J. Hairston,45,687,87,269,49,31,36,92,21,21,13,22,254,2015
Jordan Hamilton,14,122,14,35,10,0,0,16,7,2,0,4,38,2015
Justin Hamilton,41,712,85,178,10,39,47,134,36,27,30,26,219,2015
Tyler Hansbrough,74,1058,86,165,1,97,139,265,21,30,15,20,270,2015
Tim Hardaway Jr.,70,1681,279,717,121,125,156,156,127,20,14,82,804,2015
James Harden,81,2981,647,1470,208,715,824,459,565,154,60,321,2217,2015
Maurice Harkless,45,674,63,158,10,22,41,106,25,32,9,27,158,2015
Devin Harris,76,1685,219,524,95,132,162,135,237,78,14,85,665,2015
Gary Harris,55,719,66,217,21,35,47,64,29,39,7,38,188,2015
Joe Harris,51,493,48,120,31,9,15,41,26,7,2,27,136,2015
Tobias Harris,68,2369,442,949,87,193,245,430,124,69,36,115,1164,2015
Udonis Haslem,62,995,107,239,2,45,64,258,46,21,13,41,261,2015
Spencer Hawes,73,1274,163,415,55,44,68,258,88,24,53,61,425,2015
Chuck Hayes,29,255,22,46,0,6,11,51,20,10,4,8,50,2015
Gordon Hayward,76,2618,484,1087,120,375,462,373,313,108,30,206,1463,2015
Brendan Haywood,22,119,14,30,0,7,13,29,2,2,10,10,35,2015
Gerald Henderson,80,2315,370,847,45,184,217,273,206,51,22,110,969,2015
Xavier Henry,9,86,3,13,0,14,24,4,3,3,0,3,20,2015
John Henson,67,1228,196,346,0,78,137,312,59,28,135,87,470,2015
Roy Hibbert,76,1926,317,710,0,168,204,540,84,18,125,107,802,2015
J.J. Hickson,73,1411,218,459,0,116,201,452,57,36,35,96,552,2015
Nenê,67,1693,307,601,1,122,202,345,123,66,22,124,737,2015
George Hill,43,1267,255,535,69,113,143,179,220,44,14,69,692,2015
Jordan Hill,70,1874,357,777,3,124,168,556,103,34,52,106,841,2015
Solomon Hill,82,2381,251,634,68,159,193,314,184,66,18,115,729,2015
Kirk Hinrich,66,1610,142,381,58,35,50,121,148,46,14,73,377,2015
Jrue Holiday,40,1303,238,534,51,65,76,135,274,63,23,91,592,2015
Justin Holiday,59,657,91,235,35,37,45,73,48,40,12,29,254,2015
Ryan Hollins,46,441,53,82,0,31,54,103,14,6,19,25,137,2015
Rodney Hood,50,1064,155,374,62,61,80,117,83,30,12,45,433,2015
Al Horford,76,2318,519,965,11,107,141,544,244,68,98,100,1156,2015
Dwight Howard,41,1223,251,423,1,143,271,431,50,28,53,115,646,2015
Lester Hudson,5,56,6,14,3,3,4,8,5,6,1,3,18,2015
Robbie Hummel,45,742,79,172,16,24,29,134,27,16,9,18,198,2015
Kris Humphries,64,1345,211,446,0,87,117,416,57,34,25,46,509,2015
Serge Ibaka,64,2116,374,786,77,92,110,499,55,30,155,97,917,2015
Andre Iguodala,77,2069,231,496,74,68,114,257,228,89,25,88,604,2015
Ersan İlyasova,58,1319,263,557,74,69,107,277,56,36,19,45,669,2015
Joe Ingles,79,1673,147,354,72,30,40,175,182,72,10,98,396,2015
Kyrie Irving,75,2730,578,1235,157,315,365,237,389,114,20,186,1628,2015
Jarrett Jack,80,2241,359,817,39,200,227,245,373,75,13,191,957,2015
Reggie Jackson,77,2268,432,996,72,181,218,327,462,62,9,186,1117,2015
Bernard James,16,158,12,27,0,20,23,39,4,2,15,6,44,2015
LeBron James,69,2493,624,1279,120,375,528,416,511,109,49,272,1743,2015
Al Jefferson,65,1992,486,1010,2,108,165,548,113,47,84,68,1082,2015
Cory Jefferson,50,531,75,167,2,31,54,145,16,10,21,20,183,2015
Richard Jefferson,74,1244,144,324,66,78,114,183,61,32,11,52,432,2015
John Jenkins,24,297,49,99,21,16,19,39,13,10,0,8,135,2015
Brandon Jennings,41,1173,218,543,76,120,143,104,272,44,4,90,632,2015
Jonas Jerebko,75,1230,169,379,54,56,66,282,71,46,18,44,448,2015
Grant Jerrett,8,51,7,26,1,1,1,9,3,2,2,3,16,2015
Amir Johnson,75,1979,298,519,19,79,129,456,117,44,59,110,694,2015
Chris Johnson,29,526,62,154,28,14,16,55,15,26,7,15,166,2015
James Johnson,70,1370,238,404,11,67,102,257,95,54,70,79,554,2015
Joe Johnson,80,2791,446,1025,121,141,176,384,292,59,14,137,1154,2015
Nick Johnson,28,262,26,75,5,17,25,39,11,7,3,19,74,2015
Tyler Johnson,32,603,70,167,18,32,47,81,42,33,9,30,190,2015
Wesley Johnson,76,2245,286,691,91,90,112,319,124,59,45,87,753,2015
Dahntay Jones,33,123,6,21,0,9,11,11,2,3,0,1,21,2015
James Jones,57,669,74,201,63,39,46,62,24,13,8,13,250,2015
Perry Jones,43,631,73,184,14,24,37,76,18,17,8,24,184,2015
Terrence Jones,33,889,158,299,13,57,94,220,36,18,59,37,386,2015
DeAndre Jordan,82,2820,379,534,1,187,471,1226,61,81,183,109,946,2015
Jerome Jordan,44,383,50,94,0,38,44,105,13,8,15,22,138,2015
Cory Joseph,79,1444,207,411,16,105,143,192,188,46,17,67,535,2015
Chris Kaman,74,1398,283,549,0,72,102,484,65,18,54,108,638,2015
Enes Kanter,75,2135,482,928,16,183,234,671,55,36,29,145,1163,2015
Sergey Karasev,33,555,54,134,16,29,38,66,46,23,1,24,153,2015
Ryan Kelly,52,1233,104,309,45,79,95,146,92,30,24,37,332,2015
Michael Kidd-Gilchrist,55,1587,224,482,0,150,214,416,77,30,38,63,598,2015
Sean Kilpatrick,4,72,7,20,4,4,4,6,4,3,0,2,22,2015
Andrei Kirilenko,7,36,0,5,0,3,4,8,1,1,0,1,3,2015
Alex Kirk,5,14,1,4,0,2,2,1,1,0,0,0,4,2015
Brandon Knight,63,2035,375,888,125,195,223,244,330,90,10,189,1070,2015
Kyle Korver,75,2418,292,600,221,106,118,304,196,52,42,107,911,2015
Kosta Koufos,81,1348,182,358,0,55,85,426,37,29,63,69,419,2015
Ognjen Kuzmić,16,72,8,12,0,4,4,17,6,2,1,5,20,2015
Jeremy Lamb,47,633,104,250,38,49,55,107,44,21,6,27,295,2015
Carl Landry,70,1192,190,369,0,123,150,268,26,15,17,54,503,2015
Shane Larkin,76,1865,187,432,35,61,78,176,226,93,9,83,470,2015
Joffrey Lauvergne,24,268,36,89,3,18,28,77,13,8,10,22,93,2015
Zach LaVine,77,1902,286,677,57,149,177,214,276,54,10,193,778,2015
Ty Lawson,75,2665,404,926,70,265,363,234,720,92,9,185,1143,2015
Ricky Ledo,17,244,32,96,10,16,22,36,19,6,1,26,90,2015
Courtney Lee,77,2354,288,643,90,111,129,178,151,75,12,78,777,2015
David Lee,49,904,160,313,0,68,104,257,85,31,26,49,388,2015
Malcolm Lee,1,2,0,1,0,0,0,0,0,0,0,0,0,2015
Alex Len,69,1518,179,353,1,73,104,454,32,34,105,74,432,2015
Kawhi Leonard,64,2033,394,822,67,202,252,461,161,148,48,97,1057,2015
Meyers Leonard,55,847,125,245,47,30,32,250,32,10,14,39,327,2015
Jon Leuer,63,824,121,273,7,37,59,207,46,17,9,35,286,2015
Damian Lillard,82,2925,590,1360,196,344,398,378,507,97,21,222,1720,2015
Jeremy Lin,74,1907,277,654,65,213,268,196,339,82,32,166,832,2015
Shaun Livingston,78,1468,198,396,0,65,91,183,259,49,20,102,461,2015
Brook Lopez,72,2100,506,987,1,223,274,535,50,43,126,104,1236,2015
Robin Lopez,59,1638,234,437,0,98,127,394,55,16,84,73,566,2015
Kevin Love,75,2532,413,952,144,258,321,731,168,51,39,122,1228,2015
Kyle Lowry,70,2414,430,1043,132,252,312,328,473,109,13,173,1244,2015
Kalin Lucas,1,6,0,1,0,0,0,0,0,1,0,0,0,2015
John Lucas III,21,272,42,104,9,5,5,16,60,8,0,16,98,2015
Shelvin Mack,55,833,117,292,40,25,31,79,155,30,2,49,299,2015
Ian Mahinmi,61,1146,117,212,0,31,102,356,33,30,46,59,265,2015
Devyn Marble,16,208,14,44,4,5,16,31,17,9,2,9,37,2015
Shawn Marion,57,1101,119,267,12,26,34,202,51,27,27,33,276,2015
Kendall Marshall,28,417,46,101,18,8,9,28,86,21,0,35,118,2015
Cartier Martin,23,198,15,53,6,0,0,20,11,3,1,5,36,2015
Kenyon Martin,11,104,9,22,0,2,2,19,5,5,6,3,20,2015
Kevin Martin,39,1302,267,625,75,170,193,142,89,33,1,76,779,2015
Wesley Matthews,60,2024,337,752,173,109,145,222,139,77,10,81,956,2015
Jason Maxiell,61,878,81,192,0,41,71,203,19,18,44,29,203,2015
O.J. Mayo,71,1697,296,701,99,115,139,187,197,57,18,128,806,2015
Luc Mbah a Moute,67,1916,251,636,62,96,163,328,106,81,21,99,660,2015
James Michael McAdoo,15,137,24,44,0,14,25,37,2,5,9,6,62,2015
Ray McCallum,68,1436,206,470,34,57,84,180,188,45,11,85,503,2015
CJ McCollum,62,973,159,365,55,51,73,91,64,43,8,48,424,2015
K.J. McDaniels,62,1352,172,434,43,100,133,200,72,44,70,105,487,2015
Doug McDermott,36,321,43,107,13,10,15,43,6,4,1,17,109,2015
Mitch McGary,32,485,88,165,0,25,40,165,14,16,16,31,201,2015
JaVale McGee,23,256,42,79,0,22,33,61,3,2,20,18,106,2015
Ben McLemore,82,2670,363,831,140,130,160,241,140,77,19,138,996,2015
Jerel McNeal,6,36,3,11,1,2,2,3,2,3,1,5,9,2015
Josh McRoberts,17,296,28,53,8,8,13,45,33,12,3,22,72,2015
Jodie Meeks,60,1462,222,534,74,145,160,104,79,59,6,57,663,2015
Gal Mekel,4,43,3,20,0,0,0,1,13,2,0,2,6,2015
Khris Middleton,79,2378,406,869,109,134,156,347,182,122,11,113,1055,2015
C.J. Miles,70,1841,329,827,154,130,161,214,75,60,26,73,942,2015
Andre Miller,81,1253,145,290,7,58,77,153,284,32,6,104,355,2015
Darius Miller,5,43,1,7,0,0,0,1,2,1,0,1,2,2015
Mike Miller,52,701,37,114,32,3,4,91,46,14,4,23,109,2015
Quincy Miller,10,119,9,38,3,8,11,20,8,7,5,5,29,2015
Patty Mills,51,801,128,336,62,33,40,75,87,28,2,35,351,2015
Elijah Millsap,47,924,81,238,28,58,86,150,58,56,16,67,248,2015
Paul Millsap,73,2390,443,930,77,255,337,570,223,130,69,166,1218,2015
Nikola Mirotić,82,1654,253,624,99,228,284,404,97,54,54,89,833,2015
Nazr Mohammed,23,128,13,30,0,1,3,38,3,4,5,7,27,2015
Greg Monroe,69,2137,423,853,0,252,336,704,142,78,34,149,1098,2015
E'Twaun Moore,56,504,62,139,13,12,20,46,33,20,6,14,149,2015
Eric Moreland,3,2,1,1,0,0,0,1,0,0,0,0,2,2015
Darius Morris,38,299,36,106,7,4,9,27,48,9,0,21,83,2015
Marcus Morris,81,2045,331,763,112,71,113,385,133,63,16,73,845,2015
Markieff Morris,82,2581,512,1100,57,177,232,506,192,101,39,170,1258,2015
Anthony Morrow,74,1806,285,615,141,79,89,195,60,54,11,38,790,2015
Donatas Motiejūnas,71,2037,353,700,49,100,166,421,130,56,34,123,855,2015
Timofey Mozgov,81,2045,314,566,2,155,216,591,55,33,97,116,785,2015
Shabazz Muhammad,38,866,194,397,20,104,145,154,44,18,7,35,512,2015
Toure' Murry,5,18,2,5,0,2,2,1,1,1,0,4,6,2015
Mike Muscala,40,502,83,151,9,22,25,119,25,16,19,21,197,2015
Shabazz Napier,51,1012,87,228,43,44,56,113,130,40,4,81,261,2015
Gary Neal,54,1193,188,503,50,117,135,129,100,23,1,65,543,2015
Jameer Nelson,63,1407,205,504,89,24,36,146,253,47,6,109,523,2015
Andrew Nicholson,40,492,83,190,13,15,25,82,22,6,12,24,194,2015
Joakim Noah,67,2049,190,427,0,105,174,646,312,48,74,123,485,2015
Nerlens Noel,75,2311,302,653,0,140,230,611,128,133,142,146,744,2015
Lucas Nogueira,6,23,2,8,0,2,4,11,1,2,0,2,6,2015
Steve Novak,35,197,22,56,19,0,2,22,11,0,2,5,63,2015
Dirk Nowitzki,77,2282,487,1062,104,255,289,457,143,39,33,82,1333,2015
Jusuf Nurkić,62,1103,171,383,0,84,132,382,50,52,68,86,426,2015
Johnny O'Bryant,34,368,44,120,0,12,27,64,17,5,4,25,100,2015
Kyle O'Quinn,51,824,119,242,12,44,57,199,59,31,39,55,294,2015
Victor Oladipo,72,2573,473,1086,84,262,320,302,295,120,19,204,1292,2015
Kelly Olynyk,64,1423,251,528,61,93,136,303,109,64,39,98,656,2015
Arinze Onuaku,6,68,12,14,0,3,8,21,4,1,3,2,27,2015
Zaza Pachulia,73,1730,240,529,0,126,160,500,178,80,21,133,606,2015
Kostas Papanikolaou,43,795,69,197,31,13,18,118,85,29,13,55,182,2015
Jannero Pargo,9,73,15,35,9,2,2,3,8,0,0,3,41,2015
Jabari Parker,25,738,129,263,4,46,66,138,42,31,5,47,308,2015
Tony Parker,68,1953,404,832,38,130,166,129,335,44,2,146,976,2015
Chandler Parsons,66,2186,383,829,132,139,193,323,161,69,19,96,1037,2015
Patrick Patterson,81,2156,240,535,105,63,80,433,155,60,44,54,648,2015
Chris Paul,82,2857,568,1170,139,289,321,376,838,156,15,190,1564,2015
Adreian Payne,32,739,91,220,1,30,46,162,30,19,9,44,213,2015
Elfrid Payton,82,2489,301,708,11,118,214,349,533,142,20,203,731,2015
Nikola Peković,31,815,139,328,0,108,129,234,27,19,12,42,386,2015
