name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Anthony Bowie,70,948,139,289,1,41,49,120,102,32,12,58,320,1994
Sam Bowie,25,556,75,172,1,72,83,131,47,4,28,43,223,1994
Shawn Bradley,49,1385,201,491,0,102,168,306,98,45,147,148,504,1994
Terrell Brandon,73,1548,230,548,7,139,162,159,277,84,16,111,606,1994
Randy Breuer,26,247,8,26,0,3,14,56,8,6,19,9,19,1994
Frank Brickowski,71,2094,368,754,4,195,254,404,222,80,27,181,935,1994
Kevin Brooks,34,190,36,99,4,9,10,21,3,0,2,12,85,1994
Scott Brooks,73,1225,142,289,23,74,85,102,149,51,2,55,381,1994
Chucky Brown,1,10,1,1,0,1,1,1,0,0,0,0,3,1994
Dee Brown,77,2867,490,1021,30,182,219,300,347,156,47,126,1192,1994
Mike Brown,82,1921,111,260,0,77,118,447,72,51,29,75,299,1994
P.J. Brown,79,1950,167,402,1,115,152,493,93,71,93,72,450,1994
Randy Brown,61,1041,110,251,0,53,87,112,133,63,14,75,273,1994
Mark Bryant,79,1441,185,384,0,72,104,315,37,32,29,66,442,1994
Jud Buechler,36,218,42,84,12,10,20,32,16,8,1,12,106,1994
Matt Bullard,65,725,78,226,50,20,26,84,64,14,6,28,226,1994
Evers Burns,23,143,22,55,0,12,23,30,9,6,3,7,56,1994
Scott Burrell,51,767,98,234,2,46,70,132,62,37,16,45,244,1994
Willie Burton,53,697,124,283,3,120,158,136,39,18,20,54,371,1994
Mitchell Butler,75,1321,207,418,0,104,180,225,77,54,20,87,518,1994
Michael Cage,82,1708,171,314,0,36,74,444,45,77,38,51,378,1994
Elden Campbell,76,2253,373,808,0,188,273,519,86,64,146,98,934,1994
Tony Campbell,63,1214,227,512,7,94,120,186,82,50,15,84,555,1994
Antoine Carr,34,465,78,160,0,42,58,51,15,9,22,15,198,1994
Bill Cartwright,42,780,98,191,0,39,57,152,57,8,8,50,235,1994
Sam Cassell,66,1122,162,388,26,90,107,134,192,59,7,94,440,1994
Duane Causwell,41,674,71,137,0,40,68,186,11,19,49,33,182,1994
Cedric Ceballos,53,1602,425,795,0,160,221,344,91,59,23,93,1010,1994
Tom Chambers,80,1838,329,748,14,221,281,326,79,40,32,89,893,1994
Rex Chapman,60,2025,431,865,64,168,206,146,185,59,8,117,1094,1994
Calbert Cheaney,65,1604,327,696,1,124,161,190,126,63,10,108,779,1994
Pete Chilcutt,76,1365,203,448,3,41,65,371,86,53,39,74,450,1994
Doug Christie,65,1515,244,562,39,145,208,235,136,89,28,140,672,1994
Ben Coleman,9,77,12,25,0,4,8,26,0,2,2,7,28,1994
Derrick Coleman,77,2778,541,1209,38,439,567,870,262,68,142,208,1559,1994
Bimbo Coles,76,1726,233,519,20,102,131,159,263,75,12,107,588,1994
Marty Conlon,30,579,95,165,0,43,53,139,34,9,8,33,233,1994
Lester Conner,11,169,14,38,0,3,6,24,31,14,1,9,31,1994
Anthony Cook,25,203,26,54,0,10,25,56,4,3,14,12,62,1994
Duane Cooper,23,136,18,41,1,11,15,9,28,3,0,20,48,1994
Tyrone Corbin,82,2149,268,588,6,117,144,389,122,99,24,92,659,1994
Chris Corchiani,51,467,40,94,11,26,38,44,86,22,2,38,117,1994
Joe Courtney,52,345,67,148,2,32,47,56,15,10,12,21,168,1994
John Crotty,45,313,45,99,11,31,36,31,77,15,1,27,132,1994
Terry Cummings,59,1133,183,428,0,63,107,297,50,31,13,59,429,1994
Earl Cureton,2,30,2,8,0,0,2,12,0,0,0,1,4,1994
Dell Curry,82,2173,533,1171,152,117,134,262,221,98,27,120,1335,1994
Michael Curry,10,43,3,14,0,3,4,1,1,1,0,3,9,1994
Lloyd Daniels,65,980,140,372,44,46,64,111,94,29,16,60,370,1994
Brad Daugherty,50,1838,296,606,0,256,326,508,149,41,36,110,848,1994
Antonio Davis,81,1732,216,425,0,194,302,505,55,45,84,107,626,1994
Brian Davis,68,374,40,126,1,50,68,55,22,16,4,19,131,1994
Dale Davis,66,2292,308,582,0,155,294,718,100,48,106,102,771,1994
Hubert Davis,56,1333,238,505,53,85,103,67,165,40,4,76,614,1994
Terry Davis,15,286,24,59,0,8,12,74,6,9,1,5,56,1994
Johnny Dawkins,72,1343,177,423,37,84,100,123,263,63,5,111,475,1994
Todd Day,76,2127,351,845,33,231,331,310,138,103,52,129,966,1994
Terry Dehere,64,759,129,342,23,61,81,68,78,28,3,61,342,1994
Vinny Del Negro,77,1949,309,634,15,140,170,161,320,64,1,102,773,1994
Bison Dele,80,1507,251,464,0,137,211,446,50,49,87,104,639,1994
Dell Demps,2,11,2,6,0,0,2,0,1,2,0,1,4,1994
Vlade Divac*,79,2685,453,895,9,208,303,851,307,92,112,191,1123,1994
Sherman Douglas,78,2789,425,919,13,177,276,193,683,89,11,233,1040,1994
Greg Dreiling,54,685,52,104,1,27,38,170,31,16,24,43,132,1994
Clyde Drexler*,68,2334,473,1105,71,286,368,445,333,98,34,167,1303,1994
Kevin Duckworth,69,1485,184,441,0,88,132,325,56,37,35,101,456,1994
Chris Dudley,6,86,6,25,0,2,4,24,5,4,3,2,14,1994
Joe Dumars*,69,2591,505,1118,124,276,330,151,261,63,4,159,1410,1994
Acie Earl,74,1149,151,372,0,108,160,247,12,24,53,72,410,1994
Bill Edwards,3,44,2,18,0,2,5,14,4,3,1,4,6,1994
Blue Edwards,82,2322,382,800,38,151,189,329,171,83,27,146,953,1994
Doug Edwards,16,107,17,49,0,9,16,18,8,2,5,6,43,1994
James Edwards,45,469,78,168,0,54,79,65,22,4,3,30,210,1994
Kevin Edwards,82,2727,471,1028,35,167,217,281,232,120,34,135,1144,1994
Craig Ehlo,82,2147,316,708,77,112,154,279,273,136,26,130,821,1994
Mario Elie,67,1606,208,466,56,154,179,181,208,50,8,109,626,1994
Sean Elliott,73,2409,360,791,26,139,173,263,197,54,27,129,885,1994
Dale Ellis,77,2590,478,967,131,83,107,255,80,66,11,75,1170,1994
Harold Ellis,49,923,159,292,0,106,149,153,31,73,2,43,424,1994
LaPhonso Ellis,79,2699,483,963,7,242,359,682,167,63,80,172,1215,1994
LeRon Ellis,50,680,88,182,0,45,68,188,24,17,25,21,221,1994
Pervis Ellison,47,1178,137,292,0,70,97,242,70,25,50,73,344,1994
Jo Jo English,36,419,56,129,8,10,21,45,38,8,10,36,130,1994
Patrick Ewing*,79,2972,745,1503,4,445,582,885,179,90,217,260,1939,1994
Jim Farmer,4,29,2,6,0,0,0,2,4,0,0,5,4,1994
Duane Ferrell,72,1155,184,379,1,144,184,129,65,44,16,64,513,1994
Danny Ferry,70,965,149,334,14,38,43,141,74,28,22,41,350,1994
Vern Fleming,55,1053,147,318,0,64,87,123,173,40,6,87,358,1994
Sleepy Floyd,53,737,70,209,8,52,78,70,101,12,8,61,200,1994
Alphonso Ford,6,16,7,13,1,1,2,0,1,2,0,1,16,1994
Greg Foster,3,19,4,7,0,2,2,3,0,0,1,1,10,1994
Rick Fox,82,2096,340,728,33,174,230,355,217,81,52,158,887,1994
Tellis Frank,67,959,67,160,0,54,76,220,57,35,35,49,188,1994
Corey Gaines,18,78,9,20,2,13,15,13,30,2,0,5,33,1994
Chad Gallagher,2,3,3,3,0,0,0,0,0,0,0,0,6,1994
Kevin Gamble,75,1880,368,804,25,103,126,159,149,57,22,77,864,1994
Chris Gatling,82,1296,271,461,0,129,208,397,41,40,63,84,671,1994
Kenny Gattison,77,1644,233,445,0,126,195,358,95,59,46,79,592,1994
Andrew Gaze,7,70,8,17,4,2,2,7,5,2,1,3,22,1994
Matt Geiger,72,1199,202,352,1,116,149,303,32,36,29,61,521,1994
Kendall Gill,79,2435,429,969,38,215,275,268,275,151,32,143,1111,1994
Armen Gilliam,82,1969,348,682,0,274,361,500,69,38,61,106,970,1994
Mike Gminski,29,309,36,103,0,14,18,74,11,13,16,13,86,1994
Ricky Grace,3,8,2,3,0,0,2,1,1,0,0,0,4,1994
Greg Graham,70,889,122,305,2,92,110,86,66,61,4,65,338,1994
Paul Graham,21,128,21,57,3,13,17,12,13,4,5,5,58,1994
Gary Grant,78,1533,253,563,17,65,76,142,291,119,12,136,588,1994
Harvey Grant,77,2112,356,774,2,84,131,351,107,70,49,56,798,1994
Horace Grant,70,2570,460,878,0,137,230,769,236,74,84,109,1057,1994
Josh Grant,53,382,59,146,17,22,29,89,24,18,8,30,157,1994
Jeff Grayer,67,1096,191,363,2,71,118,191,62,33,13,63,455,1994
A.C. Green,82,2825,465,926,8,266,362,753,137,70,38,100,1204,1994
Litterial Green,29,126,22,57,1,28,37,12,9,6,1,13,73,1994
Sean Green,36,334,63,183,10,13,18,34,16,18,6,27,149,1994
Tom Gugliotta,78,2795,540,1159,40,213,311,728,276,172,51,247,1333,1994
Andrés Guibert,5,33,6,20,0,3,6,16,2,0,1,6,15,1994
Jay Guidinger,32,131,16,32,0,15,21,33,3,4,5,16,47,1994
Jack Haley,28,94,21,48,0,17,21,24,1,0,0,10,59,1994
Geert Hammink,1,3,1,3,0,0,0,1,1,0,0,0,2,1994
Tom Hammonds,74,877,115,230,0,71,104,199,34,20,12,41,301,1994
Anfernee Hardaway,82,3015,509,1092,50,245,330,439,544,190,51,292,1313,1994
Derek Harper,82,2204,303,744,73,112,163,141,334,125,8,135,791,1994
Ron Harper,75,2856,569,1335,71,299,418,460,344,144,54,242,1508,1994
Lucious Harris,77,1165,162,385,7,87,119,157,106,49,10,78,418,1994
Tony Harris,5,88,9,31,3,23,25,10,8,4,0,6,44,1994
Antonio Harvey,27,247,29,79,0,12,26,59,5,8,19,17,70,1994
Scott Haskin,27,186,21,45,0,13,19,55,6,2,15,13,55,1994
Hersey Hawkins,82,2648,395,859,78,312,362,377,216,135,22,158,1180,1994
Skeeter Henry,4,15,1,5,0,2,4,2,4,0,0,1,4,1994
Steve Henson,3,17,1,2,1,0,0,1,5,0,0,1,3,1994
Carl Herrera,75,1292,142,310,0,69,97,285,37,32,26,69,353,1994
Rod Higgins,36,547,71,163,22,31,42,82,36,25,14,21,195,1994
Tyrone Hill,57,1447,216,398,0,171,256,499,46,53,35,78,603,1994
Donald Hodge,50,428,46,101,0,44,52,95,32,15,13,30,136,1994
Tito Horford,3,28,0,2,0,0,0,3,0,1,3,1,0,1994
Jeff Hornacek,80,2820,472,1004,70,260,296,279,419,127,13,171,1274,1994
Robert Horry,81,2370,322,702,44,115,157,440,231,119,75,137,803,1994
Allan Houston,79,1519,272,671,35,89,108,120,100,34,13,99,668,1994
Byron Houston,71,866,81,177,1,33,54,194,32,33,31,49,196,1994
Stephen Howard,9,53,10,17,0,11,16,16,1,1,3,6,31,1994
Jay Humphries,75,1619,233,535,38,57,76,127,219,65,11,95,561,1994
Lindsey Hunter,82,2172,335,893,69,104,142,189,390,121,10,184,843,1994
Bobby Hurley,19,499,54,146,2,24,30,34,115,13,1,48,134,1994
Jaren Jackson,29,187,34,87,0,12,14,17,27,4,2,14,80,1994
Jim Jackson,82,3066,637,1432,17,285,347,388,374,87,25,334,1576,1994
Mark Jackson,79,2711,331,732,36,167,211,348,678,120,6,232,865,1994
Stanley Jackson,17,92,17,33,1,3,3,27,16,5,0,10,38,1994
Dave Jamerson,5,14,0,7,0,2,3,4,1,0,0,1,2,1994
Henry James,12,75,16,42,4,5,5,14,1,2,0,2,41,1994
Keith Jennings,76,1097,138,342,56,100,120,89,218,65,0,74,432,1994
Chris Jent,3,78,13,26,4,1,2,15,7,0,0,5,31,1994
Avery Johnson,82,2332,356,724,0,178,253,176,433,113,8,172,890,1994
Dave Johnson,17,119,17,54,0,13,21,16,4,4,0,9,47,1994
Eddie Johnson,73,1460,339,738,59,99,127,224,125,36,8,84,836,1994
Ervin Johnson,45,280,44,106,0,29,46,118,7,10,22,24,117,1994
Frank Johnson,70,875,134,299,2,54,69,82,148,41,1,65,324,1994
Kevin Johnson,67,2449,477,980,6,380,464,167,637,125,10,235,1340,1994
Larry Johnson,51,1757,346,672,5,137,197,448,184,29,14,116,834,1994
Charles Jones,42,877,36,78,0,19,34,235,29,14,43,12,91,1994
Popeye Jones,81,1773,195,407,0,78,107,605,99,61,31,94,468,1994
Adonis Jordan,6,79,6,23,3,0,0,6,19,0,1,6,15,1994
Reggie Jordan,23,259,44,103,2,35,51,67,26,14,5,14,125,1994
Adam Keefe,63,763,96,213,0,81,111,201,34,20,9,60,273,1994
Shawn Kemp,79,2597,533,990,1,364,491,851,207,142,166,259,1431,1994
Tim Kempton,13,136,15,38,0,9,16,24,9,6,2,11,39,1994
Steve Kerr,82,2036,287,577,52,83,97,131,210,75,3,57,709,1994
Jerome Kersey,78,1276,203,469,1,101,135,331,75,71,49,63,508,1994
Alec Kessler,15,66,11,25,5,6,8,10,2,1,1,5,33,1994
Warren Kidd,68,884,100,169,0,47,86,233,19,19,23,44,247,1994
Chris King,15,86,19,48,2,15,26,15,11,4,0,12,55,1994
Rich King,27,78,15,34,0,11,22,20,8,1,2,7,41,1994
Stacey King,49,1053,146,341,0,93,136,241,58,31,42,83,385,1994
Greg Kite,29,309,13,35,0,8,22,70,4,2,12,17,34,1994
Joe Kleine,74,848,125,256,5,30,39,193,45,14,19,35,285,1994
Negele Knight,65,1438,225,475,4,141,174,103,197,34,11,94,595,1994
Jon Koncak,82,1823,159,369,0,24,36,365,102,63,125,44,342,1994
Larry Krystkowiak,34,682,71,148,0,31,39,123,35,14,4,29,173,1994
Toni Kukoč,75,1808,313,726,32,156,210,297,252,81,33,167,814,1994
Christian Laettner,70,2428,396,883,6,375,479,602,307,87,86,259,1173,1994
Bill Laimbeer,11,248,47,90,3,11,13,56,14,6,4,10,108,1994
Andrew Lang,82,1608,215,458,1,73,106,313,51,38,87,81,504,1994
Eric Leckner,71,1163,139,286,0,84,130,282,86,18,34,86,362,1994
Tim Legler,79,1322,231,528,52,142,169,128,120,52,13,60,656,1994
Jim Les,18,169,13,34,8,11,13,13,39,7,1,11,45,1994
Fat Lever,81,1947,227,557,26,75,98,283,213,159,15,88,555,1994
Marcus Liberty,38,285,40,123,10,19,39,61,17,11,4,24,109,1994
Todd Lichti,13,126,20,51,2,16,25,22,11,7,1,5,58,1994
Brad Lohaus,67,962,102,281,46,20,29,150,62,30,55,58,270,1994
Grant Long,69,2201,300,672,1,187,238,495,170,89,26,125,788,1994
Luc Longley,76,1502,219,465,0,90,125,433,109,45,79,119,528,1994
George Lynch,71,1762,291,573,0,99,166,410,96,102,27,87,681,1994
Malcolm Mackey,22,69,14,37,0,4,8,24,1,0,3,2,32,1994
Don MacLean,75,2487,517,1030,3,328,398,467,160,47,22,152,1365,1994
Mark Macon,42,496,69,184,2,23,34,41,51,39,1,40,163,1994
Gerald Madkins,22,149,11,31,5,8,10,11,19,9,0,13,35,1994
Rick Mahorn,28,226,23,47,0,13,20,54,5,3,5,7,59,1994
Dan Majerle,80,3207,476,1138,192,176,238,349,275,129,43,137,1320,1994
Jeff Malone,77,2560,525,1081,7,205,247,199,125,40,5,85,1262,1994
Karl Malone*,82,3329,772,1552,8,511,736,940,328,125,126,234,2063,1994
Moses Malone*,55,618,102,232,0,90,117,226,34,11,17,59,294,1994
Danny Manning,68,2520,586,1201,3,228,341,465,261,99,82,233,1403,1994
Roy Marble,5,32,2,12,0,0,3,8,1,0,2,3,4,1994
Bob Martin,53,535,40,88,0,31,51,117,17,8,33,29,111,1994
Jamal Mashburn,79,2896,561,1382,85,306,438,353,266,89,14,245,1513,1994
Anthony Mason,73,1903,206,433,0,116,161,427,151,31,9,107,528,1994
Marlon Maxey,55,626,89,167,0,70,98,199,10,16,33,40,248,1994
Vernon Maxwell,75,2571,380,976,120,143,191,229,380,125,20,185,1023,1994
Lee Mayberry,82,1472,167,402,41,58,84,101,215,46,4,97,433,1994
Xavier McDaniel,82,1971,387,839,10,144,213,400,126,48,39,116,928,1994
Derrick McKey,76,2613,355,710,9,192,254,402,327,111,49,228,911,1994
Nate McMillan,73,1887,177,396,52,31,55,283,387,216,22,126,437,1994
Darnell Mee,38,285,28,88,5,12,27,35,16,15,13,18,73,1994
Oliver Miller,69,1786,277,455,2,80,137,476,244,83,156,164,636,1994
Reggie Miller*,79,2638,524,1042,123,403,444,212,248,119,24,175,1574,1994
Chris Mills,79,2022,284,677,38,137,176,401,128,54,50,89,743,1994
Terry Mills,80,2773,588,1151,24,181,227,672,177,64,62,153,1381,1994
Harold Miner,63,1358,254,532,4,149,180,156,95,31,13,95,661,1994
Sam Mitchell,75,1084,140,306,0,82,110,190,65,33,9,50,362,1994
Tracy Moore,3,10,2,3,0,2,2,1,0,2,0,0,6,1994
Darren Morningstar,23,367,39,82,0,18,30,81,15,14,2,19,96,1994
Chris Morris,50,1349,203,454,53,85,118,228,83,55,49,52,544,1994
Alonzo Mourning*,60,2018,427,845,0,433,568,610,86,27,188,199,1287,1994
Chris Mullin*,62,2324,410,869,55,165,219,345,315,107,53,178,1040,1994
Eric Murdock,82,2533,477,1019,69,234,288,261,546,197,12,206,1257,1994
Gheorghe Mureșan,54,650,128,235,0,48,71,192,18,28,48,54,304,1994
Tod Murphy,9,67,6,12,0,3,6,10,4,2,0,1,15,1994
Tracy Murray,66,820,167,355,50,50,72,111,31,21,20,37,434,1994
Jerrod Mustaf,33,196,30,84,0,13,22,55,8,4,5,10,73,1994
Dikembe Mutombo*,82,2853,365,642,0,256,439,971,127,59,336,206,986,1994
Pete Myers,82,2030,253,556,8,136,194,181,245,78,20,136,650,1994
Larry Nance,33,909,153,314,0,64,85,227,49,27,55,38,370,1994
Johnny Newman,81,1697,313,664,24,182,225,180,72,69,27,90,832,1994
Ken Norman,82,2539,412,919,63,92,183,500,222,58,46,150,979,1994
Shaquille O'Neal*,81,3224,953,1591,0,471,850,1072,195,76,231,222,2377,1994
Dan O'Sullivan,13,56,4,12,0,9,12,10,3,0,0,3,17,1994
Charles Oakley,82,2932,363,760,0,243,313,965,218,110,18,193,969,1994
Hakeem Olajuwon*,80,3277,894,1694,8,388,542,955,287,128,297,271,2184,1994
Jimmy Oliver,44,540,89,214,13,25,33,46,33,16,1,21,216,1994
Bo Outlaw,37,871,98,167,0,61,103,212,36,36,37,31,257,1994
Doug Overton,61,749,87,216,1,43,52,69,92,21,1,54,218,1994
Billy Owens,79,2738,492,971,3,199,326,640,326,83,60,214,1186,1994
Robert Pack,66,1382,223,503,6,179,236,123,356,81,9,204,631,1994
Gerald Paddio,18,137,22,60,0,9,16,16,11,4,0,6,53,1994
Robert Parish*,74,1987,356,725,0,154,208,542,82,42,96,108,866,1994
John Paxson,27,343,30,68,9,1,2,20,33,7,2,6,70,1994
Gary Payton*,82,2881,584,1159,15,166,279,269,494,188,19,173,1349,1994
Anthony Peeler,30,923,176,409,14,57,71,109,94,43,8,59,423,1994
Mike Peplowski,55,667,76,141,0,24,44,169,24,17,25,34,176,1994
Will Perdue,43,397,47,112,0,23,32,126,34,8,11,42,117,1994
Sam Perkins,81,2170,341,779,99,218,272,366,111,67,31,103,999,1994
Elliot Perry,27,432,42,113,0,21,28,39,125,25,1,43,105,1994
Tim Perry,80,2336,272,625,73,102,176,404,94,60,82,80,719,1994
Chuck Person,77,2029,356,843,100,82,108,253,185,45,12,121,894,1994
Richard Petruška,22,92,20,46,7,6,8,31,1,2,3,15,53,1994
Bobby Phills,72,1531,242,514,1,113,157,212,133,67,12,63,598,1994
Ricky Pierce,51,1022,272,577,6,189,211,83,91,42,5,64,739,1994
Ed Pinckney,76,1524,151,289,0,92,125,478,62,58,44,62,394,1994
Scottie Pippen*,72,2759,627,1278,63,270,409,629,403,211,58,232,1587,1994
Olden Polynice,68,2402,346,662,0,97,191,809,41,42,67,78,789,1994
Terry Porter,77,2074,348,836,110,204,234,215,401,79,18,166,1010,1994
Brent Price,65,1035,141,326,50,68,87,90,213,55,2,119,400,1994
Mark Price,76,2386,480,1005,118,238,268,228,589,103,11,189,1316,1994
Dino Radja*,80,2303,491,942,0,226,301,577,114,70,67,149,1208,1994
Kurt Rambis,50,635,59,114,0,46,71,189,32,22,23,26,164,1994
Mark Randall,28,155,17,50,2,22,28,22,11,8,3,10,58,1994
J.R. Reid,70,1344,260,530,0,107,153,220,73,43,25,84,627,1994
Glen Rice,81,2999,663,1421,132,250,284,434,184,110,32,130,1708,1994
Pooh Richardson,37,1022,160,354,3,47,77,110,237,32,3,88,370,1994
Mitch Richmond*,78,2897,635,1428,127,426,511,286,313,103,17,216,1823,1994
Isaiah Rider,79,2415,522,1115,54,215,265,315,202,54,28,218,1313,1994
Eric Riley,47,219,34,70,0,20,37,59,9,5,9,15,88,1994
Doc Rivers,19,499,55,127,19,14,22,39,100,25,5,29,143,1994
Stanley Roberts,14,350,43,100,0,18,44,93,11,6,25,24,104,1994
Clifford Robinson,82,2853,641,1404,13,352,460,550,159,118,111,169,1647,1994
David Robinson*,80,3241,840,1658,10,693,925,855,381,139,265,253,2383,1994
James Robinson,58,673,104,285,23,45,67,78,68,30,15,52,276,1994
Larry Robinson,6,55,10,20,2,3,8,10,6,7,0,10,25,1994
Rumeal Robinson,31,396,55,152,8,13,29,32,63,18,3,43,131,1994
Dennis Rodman*,79,2989,156,292,5,53,102,1367,184,52,32,138,370,1994
Rodney Rogers,79,1406,239,545,35,127,189,226,101,63,48,131,640,1994
Tree Rollins,45,384,29,53,0,18,30,96,9,7,35,13,76,1994
Sean Rooks,47,1255,193,393,0,150,210,259,49,21,44,80,536,1994
Donald Royal,74,1357,174,347,0,199,269,248,61,50,16,76,547,1994
Bryon Russell,67,1121,135,279,2,62,101,181,54,68,19,55,334,1994
John Salley,76,1910,208,436,2,164,225,407,135,56,78,94,582,1994
Danny Schayes,36,363,28,84,0,29,32,79,13,10,10,23,85,1994
Steve Scheffler,35,152,28,46,0,19,20,26,6,7,0,8,75,1994
Dwayne Schintzius,30,319,29,84,0,10,17,89,13,7,17,13,68,1994
Detlef Schrempf,81,2728,445,903,22,300,390,454,275,73,9,173,1212,1994
Byron Scott,67,1197,256,548,27,157,195,110,133,62,9,103,696,1994
Dennis Scott,82,2283,384,949,155,123,159,218,216,81,32,93,1046,1994
Malik Sealy,43,623,111,274,4,59,87,118,48,31,8,51,285,1994
Rony Seikaly,72,2410,392,803,0,304,422,740,136,59,100,195,1088,1994
Brian Shaw,77,2037,278,667,73,64,89,350,385,71,21,173,693,1994
Lionel Simmons,75,2702,436,996,6,251,323,562,305,104,50,183,1129,1994
Scott Skiles,82,2303,276,644,68,195,222,189,503,47,2,193,815,1994
Charles Smith,43,1105,176,397,8,87,121,165,50,26,45,64,447,1994
Chris Smith,80,1617,184,423,10,95,141,122,285,38,18,101,473,1994
Doug Smith,79,1684,295,678,2,106,127,349,119,82,38,93,698,1994
Kenny Smith,78,2209,341,711,89,135,155,138,327,59,4,126,906,1994
LaBradford Smith,66,877,124,306,21,63,84,84,109,40,5,50,332,1994
Reggie Smith,43,316,29,72,0,18,38,99,4,12,6,12,76,1994
Steve Smith,78,2776,491,1076,91,273,327,352,394,84,35,202,1346,1994
Tony Smith,73,1617,272,617,16,85,119,195,148,59,14,76,645,1994
Rik Smits,78,2113,493,923,0,238,300,483,156,49,82,151,1224,1994
Andre Spencer,28,349,52,118,0,55,77,73,22,19,7,21,159,1994
Elmore Spencer,76,1930,288,540,0,97,162,415,75,30,127,168,673,1994
Felton Spencer,79,2210,256,507,0,165,272,658,43,41,67,127,677,1994
Latrell Sprewell,82,3533,613,1417,141,353,456,401,385,180,76,226,1720,1994
John Starks,59,2057,410,977,113,187,248,185,348,95,6,184,1120,1994
Larry Stewart,3,35,3,8,0,7,10,7,2,2,1,2,13,1994
Bryant Stith,82,2853,365,811,2,291,351,349,199,116,16,131,1023,1994
John Stockton*,82,2969,458,868,48,272,338,258,1031,199,22,266,1236,1994
Rod Strickland,82,2889,528,1093,2,353,471,370,740,147,24,257,1411,1994
Derek Strong,67,1131,141,341,3,159,206,281,48,38,14,61,444,1994
Isiah Thomas*,58,1750,318,763,39,181,258,159,399,68,6,202,856,1994
Kevin Thompson,14,58,6,14,0,1,2,13,3,0,2,5,13,1994
LaSalle Thompson,30,282,27,77,0,16,30,75,16,10,8,23,70,1994
Otis Thorpe,82,2909,449,801,0,251,382,870,189,66,28,185,1149,1994
Sedale Threatt,81,2278,411,852,5,138,155,153,344,110,19,106,965,1994
Wayman Tisdale,79,2557,552,1102,0,215,266,560,139,37,52,124,1319,1994
Tom Tolbert,49,640,74,177,6,33,45,108,30,13,15,39,187,1994
Sedric Toney,12,64,2,12,0,2,2,3,11,0,0,5,6,1994
Keith Tower,11,32,4,9,0,0,0,6,1,0,0,0,8,1994
Jeff Turner,68,1536,199,426,18,35,45,271,60,23,11,75,451,1994
Nick Van Exel,81,2700,413,1049,123,150,192,238,466,85,8,145,1099,1994
Loy Vaught,75,2118,373,695,0,131,182,656,74,76,22,96,877,1994
Kenny Walker,73,1397,132,274,0,87,125,289,33,26,59,44,351,1994
