name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Earl Barron,7,232,30,68,0,22,29,77,8,4,4,11,82,2010
Brandon Bass,50,648,119,233,0,52,63,127,19,12,27,31,290,2010
Tony Battie,15,134,14,40,1,7,10,23,3,4,2,3,36,2010
Shane Battier,67,2168,178,447,101,77,106,312,164,53,76,64,534,2010
Nicolas Batum,37,918,139,268,54,43,51,141,44,24,25,27,375,2010
Jerryd Bayless,74,1304,200,483,29,201,242,120,172,26,5,94,630,2010
Michael Beasley,78,2328,468,1040,28,192,240,498,100,80,49,131,1156,2010
Rodrigue Beaubois,56,700,155,299,45,42,52,78,74,29,12,54,397,2010
Marco Belinelli,66,1121,154,379,60,101,121,95,89,42,5,60,469,2010
Charlie Bell,71,1611,169,443,73,48,67,132,104,39,12,54,459,2010
Raja Bell,6,180,28,61,12,3,3,23,13,4,2,5,71,2010
Jonathan Bender,25,292,40,100,14,24,26,52,16,2,17,28,118,2010
Mike Bibby,80,2195,268,644,126,68,79,184,310,67,3,90,730,2010
Andris Biedriņš,33,763,81,137,0,4,25,259,57,20,44,32,166,2010
Chauncey Billups,73,2490,402,962,157,466,512,228,409,82,9,177,1427,2010
DeJuan Blair,82,1494,275,495,0,88,161,526,65,50,39,112,638,2010
Steve Blake,80,2159,217,522,116,36,48,187,380,58,6,128,586,2010
Andray Blatche,81,2256,478,999,13,174,234,509,170,85,71,182,1143,2010
Keith Bogans,79,1559,120,298,70,37,50,176,95,45,12,53,347,2010
Andrew Bogut,69,2229,473,910,0,149,237,701,127,39,175,131,1095,2010
Matt Bonner,65,1161,166,372,90,35,48,214,68,30,24,39,457,2010
Josh Boone,63,1045,117,223,0,19,58,315,29,30,48,37,253,2010
Carlos Boozer,78,2673,617,1098,0,285,384,874,247,84,36,212,1519,2010
Chris Bosh,70,2526,600,1158,8,470,590,759,166,43,68,169,1678,2010
Ryan Bowen,1,8,1,1,0,2,2,2,0,1,0,0,4,2010
Earl Boykins,67,1117,172,403,19,77,89,75,171,24,3,69,440,2010
Elton Brand,76,2297,412,858,0,172,233,461,109,82,80,131,996,2010
Corey Brewer,82,2482,409,949,82,166,256,279,193,117,29,164,1066,2010
Ronnie Brewer,58,1742,209,429,8,85,133,187,154,91,15,53,511,2010
Primož Brezec,21,95,9,26,0,1,6,25,1,1,3,2,19,2010
Jon Brockman,52,654,55,103,0,37,62,213,22,15,5,23,147,2010
Aaron Brooks,82,2919,575,1331,209,245,298,215,434,69,14,232,1604,2010
Bobby Brown,45,519,88,237,26,13,15,38,88,15,1,46,215,2010
Derrick Brown,57,535,68,147,2,48,72,78,19,21,10,19,186,2010
Devin Brown,50,1060,136,361,58,69,86,124,65,33,6,62,399,2010
Kwame Brown,48,660,62,124,0,33,98,177,22,15,12,43,157,2010
Shannon Brown,82,1700,253,592,62,99,121,183,108,57,31,67,667,2010
Kobe Bryant*,73,2835,716,1569,99,439,541,391,365,113,20,233,1970,2010
Chase Budinger,74,1488,249,565,92,67,87,220,88,34,11,48,657,2010
Caron Butler,74,2783,450,1051,42,264,315,461,156,116,24,160,1206,2010
Rasual Butler,82,2702,356,870,145,122,145,240,116,36,68,79,979,2010
Andrew Bynum,65,1977,392,688,0,193,261,541,68,35,94,115,977,2010
Will Bynum,63,1667,237,534,12,142,178,142,283,55,7,115,628,2010
José Calderón,68,1817,274,568,68,83,104,142,404,47,7,99,699,2010
Marcus Camby,74,2314,238,501,2,78,122,871,186,95,146,91,556,2010
Brian Cardinal,29,267,14,36,3,17,18,29,24,9,3,7,48,2010
Rodney Carney,68,857,113,282,41,52,63,137,37,25,20,21,319,2010
DeMarre Carroll,71,795,88,222,0,33,53,150,33,28,9,24,209,2010
Matt Carroll,25,121,18,50,4,6,6,12,6,5,0,7,46,2010
Anthony Carter,54,859,76,181,17,11,13,89,160,39,13,58,180,2010
Vince Carter,75,2310,434,1015,119,257,306,293,236,53,18,106,1244,2010
Omri Casspi,77,1931,300,672,75,117,174,349,95,54,17,98,792,2010
Mario Chalmers,73,1807,182,454,75,82,110,135,246,91,12,123,521,2010
Tyson Chandler,51,1163,109,190,0,115,157,320,16,17,55,91,333,2010
Wilson Chandler,65,2320,412,860,40,129,160,348,138,46,49,108,993,2010
Earl Clark,51,383,56,151,2,26,36,62,21,7,13,23,140,2010
Jarron Collins,34,261,12,31,0,10,25,62,6,2,3,10,34,2010
Jason Collins,24,115,8,23,0,0,2,14,4,3,2,5,16,2010
Mardy Collins,43,470,47,128,4,13,21,50,44,23,1,32,111,2010
Darren Collison,76,2109,376,789,46,148,174,192,432,78,4,202,946,2010
Nick Collison,75,1557,182,309,1,74,107,384,38,37,48,63,439,2010
Mike Conley,80,2569,369,830,82,139,187,191,425,109,12,170,959,2010
Will Conroy,5,36,3,10,0,0,2,3,7,0,0,4,6,2010
Brian Cook,15,44,7,23,2,5,7,9,1,0,2,6,21,2010
Daequan Cook,45,691,81,253,40,21,25,82,43,14,10,24,223,2010
Jamal Crawford,79,2460,496,1105,163,270,315,201,238,61,12,137,1425,2010
Dante Cunningham,63,707,106,214,0,31,48,160,14,24,22,15,243,2010
Eddy Curry,7,62,8,21,0,10,17,13,0,0,1,13,26,2010
Stephen Curry,80,2896,528,1143,166,177,200,356,472,152,19,243,1399,2010
Samuel Dalembert,82,2124,285,523,0,97,133,784,64,42,151,123,667,2010
Erick Dampier,55,1280,133,213,1,61,101,400,31,15,77,61,328,2010
Marquis Daniels,51,937,124,249,6,34,56,95,66,27,6,42,288,2010
Baron Davis,75,2523,412,1015,82,239,291,266,598,126,43,211,1145,2010
Glen Davis,54,933,122,279,0,96,138,205,35,21,14,53,340,2010
Paul Davis,2,8,2,4,0,1,2,0,3,0,1,0,5,2010
Ricky Davis,36,499,62,143,16,18,31,57,39,11,3,29,158,2010
Austin Daye,69,915,137,295,29,46,56,174,34,25,26,48,349,2010
Carlos Delfino,75,2279,299,732,134,93,119,394,202,80,21,119,825,2010
Luol Deng,70,2651,473,1014,32,252,330,512,143,66,61,134,1230,2010
DeMar DeRozan,77,1664,255,512,4,148,194,223,53,43,18,62,662,2010
Boris Diaw,82,2906,373,773,66,113,147,424,325,60,57,178,925,2010
Yakhouba Diawara,6,44,2,10,1,0,0,4,3,1,0,3,5,2010
Travis Diener,9,51,2,10,1,1,4,3,8,4,0,0,6,2010
DeSagana Diop,27,262,15,29,0,2,9,65,5,5,14,12,32,2010
Keyon Dooling,53,971,129,324,59,47,61,54,135,34,0,59,364,2010
Joey Dorsey,15,106,9,20,0,5,12,43,2,3,2,6,23,2010
Toney Douglas,56,1087,179,391,68,55,68,108,112,42,3,55,481,2010
Chris Douglas-Roberts,67,1730,255,573,14,133,157,198,93,55,19,97,657,2010
Goran Dragić,80,1442,222,491,74,117,159,171,241,48,8,126,635,2010
Jared Dudley,82,1991,225,490,120,104,138,281,115,81,16,68,674,2010
Chris Duhon,67,2072,168,451,90,68,95,178,378,59,3,110,494,2010
Tim Duncan*,78,2438,561,1082,2,271,374,788,246,45,117,140,1395,2010
Mike Dunleavy,67,1486,229,558,75,133,158,236,103,38,15,72,666,2010
Kevin Durant,82,3239,794,1668,128,756,840,623,231,112,84,271,2472,2010
Wayne Ellington,76,1384,190,448,64,61,70,159,74,20,5,74,505,2010
Monta Ellis,64,2647,631,1406,77,292,388,257,340,143,25,244,1631,2010
Francisco Elson,12,66,5,15,0,2,5,14,2,1,0,1,12,2010
Maurice Evans,79,1317,175,393,57,46,61,154,48,34,17,20,453,2010
Reggie Evans,28,311,34,69,0,27,60,105,8,14,4,22,95,2010
Tyreke Evans,72,2677,533,1165,36,348,465,380,414,109,26,216,1450,2010
Jordan Farmar,82,1474,224,515,86,57,85,131,127,52,11,72,591,2010
Raymond Felton,80,2643,388,846,60,132,173,288,446,123,22,168,968,2010
Rudy Fernández,62,1441,160,423,98,85,98,164,127,62,11,72,503,2010
Kyrylo Fesenko,49,408,52,95,0,24,57,90,15,6,19,24,128,2010
Michael Finley,46,709,81,184,32,8,15,71,43,10,6,21,202,2010
Derek Fisher,82,2227,212,558,78,113,132,170,201,90,9,78,615,2010
Jonny Flynn,81,2339,397,952,77,223,270,191,356,82,2,233,1094,2010
T.J. Ford,47,1189,186,418,8,104,135,149,180,44,11,90,484,2010
Jeff Foster,16,255,22,46,0,5,9,81,21,3,4,14,49,2010
Randy Foye,70,1667,256,619,63,129,145,130,228,33,10,94,704,2010
Channing Frye,81,2190,317,703,172,98,121,427,113,64,74,73,904,2010
Dan Gadzuric,32,314,39,89,0,10,25,92,12,9,13,15,88,2010
Sundiata Gaines,32,217,38,82,7,23,46,29,39,12,0,14,106,2010
Danilo Gallinari,81,2747,392,927,186,251,307,398,135,75,58,110,1221,2010
Francisco García,25,575,82,176,23,15,17,66,45,10,19,21,202,2010
Kevin Garnett*,69,2060,402,772,1,185,221,506,185,68,57,101,990,2010
Marc Gasol,69,2469,378,651,0,252,376,640,165,69,109,135,1008,2010
Pau Gasol,65,2403,452,844,0,286,362,734,218,37,113,143,1190,2010
Rudy Gay,80,3175,600,1288,66,301,400,472,153,118,64,169,1567,2010
Alonzo Gee,11,182,28,59,7,18,29,33,7,7,1,10,81,2010
Devean George,45,761,89,206,48,16,23,114,32,41,10,15,242,2010
Daniel Gibson,56,1068,125,268,71,34,49,73,70,25,7,36,355,2010
Taj Gibson,82,2204,311,629,0,113,175,611,70,50,104,114,735,2010
J.R. Giddens,32,239,28,60,0,13,23,51,13,9,2,17,69,2010
Trey Gilder,2,5,1,1,0,0,0,1,0,1,0,0,2,2010
Manu Ginóbili,75,2150,398,903,132,309,355,284,370,103,24,154,1237,2010
Ryan Gomes,76,2210,327,732,74,104,126,348,124,62,16,95,832,2010
Drew Gooden,70,1755,288,602,1,186,216,542,47,41,58,108,763,2010
Ben Gordon,62,1730,291,699,75,198,230,119,166,49,6,118,855,2010
Eric Gordon,62,2229,352,784,119,222,299,160,186,69,14,144,1045,2010
Marcin Gortat,81,1088,121,227,0,51,75,341,17,17,70,46,293,2010
Joey Graham,63,759,105,202,2,54,73,123,22,23,7,43,266,2010
Stephen Graham,70,804,119,240,16,42,65,135,23,20,10,36,296,2010
Danny Granger,62,2278,488,1139,158,363,428,342,171,94,51,157,1497,2010
Aaron Gray,32,311,42,82,0,20,28,106,22,9,11,18,104,2010
Danny Green,20,115,15,39,6,4,6,17,5,6,3,5,40,2010
Jeff Green,82,3043,485,1070,104,165,223,490,134,104,72,135,1239,2010
Willie Green,73,1553,248,543,47,95,114,129,152,32,11,67,638,2010
Donté Greene,76,1630,244,553,69,90,140,234,71,41,53,93,647,2010
Taylor Griffin,8,32,4,10,0,2,4,2,1,0,2,1,10,2010
Hamed Haddadi,36,240,24,62,0,14,19,75,10,1,14,20,62,2010
Malik Hairston,47,317,40,76,2,17,30,49,16,4,9,11,99,2010
Marcus Haislip,10,44,10,21,3,2,5,10,0,0,2,3,25,2010
Richard Hamilton,46,1552,293,717,41,204,241,122,202,30,3,115,831,2010
Tyler Hansbrough,29,511,81,225,0,84,113,138,28,17,8,21,246,2010
James Harden,76,1738,233,578,93,194,240,244,137,80,20,106,753,2010
Al Harrington,72,2195,448,1030,140,240,317,405,110,62,26,132,1276,2010
Devin Harris,64,2221,356,884,60,308,386,203,423,79,18,181,1080,2010
Mike Harris,13,96,11,30,0,7,11,24,3,5,1,9,29,2010
Jason Hart,5,22,1,2,0,0,0,2,6,2,1,3,2,2010
Udonis Haslem,78,2177,312,632,0,147,193,629,52,30,23,75,771,2010
Trenton Hassell,52,1106,90,219,0,52,69,152,50,17,9,47,232,2010
Spencer Hawes,72,1904,312,666,26,73,106,436,158,32,83,131,723,2010
Chuck Hayes,82,1773,161,329,0,36,66,465,139,73,43,74,358,2010
Jarvis Hayes,45,1033,138,328,60,14,18,108,40,29,9,28,350,2010
Brendan Haywood,77,2355,276,491,0,152,245,715,43,26,158,99,704,2010
Luther Head,47,813,136,311,37,48,58,80,72,18,9,54,357,2010
Gerald Henderson,43,355,37,104,4,35,47,55,13,10,9,14,113,2010
Roy Hibbert,81,2035,387,782,3,169,224,464,158,30,131,145,946,2010
J.J. Hickson,81,1691,289,522,0,111,163,400,40,36,39,92,689,2010
Nenê,82,2755,421,717,0,293,416,627,203,115,82,125,1135,2010
George Hill,78,2276,353,738,75,183,237,205,226,69,26,101,964,2010
Grant Hill*,81,2430,336,703,35,205,251,445,193,60,36,108,912,2010
Jordan Hill,47,624,99,201,0,46,68,175,20,14,21,30,244,2010
Kirk Hinrich,74,2481,308,753,104,85,113,260,330,85,24,113,805,2010
Jrue Holiday,73,1767,230,520,62,65,86,191,280,79,18,156,587,2010
Ryan Hollins,73,1223,169,303,0,109,158,207,51,19,38,95,447,2010
Al Horford,81,2845,467,847,1,213,270,799,189,59,91,122,1148,2010
Eddie House,68,1217,173,455,79,48,52,109,85,40,7,47,473,2010
Dwight Howard,82,2843,510,834,0,483,816,1082,144,75,228,274,1503,2010
Josh Howard,35,918,157,388,23,109,139,125,48,26,11,46,446,2010
Juwan Howard,73,1632,191,375,0,55,70,335,61,27,10,72,437,2010
Lester Hudson,25,131,21,53,5,11,13,18,13,8,3,14,58,2010
Larry Hughes,45,1115,137,386,43,94,113,142,137,52,15,75,411,2010
Kris Humphries,69,1221,180,408,0,127,190,378,32,36,48,66,487,2010
Chris Hunter,60,783,109,217,0,52,69,167,37,13,35,30,270,2010
Lindsey Hunter,13,122,5,30,1,2,2,14,9,1,0,4,13,2010
Othello Hunter,7,33,4,12,0,3,4,12,0,0,1,3,11,2010
Steven Hunter,21,158,17,43,0,19,36,42,0,1,10,9,53,2010
Serge Ibaka,73,1323,201,370,1,58,92,397,10,25,97,68,461,2010
Andre Iguodala,82,3193,496,1120,94,315,430,529,472,141,55,218,1401,2010
Zydrunas Ilgauskas,64,1339,194,438,11,75,101,345,48,14,50,63,474,2010
D.J. Mbenga,49,355,48,103,0,9,19,87,8,5,29,15,105,2010
Ersan İlyasova,81,1898,323,729,81,113,158,517,84,53,23,71,840,2010
Allen Iverson*,28,865,136,316,9,104,131,79,113,19,2,64,385,2010
Royal Ivey,44,326,35,83,14,9,12,34,27,19,2,11,93,2010
Jarrett Jack,82,2243,323,671,82,203,241,222,413,60,6,163,931,2010
Cedric Jackson,12,74,6,20,1,7,12,8,14,3,2,11,20,2010
Darnell Jackson,28,123,9,30,1,4,6,22,4,2,4,13,23,2010
Stephen Jackson,81,3129,600,1418,129,338,434,401,300,132,43,259,1667,2010
LeBron James,76,2966,768,1528,129,593,773,554,651,125,77,261,2258,2010
Mike James,4,46,6,20,2,4,8,3,5,3,0,5,18,2010
Antawn Jamison,66,2406,478,1036,85,194,300,555,84,71,21,91,1235,2010
Nathan Jawai,39,412,49,111,0,26,38,104,24,10,9,27,124,2010
Othyus Jeffers,14,73,12,29,0,13,19,19,1,4,0,6,37,2010
Al Jefferson,76,2463,560,1125,0,181,266,703,137,63,98,136,1301,2010
Richard Jefferson,81,2520,362,775,59,211,287,356,158,45,40,105,994,2010
Jared Jeffries,70,1794,138,314,21,75,120,288,101,62,71,76,372,2010
Brandon Jennings,82,2671,451,1216,145,223,273,282,470,105,18,200,1270,2010
Jonas Jerebko,80,2232,290,603,36,125,176,478,58,79,29,82,741,2010
Yi Jianlian,52,1655,227,563,15,154,193,372,47,37,52,77,623,2010
Amir Johnson,82,1453,208,334,0,95,149,395,48,44,66,63,511,2010
Anthony Johnson,31,406,49,111,13,19,20,48,63,11,1,26,130,2010
James Johnson,65,757,95,210,15,51,70,128,48,21,43,62,256,2010
Joe Johnson,76,2886,635,1386,129,220,269,353,369,82,5,145,1619,2010
Dahntay Jones,76,1892,287,623,4,198,257,229,150,40,39,129,776,2010
James Jones,36,503,43,119,37,23,28,45,17,11,4,11,146,2010
Solomon Jones,52,675,78,176,0,51,71,144,32,14,37,40,207,2010
DeAndre Jordan,70,1137,144,238,0,48,128,352,21,16,62,75,336,2010
Chris Kaman,76,2608,589,1202,0,230,307,704,120,37,94,223,1408,2010
Jason Kapono,57,976,126,301,63,9,15,66,39,21,6,34,324,2010
Coby Karl,7,113,11,32,2,4,6,18,15,3,1,10,28,2010
Jason Kidd*,80,2881,284,671,176,80,99,445,724,145,35,195,824,2010
Andrei Kirilenko,58,1681,244,482,26,174,234,264,158,83,71,79,688,2010
Kyle Korver,52,952,138,280,59,39,49,111,89,26,12,42,374,2010
Kosta Koufos,36,172,22,47,0,9,15,45,6,2,4,15,53,2010
Nenad Krstić,76,1741,281,560,1,76,106,383,52,32,45,58,639,2010
Oliver Lafayette,1,22,3,6,1,0,0,4,2,0,0,1,7,2010
Carl Landry,80,2469,499,931,1,344,427,468,66,55,63,136,1343,2010
Marcus Landry,18,111,16,43,9,3,5,19,0,1,2,6,44,2010
Acie Law,26,234,35,75,5,38,49,17,26,11,1,17,113,2010
Ty Lawson,65,1318,201,390,34,106,140,124,203,48,2,82,542,2010
Courtney Lee,71,2375,338,775,76,133,153,252,121,93,20,76,885,2010
David Lee,81,3019,686,1258,0,268,330,949,295,85,40,189,1640,2010
Rashard Lewis,72,2369,350,805,168,145,180,318,107,78,28,108,1013,2010
Shaun Livingston,36,796,104,201,0,42,48,78,130,17,11,58,250,2010
Brook Lopez,82,3027,563,1129,0,416,509,709,187,55,139,204,1542,2010
Robin Lopez,51,986,171,291,0,88,125,248,7,10,53,41,430,2010
Kevin Love,60,1714,291,646,35,225,276,658,136,43,23,117,842,2010
Kyle Lowry,68,1651,184,464,37,215,260,247,305,60,9,116,620,2010
Corey Maggette,70,2081,457,886,13,460,551,373,172,51,4,168,1387,2010
Jamaal Magloire,36,359,28,56,0,21,59,121,1,9,11,17,77,2010
Ian Mahinmi,26,165,35,55,0,31,47,52,2,3,8,15,101,2010
Shawn Marion,75,2385,395,778,3,105,139,477,107,69,61,99,898,2010
Sean Marks,14,75,4,8,0,2,5,23,2,0,3,2,10,2010
Cartier Martin,18,390,50,136,17,24,30,68,16,11,1,19,141,2010
Kenyon Martin,58,1986,283,620,8,93,167,546,109,72,61,91,667,2010
Kevin Martin,46,1633,289,693,70,298,340,164,111,46,6,92,946,2010
Desmond Mason,5,66,5,12,0,3,4,13,2,1,1,4,13,2010
Roger Mason,79,1515,193,496,88,27,34,162,137,30,14,59,501,2010
Wesley Matthews,82,2025,273,565,63,160,193,191,124,64,15,93,769,2010
Jason Maxiell,76,1550,212,415,0,89,155,401,39,36,38,68,513,2010
Sean May,37,331,51,111,0,21,32,70,17,12,7,19,123,2010
Eric Maynor,81,1269,154,368,22,52,72,129,266,40,10,85,382,2010
O.J. Mayo,82,3113,542,1183,136,212,262,311,242,98,17,176,1432,2010
Luc Mbah a Moute,73,1866,177,369,6,93,133,400,81,60,39,70,453,2010
Antonio McDyess,77,1617,205,428,0,36,57,455,83,43,32,79,446,2010
JaVale McGee,60,968,156,307,0,74,116,243,14,16,101,51,386,2010
Tracy McGrady*,30,673,91,235,16,47,63,94,99,15,14,44,245,2010
Dominic McGuire,51,307,19,52,0,0,7,79,11,5,4,17,38,2010
Josh McRoberts,42,524,76,146,8,19,38,127,44,17,16,19,179,2010
Jodie Meeks,60,719,104,268,42,31,39,99,39,18,5,25,281,2010
Pops Mensah-Bonsu,20,120,13,33,0,13,24,35,3,4,9,10,39,2010
C.J. Miles,63,1497,241,562,74,66,95,168,105,58,17,81,622,2010
Darko Miličić,32,685,100,204,0,15,28,151,47,22,34,35,215,2010
Andre Miller,82,2500,404,908,16,322,392,266,445,93,9,173,1146,2010
Brad Miller,82,1950,250,581,37,182,220,399,154,44,29,107,719,2010
Mike Miller,54,1805,217,433,82,70,85,336,212,39,12,115,586,2010
Patty Mills,10,38,10,24,2,4,7,2,5,0,0,4,26,2010
Paul Millsap,82,2277,385,716,1,183,264,559,131,64,99,116,954,2010
Nazr Mohammed,58,984,189,342,0,81,125,304,28,15,43,53,459,2010
Jamario Moon,61,1052,114,247,32,36,45,191,49,34,30,23,296,2010
Mikki Moore,23,406,54,90,0,7,11,69,36,5,13,21,115,2010
Randolph Morris,28,124,23,41,0,16,27,38,2,5,3,12,62,2010
Adam Morrison,31,241,32,85,5,5,8,32,18,3,2,10,74,2010
Anthony Morrow,69,2018,329,703,140,101,114,259,104,65,16,84,899,2010
Byron Mullens,13,54,7,19,0,0,0,10,1,2,0,4,14,2010
Troy Murphy,72,2344,384,813,128,154,193,737,150,72,34,100,1050,2010
Ronald Murray,75,1673,268,683,69,141,194,183,135,46,16,91,746,2010
Eduardo Nájera,46,685,62,146,19,14,24,115,29,26,14,25,157,2010
Steve Nash*,81,2660,499,985,124,211,225,268,892,42,12,295,1333,2010
Jameer Nelson,65,1860,317,706,86,98,116,194,353,48,2,139,818,2010
Rasho Nesterović,42,413,81,149,0,1,5,89,25,10,17,16,163,2010
Joakim Noah,64,1925,262,520,0,163,219,704,132,32,100,117,687,2010
Andrés Nocioni,75,1477,234,587,96,71,99,222,75,32,26,67,635,2010
Steve Novak,54,362,42,108,22,7,9,33,6,7,2,2,113,2010
Dirk Nowitzki,81,3039,720,1496,51,536,586,620,218,70,79,149,2027,2010
Patrick O'Bryant,11,51,8,15,0,3,6,11,1,2,4,5,19,2010
Jermaine O'Neal,70,1991,394,745,0,162,225,486,92,25,95,125,950,2010
Shaquille O'Neal*,53,1240,262,463,0,112,226,355,80,15,62,105,636,2010
Fabricio Oberto,57,650,35,56,0,13,17,105,51,11,9,36,83,2010
Greg Oden,21,502,92,152,0,49,64,178,19,8,48,39,233,2010
Lamar Odom,82,2585,342,739,58,140,202,802,267,75,59,150,882,2010
Emeka Okafor,82,2370,348,656,0,154,274,742,55,54,127,111,850,2010
Mehmet Okur,73,2149,355,775,82,196,239,515,119,38,81,127,988,2010
Kevin Ollie,25,263,18,45,0,8,8,25,20,9,0,6,44,2010
Travis Outlaw,34,730,110,281,40,49,59,121,34,18,17,32,309,2010
Zaza Pachulia,78,1089,120,246,0,93,143,293,42,37,31,58,333,2010
Jannero Pargo,63,829,132,381,38,42,45,78,89,29,2,50,344,2010
Anthony Parker,81,2289,206,475,108,75,95,231,157,63,18,71,595,2010
Tony Parker,56,1728,349,716,10,186,246,135,317,29,8,149,894,2010
Chris Paul,45,1712,314,637,52,161,190,191,480,96,8,112,841,2010
Sasha Pavlović,71,877,109,300,35,10,26,117,58,23,6,53,263,2010
Oleksiy Pecherov,44,447,77,188,14,29,32,124,11,9,14,32,197,2010
Kendrick Perkins,78,2154,314,522,0,163,280,595,80,26,132,165,791,2010
Morris Peterson,46,973,116,301,62,33,54,126,41,25,5,27,327,2010
Johan Petro,36,436,54,101,0,14,21,129,14,10,13,23,122,2010
Paul Pierce,71,2411,409,867,109,369,433,310,218,84,31,166,1296,2010
Mickaël Piétrus,75,1687,233,539,116,69,109,215,49,53,31,69,651,2010
James Posey,77,1731,126,345,81,66,80,329,117,42,19,51,399,2010
Leon Powe,20,236,21,49,0,37,63,61,0,6,2,11,79,2010
Josh Powell,63,581,71,194,7,20,31,116,35,9,6,33,169,2010
A.J. Price,56,865,145,354,60,60,75,88,106,35,3,59,410,2010
Ronnie Price,60,806,98,242,18,41,59,74,123,40,13,56,255,2010
Tayshaun Prince,49,1664,282,580,27,70,98,248,161,34,22,60,661,2010
Joel Przybilla,30,681,45,86,0,33,51,238,8,8,43,39,123,2010
Chris Quinn,25,223,20,56,10,6,6,16,29,9,1,10,56,2010
Vladimir Radmanović,41,891,103,273,30,20,27,178,45,29,7,44,256,2010
Anthony Randolph,33,749,137,309,1,109,136,215,42,28,51,49,384,2010
Shavlik Randolph,6,53,6,18,0,2,2,14,1,1,1,3,14,2010
Zach Randolph,81,3051,652,1336,15,362,465,950,149,80,34,174,1681,2010
Theo Ratliff,49,807,70,152,0,38,50,157,25,12,61,41,178,2010
Michael Redd,18,492,75,213,18,47,66,54,39,19,2,15,215,2010
J.J. Redick,82,1808,243,553,111,191,222,155,158,28,4,63,788,2010
Chris Richard,18,224,15,29,0,7,11,59,7,8,4,14,37,2010
Jason Richardson,79,2485,473,998,157,136,184,404,143,66,33,92,1239,2010
Quentin Richardson,76,2082,242,561,142,52,71,374,93,70,18,62,678,2010
Luke Ridnour,82,1759,328,686,69,127,140,143,324,54,7,106,852,2010
Nate Robinson,56,1115,215,493,87,50,67,110,163,49,5,73,567,2010
Sergio Rodríguez,66,1048,167,351,32,68,93,89,212,50,5,114,434,2010
Rajon Rondo,81,2963,459,904,17,175,282,360,794,189,11,246,1110,2010
Derrick Rose,78,2871,672,1373,16,259,338,293,469,57,27,217,1619,2010
Quinton Ross,52,562,40,111,4,8,14,49,12,13,6,11,92,2010
Brandon Roy,65,2419,491,1038,73,343,440,285,305,61,16,129,1398,2010
Brandon Rush,82,2491,297,702,124,56,89,346,112,56,65,93,774,2010
Kareem Rush,7,58,4,11,1,0,0,6,4,2,3,3,9,2010
John Salmons,81,2824,437,991,118,253,305,270,223,99,26,123,1245,2010
Brian Scalabrine,52,472,29,85,16,4,6,48,27,9,4,17,78,2010
Luis Scola,82,2671,560,1090,1,208,267,705,169,63,26,163,1329,2010
Thabo Sefolosha,82,2348,194,441,41,60,89,387,145,97,46,90,489,2010
Ramon Sessions,82,1732,253,555,1,167,233,214,258,55,5,137,674,2010
Bobby Simmons,23,395,42,117,20,18,20,63,15,15,3,19,122,2010
James Singleton,57,977,97,254,7,53,62,276,31,28,43,49,254,2010
