name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Terrell Brandon,50,1784,339,731,31,132,156,176,387,111,17,145,841,1998
Tim Breaux,6,30,4,11,1,1,2,2,2,2,1,1,10,1998
Scott Brooks,43,312,28,66,5,18,20,30,49,18,3,12,79,1998
Chucky Brown,77,1202,161,372,2,63,87,183,55,23,13,51,387,1998
Dee Brown,72,1719,246,562,108,58,71,152,154,82,23,73,658,1998
P.J. Brown,74,2362,278,590,0,151,197,635,103,66,98,97,707,1998
Randy Brown,71,1147,116,302,0,56,78,94,151,71,12,63,288,1998
Rick Brunson,38,622,49,141,22,42,62,56,100,25,3,52,162,1998
Kobe Bryant*,79,2056,391,913,75,363,457,242,199,74,40,157,1220,1998
Mark Bryant,70,1110,109,225,0,73,95,244,46,36,15,58,291,1998
Jud Buechler,74,608,85,176,25,3,6,77,49,22,15,21,198,1998
Matt Bullard,67,1190,175,389,96,20,27,146,60,31,24,39,466,1998
Scott Burrell,80,1096,159,375,51,47,64,198,65,64,37,50,416,1998
Willie Burton,13,43,8,21,3,8,12,9,1,2,2,1,27,1998
Mitchell Butler,18,206,15,47,1,6,10,22,18,8,0,8,37,1998
Jason Caffey,80,1423,226,466,0,131,200,344,67,25,20,105,583,1998
Michael Cage,79,1201,43,84,0,20,36,308,32,45,44,23,106,1998
Marcus Camby,63,2002,308,747,0,149,244,466,111,68,230,134,765,1998
Elden Campbell,81,1784,289,624,1,237,342,455,78,35,102,115,816,1998
Antoine Carr,66,1086,151,325,0,76,98,131,48,11,53,48,378,1998
Chris Carr,51,1165,190,452,40,84,99,155,85,17,11,69,504,1998
Sam Cassell,75,2606,510,1156,15,436,507,228,603,121,20,269,1471,1998
Kelvin Cato,74,1007,98,229,0,86,125,252,23,29,94,44,282,1998
Duane Causwell,37,363,37,89,0,15,26,99,5,7,27,18,89,1998
Cedric Ceballos,47,990,204,415,21,107,145,221,60,33,16,72,536,1998
Tom Chambers,1,10,2,2,0,2,2,2,0,2,0,1,6,1998
Rex Chapman,68,2263,408,956,120,146,187,173,203,71,14,116,1082,1998
Calbert Cheaney,82,2841,448,981,15,139,215,324,173,96,36,104,1050,1998
Pete Chilcutt,82,1420,156,359,54,39,59,306,104,53,37,62,405,1998
Chris Childs,68,1599,149,354,27,104,126,162,268,56,6,103,429,1998
Doug Christie,78,2939,458,1071,100,271,327,404,282,190,57,228,1287,1998
Keith Closs,58,740,93,207,0,46,77,168,19,12,81,38,232,1998
Derrick Coleman,59,2135,356,867,26,302,391,587,145,46,68,157,1040,1998
Bimbo Coles,53,1471,166,438,13,78,88,123,248,51,13,89,423,1998
James Collins,23,103,21,55,9,8,14,14,3,6,3,8,59,1998
Marty Conlon,18,209,28,62,0,32,44,46,12,9,5,11,88,1998
Tyrone Corbin,79,2699,328,747,49,101,128,362,173,105,7,86,806,1998
James Cotton,9,33,8,21,0,8,9,6,0,1,1,6,24,1998
Chris Crawford,40,256,46,110,1,57,68,41,9,12,7,18,150,1998
Austin Croshere,26,243,32,86,4,8,14,45,8,9,5,13,76,1998
John Crotty,26,379,29,90,6,32,34,32,63,10,1,42,96,1998
Terry Cummings,74,1185,200,428,0,67,98,283,47,38,10,51,467,1998
William Cunningham,7,39,4,9,0,0,0,10,1,2,0,0,8,1998
Bill Curley,11,146,16,33,0,2,3,28,4,3,1,3,34,1998
Dell Curry,52,971,194,434,61,41,52,101,69,31,4,54,490,1998
Michael Curry,82,1978,196,418,4,147,176,98,137,56,14,77,543,1998
Erick Dampier,82,2656,352,791,0,267,399,715,94,39,139,175,971,1998
Antonio Daniels,74,1956,228,548,11,112,170,143,334,55,10,164,579,1998
Lloyd Daniels,6,82,12,29,2,8,10,7,4,3,2,4,34,1998
Yinka Dare,10,60,4,18,0,4,8,17,1,0,2,2,12,1998
Antonio Davis,82,2191,254,528,0,277,398,560,61,45,72,103,785,1998
Ben Davis,7,13,2,10,0,0,0,6,0,1,0,0,4,1998
Dale Davis,78,2174,273,498,0,80,172,611,70,51,87,73,626,1998
Emanual Davis,45,599,63,142,27,31,37,47,59,17,3,52,184,1998
Hubert Davis,81,2378,350,767,101,97,116,169,157,43,5,88,898,1998
Mark Davis,71,906,109,244,0,64,101,158,73,49,18,91,282,1998
Terry Davis,74,1705,127,256,0,69,119,480,30,41,24,56,323,1998
Todd Day,5,69,11,31,2,6,9,6,7,7,0,3,30,1998
Andrew DeClercq,81,1523,169,340,0,101,168,392,59,85,49,84,439,1998
Terry Dehere,77,1410,180,451,50,79,99,106,196,52,4,96,489,1998
Vinny Del Negro,54,1721,211,479,17,74,93,152,183,39,6,53,513,1998
Bison Dele,78,2619,531,1040,1,198,280,695,94,67,55,181,1261,1998
Tony Delk,77,1681,314,798,42,111,151,172,172,73,12,109,781,1998
Vlade Divac*,64,1805,267,536,3,130,188,518,172,83,94,114,667,1998
Sherman Douglas,80,1699,255,515,14,115,172,135,319,55,7,110,639,1998
Clyde Drexler*,70,2473,452,1059,106,277,346,346,382,126,42,189,1287,1998
Chris Dudley,51,858,58,143,0,41,92,275,21,13,51,44,157,1998
Joe Dumars*,72,2326,329,791,158,127,154,104,253,44,2,84,943,1998
Tony Dumas,7,47,6,12,2,0,3,5,5,0,0,5,14,1998
Tim Duncan*,82,3204,706,1287,0,319,482,977,224,55,206,279,1731,1998
Ledell Eackles,42,547,75,175,16,52,59,75,16,17,0,29,218,1998
Tyus Edney,52,623,93,216,3,88,111,55,139,51,1,66,277,1998
Blue Edwards,81,1968,326,742,40,180,215,217,201,86,27,134,872,1998
Kevin Edwards,39,487,57,165,6,30,35,54,39,26,1,30,150,1998
Howard Eisley,82,1726,229,519,48,127,149,166,346,54,13,160,633,1998
Mario Elie,73,1988,206,456,55,145,174,156,221,81,8,100,612,1998
Sean Elliott,36,1012,122,303,34,56,78,124,62,24,14,57,334,1998
Dale Ellis,79,1939,348,700,127,111,142,184,89,60,5,74,934,1998
Harold Ellis,27,344,62,111,0,40,63,50,18,19,4,19,164,1998
LaPhonso Ellis,76,2575,410,1007,57,206,256,544,213,65,49,173,1083,1998
Pervis Ellison,33,447,40,70,0,20,34,109,31,20,31,28,100,1998
Brian Evans,72,893,123,312,29,46,57,137,55,29,13,38,321,1998
Patrick Ewing*,26,848,203,403,0,134,186,265,28,16,58,77,540,1998
Tony Farmer,27,169,17,53,2,31,39,32,5,10,4,9,67,1998
Jamie Feick,45,450,39,90,4,20,41,124,16,25,17,21,102,1998
Duane Ferrell,50,461,41,111,0,12,22,47,26,21,6,18,94,1998
Danny Ferry,69,1034,113,286,33,32,40,114,59,26,17,53,291,1998
Michael Finley,82,3394,675,1505,87,326,416,438,405,132,30,219,1763,1998
Derek Fisher,82,1760,164,378,31,115,152,193,333,75,5,119,474,1998
Danny Fortson,80,1811,276,611,1,263,339,448,76,44,30,157,816,1998
Greg Foster,78,1446,186,418,2,67,87,273,51,15,28,68,441,1998
Rick Fox,82,2709,363,771,86,171,230,358,276,100,48,201,983,1998
Adonal Foyle,55,656,69,170,0,27,62,184,14,13,52,50,165,1998
Todd Fuller,57,613,86,205,0,55,80,196,10,6,16,37,227,1998
Lawrence Funderburke,52,1094,191,390,1,110,162,234,63,19,15,62,493,1998
Chris Garner,38,293,23,70,4,3,7,24,45,21,4,25,53,1998
Kevin Garnett*,82,3222,635,1293,3,245,332,786,348,139,150,192,1518,1998
Dean Garrett,82,2632,242,565,0,114,176,644,90,57,133,84,598,1998
Kiwane Lemorris Garris,28,225,22,65,5,19,25,19,28,7,1,15,68,1998
Chris Gatling,57,1359,248,545,1,159,265,334,53,52,29,99,656,1998
Reggie Geary,62,685,56,169,12,28,56,67,74,37,12,42,152,1998
Matt Geiger,78,1839,358,709,1,168,236,521,78,68,87,111,885,1998
Kendall Gill,81,2733,418,974,26,225,327,391,200,156,64,124,1087,1998
Armen Gilliam,82,2114,327,676,0,267,333,439,104,65,37,148,921,1998
Anthony Goldwire,82,2212,269,636,63,150,186,147,277,86,7,85,751,1998
Greg Graham,6,56,7,12,0,2,2,1,6,1,0,10,16,1998
Brian Grant,61,1921,283,557,0,171,228,555,86,44,45,110,737,1998
Gary Grant,22,359,43,93,7,12,14,48,84,17,2,24,105,1998
Harvey Grant,65,895,75,196,1,19,30,168,39,23,15,26,170,1998
Horace Grant,76,2803,393,857,0,135,199,618,172,81,79,88,921,1998
Ed Gray,30,472,77,202,18,55,65,45,34,15,11,30,227,1998
Jeff Grayer,5,34,4,11,2,0,0,4,2,2,0,4,10,1998
A.C. Green,82,2649,242,534,0,116,162,668,123,78,27,68,600,1998
Litterial Green,21,124,5,23,0,15,20,7,16,4,0,8,25,1998
Derek Grimm,9,34,4,14,4,2,2,4,0,3,1,3,14,1998
Tom Gugliotta,41,1582,319,635,2,183,223,356,167,61,22,109,823,1998
Jack Haley,16,51,5,18,0,12,21,15,0,0,1,4,22,1998
Darvin Ham,71,635,55,104,0,35,74,131,16,21,25,37,145,1998
Tom Hammonds,57,1140,127,246,0,92,132,271,36,15,17,48,346,1998
Reggie Hanson,8,26,3,6,0,0,0,6,1,2,1,3,6,1998
Anfernee Hardaway,19,625,103,273,15,90,118,76,68,28,15,46,311,1998
Tim Hardaway,81,3031,558,1296,155,257,329,299,672,136,16,224,1528,1998
Derek Harper,66,1761,226,542,59,55,79,103,233,72,10,101,566,1998
Ron Harper,82,2284,293,665,16,162,216,290,241,108,48,91,764,1998
Othella Harrington,58,903,129,266,0,92,122,207,24,10,27,47,350,1998
Lucious Harris,50,671,69,177,12,41,55,52,42,42,5,21,191,1998
Hersey Hawkins,82,2597,280,636,125,177,204,334,221,148,17,102,862,1998
Alan Henderson,69,2000,365,753,3,253,388,442,73,42,36,110,986,1998
Cedric Henderson,82,2527,348,725,0,136,190,325,168,96,45,165,832,1998
Mark Hendrickson,48,737,58,149,0,47,57,143,41,26,9,31,163,1998
Steve Henson,23,65,13,26,3,7,7,2,4,1,0,6,36,1998
Carl Herrera,58,516,76,175,0,18,44,91,22,19,12,38,170,1998
Sean Higgins,2,12,0,5,0,0,0,0,0,2,0,1,0,1998
Grant Hill*,81,3294,615,1361,3,479,647,623,551,143,53,285,1712,1998
Tyrone Hill,57,2064,208,418,0,155,255,608,88,67,30,106,571,1998
Fred Hoiberg,65,874,85,222,32,59,69,123,45,40,3,22,261,1998
Jerald Honeycutt,38,530,90,221,29,36,58,93,33,20,6,49,245,1998
Jeff Hornacek,80,2460,399,828,56,285,322,270,349,109,15,132,1139,1998
Robert Horry,72,2192,200,420,19,117,169,542,163,112,94,99,536,1998
Allan Houston,82,2848,571,1277,82,285,335,274,212,63,24,200,1509,1998
Juwan Howard,64,2559,463,991,0,258,358,449,208,82,23,185,1184,1998
Stephen Howard,13,53,8,21,0,9,18,12,3,3,1,6,25,1998
Troy Hudson,8,23,6,14,0,0,0,2,4,2,0,1,12,1998
Lindsey Hunter,71,2505,316,826,85,145,196,247,224,123,10,110,862,1998
Bobby Hurley,61,875,93,238,5,59,76,66,177,23,0,86,250,1998
Zydrunas Ilgauskas,82,2379,454,876,1,230,302,723,71,52,135,146,1139,1998
Allen Iverson*,80,3150,649,1407,70,390,535,296,494,176,25,244,1758,1998
Bobby Jackson,68,2042,310,791,21,149,183,302,317,105,11,184,790,1998
Jaren Jackson,82,2226,258,654,112,94,118,210,156,60,8,104,722,1998
Jim Jackson,79,3046,476,1107,61,229,282,400,381,79,8,263,1242,1998
Mark Jackson,82,2413,249,598,43,137,180,322,713,84,2,174,678,1998
Henry James,28,166,24,59,11,21,22,15,5,1,1,12,80,1998
Anthony Johnson,77,2266,226,609,42,80,110,171,329,64,6,120,574,1998
Avery Johnson,75,2674,321,671,2,122,168,150,591,84,18,165,766,1998
Eddie Johnson,75,1490,227,544,66,113,136,153,88,32,3,62,633,1998
Ervin Johnson,81,2261,253,471,0,143,238,685,59,79,158,117,649,1998
Kevin Johnson,50,1290,155,347,4,162,186,164,245,27,8,101,476,1998
Larry Johnson,70,2412,429,884,15,214,283,401,150,40,13,127,1087,1998
Charles Jones,24,127,7,10,0,1,2,24,5,1,6,4,15,1998
Dontae' Jones,15,91,19,57,6,0,0,9,5,2,3,11,44,1998
Eddie Jones,80,2910,486,1005,143,234,306,302,246,160,55,146,1349,1998
Popeye Jones,14,352,52,127,2,14,19,102,18,10,3,16,120,1998
Michael Jordan*,82,3181,881,1893,30,565,721,475,283,141,45,185,2357,1998
Reggie Jordan,57,487,54,113,0,41,72,97,50,35,9,30,149,1998
Adam Keefe,80,2047,229,424,0,162,200,438,89,52,24,71,620,1998
Shawn Kemp,80,2769,518,1164,2,404,556,745,197,108,90,271,1442,1998
Tim Kempton,8,47,2,9,0,0,0,6,3,1,2,4,4,1998
Steve Kerr,50,1119,137,302,57,45,49,77,96,26,5,27,376,1998
Jerome Kersey,37,717,97,233,1,39,65,135,44,52,14,36,234,1998
Jason Kidd*,82,3118,357,859,73,167,209,510,745,162,26,261,954,1998
Kerry Kittles,77,2814,508,1154,110,202,250,362,176,132,37,106,1328,1998
Joe Kleine,46,397,39,106,0,15,18,77,30,4,5,28,93,1998
Brevin Knight,80,2483,261,592,0,201,251,253,656,196,18,194,723,1998
Travis Knight,74,1503,193,438,15,81,103,365,104,54,82,87,482,1998
Toni Kukoč,74,2235,383,841,63,155,219,327,314,76,37,154,984,1998
Christian Laettner,74,2282,354,730,6,306,354,487,190,71,73,183,1020,1998
Andrew Lang,57,692,54,143,0,44,57,153,16,18,27,33,152,1998
Antonio Lang,6,29,3,5,0,6,8,5,1,2,0,4,12,1998
Rusty LaRue,14,140,20,49,4,5,8,8,5,3,1,6,49,1998
Priest Lauderdale,39,345,53,127,0,38,69,100,21,7,17,46,144,1998
Jason Lawson,17,80,9,15,0,8,10,27,5,4,4,2,26,1998
Tim Legler,8,76,3,19,0,3,4,4,3,1,0,4,9,1998
Voshon Lenard,81,2621,363,854,153,141,179,292,180,58,16,99,1020,1998
Alton Lister,7,44,3,8,0,0,0,11,1,1,1,2,6,1998
Randy Livingston,12,82,3,12,0,4,5,6,5,7,2,6,10,1998
Horacio Llamas,8,42,8,21,1,7,10,18,1,1,3,9,24,1998
Brad Lohaus,9,102,7,21,4,1,3,12,5,1,2,3,19,1998
Grant Long,40,739,50,117,0,41,57,150,25,29,12,22,141,1998
Luc Longley,58,1703,277,609,0,109,148,341,161,34,62,130,663,1998
George Lynch,82,1493,248,516,9,111,158,362,122,65,41,104,616,1998
Sam Mack,57,1414,222,559,110,62,77,133,101,41,11,69,616,1998
Don MacLean,9,42,1,10,1,0,0,5,0,0,0,2,3,1998
Gerald Madkins,19,243,13,34,6,5,7,15,45,13,1,13,37,1998
Rick Mahorn,59,707,59,129,0,23,34,195,15,14,7,37,141,1998
Dan Majerle,72,1928,184,439,111,40,51,268,157,68,15,65,519,1998
Karl Malone*,81,3030,780,1472,2,628,825,834,316,96,70,247,2190,1998
Matt Maloney,78,2217,239,586,126,65,78,142,219,62,5,107,669,1998
Danny Manning,70,1794,390,756,0,167,226,392,139,71,46,100,947,1998
Stephon Marbury,82,3112,513,1237,95,329,450,230,704,104,7,256,1450,1998
Donyell Marshall,73,2611,451,1090,63,158,216,628,159,95,73,147,1123,1998
Darrick Martin,82,2299,275,730,107,184,217,164,331,82,10,154,841,1998
Jamal Mashburn,48,1729,251,577,37,184,231,236,132,43,14,108,723,1998
Anthony Mason,81,3148,389,764,0,261,402,826,342,68,18,146,1039,1998
Tony Massenburg,61,894,148,309,0,100,137,232,21,25,24,60,396,1998
Vernon Maxwell,42,636,103,258,37,48,60,57,52,16,4,40,291,1998
Lee Mayberry,79,1835,131,349,63,38,51,114,349,65,10,113,363,1998
Bob McCann,1,5,0,1,0,0,0,1,0,0,0,0,0,1998
Walter McCarty,82,2340,295,730,54,144,194,364,177,110,44,141,788,1998
George McCloud,63,1213,173,427,71,39,51,218,84,54,13,63,456,1998
Xavier McDaniel,20,180,10,30,0,5,8,31,9,3,2,8,25,1998
Antonio McDyess,81,2441,497,927,0,231,329,613,106,100,135,142,1225,1998
Tracy McGrady*,64,1179,179,398,14,79,111,269,98,49,61,66,451,1998
Jim McIlvaine,78,1211,101,223,0,45,81,259,19,24,137,54,247,1998
Derrick McKey,57,1316,150,327,4,55,77,211,88,57,30,79,359,1998
Aaron McKie,81,1813,139,381,12,42,55,231,175,101,13,76,332,1998
Nate McMillan,18,279,23,67,15,1,1,40,55,14,4,12,62,1998
Ron Mercer,80,2662,515,1145,3,188,224,280,176,125,17,132,1221,1998
Marko Milič,33,163,39,64,3,11,17,25,12,10,0,21,92,1998
Anthony Miller,37,228,29,52,0,21,39,70,3,15,3,14,79,1998
Oliver Miller,64,1628,170,369,0,61,101,400,196,58,72,131,401,1998
Reggie Miller*,81,2795,516,1081,164,382,440,232,171,78,11,128,1578,1998
Chris Mills,80,2183,292,675,40,152,189,408,133,45,30,107,776,1998
Terry Mills,50,782,81,206,25,25,33,152,39,19,9,45,212,1998
Greg Minor,69,1126,140,321,6,59,86,150,88,53,11,43,345,1998
Sam Mitchell,81,2239,371,800,15,243,292,385,107,64,22,66,1000,1998
Eric Montross,48,691,61,144,0,16,40,199,11,13,27,29,138,1998
Chris Morris,54,538,85,207,19,44,61,114,24,25,17,33,233,1998
Lawrence Moten,8,27,3,13,0,3,4,1,3,0,0,1,9,1998
Alonzo Mourning*,58,1939,403,732,0,309,465,558,52,40,130,179,1115,1998
Chris Mullin*,82,2177,333,692,107,154,164,249,186,95,39,117,927,1998
Eric Murdock,82,1395,177,419,28,125,156,156,219,103,13,104,507,1998
Lamond Murray,79,2579,473,984,54,220,294,484,142,118,54,171,1220,1998
Tracy Murray,82,2227,449,1007,158,182,209,277,84,67,25,102,1238,1998
Dikembe Mutombo*,82,2917,399,743,0,303,452,932,82,34,277,168,1101,1998
Martin Müürsepp,41,603,83,191,16,51,67,114,30,29,14,29,233,1998
Pete Myers,9,40,5,10,0,4,6,10,3,4,0,4,14,1998
Steve Nash*,76,1664,268,584,81,74,86,160,262,63,4,98,691,1998
Ivano Newbill,28,249,20,57,1,17,30,69,9,10,3,17,58,1998
Johnny Newman,74,2176,344,799,36,365,445,141,138,77,24,147,1089,1998
Jeff Nordgaard,13,48,5,18,0,8,9,14,3,2,0,3,18,1998
Charles O'Bannon,30,234,26,69,0,12,15,33,17,9,1,9,64,1998
Jermaine O'Neal,60,808,112,231,0,45,89,201,17,15,58,55,269,1998
Shaquille O'Neal*,60,2175,670,1147,0,359,681,681,142,39,144,175,1699,1998
Charles Oakley,79,2734,307,698,0,97,114,724,201,123,22,126,711,1998
Hakeem Olajuwon*,47,1633,306,633,0,160,212,460,143,84,96,126,772,1998
Brian Oliver,5,61,7,19,0,1,4,9,2,1,0,1,15,1998
Jimmy Oliver,1,10,2,4,1,0,0,2,1,0,0,0,5,1998
Kevin Ollie,35,430,37,98,0,49,70,39,65,13,0,44,123,1998
Greg Ostertag,63,1288,115,239,0,67,140,374,25,28,132,74,297,1998
Bo Outlaw,82,2953,301,543,1,180,313,637,216,107,181,175,783,1998
Doug Overton,23,277,24,63,0,14,16,14,37,8,1,23,62,1998
Billy Owens,78,2348,338,728,26,116,197,582,219,93,38,153,818,1998
Robert Pack,12,292,33,98,3,25,36,34,42,20,1,38,94,1998
Anthony Parker,37,196,25,63,9,13,20,26,19,11,3,11,72,1998
Cherokee Parks,79,1703,224,449,0,110,169,437,53,36,86,66,558,1998
Gary Payton*,82,3145,579,1278,134,279,375,376,679,185,18,229,1571,1998
Anthony Peeler,38,1193,190,420,53,36,47,123,137,61,6,51,469,1998
Will Perdue,79,1491,162,295,0,70,133,535,57,22,50,81,394,1998
Sam Perkins,81,1675,196,471,87,101,128,255,113,62,29,62,580,1998
Elliot Perry,81,1752,241,561,17,92,109,108,230,90,2,128,591,1998
Chuck Person,61,1455,143,398,95,28,37,204,86,29,10,67,409,1998
Wesley Person,82,3198,440,957,192,132,170,363,188,129,49,110,1204,1998
Bobby Phills,62,1887,246,552,44,106,140,216,187,81,18,108,642,1998
Eric Piatkowski,67,1740,257,568,106,140,170,236,85,51,12,80,760,1998
Ricky Pierce,39,442,52,143,4,43,52,45,34,9,0,21,151,1998
Scottie Pippen*,44,1652,315,704,61,150,193,227,254,79,43,109,841,1998
Scot Pollard,33,317,35,70,0,19,23,74,9,8,10,12,89,1998
Olden Polynice,70,1458,249,542,0,52,115,439,107,37,45,98,550,1998
Mark Pope,28,193,14,41,1,10,17,26,7,3,6,10,39,1998
Terry Porter,82,1786,259,577,92,167,195,168,271,63,16,104,777,1998
Vitaly Potapenko,80,1412,234,488,0,102,144,313,57,27,28,132,570,1998
Brent Price,72,1332,128,310,73,77,98,107,192,52,4,111,406,1998
Mark Price,63,1430,229,531,52,87,103,129,297,53,5,162,597,1998
Theo Ratliff,82,2447,306,597,0,197,281,547,57,50,258,116,809,1998
Eldridge Recasner,59,1454,206,452,62,74,79,142,117,41,1,91,548,1998
Bryant Reeves,74,2527,492,941,0,223,316,585,155,39,80,156,1207,1998
Khalid Reeves,82,1950,248,593,56,165,213,185,230,80,10,130,717,1998
Don Reid,68,994,94,176,0,50,71,175,26,25,55,28,238,1998
J.R. Reid,79,1109,146,318,3,89,122,210,51,35,19,65,384,1998
Shawn Respert,57,911,130,293,31,48,61,100,61,34,1,48,339,1998
Rodrick Rhodes,58,1070,112,305,2,111,180,70,110,62,10,97,337,1998
Glen Rice,82,3295,634,1386,130,428,504,353,182,77,22,182,1826,1998
Pooh Richardson,69,1252,124,333,11,30,43,96,226,44,3,54,289,1998
Mitch Richmond*,70,2569,543,1220,130,407,471,229,279,88,15,181,1623,1998
Isaiah Rider,74,2786,551,1302,135,221,267,346,231,55,19,187,1458,1998
Eric Riley,39,544,56,135,0,27,36,133,22,15,46,37,139,1998
Stanley Roberts,74,1328,191,386,0,75,156,363,27,24,72,70,457,1998
Chris Robinson,35,414,65,174,24,8,16,46,39,19,4,33,162,1998
Clifford Robinson,80,2359,429,895,27,248,360,410,170,92,90,140,1133,1998
David Robinson*,73,2457,544,1065,1,485,660,775,199,64,192,202,1574,1998
Glenn Robinson,56,2294,534,1136,25,215,266,307,158,69,34,200,1308,1998
James Robinson,70,1231,195,501,74,77,107,111,135,37,10,97,541,1998
Larry Robinson,6,41,6,19,3,2,2,12,1,4,0,2,17,1998
Dennis Rodman*,80,2856,155,360,4,61,111,1201,230,47,18,147,375,1998
Carlos Rogers,21,376,47,91,0,18,32,67,18,10,8,14,112,1998
Rodney Rogers,76,2499,426,935,72,225,328,424,202,93,38,193,1149,1998
Roy Rogers,15,106,9,25,0,2,6,17,2,3,8,5,20,1998
Sean Rooks,41,425,46,101,0,47,79,118,24,2,23,19,139,1998
Jalen Rose,82,1706,290,607,25,166,228,195,155,56,14,132,771,1998
Malik Rose,53,429,59,136,1,39,61,90,19,21,7,44,158,1998
Donald Royal,31,323,25,69,0,29,33,41,17,7,1,10,79,1998
Clifford Rozier,6,30,3,6,0,0,1,6,0,0,0,4,6,1998
Bryon Russell,82,2219,226,525,73,213,278,326,101,90,31,81,738,1998
Arvydas Sabonis*,73,2333,407,826,30,323,405,729,218,65,80,190,1167,1998
Kevin Salvadori,16,87,1,13,0,3,6,20,3,0,11,5,5,1998
Danny Schayes,74,1272,155,371,0,96,119,242,44,34,33,61,406,1998
Detlef Schrempf,78,2742,437,898,61,297,352,554,341,60,19,168,1232,1998
Dennis Scott,81,2290,329,828,125,105,130,247,153,53,39,104,888,1998
Shawnelle Scott,41,188,16,36,0,12,18,59,8,6,8,10,44,1998
Shea Seals,4,9,1,8,0,2,4,4,0,1,0,0,4,1998
Malik Sealy,77,1641,216,505,9,150,182,219,100,65,20,79,591,1998
Rony Seikaly,56,1636,250,579,0,246,332,393,77,28,43,146,746,1998
God Shammgod,20,146,19,58,0,23,30,7,36,7,1,21,61,1998
Brian Shaw,59,1530,154,446,28,36,52,215,261,49,17,99,372,1998
Dickey Simpkins,40,433,48,89,0,36,70,77,33,9,5,32,132,1998
Reggie Slater,78,1662,211,459,0,203,322,305,74,45,30,102,625,1998
Charles Smith,34,292,49,125,15,6,11,27,21,12,6,27,119,1998
Joe Smith,79,2344,464,1070,0,227,293,471,94,62,51,158,1155,1998
Michael Smith,48,1053,93,194,0,65,103,306,88,41,15,51,251,1998
Steve Smith,73,2857,489,1101,97,389,455,309,292,75,29,176,1464,1998
Tony Smith,7,80,8,24,0,3,4,7,10,5,2,9,19,1998
Rik Smits,73,2085,514,1038,0,188,240,505,101,40,88,134,1216,1998
Eric Snow,64,918,79,184,2,49,71,81,177,60,5,63,209,1998
Felton Spencer,68,813,59,129,0,44,79,226,17,23,37,49,162,1998
Latrell Sprewell,14,547,110,277,9,70,94,51,68,19,5,44,299,1998
