name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Shane Battier,65,1499,113,292,62,23,37,156,82,64,33,37,311,2012
Nicolas Batum,59,1791,289,641,107,133,159,271,84,57,60,90,818,2012
Jerryd Bayless,31,705,117,276,44,75,88,66,118,24,4,53,353,2012
Michael Beasley,47,1087,221,497,38,61,95,207,45,18,19,80,541,2012
Rodrigue Beaubois,53,1151,188,445,38,58,69,151,152,56,28,70,472,2012
Marco Belinelli,66,1966,286,686,107,101,129,172,101,48,5,69,780,2012
Raja Bell,34,796,81,174,34,21,25,49,38,13,2,21,217,2012
Keith Benson,3,9,0,1,0,0,0,3,0,0,0,0,0,2012
Mike Bibby,39,557,35,124,27,6,8,59,80,21,3,20,103,2012
Andris Biedriņš,47,739,39,64,0,1,9,176,16,23,45,14,79,2012
Chauncey Billups,20,607,83,228,48,85,95,50,80,9,3,38,299,2012
Bismack Biyombo,63,1455,129,278,0,69,143,368,27,20,115,71,327,2012
DeJuan Blair,64,1363,269,504,0,73,119,351,78,59,12,92,611,2012
Steve Blake,53,1237,101,268,53,21,27,85,175,39,2,72,276,2012
Andray Blatche,26,626,93,245,2,33,49,150,28,20,17,37,221,2012
Eric Bledsoe,40,464,49,126,6,28,44,65,66,31,14,47,132,2012
Keith Bogans,5,94,8,21,3,2,5,11,3,2,0,3,21,2012
Andrew Bogut,12,364,61,136,0,14,23,100,31,12,24,24,136,2012
Matt Bonner,65,1326,154,350,105,16,21,214,61,15,21,14,429,2012
Trevor Booker,50,1261,181,341,1,56,93,325,40,48,43,58,419,2012
Carlos Boozer,66,1948,448,842,0,95,137,564,125,63,24,115,991,2012
Chris Bosh,57,2007,393,807,10,229,279,452,103,51,45,117,1025,2012
Earl Boykins,8,111,12,36,2,13,15,11,17,1,0,7,39,2012
Craig Brackins,14,88,9,33,3,1,2,15,8,0,1,4,22,2012
Avery Bradley,64,1368,200,402,22,62,78,115,87,43,12,75,484,2012
Elton Brand,60,1732,287,581,0,85,116,429,97,58,97,65,659,2012
Corey Brewer,59,1287,201,463,33,90,130,150,88,72,17,56,525,2012
Ronnie Brewer,66,1635,190,445,19,56,100,231,137,72,21,59,455,2012
Jon Brockman,35,239,15,45,0,7,15,75,9,4,1,10,37,2012
MarShon Brooks,56,1648,274,640,47,113,148,200,131,52,15,118,708,2012
Derrick Brown,65,1443,212,409,6,94,141,236,67,48,12,55,524,2012
Kwame Brown,9,187,21,40,0,15,34,57,4,8,0,14,57,2012
Shannon Brown,59,1400,251,598,68,80,99,157,69,44,15,64,650,2012
Kobe Bryant*,58,2232,574,1336,87,381,451,313,264,69,18,204,1616,2012
Chase Budinger,58,1298,208,471,88,54,70,217,74,29,7,55,558,2012
Alec Burks,59,939,153,357,15,104,143,132,55,27,5,51,425,2012
Caron Butler,63,1871,287,705,92,87,107,230,78,52,9,77,753,2012
Jimmy Butler,42,359,32,79,2,43,56,56,14,11,5,14,109,2012
Rasual Butler,34,453,41,133,21,7,12,66,19,7,5,15,110,2012
Derrick Byars,2,37,3,11,0,4,4,11,1,2,0,0,10,2012
Andrew Bynum,60,2112,444,796,1,234,338,709,85,27,116,152,1123,2012
Will Bynum,36,514,74,194,7,49,64,56,66,23,3,54,204,2012
José Calderón,53,1799,218,477,59,60,68,160,468,47,3,104,555,2012
Marcus Camby,59,1352,128,287,2,29,64,530,107,50,85,57,287,2012
Brian Cardinal,44,277,14,55,10,5,6,34,16,8,2,8,43,2012
DeMarre Carroll,24,348,43,105,7,14,16,53,18,12,1,11,107,2012
Matt Carroll,53,596,52,157,8,30,38,58,38,16,7,24,142,2012
Anthony Carter,24,209,17,53,5,8,10,33,34,8,4,17,47,2012
Vince Carter,61,1542,223,542,74,95,115,205,139,56,25,84,615,2012
Omri Casspi,65,1341,166,412,53,74,108,228,66,37,21,64,459,2012
Mario Chalmers,64,1825,223,498,101,80,101,171,222,97,11,142,627,2012
Tyson Chandler,62,2061,241,355,0,217,315,612,56,56,89,102,699,2012
Wilson Chandler,8,215,31,79,3,10,12,41,17,6,6,18,75,2012
Josh Childress,34,491,48,99,4,0,2,95,34,14,6,9,100,2012
Earl Clark,45,559,51,139,0,21,29,124,18,12,32,25,123,2012
Norris Cole,65,1260,177,450,21,66,85,91,133,44,2,105,441,2012
Jason Collins,30,308,16,40,0,7,15,48,10,4,3,10,39,2012
Darren Collison,60,1878,230,523,34,127,153,187,287,49,14,114,621,2012
Nick Collison,63,1307,120,201,0,44,62,274,82,33,28,61,284,2012
Mike Conley,62,2174,296,684,60,136,158,156,404,136,11,125,788,2012
Brian Cook,32,276,31,98,10,9,10,63,10,6,5,11,81,2012
Daequan Cook,57,989,109,296,79,14,22,122,15,22,11,16,311,2012
DeMarcus Cousins,64,1950,448,999,2,262,373,703,102,93,75,170,1160,2012
Jamal Crawford,60,1613,283,737,80,191,206,118,191,55,14,111,837,2012
Jordan Crawford,64,1753,349,872,79,161,203,168,190,59,5,141,938,2012
Dante Cunningham,64,1124,144,279,0,45,69,246,37,42,34,29,333,2012
Eddy Curry,14,83,12,26,0,6,8,12,1,0,2,10,30,2012
Stephen Curry,26,732,145,296,55,38,47,88,138,39,8,65,383,2012
Samuel Dalembert,65,1446,200,395,0,90,113,456,33,37,111,82,490,2012
Erick Dampier,15,83,1,8,0,0,0,25,4,1,4,3,2,2012
Marquis Daniels,38,484,52,143,0,17,23,66,47,21,9,28,121,2012
Baron Davis,29,595,68,184,26,16,24,56,135,34,3,76,178,2012
Ed Davis,66,1534,172,335,0,71,106,438,60,40,63,67,415,2012
Glen Davis,61,1427,225,534,2,114,167,331,47,43,19,75,566,2012
Josh Davis,15,130,10,27,4,4,8,27,6,7,1,3,28,2012
Eric Dawson,4,39,7,12,0,1,2,10,0,1,2,3,15,2012
Austin Daye,41,603,73,227,13,35,43,91,33,22,21,40,194,2012
Carlos Delfino,54,1537,182,453,86,38,48,208,123,79,10,66,488,2012
Luol Deng,54,2129,311,755,79,127,165,350,157,56,36,96,828,2012
Justin Dentmon,6,91,10,28,2,4,6,8,10,2,0,7,26,2012
DeMar DeRozan,63,2206,381,903,24,268,331,211,128,48,17,123,1054,2012
Boris Diaw,57,1424,156,351,31,22,35,280,205,34,25,112,365,2012
Ike Diogu,2,14,0,2,0,2,2,1,0,0,0,1,2,2012
DeSagana Diop,27,325,15,42,0,1,6,85,23,6,13,19,31,2012
Keyon Dooling,46,662,66,163,27,23,31,39,51,13,2,34,182,2012
Toney Douglas,38,656,94,290,27,22,26,72,77,29,1,56,237,2012
Goran Dragić,66,1752,277,600,68,153,190,168,351,85,10,157,775,2012
Jared Dudley,65,2020,312,643,80,119,164,301,112,49,19,72,823,2012
Chris Duhon,63,1226,85,203,50,17,21,102,151,35,9,81,237,2012
Tim Duncan*,58,1634,361,733,0,173,249,520,132,38,88,97,895,2012
Mike Dunleavy,55,1445,239,504,83,116,143,204,117,28,8,58,677,2012
Kevin Durant,66,2546,643,1297,133,431,501,527,231,88,77,248,1850,2012
Jerome Dyson,9,180,19,48,1,28,36,19,18,11,2,20,67,2012
Devin Ebanks,24,396,37,89,0,23,35,54,12,11,6,18,97,2012
Wayne Ellington,51,973,122,302,35,32,40,99,33,26,10,26,311,2012
Monta Ellis,58,2120,450,1040,62,219,275,200,346,85,18,177,1181,2012
Francisco Elson,5,16,1,3,0,0,0,1,1,1,1,1,2,2012
Andre Emmett,6,45,4,7,0,5,8,6,1,2,1,2,13,2012
Semih Erden,28,333,39,74,0,21,41,72,9,10,5,16,99,2012
Jeremy Evans,29,217,27,42,0,8,16,50,13,6,24,5,62,2012
Maurice Evans,24,343,45,112,17,10,13,24,9,14,0,10,117,2012
Reggie Evans,56,771,34,72,0,36,71,271,17,31,6,44,104,2012
Tyreke Evans,63,2162,408,900,20,201,258,289,283,84,29,171,1037,2012
Christian Eyenga,7,102,6,25,1,4,8,14,5,3,5,3,17,2012
Kenneth Faried,46,1037,181,309,0,109,164,352,36,34,47,54,471,2012
Jordan Farmar,39,831,147,315,55,57,63,61,129,24,2,68,406,2012
Derrick Favors,65,1376,222,445,0,126,194,425,43,38,65,103,570,2012
Raymond Felton,60,1906,261,642,62,100,124,149,390,78,10,170,684,2012
Rudy Fernández,31,710,99,225,40,30,43,65,75,31,3,40,268,2012
Kyrylo Fesenko,3,17,2,5,0,4,6,9,1,2,0,0,8,2012
Landry Fields,66,1894,236,513,31,77,137,278,169,79,17,102,580,2012
Derek Fisher,63,1508,129,348,35,57,67,121,170,51,4,73,350,2012
Jonny Flynn,29,416,46,131,10,29,39,39,96,6,2,36,131,2012
Jeff Foote,4,39,2,6,0,0,0,6,0,0,1,2,4,2012
Gary Forbes,48,713,112,271,29,66,91,102,54,24,4,54,319,2012
T.J. Ford,14,191,19,43,2,11,14,18,45,9,2,23,51,2012
Courtney Fortson,10,95,11,32,3,10,15,15,10,3,0,10,35,2012
Jeff Foster,11,141,9,18,1,6,9,42,4,8,1,7,25,2012
Randy Foye,65,1682,256,644,127,73,85,138,146,46,24,73,712,2012
Jimmer Fredette,61,1135,172,446,78,40,48,73,108,30,3,67,462,2012
Channing Frye,64,1669,255,613,91,73,82,379,88,42,70,63,674,2012
Dan Gadzuric,2,13,0,2,0,0,2,5,0,1,1,1,0,2012
Sundiata Gaines,57,793,102,271,28,59,96,108,126,55,2,52,291,2012
Danilo Gallinari,43,1351,193,466,60,182,209,202,116,42,23,68,628,2012
Francisco García,49,798,86,229,38,24,30,99,31,36,37,22,234,2012
Kevin Garnett*,60,1864,391,777,3,162,189,494,175,56,61,107,947,2012
Marc Gasol,65,2370,357,740,1,237,317,579,204,62,121,121,952,2012
Pau Gasol,65,2430,459,917,7,204,261,678,237,37,88,142,1129,2012
Rudy Gay,65,2422,485,1067,54,208,263,417,147,95,55,161,1232,2012
Alonzo Gee,63,1827,227,551,44,167,212,322,113,83,17,114,665,2012
Paul George,66,1958,281,639,90,146,182,370,158,108,38,117,798,2012
Daniel Gibson,35,916,87,248,55,34,43,101,76,26,16,45,263,2012
Taj Gibson,63,1284,200,404,0,84,135,332,47,27,81,60,484,2012
Manu Ginóbili,34,792,150,285,52,88,101,116,151,24,12,64,440,2012
Mickell Gladness,26,252,25,59,0,6,12,58,5,4,20,7,56,2012
Ryan Gomes,32,425,31,95,4,8,11,61,12,16,0,15,74,2012
Drew Gooden,56,1469,287,657,16,176,208,363,144,46,34,109,766,2012
Ben Gordon,52,1398,234,530,63,117,136,121,127,34,11,115,648,2012
Eric Gordon,9,310,63,140,10,49,65,25,31,13,4,24,185,2012
Marcin Gortat,66,2114,427,769,0,163,251,659,59,48,99,90,1017,2012
Andrew Goudelock,40,419,68,174,28,11,12,31,20,4,0,21,175,2012
Danny Granger,62,2062,391,941,123,254,291,307,109,62,40,110,1159,2012
Aaron Gray,49,813,83,161,0,25,47,281,27,22,17,51,191,2012
Danny Green,66,1522,211,477,102,79,100,228,86,58,46,67,603,2012
Gerald Green,31,781,154,320,43,49,65,108,34,28,17,55,400,2012
Willie Green,53,922,153,325,50,48,56,80,40,23,6,33,404,2012
Donté Greene,53,777,108,266,25,44,55,133,34,18,29,32,285,2012
Blake Griffin,66,2392,561,1022,2,244,468,717,210,54,48,150,1368,2012
Hamed Haddadi,35,206,26,48,0,18,26,71,8,1,26,21,70,2012
Jordan Hamilton,26,258,48,111,17,2,5,62,20,4,3,16,115,2012
Richard Hamilton,28,697,140,310,17,29,37,66,84,12,1,49,326,2012
Tyler Hansbrough,66,1442,194,479,0,226,278,290,30,54,9,65,614,2012
Luke Harangody,21,231,23,65,5,9,12,53,6,6,3,4,60,2012
James Harden,62,1946,309,629,114,312,369,252,229,62,15,137,1044,2012
Justin Harper,14,84,9,31,2,0,1,12,2,2,3,6,20,2012
Josh Harrellson,37,540,63,149,20,16,26,144,11,23,20,20,162,2012
Al Harrington,64,1761,345,773,101,119,176,390,88,58,12,112,910,2012
Devin Harris,63,1741,241,542,77,156,209,112,316,64,13,122,715,2012
Manny Harris,26,456,60,150,12,41,59,70,31,13,6,27,173,2012
Terrel Harris,22,318,29,83,8,14,21,51,26,9,2,25,80,2012
Tobias Harris,42,479,79,169,6,44,54,101,22,13,7,31,208,2012
Udonis Haslem,64,1589,151,357,0,83,102,470,42,35,24,60,385,2012
Spencer Hawes,37,920,156,319,3,40,55,270,98,16,48,55,355,2012
Chuck Hayes,54,1039,73,170,0,26,39,234,77,36,17,50,172,2012
Gordon Hayward,66,2015,267,586,55,193,232,230,207,53,41,109,782,2012
Lazar Hayward,26,141,13,38,4,7,12,16,4,3,1,9,37,2012
Brendan Haywood,54,1146,118,228,0,45,96,324,19,24,54,46,281,2012
Gerald Henderson,55,1831,332,723,11,155,204,225,126,49,20,100,830,2012
Xavier Henry,45,759,90,228,7,52,85,106,35,26,8,35,239,2012
Roy Hibbert,65,1937,332,668,0,170,239,572,108,32,128,128,834,2012
J.J. Hickson,54,1244,183,392,0,86,134,335,45,30,35,70,452,2012
Cory Higgins,38,423,52,160,4,42,60,35,36,5,6,39,150,2012
Nenê,39,1110,211,393,0,113,168,291,80,42,38,96,535,2012
George Hill,50,1274,168,380,54,91,117,151,145,42,17,52,481,2012
Grant Hill*,49,1378,201,451,14,83,109,171,107,41,29,65,499,2012
Jordan Hill,39,551,82,165,0,30,47,186,16,14,27,31,194,2012
Kirk Hinrich,48,1237,122,295,47,25,32,101,132,38,11,58,316,2012
Darington Hobson,5,39,2,13,0,0,0,3,6,0,0,2,4,2012
Jrue Holiday,65,2196,360,834,65,94,120,212,290,103,18,135,879,2012
Ryan Hollins,39,522,46,84,0,39,75,82,9,5,17,35,131,2012
Tyler Honeycutt,15,88,8,24,1,3,5,14,7,4,3,2,20,2012
Al Horford,11,348,57,103,0,22,30,77,24,10,14,16,136,2012
Dennis Horner,8,22,1,4,0,3,4,5,0,0,0,1,5,2012
Dwight Howard,54,2070,416,726,0,281,572,785,104,81,116,175,1113,2012
Josh Howard,43,991,144,361,9,75,97,158,50,32,10,53,372,2012
Juwan Howard,28,190,17,55,0,8,10,47,10,4,1,20,42,2012
Lester Hudson,16,334,62,162,16,34,41,46,36,14,3,32,174,2012
Larry Hughes,9,114,5,22,1,1,2,5,7,2,0,12,12,2012
Kris Humphries,62,2162,323,671,0,209,278,681,90,50,74,119,855,2012
Serge Ibaka,66,1792,262,490,1,78,118,498,28,33,241,79,603,2012
Andre Iguodala,62,2209,287,632,76,121,196,381,339,107,30,115,771,2012
Ersan İlyasova,60,1655,294,597,51,143,183,529,71,42,44,76,782,2012
Kyrie Irving,51,1558,350,747,73,171,196,191,275,54,20,160,944,2012
Royal Ivey,34,354,26,73,18,1,8,24,10,14,0,9,71,2012
Jarrett Jack,45,1530,266,583,39,129,148,176,285,31,9,106,700,2012
Reggie Jackson,45,501,51,159,13,25,29,53,71,25,1,36,140,2012
Stephen Jackson,47,1212,159,425,49,94,114,163,118,54,13,103,461,2012
Damion James,7,170,13,35,0,8,12,33,3,7,7,12,34,2012
LeBron James,62,2326,621,1169,54,387,502,492,387,115,50,213,1683,2012
Mike James,11,120,20,49,6,7,8,10,29,4,2,14,53,2012
Antawn Jamison,65,2151,421,1044,91,185,271,408,131,51,43,90,1118,2012
Al Jefferson,61,2075,516,1048,1,137,177,585,134,47,101,62,1170,2012
Richard Jefferson,63,1748,203,488,113,59,85,219,88,37,19,50,578,2012
Jared Jeffries,39,729,59,144,3,49,72,152,26,29,25,29,170,2012
Charles Jenkins,51,893,130,291,3,34,39,68,170,33,6,60,297,2012
Brandon Jennings,66,2331,469,1121,129,193,239,226,365,104,22,146,1260,2012
Jonas Jerebko,64,1468,212,453,32,100,124,308,43,41,21,66,556,2012
Yi Jianlian,30,203,31,82,3,14,21,49,5,7,8,14,79,2012
Amir Johnson,64,1553,196,340,2,58,84,408,79,33,69,94,452,2012
Armon Johnson,9,124,20,43,1,6,6,13,11,5,0,6,47,2012
Carldell Johnson,15,119,11,35,4,1,3,9,22,8,0,7,27,2012
Chris Johnson,27,175,20,41,0,15,19,40,2,6,9,15,55,2012
Ivan Johnson,56,934,141,275,2,72,100,226,32,43,18,69,356,2012
JaJuan Johnson,36,298,54,121,0,6,9,58,6,5,14,14,114,2012
James Johnson,62,1561,233,518,19,81,115,292,122,71,84,101,566,2012
Joe Johnson,60,2127,423,931,125,158,186,221,232,48,13,116,1129,2012
Trey Johnson,11,61,8,14,0,5,5,12,4,1,0,5,21,2012
Wesley Johnson,65,1469,158,397,53,24,34,177,59,35,48,60,393,2012
Dahntay Jones,65,1052,115,281,33,83,99,117,63,23,11,46,346,2012
Dominique Jones,33,268,29,73,1,29,37,44,42,10,5,28,88,2012
James Jones,51,666,57,150,46,25,30,49,19,17,9,10,185,2012
Solomon Jones,21,292,24,61,0,19,23,58,9,9,11,18,67,2012
DeAndre Jordan,66,1798,206,326,0,74,141,546,17,30,134,74,486,2012
Jerome Jordan,21,108,17,33,0,8,10,27,4,1,6,2,42,2012
Cory Joseph,29,266,22,70,3,11,17,25,34,7,3,12,58,2012
Chris Kaman,47,1372,266,597,0,84,107,364,101,25,77,129,616,2012
Enes Kanter,66,874,117,236,0,70,105,278,8,18,23,54,304,2012
Jason Kapono,27,269,21,55,8,4,4,14,11,3,0,6,54,2012
D.J. Kennedy,2,59,5,12,2,0,2,7,3,2,0,3,12,2012
Jason Kidd*,48,1379,99,273,79,22,28,198,264,82,10,91,299,2012
Linas Kleiza,49,1057,165,410,62,81,100,199,46,23,4,64,473,2012
Brandon Knight,66,2129,319,769,105,104,137,211,251,49,10,171,847,2012
Kyle Korver,65,1469,178,412,118,55,66,159,112,36,15,53,529,2012
Kosta Koufos,48,792,115,192,0,33,55,258,15,24,41,33,263,2012
Carl Landry,41,999,182,362,0,147,184,214,38,13,12,64,511,2012
Ty Lawson,61,2124,374,767,73,178,216,227,401,82,6,149,999,2012
Courtney Lee,58,1757,251,580,87,71,86,159,88,68,22,64,660,2012
David Lee,57,2121,464,922,0,219,280,545,162,54,22,149,1147,2012
Malcolm Lee,19,243,23,59,2,14,17,26,31,8,4,17,62,2012
Kawhi Leonard,64,1534,199,404,41,68,88,327,70,85,24,44,507,2012
Travis Leslie,10,45,5,14,0,4,9,9,5,2,2,2,14,2012
Jon Leuer,46,555,97,191,3,21,28,120,25,14,17,18,218,2012
Rashard Lewis,28,729,85,221,16,31,37,109,27,23,10,32,217,2012
DeAndre Liggins,17,115,12,25,0,9,19,15,5,6,0,10,33,2012
Jeremy Lin,35,940,171,383,24,146,183,107,216,55,9,126,512,2012
Shaun Livingston,58,1092,127,271,2,62,79,123,122,27,20,66,318,2012
Brook Lopez,5,136,38,77,0,20,32,18,6,1,4,6,96,2012
Robin Lopez,64,895,124,269,0,100,140,209,20,18,60,43,348,2012
Kevin Love,55,2145,474,1059,105,379,460,734,111,47,28,128,1432,2012
Kyle Lowry,47,1510,210,513,79,171,198,213,310,73,14,130,670,2012
John Lucas III,49,726,143,358,55,28,32,76,108,19,1,42,369,2012
Shelvin Mack,64,779,88,220,12,42,59,92,131,28,2,48,230,2012
Vernon Macklin,23,135,19,35,0,8,14,34,5,4,4,3,46,2012
Corey Maggette,32,881,139,373,24,178,208,125,39,23,1,59,480,2012
Jamaal Magloire,34,374,17,45,0,7,27,113,6,4,10,22,41,2012
Ian Mahinmi,61,1139,130,238,0,94,147,289,12,38,31,50,354,2012
Shawn Marion,63,1919,288,646,20,74,93,465,132,67,36,98,670,2012
Cartier Martin,17,391,59,134,29,11,19,58,10,11,2,13,158,2012
Kenyon Martin,42,940,97,220,3,20,54,181,18,44,43,32,217,2012
Kevin Martin,40,1264,222,537,78,160,179,106,110,28,3,70,682,2012
Roger Mason,52,697,103,258,59,21,27,69,47,13,5,32,286,2012
Wesley Matthews,66,2228,314,763,129,147,171,224,113,96,15,73,904,2012
Jason Maxiell,65,1466,183,383,0,58,106,333,41,32,50,71,424,2012
Eric Maynor,9,137,14,39,6,4,4,13,22,5,0,11,38,2012
O.J. Mayo,66,1771,300,736,100,133,172,210,169,71,23,124,833,2012
Luc Mbah a Moute,43,1009,133,261,1,66,103,227,29,40,22,39,333,2012
JaVale McGee,61,1535,307,552,0,77,167,477,31,35,132,87,691,2012
Tracy McGrady*,52,837,101,231,15,56,83,154,110,16,15,53,273,2012
Dominic McGuire,64,1127,94,210,0,39,53,246,110,44,36,56,227,2012
Josh McRoberts,50,718,56,118,3,23,36,171,51,15,18,31,138,2012
Jodie Meeks,66,1644,191,467,97,77,85,161,54,40,3,29,556,2012
C.J. Miles,56,1145,177,465,46,108,136,116,69,46,18,53,508,2012
Darko Miličić,29,472,59,130,0,16,37,97,17,9,25,32,134,2012
Andre Miller,66,1809,242,552,18,137,169,221,441,63,9,177,639,2012
Brad Miller,15,146,9,27,7,10,12,19,24,4,2,12,35,2012
Mike Miller,39,752,91,209,53,2,5,128,42,14,6,30,237,2012
Patty Mills,16,261,63,130,24,15,15,28,39,10,1,26,165,2012
Paul Millsap,64,2100,426,861,7,202,255,563,150,118,52,112,1061,2012
Nazr Mohammed,63,692,79,169,0,13,23,170,14,20,37,26,171,2012
Greg Monroe,66,2082,407,781,0,201,272,637,152,83,46,161,1015,2012
Jamario Moon,8,123,7,24,2,2,2,22,5,1,5,8,18,2012
E'Twaun Moore,38,331,43,113,17,7,7,33,34,11,3,21,110,2012
Mikki Moore,7,118,9,20,0,6,7,22,5,3,3,7,24,2012
Darius Morris,19,169,18,42,4,6,9,16,21,2,0,19,46,2012
Marcus Morris,17,126,16,54,2,6,8,16,3,2,2,4,40,2012
Markieff Morris,63,1227,174,436,43,76,106,279,65,41,42,70,467,2012
Anthony Morrow,62,1636,272,658,106,97,104,127,61,46,9,70,747,2012
Timofey Mozgov,44,687,100,190,0,39,57,179,22,15,42,53,239,2012
Byron Mullens,65,1465,251,591,12,92,112,327,57,21,52,74,606,2012
Troy Murphy,59,956,77,171,28,6,9,191,51,15,16,26,188,2012
Hamady N'Diaye,3,3,0,1,0,0,0,0,0,0,0,0,0,2012
Eduardo Nájera,22,270,24,64,8,2,4,50,12,19,4,7,58,2012
Steve Nash*,62,1961,295,555,55,127,142,186,664,38,8,229,772,2012
Gary Neal,56,1206,212,486,83,50,64,118,117,27,2,60,557,2012
Jameer Nelson,57,1706,259,606,87,71,88,181,325,38,5,135,676,2012
Joakim Noah,64,1945,249,490,0,154,206,629,160,41,92,92,652,2012
Andrés Nocioni,11,56,5,20,1,6,11,14,1,1,1,5,17,2012
Steve Novak,54,1020,161,337,133,22,26,104,12,16,9,21,477,2012
Dirk Nowitzki,62,2079,473,1034,78,318,355,418,136,42,30,117,1342,2012
Jermaine O'Neal,25,570,52,120,0,21,31,135,10,8,43,21,125,2012
Lamar Odom,50,1027,123,349,28,58,98,208,83,20,18,52,332,2012
Emeka Okafor,27,781,114,214,0,38,74,213,24,16,26,37,266,2012
Mehmet Okur,17,454,52,139,23,3,5,81,30,9,5,25,130,2012
Daniel Orton,16,187,17,30,0,11,25,39,5,8,9,7,45,2012
Travis Outlaw,39,500,60,175,16,31,46,61,16,19,21,20,167,2012
Larry Owens,7,75,4,11,2,3,4,13,4,0,1,2,13,2012
Zaza Pachulia,58,1640,169,339,0,117,158,457,79,55,29,81,455,2012
Jannero Pargo,50,671,105,253,53,19,20,73,96,20,2,49,282,2012
Jeremy Pargo,44,424,50,150,10,16,27,37,55,15,0,46,126,2012
Anthony Parker,51,1280,141,326,50,35,56,138,120,38,7,50,367,2012
Tony Parker,60,1923,427,890,14,227,284,171,463,57,5,153,1095,2012
Chandler Parsons,63,1804,248,549,60,43,78,300,134,73,29,81,599,2012
Patrick Patterson,64,1483,225,511,0,40,57,286,53,27,36,49,490,2012
Chris Paul,60,2181,425,890,79,260,302,213,543,152,4,124,1189,2012
Sasha Pavlović,45,527,50,128,17,3,8,72,18,20,15,20,120,2012
Nikola Peković,47,1264,256,454,0,139,187,346,31,29,31,87,651,2012
Kendrick Perkins,65,1744,128,262,0,73,112,426,78,25,73,118,329,2012
Johan Petro,59,920,109,260,1,31,37,224,45,21,23,38,250,2012
Paul Pierce,61,2075,394,890,100,293,344,317,274,70,26,173,1181,2012
Mickaël Piétrus,42,921,104,270,61,20,31,130,25,21,10,33,289,2012
Dexter Pittman,35,301,44,94,0,18,28,71,9,8,8,17,106,2012
Quincy Pondexter,64,1002,108,239,22,33,53,126,27,27,5,30,271,2012
A.J. Price,44,568,59,174,26,28,35,61,86,20,2,32,172,2012
Ronnie Price,36,517,49,130,13,20,25,56,67,34,3,46,131,2012
Tayshaun Prince,63,2087,336,798,37,89,115,281,153,27,32,74,798,2012
Joel Przybilla,27,449,22,48,0,11,18,138,6,4,16,22,55,2012
Vladimir Radmanović,49,755,74,197,50,22,29,143,54,21,15,35,220,2012
Anthony Randolph,34,517,94,200,0,64,84,123,19,13,35,40,252,2012
Zach Randolph,28,735,132,285,2,58,88,225,48,21,4,40,324,2012
Michael Redd,51,770,144,360,42,88,111,77,33,13,0,37,418,2012
J.J. Redick,65,1765,248,584,112,143,157,150,164,27,6,68,751,2012
Ryan Reid,5,17,4,5,0,0,0,2,0,0,0,1,8,2012
