name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Dave Corzine,28,147,17,38,0,13,22,33,4,5,5,2,47,1991
Pat Cummings,4,26,4,6,0,7,10,5,0,0,0,2,15,1991
Terry Cummings,67,2195,503,1039,7,164,240,521,157,61,30,131,1177,1991
Earl Cureton,9,159,8,24,0,1,3,36,3,0,3,6,17,1991
Dell Curry,76,1515,337,715,32,96,114,199,166,75,25,80,802,1991
Quintin Dailey,30,299,73,155,0,38,62,32,16,7,1,19,184,1991
Adrian Dantley*,10,126,19,50,1,18,26,13,9,5,0,6,57,1991
Brad Daugherty,76,2946,605,1155,0,435,579,830,253,74,46,211,1645,1991
Brad Davis,80,1426,159,373,22,91,118,118,230,45,17,77,431,1991
Terry Davis,55,996,115,236,1,69,124,266,39,18,28,36,300,1991
Walter Davis,71,1483,403,862,11,107,117,181,125,80,3,88,924,1991
Johnny Dawkins,4,124,26,41,1,10,11,16,28,3,0,8,63,1991
Tony Dawson,4,17,4,7,1,0,0,2,0,0,0,1,9,1991
Byron Dinkins,12,149,14,34,0,8,9,12,19,2,0,13,36,1991
Vlade Divac*,82,2310,360,637,5,196,279,666,92,106,127,146,921,1991
James Donaldson,82,2800,327,615,0,165,229,727,69,34,93,146,819,1991
Sherman Douglas,73,2562,532,1055,4,284,414,209,624,121,5,270,1352,1991
Greg Dreiling,73,1031,98,194,0,63,105,255,51,24,29,57,259,1991
Larry Drew,48,496,54,125,14,17,22,34,118,15,1,49,139,1991
Clyde Drexler*,82,2852,645,1338,61,416,524,546,493,144,60,232,1767,1991
Kevin Duckworth,81,2511,521,1084,0,240,311,531,89,33,34,186,1282,1991
Chris Dudley,61,1560,170,417,0,94,176,511,37,39,153,80,434,1991
Joe Dumars*,80,3046,622,1292,14,371,417,187,443,89,7,189,1629,1991
T.R. Dunn,17,217,21,47,1,9,10,42,24,12,1,7,52,1991
Ledell Eackles,67,1616,345,762,14,164,222,128,136,47,10,115,868,1991
Mark Eaton,80,2580,169,292,0,71,112,667,51,39,188,99,409,1991
Blue Edwards,62,1611,244,464,6,82,117,201,108,57,29,105,576,1991
James Edwards,72,1903,383,792,1,215,295,277,65,12,30,126,982,1991
Kevin Edwards,79,2000,380,927,24,171,213,205,240,129,46,163,955,1991
Craig Ehlo,82,2766,344,773,49,95,140,388,376,121,34,160,832,1991
Mario Elie,33,644,79,159,4,75,89,110,45,19,10,30,237,1991
Sean Elliott,82,3044,478,976,20,325,402,456,238,69,33,147,1301,1991
Dale Ellis,51,1424,340,718,57,120,166,173,95,49,8,81,857,1991
Pervis Ellison,76,1942,326,636,0,139,214,585,102,49,157,146,791,1991
A.J. English,70,1443,251,572,3,111,157,147,177,25,15,114,616,1991
Alex English*,79,1748,322,734,0,119,140,254,105,40,25,101,763,1991
Patrick Ewing*,81,3104,845,1645,0,464,623,905,244,80,258,291,2154,1991
Jim Farmer,27,456,101,223,5,48,65,68,38,13,2,38,255,1991
Dave Feitl,52,372,52,140,0,33,44,100,8,3,12,25,137,1991
Duane Ferrell,78,1165,174,356,2,125,156,179,55,33,27,78,475,1991
Danny Ferry,81,1661,275,643,23,124,152,286,142,43,25,120,697,1991
Vern Fleming,69,1929,356,671,4,161,221,214,369,76,13,137,877,1991
Sleepy Floyd,82,1850,386,939,48,185,246,159,317,95,17,140,1005,1991
Greg Foster,54,606,97,211,0,42,61,151,37,12,22,45,236,1991
Anthony Frederick,35,475,67,168,0,43,60,84,44,22,13,40,177,1991
Corey Gaines,10,226,28,70,5,22,26,14,91,10,2,23,83,1991
