name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Manu Ginóbili,69,1431,174,397,51,126,171,161,138,96,17,100,525,2003
Gordan Giriček,76,2148,350,803,85,150,183,238,137,52,8,145,935,2003
Dion Glover,76,1890,277,648,56,127,162,282,141,71,15,108,737,2003
Anthony Goldwire,15,85,9,25,3,4,7,6,4,3,0,6,25,2003
Drew Gooden,70,1873,355,777,14,151,212,455,83,53,35,150,875,2003
Brian Grant,82,2641,344,676,0,158,205,837,104,63,47,129,846,2003
Horace Grant,5,85,13,25,0,0,0,8,7,3,0,1,26,2003
Adrian Griffin,74,1373,146,337,6,27,32,264,105,77,6,47,325,2003
Eddie Griffin,77,1890,271,678,64,58,94,461,86,52,111,76,664,2003
Tom Gugliotta,27,447,60,132,0,9,9,100,31,14,5,31,129,2003
A.J. Guyton,2,9,0,4,0,0,0,0,2,1,0,1,0,2003
Marcus Haislip,39,441,66,153,3,26,38,53,9,7,18,21,161,2003
Darvin Ham,75,926,71,159,0,38,79,153,38,16,19,65,180,2003
Richard Hamilton,82,2640,570,1286,32,440,528,318,208,64,13,200,1612,2003
Zendon Hamilton,3,12,2,5,0,2,2,4,0,1,0,1,6,2003
Anfernee Hardaway,58,1777,256,573,26,77,97,258,235,66,26,145,615,2003
Tim Hardaway,10,127,18,49,11,2,4,15,24,9,0,11,49,2003
Matt Harpring,78,2557,521,1020,66,262,331,514,133,73,17,160,1370,2003
Adam Harrington,19,111,11,37,5,3,4,8,12,2,1,2,30,2003
Al Harrington,82,2467,389,896,13,211,274,511,125,71,33,163,1002,2003
Junior Harrington,82,2003,169,467,7,73,112,250,277,80,15,157,418,2003
Othella Harrington,74,1850,225,443,0,123,150,476,62,12,23,90,573,2003
Lucious Harris,77,1973,298,721,47,152,189,232,155,53,8,71,795,2003
Antonio Harvey,4,32,2,5,0,0,0,6,0,1,4,3,4,2003
Donnell Harvey,77,1613,246,551,1,118,176,409,100,48,27,123,611,2003
Trenton Hassell,82,1999,144,392,13,41,55,255,151,45,61,83,342,2003
Kirk Haston,12,57,2,17,0,2,4,7,3,0,5,7,6,2003
Juaquin Hawkins,58,685,57,148,10,10,20,78,47,29,6,29,134,2003
Brendan Haywood,81,1930,173,339,0,155,245,404,29,32,119,65,501,2003
Alan Henderson,82,1494,153,327,0,88,138,398,41,33,32,61,394,2003
Nenê,80,2258,321,619,0,197,341,491,149,127,65,181,839,2003
Grant Hill*,29,843,151,307,1,118,144,206,122,28,13,84,421,2003
Tyrone Hill,56,1351,129,306,0,54,80,391,41,46,26,68,312,2003
Fred Hoiberg,63,784,49,126,5,41,50,137,70,40,5,25,144,2003
Robert Horry,80,2343,184,476,51,103,134,514,233,96,61,112,522,2003
Eddie House,55,1025,172,444,36,31,36,101,87,44,1,46,411,2003
Allan Houston,82,3108,652,1465,178,363,395,231,220,54,7,178,1845,2003
Juwan Howard,77,2730,567,1261,2,282,351,585,234,77,27,189,1418,2003
Troy Hudson,79,2600,409,956,97,208,231,183,452,60,7,182,1123,2003
Nate Huffman,7,76,9,25,0,5,8,23,5,1,3,3,23,2003
Larry Hughes,67,2137,346,741,29,136,186,308,205,86,24,136,857,2003
Ryan Humphrey,48,444,35,120,0,23,39,99,11,9,18,23,93,2003
Lindsey Hunter,29,673,106,302,34,34,47,59,71,35,5,57,280,2003
Steven Hunter,33,447,56,103,0,18,44,93,6,9,36,15,130,2003
Zydrunas Ilgauskas,81,2432,495,1122,0,400,512,611,127,56,152,210,1390,2003
Allen Iverson*,82,3485,804,1940,84,570,736,344,454,225,13,286,2262,2003
Bobby Jackson,59,1676,340,732,89,126,149,219,182,71,3,106,895,2003
Jermaine Jackson,53,559,40,110,1,40,55,57,74,19,6,34,121,2003
Jim Jackson,63,1309,204,462,32,47,55,262,118,31,4,80,487,2003
Marc Jackson,77,1041,153,349,1,114,149,225,37,24,30,59,421,2003
Mark Jackson,82,1467,147,369,27,61,80,176,375,48,3,152,382,2003
Stephen Jackson,80,2254,356,818,95,139,183,286,183,125,30,176,946,2003
Casey Jacobsen,72,1147,122,327,52,72,105,83,73,35,6,55,368,2003
Jerome James,51,766,111,232,0,54,92,216,27,12,82,75,276,2003
Mike James,78,1722,218,585,67,104,142,149,246,64,5,108,607,2003
Antawn Jamison,82,3226,691,1471,65,375,475,578,156,76,45,177,1822,2003
Marko Jarić,66,1379,179,446,53,79,105,160,193,97,11,103,490,2003
Chris Jefferies,51,666,75,194,18,29,43,59,22,19,16,45,197,2003
Richard Jefferson,80,2879,456,911,6,324,436,514,201,80,44,156,1242,2003
Jared Jeffries,20,292,30,63,3,16,29,58,16,8,5,21,79,2003
Anthony Johnson,66,842,103,231,13,51,74,78,86,37,5,41,270,2003
Avery Johnson,48,430,63,150,0,30,39,31,64,15,1,29,156,2003
Ervin Johnson,69,1170,61,135,0,30,44,294,24,34,63,34,152,2003
Joe Johnson,82,2255,316,796,75,96,124,264,210,62,19,108,803,2003
Ken Johnson,16,156,15,37,0,2,6,32,0,1,12,6,32,2003
Damon Jones,49,709,80,210,44,20,27,70,80,18,4,23,224,2003
Eddie Jones,47,1789,291,688,98,189,230,226,173,64,31,85,869,2003
Fred Jones,19,115,9,24,2,3,4,9,5,6,1,6,23,2003
Jumaine Jones,80,2204,308,710,111,57,83,405,112,67,22,107,784,2003
Popeye Jones,26,222,24,62,0,5,11,59,8,5,1,15,53,2003
Michael Jordan*,82,3031,679,1527,16,266,324,497,311,123,39,173,1640,2003
Shawn Kemp,79,1633,211,505,0,115,155,451,55,66,33,102,537,2003
Steve Kerr,75,952,110,256,49,30,34,60,70,27,3,35,299,2003
Jason Kidd*,80,2989,515,1244,126,339,403,504,711,179,25,296,1495,2003
Andrei Kirilenko,80,2213,315,642,37,296,370,420,138,118,175,136,963,2003
Kerry Kittles,65,1951,332,711,78,106,135,252,170,101,30,55,848,2003
Brevin Knight,55,928,97,228,2,20,37,81,233,69,2,94,216,2003
Travis Knight,32,287,25,65,0,10,13,62,14,8,9,10,60,2003
Toni Kukoč,63,1704,249,577,95,137,194,266,230,81,29,122,730,2003
Christian Laettner,76,2215,255,516,2,120,144,502,235,82,40,87,632,2003
Raef LaFrentz,69,1611,266,514,47,60,88,330,54,35,91,46,639,2003
Sean Lampley,35,487,56,129,0,57,82,83,31,7,3,25,169,2003
Dan Langhi,60,541,81,202,9,12,20,87,21,15,6,16,183,2003
Voshon Lenard,63,1929,325,809,92,156,194,212,144,59,21,103,898,2003
Rashard Lewis,77,3044,519,1149,75,283,345,503,133,99,35,143,1396,2003
Randy Livingston,2,12,2,4,0,2,2,0,1,0,0,0,6,2003
Art Long,26,211,28,75,2,2,10,60,6,5,11,20,60,2003
Grant Long,41,488,27,70,0,18,23,83,25,9,1,19,72,2003
Tyronn Lue,75,1986,248,573,60,91,104,149,263,47,1,77,647,2003
George Lynch,81,1497,147,359,28,41,74,353,104,66,19,52,363,2003
Todd MacCulloch,42,812,123,238,0,53,79,196,20,19,32,35,299,2003
Tito Maddox,9,35,3,12,0,5,8,7,5,3,1,3,11,2003
Mark Madsen,54,781,69,163,0,36,61,159,38,15,19,27,174,2003
Corey Maggette,64,2006,343,773,62,325,405,322,123,55,16,147,1073,2003
Jamaal Magloire,82,2443,305,635,0,231,322,724,88,49,111,158,841,2003
Karl Malone*,81,2936,595,1289,3,474,621,628,379,136,31,210,1667,2003
Matt Maloney,14,103,8,25,5,3,5,7,17,4,0,5,24,2003
Danny Manning,13,89,13,32,3,5,6,18,7,9,3,7,34,2003
Stephon Marbury,81,3240,671,1530,89,375,467,263,654,108,20,263,1806,2003
Shawn Marion,81,3373,662,1466,141,251,295,773,198,185,95,157,1716,2003
Sean Marks,23,223,22,59,0,10,15,35,3,5,6,14,54,2003
Donny Marshall,3,6,0,3,0,0,0,3,0,0,0,1,0,2003
Donyell Marshall,78,2378,421,918,33,167,221,699,137,95,85,135,1042,2003
Kenyon Martin,77,2628,509,1082,9,256,392,640,185,98,70,192,1283,2003
Jamal Mashburn,82,3321,670,1586,119,313,369,498,462,83,17,230,1772,2003
Anthony Mason,65,2119,191,393,0,84,117,416,209,32,12,79,466,2003
Desmond Mason,80,2763,457,1017,21,212,283,523,163,67,32,115,1147,2003
Roger Mason,17,113,11,31,6,2,2,12,12,4,0,5,30,2003
Tony Massenburg,58,792,104,232,0,65,84,156,17,17,19,50,273,2003
Walter McCarty,82,1949,173,418,91,61,98,288,106,78,28,67,498,2003
Amal McCaskill,11,70,4,17,0,3,4,22,5,3,1,2,11,2003
Jelani McCoy,67,1367,194,395,0,69,126,355,43,28,60,96,457,2003
Tracy McGrady*,75,2954,829,1813,173,576,726,488,411,124,59,195,2407,2003
Jeff McInnis,75,1311,188,423,6,50,67,97,170,21,2,75,432,2003
Aaron McKie,80,2374,286,666,37,112,134,350,278,131,9,109,721,2003
Stanislav Medvedenko,58,620,112,258,0,31,43,141,18,11,8,37,255,2003
Ron Mercer,72,1671,244,597,3,65,81,154,112,49,14,54,556,2003
Chris Mihm,52,809,116,287,0,76,105,231,28,18,38,48,308,2003
Darius Miles,67,2008,263,642,0,92,155,363,176,67,69,178,618,2003
Andre Miller,80,2913,377,928,23,311,391,316,537,99,11,206,1088,2003
Brad Miller,73,2270,329,667,5,292,357,603,193,65,43,118,955,2003
Mike Miller,65,2186,373,859,109,156,186,341,170,42,21,125,1011,2003
Reggie Miller*,70,2117,281,637,113,207,230,172,170,62,4,66,882,2003
Chris Mills,21,262,39,106,7,16,18,50,22,7,3,10,101,2003
Yao Ming*,82,2382,401,805,1,301,371,675,137,31,147,173,1104,2003
Cuttino Mobley,73,3044,463,1067,112,242,282,303,208,95,36,166,1280,2003
Nazr Mohammed,35,445,67,159,0,26,41,129,6,16,21,25,160,2003
Jérôme Moïso,51,644,89,171,0,27,41,178,22,19,44,46,205,2003
Mikki Moore,8,43,5,13,0,8,10,8,3,0,4,2,18,2003
Terence Morris,49,632,82,176,7,11,14,128,25,8,17,29,182,2003
Troy Murphy,79,2510,338,749,3,244,290,806,106,65,30,111,923,2003
Ronald Murray,14,62,11,31,0,5,8,4,5,4,0,8,27,2003
Tracy Murray,31,193,23,71,8,7,9,23,12,5,3,14,61,2003
Dikembe Mutombo*,24,514,49,131,0,40,55,153,19,4,37,34,138,2003
Mamadou N'Diaye,22,364,43,96,0,34,47,82,7,8,32,21,120,2003
Boštjan Nachbar,14,77,11,31,2,5,10,11,3,2,2,6,29,2003
Lee Nailon,38,405,84,190,0,42,51,70,26,6,3,32,210,2003
Eduardo Nájera,48,1103,129,231,0,62,91,223,47,40,22,23,320,2003
Steve Nash*,82,2711,518,1114,111,308,339,234,598,85,6,192,1455,2003
Rasho Nesterović,77,2337,400,762,0,61,95,504,114,39,116,99,861,2003
Ira Newble,73,1931,231,467,32,70,90,271,99,50,26,69,564,2003
Moochie Norris,82,1375,134,330,11,78,114,159,196,55,4,86,357,2003
Dirk Nowitzki,80,3117,690,1489,148,483,548,791,239,111,82,152,2011,2003
Jermaine O'Neal,77,2864,610,1260,7,373,510,796,155,66,178,180,1600,2003
Shaquille O'Neal*,67,2535,695,1211,0,451,725,742,206,38,159,196,1841,2003
Charles Oakley,42,514,23,55,0,28,34,107,40,13,6,21,74,2003
Lamar Odom,49,1679,268,611,42,136,175,326,178,42,41,140,714,2003
Mehmet Okur,72,1366,180,423,38,96,131,335,71,25,39,66,494,2003
Dean Oliver,15,93,7,29,1,7,8,16,23,7,0,10,22,2003
Kevin Ollie,82,1897,199,441,2,134,178,182,291,69,5,72,534,2003
Michael Olowokandi,36,1369,186,436,0,69,105,328,47,18,79,98,441,2003
Greg Ostertag,81,1926,169,326,0,100,196,503,55,20,147,104,438,2003
Bo Outlaw,80,1800,153,278,0,72,116,368,112,50,71,76,378,2003
Chris Owens,1,6,2,3,0,0,0,1,0,0,0,1,4,2003
Olumide Oyedeji,27,145,10,23,0,7,11,50,5,5,3,5,27,2003
Robert Pack,28,440,52,129,0,41,55,51,81,25,0,40,145,2003
Scott Padgett,82,1321,170,423,45,81,107,272,86,41,24,70,466,2003
Milt Palacio,80,1976,162,388,8,65,87,235,259,68,16,131,397,2003
Jannero Pargo,34,342,37,93,7,4,4,37,39,13,2,23,85,2003
Smush Parker,66,1103,136,338,38,98,118,119,162,48,12,133,408,2003
Tony Parker,82,2774,484,1043,82,219,290,216,432,71,4,198,1269,2003
Cherokee Parks,30,648,82,163,1,23,38,132,21,16,20,18,188,2003
Ruben Patterson,78,1655,254,516,3,138,220,264,101,73,29,117,649,2003
Gary Payton*,80,3208,665,1466,54,250,352,334,663,133,20,187,1634,2003
Anthony Peeler,82,2245,252,609,87,39,50,241,244,72,13,82,630,2003
Wesley Person,66,1941,274,601,100,79,97,192,112,42,19,56,727,2003
Morris Peterson,82,2949,421,1073,116,195,247,363,188,88,32,128,1153,2003
Eric Piatkowski,62,1360,210,446,80,101,122,156,70,33,9,56,601,2003
Paul Pierce,79,3096,663,1592,118,604,753,578,349,139,62,288,2048,2003
Scottie Pippen*,64,1911,265,597,38,121,148,278,285,105,25,164,689,2003
Scot Pollard,23,325,40,87,0,23,38,106,6,13,15,15,103,2003
James Posey,83,2518,309,752,70,205,246,426,184,106,15,144,893,2003
Lavor Postell,12,98,14,38,2,13,15,4,3,2,0,7,43,2003
Vitaly Potapenko,26,403,41,93,0,22,29,89,4,9,8,25,104,2003
Tayshaun Prince,42,435,53,118,20,11,17,45,24,10,14,21,137,2003
Joel Przybilla,32,546,18,46,0,12,24,145,12,10,45,19,48,2003
Vladimir Radmanović,72,1910,274,668,104,72,102,323,97,64,22,100,724,2003
Igor Rakočević,42,244,22,58,5,29,36,17,33,4,0,23,78,2003
Zach Randolph,77,1301,264,515,0,122,161,343,41,42,14,62,650,2003
Theo Ratliff,81,2518,276,595,0,154,214,607,73,56,262,137,706,2003
Željko Rebrača,30,488,80,145,0,38,48,92,9,6,17,29,198,2003
Michael Redd,82,2316,455,971,182,149,185,371,117,100,13,74,1241,2003
Don Reid,1,10,0,3,0,1,2,0,0,0,0,0,1,2003
Efthimis Rentzias,35,144,20,59,4,8,9,26,7,6,2,4,52,2003
Glen Rice,62,1532,196,457,101,63,83,154,65,23,5,55,556,2003
Jason Richardson,82,2698,476,1161,123,207,271,378,247,90,23,179,1282,2003
Quentin Richardson,59,1368,203,546,61,85,124,281,52,35,10,64,552,2003
Antoine Rigaudeau,11,91,8,35,1,0,0,8,6,3,0,6,17,2003
Clifford Robinson,81,2825,372,935,87,161,238,318,268,87,88,158,992,2003
David Robinson*,64,1676,197,420,0,152,214,508,61,52,111,83,546,2003
Eddie Robinson,64,1355,155,315,3,51,63,200,66,62,13,52,364,2003
Glenn Robinson,69,2591,539,1248,90,268,306,457,205,91,26,248,1436,2003
Rodney Rogers,68,1303,183,455,44,68,90,263,107,50,31,91,478,2003
Sean Rooks,70,1344,125,297,0,47,58,216,69,34,44,66,297,2003
Jalen Rose,82,3351,642,1583,133,399,467,351,395,72,23,285,1816,2003
Malik Rose,79,1933,289,630,2,242,306,506,124,57,40,170,822,2003
Kareem Rush,76,872,96,244,19,16,23,94,68,10,11,63,227,2003
Bryon Russell,70,1388,108,306,46,53,69,208,72,70,7,55,315,2003
Arvydas Sabonis*,78,1209,172,361,3,129,164,335,142,61,49,75,476,2003
John Salmons,64,504,48,116,10,26,35,59,47,17,6,29,132,2003
Soumaila Samake,13,77,10,24,0,2,2,23,4,0,5,2,22,2003
Jamal Sampson,5,8,0,2,0,0,0,2,1,1,0,0,0,2003
Pepe Sánchez,9,37,0,5,0,0,0,6,8,5,0,2,0,2003
Jeryl Sasser,75,1025,64,207,13,53,78,184,65,45,12,39,194,2003
Kenny Satterfield,39,502,55,183,5,17,25,43,68,20,2,43,132,2003
Predrag Savović,27,256,29,93,4,21,29,25,22,14,1,21,83,2003
Brian Scalabrine,59,724,68,169,14,30,36,141,46,16,18,46,180,2003
Ansu Sesay,45,448,41,107,0,12,21,73,23,14,5,25,94,2003
Brian Shaw,72,900,101,261,38,10,15,119,103,32,13,54,250,2003
Paul Shirley,2,5,0,4,0,0,0,1,0,0,0,0,0,2003
Bobby Simmons,36,378,44,112,0,32,35,77,20,10,3,8,120,2003
Brian Skinner,77,1381,182,331,0,97,161,366,19,47,53,62,461,2003
Reggie Slater,26,141,27,50,0,27,45,31,4,6,1,9,81,2003
Tamar Slay,36,274,39,103,7,7,10,31,14,14,3,20,92,2003
Charles Smith,3,13,1,4,0,3,4,0,1,1,0,1,5,2003
Joe Smith,54,1117,151,328,0,102,131,270,38,14,55,43,404,2003
Steve Smith,53,1032,113,291,39,95,114,99,70,28,9,43,360,2003
Eric Snow,82,3108,361,799,7,325,379,301,544,133,11,194,1054,2003
Latrell Sprewell,74,2859,454,1127,134,173,218,285,332,102,22,172,1215,2003
Jerry Stackhouse,70,2747,491,1201,71,455,518,258,316,65,28,193,1508,2003
Vladimir Stepania,79,1594,185,427,0,71,134,554,24,45,40,69,441,2003
DeShawn Stevenson,61,760,114,284,4,47,68,85,40,22,8,49,279,2003
Michael Stewart,47,251,14,37,0,8,12,55,6,2,15,10,36,2003
John Stockton*,82,2275,309,640,29,237,287,201,629,137,16,182,884,2003
Peja Stojaković,72,2450,497,1034,155,231,264,397,141,72,5,101,1380,2003
Damon Stoudamire,59,1315,156,415,44,53,67,155,204,39,6,82,409,2003
Amar'e Stoudemire,82,2570,392,830,2,320,484,721,78,62,87,189,1106,2003
