name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Nicolás Brussino,4,10,0,2,0,0,0,3,0,0,0,0,0,2018
Thomas Bryant,15,72,8,21,1,5,9,17,6,1,2,2,22,2018
Reggie Bullock,62,1732,267,546,125,39,49,154,95,47,13,47,698,2018
Trey Burke,36,785,193,384,38,37,57,71,170,24,4,43,461,2018
Alec Burks,64,1059,170,414,47,107,124,192,67,37,8,60,494,2018
Jimmy Butler,59,2164,437,921,70,363,425,314,288,116,24,108,1307,2018
Dwight Buycks,29,427,82,198,15,36,41,41,59,19,2,39,215,2018
Bruno Caboclo,12,107,9,31,3,5,6,22,4,3,4,4,26,2018
José Calderón,57,914,93,185,45,24,30,84,117,27,2,41,255,2018
Kentavious Caldwell-Pope,74,2458,340,798,159,153,194,387,162,106,16,97,992,2018
Isaiah Canaan,20,422,52,137,22,46,51,45,76,16,1,29,172,2018
Clint Capela,74,2034,441,676,0,144,257,802,68,58,137,103,1026,2018
DeMarre Carroll,73,2180,325,785,145,188,246,479,147,59,30,103,983,2018
Vince Carter,58,1026,114,283,57,28,37,148,69,42,26,36,313,2018
Michael Carter-Williams,52,835,76,229,14,73,89,138,116,44,23,52,239,2018
Alex Caruso,37,562,50,116,13,21,30,65,75,23,10,42,134,2018
Omri Casspi,53,740,120,207,10,50,69,200,51,18,19,37,300,2018
Willie Cauley-Stein,73,2044,388,773,3,153,247,510,172,77,67,109,932,2018
Tyler Cavanaugh,39,518,67,152,32,17,21,127,27,9,4,14,183,2018
Mario Chalmers,66,1421,168,443,53,118,138,157,197,79,14,117,507,2018
Tyson Chandler,46,1151,121,187,0,58,93,418,53,16,27,59,300,2018
Wilson Chandler,74,2346,281,631,88,88,114,398,159,43,39,92,738,2018
Marquese Chriss,72,1527,202,477,56,96,158,395,83,51,70,107,556,2018
Ian Clark,74,1455,222,495,62,45,59,127,110,33,10,57,551,2018
Jordan Clarkson,81,1888,430,954,112,152,190,217,221,58,6,127,1124,2018
Gian Clavell,7,64,6,18,6,2,2,7,3,2,0,2,20,2018
Antonius Cleveland,17,123,8,21,3,4,6,14,2,7,5,7,23,2018
John Collins,74,1785,314,545,16,133,186,541,98,47,80,105,777,2018
Zach Collins,66,1045,115,289,35,27,42,221,52,17,31,58,292,2018
Kyle Collinsworth,32,480,38,99,4,21,40,107,56,17,9,24,101,2018
Darren Collison,69,2018,316,638,96,127,144,178,368,92,15,86,855,2018
Nick Collison,15,75,13,19,0,5,13,20,4,0,0,7,31,2018
Mike Conley,12,373,64,168,24,53,66,27,49,12,3,18,205,2018
Pat Connaughton,82,1488,165,390,74,37,44,161,91,23,22,43,441,2018
Quinn Cook,33,740,122,252,46,22,25,82,89,12,1,32,312,2018
Charles Cooke,13,38,2,14,1,1,2,2,1,1,0,1,6,2018
Jack Cooley,7,87,13,27,0,14,19,30,6,1,0,3,40,2018
Matt Costello,4,32,2,4,0,0,0,9,2,2,2,1,4,2018
DeMarcus Cousins,48,1737,406,864,104,294,394,617,257,79,76,242,1210,2018
Robert Covington,80,2532,345,836,203,116,136,433,156,137,72,126,1009,2018
Allen Crabbe,75,2197,337,827,201,115,135,324,117,47,35,78,990,2018
Torrey Craig,39,629,62,137,17,22,35,127,25,12,15,20,163,2018
Jamal Crawford,80,1653,308,742,104,102,113,99,185,40,9,95,822,2018
Jordan Crawford,5,53,12,27,8,1,1,4,13,1,1,5,33,2018
Jae Crowder,80,2090,271,671,110,121,148,275,99,64,21,74,773,2018
Dante Cunningham,73,1562,164,364,58,31,52,298,48,39,30,33,417,2018
Stephen Curry,51,1631,428,864,212,278,302,261,310,80,8,153,1346,2018
Troy Daniels,79,1622,232,575,183,56,64,127,48,26,5,56,703,2018
Anthony Davis,75,2727,780,1462,55,495,598,832,174,115,193,162,2110,2018
Deyonta Davis,62,943,161,265,0,38,57,250,40,15,39,32,360,2018
Ed Davis,78,1471,170,292,0,74,111,575,40,32,52,66,414,2018
Dewayne Dedmon,62,1542,250,477,50,67,86,489,90,40,51,86,617,2018
Sam Dekker,73,883,128,259,10,37,56,174,38,24,9,33,303,2018
Malcolm Delaney,54,1014,109,285,46,74,92,100,163,35,6,66,338,2018
Matthew Dellavedova,38,712,55,152,29,25,27,64,145,14,0,49,164,2018
Luol Deng,1,13,1,2,0,0,0,0,1,1,0,1,2,2018
DeMar DeRozan,80,2711,645,1413,89,461,559,315,417,85,22,175,1840,2018
Cheick Diallo,52,581,102,176,0,50,66,211,19,11,21,28,254,2018
Gorgui Dieng,79,1333,186,388,19,79,102,360,71,45,39,59,470,2018
Spencer Dinwiddie,80,2306,324,838,141,218,268,259,524,68,23,128,1007,2018
Tyler Dorsey,56,974,144,382,72,45,63,130,79,17,5,37,405,2018
Damyean Dotson,44,474,72,161,22,16,23,84,31,12,2,17,182,2018
Milton Doyle,10,125,13,47,4,4,8,18,10,6,2,2,34,2018
PJ Dozier,2,3,1,2,0,0,0,1,0,0,0,1,2,2018
Goran Dragić,75,2378,484,1075,111,217,271,306,359,63,12,166,1296,2018
Larry Drew II,10,70,7,24,3,0,0,3,10,0,0,3,17,2018
Andre Drummond,78,2625,466,881,0,239,395,1247,237,114,127,200,1171,2018
Jared Dudley,48,686,48,122,29,27,35,94,78,24,11,28,152,2018
Kris Dunn,52,1525,286,666,43,84,114,221,310,104,27,150,699,2018
Kevin Durant,68,2325,630,1222,173,359,404,464,366,50,119,207,1792,2018
Jarell Eddie,3,9,0,2,0,0,0,1,0,1,0,0,0,2018
Henry Ellenson,38,329,53,146,20,25,29,81,20,5,0,18,151,2018
Wayne Ellington,77,2041,285,700,227,67,78,218,79,53,8,52,864,2018
Joel Embiid,63,1912,510,1056,66,359,467,690,199,40,111,234,1445,2018
James Ennis,72,1604,182,384,51,97,116,224,71,47,18,56,512,2018
Tyler Ennis,54,683,94,224,14,22,29,95,105,30,10,38,224,2018
Jawun Evans,48,778,89,253,15,38,49,84,100,36,6,44,231,2018
Jeremy Evans,1,5,1,1,0,0,0,1,0,0,0,1,2,2018
Tyreke Evans,52,1607,366,809,114,164,209,265,269,57,17,117,1010,2018
Dante Exum,14,235,42,87,5,25,31,26,43,8,3,20,114,2018
Kenneth Faried,32,461,76,148,0,36,51,153,18,12,13,23,188,2018
Derrick Favors,77,2153,395,702,14,140,215,552,102,54,82,88,944,2018
Kay Felder,16,140,21,70,4,11,12,18,20,3,1,16,57,2018
Cristiano Felício,55,977,127,215,0,54,81,233,55,16,11,54,308,2018
Raymond Felton,82,1365,224,552,81,36,44,156,203,49,16,76,565,2018
Terrance Ferguson,61,763,70,169,40,9,10,47,19,24,10,11,189,2018
Yogi Ferrell,82,2282,311,730,134,82,103,249,201,64,9,78,838,2018
Dorian Finney-Smith,21,448,46,121,20,11,15,75,26,10,4,21,123,2018
Bryn Forbes,80,1517,209,497,89,48,72,110,80,28,2,37,555,2018
Evan Fournier,57,1837,368,802,127,150,173,180,165,47,16,95,1013,2018
De'Aaron Fox,73,2026,328,797,47,141,195,204,320,70,20,173,844,2018
Tim Frazier,59,838,68,172,17,23,30,115,194,47,7,57,176,2018
Channing Frye,53,695,104,212,39,17,19,135,38,18,13,21,264,2018
Markelle Fultz,14,253,45,111,0,10,21,43,53,12,4,17,100,2018
Danilo Gallinari,21,671,102,256,36,81,87,101,41,12,10,26,321,2018
Langston Galloway,58,863,126,340,75,33,41,92,58,35,5,18,360,2018
Marc Gasol,73,2408,434,1033,109,281,337,592,305,54,101,194,1258,2018
Pau Gasol,77,1812,287,627,43,158,209,619,238,24,79,108,775,2018
Rudy Gay,57,1231,253,537,37,112,145,291,73,46,38,78,655,2018
Paul George,79,2891,576,1340,244,338,411,447,263,161,39,212,1734,2018
Marcus Georges-Hunt,42,224,21,48,4,13,21,16,7,6,0,3,59,2018
Jonathan Gibson,4,40,14,23,6,0,0,3,4,0,0,3,34,2018
Taj Gibson,82,2726,425,737,7,142,185,584,99,62,59,89,999,2018
Manu Ginóbili,65,1299,201,463,64,110,131,142,163,43,16,105,576,2018
Rudy Gobert,56,1816,276,444,0,204,299,601,80,44,129,107,756,2018
Aaron Gordon,58,1909,375,865,115,157,225,457,136,59,45,107,1022,2018
Eric Gordon,69,2154,415,970,218,195,241,170,154,44,27,130,1243,2018
Marcin Gortat,82,2075,290,560,0,110,163,623,151,40,61,99,690,2018
Treveon Graham,63,1050,96,221,40,41,59,121,59,33,2,27,273,2018
Jerami Grant,81,1647,244,456,32,162,240,319,57,31,77,54,682,2018
Jerian Grant,74,1686,209,503,61,140,188,172,342,63,8,89,619,2018
Josh Gray,5,86,11,41,3,7,11,10,12,8,2,7,32,2018
Danny Green,70,1791,217,561,116,50,65,249,110,63,80,74,600,2018
Draymond Green,70,2287,281,619,77,134,173,535,508,95,91,202,773,2018
Gerald Green,41,929,168,413,110,51,60,133,25,24,15,31,497,2018
JaMychal Green,55,1542,223,488,43,80,111,464,79,32,25,76,569,2018
Jeff Green,78,1828,295,618,53,203,234,246,99,41,34,75,846,2018
Blake Griffin,58,1970,436,996,111,259,330,428,334,41,18,165,1242,2018
Daniel Hamilton,6,28,5,11,2,0,0,5,8,1,0,2,12,2018
Tim Hardaway Jr.,57,1885,360,856,130,146,179,224,155,62,10,92,996,2018
James Harden,72,2551,651,1449,265,624,727,389,630,126,50,315,2191,2018
Maurice Harkless,59,1264,147,297,49,42,59,162,53,48,43,40,385,2018
Montrezl Harrell,76,1293,348,548,1,139,222,306,74,36,52,68,836,2018
Devin Harris,71,1340,187,454,79,142,170,127,152,47,12,76,595,2018
Gary Harris,67,2304,440,908,156,134,162,176,194,122,15,119,1170,2018
Joe Harris,78,1975,305,621,150,86,104,260,128,35,20,91,846,2018
Tobias Harris,80,2668,562,1221,183,179,216,437,192,71,35,105,1486,2018
Aaron Harrison,9,233,19,69,9,13,17,24,11,9,2,3,60,2018
Andrew Harrison,56,1326,181,429,47,124,159,131,177,38,26,81,533,2018
Shaquille Harrison,23,384,59,124,6,28,38,61,55,26,7,22,152,2018
Josh Hart,63,1461,176,375,78,66,94,263,80,47,16,47,496,2018
Udonis Haslem,14,72,3,15,1,1,2,10,5,0,2,2,8,2018
Nigel Hayes,9,122,11,33,4,1,3,22,6,2,3,2,27,2018
Gordon Hayward,1,5,1,2,0,0,0,1,0,0,0,0,2,2018
Reggie Hearn,3,7,1,2,1,0,0,0,0,0,0,0,3,2018
Myke Henry,20,378,41,109,19,6,10,38,22,31,6,19,107,2018
John Henson,76,1970,287,502,1,90,158,513,114,45,109,84,665,2018
Juan Hernangómez,25,277,29,75,14,10,12,54,12,6,3,9,82,2018
Willy Hernangómez,48,495,91,164,5,59,90,183,33,18,16,35,246,2018
Mario Hezonja,75,1657,273,617,90,86,105,281,106,81,31,86,722,2018
Isaiah Hicks,18,240,33,72,2,12,18,41,16,2,4,16,80,2018
Buddy Hield,80,2024,416,933,176,71,81,307,155,85,22,124,1079,2018
Nenê,52,758,136,239,0,68,107,176,45,28,14,38,340,2018
George Hill,67,1812,236,513,85,110,140,181,186,61,27,88,667,2018
Solomon Hill,12,187,11,41,4,3,6,36,22,7,1,9,29,2018
Darrun Hilliard,14,95,5,19,0,6,7,7,11,2,0,4,16,2018
Jrue Holiday,81,2927,615,1244,120,187,238,365,486,123,64,213,1537,2018
Justin Holiday,72,2265,290,782,161,135,164,291,153,80,31,93,876,2018
John Holland,24,174,17,59,11,9,13,24,5,7,2,8,54,2018
Rondae Hollis-Jefferson,68,1920,342,724,13,249,316,459,167,65,48,121,946,2018
Richaun Holmes,48,746,135,241,4,37,56,211,61,20,29,25,311,2018
Rodney Hood,60,1616,322,751,127,111,129,165,95,45,12,70,882,2018
Scotty Hopson,1,8,0,1,0,1,2,0,1,0,0,1,1,2018
Al Horford,72,2277,368,753,97,94,120,530,339,43,78,132,927,2018
Danuel House,23,403,56,129,15,25,31,76,25,7,6,11,152,2018
Dwight Howard,81,2463,506,911,1,334,582,1012,105,48,131,208,1347,2018
Josh Huestis,69,982,60,182,33,6,20,161,20,15,43,26,159,2018
R.J. Hunter,5,45,7,20,3,2,2,5,3,3,0,2,19,2018
Vince Hunter,4,7,3,5,0,0,0,3,0,0,1,1,6,2018
Serge Ibaka,76,2093,379,784,107,94,118,478,62,29,99,90,959,2018
Andre Iguodala,64,1622,148,320,33,55,87,246,210,54,38,67,384,2018
Ersan İlyasova,69,1729,277,613,91,105,135,405,90,61,26,72,750,2018
Joe Ingles,82,2578,335,718,204,66,83,344,392,90,20,159,940,2018
Andre Ingram,2,64,8,17,5,3,3,6,7,3,3,3,24,2018
Brandon Ingram,59,1975,358,761,41,192,282,314,230,45,43,149,949,2018
Kyrie Irving,60,1931,534,1087,166,232,261,227,306,65,17,140,1466,2018
Jonathan Isaac,27,536,55,145,16,19,25,99,18,33,30,27,145,2018
Wesley Iwundu,62,1020,93,218,9,34,47,137,57,33,12,30,229,2018
Jarrett Jack,62,1548,189,443,25,63,75,191,348,35,4,115,466,2018
Aaron Jackson,1,35,3,9,1,1,2,3,1,0,0,1,8,2018
Demetrius Jackson,15,80,7,18,1,1,2,12,9,5,1,10,16,2018
Josh Jackson,77,1959,389,932,57,177,279,351,119,80,35,146,1012,2018
Justin Jackson,68,1506,185,419,57,26,36,187,74,28,13,40,453,2018
Reggie Jackson,45,1201,246,577,52,112,134,125,238,27,4,99,656,2018
LeBron James,82,3026,857,1580,149,388,531,709,747,116,71,347,2251,2018
Mike James,36,687,123,321,26,64,84,90,126,28,7,49,336,2018
Al Jefferson,36,484,111,208,0,30,36,143,30,16,23,21,252,2018
Richard Jefferson,20,163,12,27,2,4,7,17,15,2,1,5,30,2018
Brandon Jennings,14,205,27,72,9,10,10,31,44,6,4,18,73,2018
Jonas Jerebko,74,1134,159,341,65,46,57,246,42,24,12,27,429,2018
Amir Johnson,74,1171,140,260,10,52,85,330,118,45,44,55,342,2018
Brice Johnson,18,98,20,42,0,3,5,31,2,9,6,5,43,2018
Dakari Johnson,31,161,22,39,0,11,20,34,8,6,8,3,55,2018
James Johnson,73,1943,309,614,57,113,162,358,280,70,51,141,788,2018
Joe Johnson,55,1205,146,360,40,40,45,172,83,18,7,49,372,2018
Omari Johnson,4,75,9,21,4,0,0,11,7,2,0,3,22,2018
Stanley Johnson,69,1894,210,560,67,112,145,252,112,95,14,77,599,2018
Tyler Johnson,72,2052,309,711,119,106,129,248,165,60,34,81,843,2018
Wesley Johnson,74,1486,150,368,60,43,58,216,61,76,62,55,403,2018
Nikola Jokić,75,2443,504,1010,111,266,313,803,458,90,61,210,1385,2018
Damian Jones,15,89,11,22,0,3,5,14,2,1,3,4,25,2018
Derrick Jones Jr.,20,245,21,53,3,16,24,38,9,4,13,7,61,2018
Jalen Jones,16,181,26,68,10,12,19,38,4,5,1,7,74,2018
Tyus Jones,82,1467,150,328,45,71,81,132,232,95,6,59,416,2018
DeAndre Jordan,77,2424,373,578,0,181,312,1171,117,39,71,137,927,2018
Cory Joseph,82,2210,256,604,67,70,94,263,260,80,18,87,649,2018
Frank Kaminsky,79,1835,307,716,104,155,194,288,129,36,19,66,873,2018
Enes Kanter,71,1830,422,713,0,156,184,780,105,36,37,122,1000,2018
Luke Kennard,73,1463,206,465,81,65,76,176,124,44,13,69,558,2018
Michael Kidd-Gilchrist,74,1850,282,560,0,117,171,302,71,51,32,53,681,2018
Sean Kilpatrick,52,640,110,294,46,64,72,87,46,13,5,38,330,2018
Maxi Kleber,72,1206,151,309,40,44,59,234,51,26,47,30,386,2018
Furkan Korkmaz,14,80,8,28,5,2,4,11,4,2,1,2,23,2018
Luke Kornet,20,326,49,125,28,8,11,64,26,6,16,12,134,2018
Kyle Korver,73,1574,222,484,164,64,72,165,88,31,27,55,672,2018
Kosta Koufos,71,1391,222,389,0,33,74,472,87,47,32,49,477,2018
Kyle Kuzma,77,2401,468,1039,159,147,208,483,141,49,34,140,1242,2018
Mindaugas Kuzminskas,1,2,0,2,0,0,0,0,0,0,0,0,0,2018
Skal Labissière,60,1240,205,458,18,95,118,288,72,25,49,73,523,2018
Jeremy Lamb,80,1967,380,832,94,179,208,324,186,61,32,93,1033,2018
Shane Larkin,54,775,84,219,31,32,37,92,98,29,2,33,231,2018
Joffrey Lauvergne,55,534,98,190,0,30,47,171,41,9,3,33,226,2018
Zach LaVine,24,656,136,355,42,87,107,94,72,24,4,43,401,2018
Jake Layman,35,160,14,47,4,2,3,16,11,6,4,5,34,2018
T.J. Leaf,53,459,64,136,18,10,16,82,9,5,4,10,156,2018
Courtney Lee,76,2310,343,755,113,114,124,224,180,80,17,84,913,2018
Damion Lee,15,404,62,152,15,22,29,71,29,19,1,14,161,2018
Walt Lemon Jr.,5,35,7,16,1,2,3,2,5,0,1,4,17,2018
Alex Len,69,1395,214,378,1,158,231,518,82,27,61,78,587,2018
Kawhi Leonard,9,210,52,111,11,31,38,42,21,18,9,16,146,2018
Meyers Leonard,33,254,46,78,11,9,11,70,17,7,0,10,112,2018
Jon Leuer,8,136,15,36,0,13,15,32,5,1,3,7,43,2018
Caris LeVert,71,1864,320,735,85,133,187,260,299,82,22,153,858,2018
DeAndre Liggins,58,724,40,106,19,2,5,75,48,37,14,20,101,2018
Damian Lillard,73,2670,621,1415,227,493,538,325,481,77,27,206,1962,2018
Jeremy Lin,1,25,5,12,1,7,7,0,4,0,0,3,18,2018
Shaun Livingston,71,1129,172,343,0,50,61,131,140,35,21,58,394,2018
Kevon Looney,66,910,112,193,1,42,77,215,42,34,56,31,267,2018
Brook Lopez,74,1735,369,793,112,111,158,294,126,30,98,98,961,2018
Robin Lopez,64,1690,342,645,4,68,90,290,124,14,53,107,756,2018
Kevin Love,59,1651,334,729,137,234,266,546,103,43,24,90,1039,2018
Kyle Lowry,78,2510,403,944,238,223,261,434,537,85,19,183,1267,2018
Timothé Luwawu-Cabarrot,52,807,100,267,53,46,58,72,54,12,5,38,299,2018
Trey Lyles,73,1391,270,550,83,101,143,347,91,30,34,61,724,2018
Shelvin Mack,69,1365,178,414,48,69,97,166,272,54,8,89,473,2018
Josh Magette,18,216,15,46,8,8,8,19,57,8,1,9,46,2018
Ian Mahinmi,77,1145,138,248,0,90,128,312,53,38,42,100,366,2018
Thon Maker,74,1238,130,316,31,65,93,225,46,38,53,44,356,2018
Boban Marjanović,39,337,79,148,0,77,97,144,22,10,11,36,235,2018
Lauri Markkanen,68,2020,374,862,145,140,166,508,79,39,40,83,1033,2018
Jarell Martin,73,1661,221,496,34,89,116,318,73,39,49,86,565,2018
Frank Mason III,52,984,144,380,31,94,115,130,147,34,10,65,413,2018
Mangok Mathiang,4,20,4,7,0,0,1,10,0,1,0,0,8,2018
Wesley Matthews,63,2131,283,697,153,83,101,198,172,76,16,83,802,2018
Luc Mbah a Moute,61,1564,166,345,63,65,95,186,55,72,25,68,460,2018
James Michael McAdoo,3,18,2,7,2,2,2,2,0,0,1,1,8,2018
Patrick McCaw,57,961,92,225,19,26,34,82,81,43,10,41,229,2018
CJ McCollum,81,2923,667,1505,189,209,250,321,272,77,35,151,1732,2018
T.J. McConnell,76,1706,210,421,27,31,39,226,303,92,13,112,478,2018
Erik McCree,4,8,0,2,0,0,0,1,0,1,0,1,0,2018
Chris McCullough,19,90,18,42,1,9,14,25,4,0,5,2,46,2018
Doug McDermott,81,1768,237,508,92,64,81,200,79,19,16,56,630,2018
JaVale McGee,65,615,136,219,0,38,52,169,33,21,57,27,310,2018
Rodney McGruder,18,299,36,73,15,4,8,33,17,8,3,4,91,2018
Alfonzo McKinnie,14,53,8,15,3,2,3,7,1,1,1,3,21,2018
Ben McLemore,56,1091,157,373,55,53,64,139,51,38,15,61,422,2018
Josh McRoberts,2,6,0,1,0,0,0,0,0,0,0,0,0,2018
Jodie Meeks,77,1119,157,393,72,101,117,126,70,29,4,37,487,2018
Salah Mejri,61,729,88,137,0,38,66,246,35,22,67,39,214,2018
Jordan Mickey,23,284,39,82,2,13,19,81,9,6,10,18,93,2018
Khris Middleton,82,2982,593,1272,146,320,362,429,328,119,21,191,1652,2018
C.J. Miles,70,1337,227,599,164,81,97,152,55,37,21,39,699,2018
Darius Miller,82,1944,216,487,147,58,67,164,111,28,17,58,637,2018
Malcolm Miller,15,126,13,28,8,4,4,15,3,1,2,5,38,2018
Patty Mills,82,2107,280,682,154,105,118,154,229,55,11,106,819,2018
Paul Millsap,38,1143,202,435,39,112,161,245,105,39,44,73,555,2018
Nikola Mirotić,55,1494,306,684,135,112,137,405,80,44,39,62,859,2018
Donovan Mitchell,79,2638,595,1362,187,239,297,296,291,118,27,215,1616,2018
Naz Mitrou-Long,1,1,1,1,1,0,0,0,0,0,0,0,3,2018
Malik Monk,63,854,153,425,83,32,38,66,91,20,9,49,421,2018
Greg Monroe,51,1040,218,386,0,88,119,350,114,44,23,94,524,2018
Luis Montero,2,8,0,1,0,0,0,2,0,0,0,2,0,2018
E'Twaun Moore,82,2586,423,832,128,48,68,238,187,79,12,102,1022,2018
Eric Moreland,67,805,66,122,0,11,29,278,78,31,51,42,143,2018
Jaylen Morris,6,98,13,32,2,0,0,16,7,2,1,6,28,2018
Marcus Morris,54,1447,262,611,86,124,154,289,72,35,12,65,734,2018
Markieff Morris,73,1968,330,687,76,105,128,409,142,56,38,127,841,2018
Monte Morris,3,25,4,6,0,2,2,2,7,3,0,1,10,2018
Johnathan Motley,11,176,40,75,1,15,28,49,7,3,2,9,96,2018
Timofey Mozgov,31,359,52,93,4,23,30,98,11,5,13,33,131,2018
Emmanuel Mudiay,64,1245,204,526,47,98,129,152,206,41,11,113,553,2018
Shabazz Muhammad,43,418,84,188,7,39,50,76,14,9,3,6,214,2018
Xavier Munford,6,21,1,6,0,1,2,1,4,1,0,2,3,2018
Dejounte Murray,81,1743,270,609,9,105,148,459,231,97,31,134,654,2018
Jamal Murray,81,2565,479,1062,165,229,253,297,274,79,28,172,1352,2018
Mike Muscala,53,1060,143,312,62,57,62,230,51,31,27,42,405,2018
Abdel Nader,48,522,50,149,23,23,39,71,26,15,10,34,146,2018
Larry Nance Jr.,66,1421,240,413,2,91,137,452,82,88,38,51,573,2018
