name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Antonio Blakeney,57,829,166,396,36,50,76,106,42,12,9,35,418,2019
Eric Bledsoe,78,2272,470,971,124,177,236,362,430,116,29,165,1241,2019
Jaron Blossomgame,27,439,47,106,10,10,13,98,13,7,8,11,114,2019
Bogdan Bogdanović,70,1947,361,863,134,134,162,243,267,72,15,117,990,2019
Bojan Bogdanović,81,2573,522,1051,164,246,305,333,161,69,1,134,1454,2019
Andrew Bogut,11,134,18,36,0,3,3,55,11,3,8,8,39,2019
Jonah Bolden,44,639,80,162,34,13,27,165,40,17,39,36,207,2019
Isaac Bonga,22,120,5,33,0,9,15,25,15,9,4,6,19,2019
Devin Booker,64,2242,586,1255,135,393,454,265,433,56,13,264,1700,2019
Chris Boucher,28,163,34,76,12,13,15,56,2,6,24,7,93,2019
Avery Bradley,63,1905,248,608,86,43,50,175,152,41,16,89,625,2019
Tony Bradley,3,36,8,16,0,1,2,15,1,2,2,3,17,2019
Corey Brewer,31,492,53,123,14,31,43,76,39,32,7,19,151,2019
Mikal Bridges,82,2417,242,563,105,95,118,264,173,129,38,70,684,2019
Miles Bridges,80,1696,237,511,65,58,77,323,95,55,49,50,597,2019
Isaiah Briscoe,39,559,55,138,11,15,26,74,87,11,2,31,136,2019
Ryan Broekhoff,42,453,57,126,38,15,19,63,22,6,4,16,167,2019
Malcolm Brogdon,64,1832,378,748,104,141,152,288,205,46,13,91,1001,2019
Dillon Brooks,18,330,49,122,15,22,30,31,16,10,4,19,135,2019
MarShon Brooks,29,387,76,169,15,23,33,45,25,9,4,21,190,2019
Bruce Brown,74,1449,125,314,24,45,60,185,91,40,36,46,319,2019
Jaylen Brown,74,1913,368,792,95,133,202,313,100,69,32,99,964,2019
Lorenzo Brown,26,212,23,71,6,3,3,31,28,12,5,16,55,2019
Sterling Brown,58,1034,145,312,53,29,42,184,84,25,8,46,372,2019
Troy Brown Jr.,52,730,97,234,22,32,47,145,80,21,5,30,248,2019
Jalen Brunson,73,1591,264,565,63,87,120,169,230,37,4,88,678,2019
Thomas Bryant,72,1496,309,502,33,107,137,454,92,25,67,60,758,2019
Reggie Bullock,63,1879,245,594,148,73,85,173,129,40,12,65,711,2019
Trey Burke,58,1125,236,548,56,103,124,99,159,33,7,49,631,2019
Alec Burks,64,1375,192,474,61,116,141,235,128,39,21,65,561,2019
Deonte Burton,32,240,33,82,8,8,12,28,9,6,8,9,82,2019
Jimmy Butler,65,2185,418,904,67,312,365,342,263,123,39,95,1215,2019
Bruno Caboclo,34,800,96,225,48,42,50,158,50,14,33,38,282,2019
José Calderón,49,632,45,120,14,9,11,60,115,16,3,35,113,2019
Kentavious Caldwell-Pope,82,2035,325,756,151,137,158,238,110,73,13,65,938,2019
Isaiah Canaan,30,629,64,164,34,19,24,58,84,14,2,35,181,2019
Clint Capela,67,2249,474,732,0,166,261,848,96,44,102,94,1114,2019
DeMarre Carroll,67,1703,227,575,106,184,242,349,85,31,10,73,744,2019
Jevon Carter,39,577,56,185,34,26,32,66,69,26,11,33,172,2019
Vince Carter,76,1330,196,468,123,47,66,194,87,44,27,48,562,2019
Wendell Carter Jr.,44,1110,180,371,6,89,112,307,78,26,58,65,455,2019
Michael Carter-Williams,28,372,46,123,10,32,53,70,70,20,15,20,134,2019
Alex Caruso,25,531,77,173,24,51,64,67,77,24,9,42,229,2019
Omri Casspi,36,520,86,161,15,39,58,115,26,20,9,23,226,2019
Willie Cauley-Stein,81,2213,412,741,1,140,254,678,194,96,51,84,965,2019
Troy Caupain,4,16,4,8,2,0,0,3,4,1,0,0,10,2019
Tyler Cavanaugh,11,39,3,10,1,2,2,8,1,0,0,1,9,2019
Tyson Chandler,55,875,61,99,0,51,87,307,37,21,23,42,173,2019
Wilson Chandler,51,1177,114,273,59,18,25,215,82,25,21,46,305,2019
Joe Chealey,1,8,1,3,0,0,0,0,1,0,0,0,2,2019
Chris Chiozza,7,33,2,8,2,0,0,4,4,1,1,1,6,2019
Marquese Chriss,43,499,67,180,16,32,45,142,22,17,11,36,182,2019
Gary Clark,51,641,50,151,41,7,7,116,18,20,26,7,148,2019
Ian Clark,60,973,151,383,66,33,37,89,94,22,8,58,401,2019
Jordan Clarkson,81,2214,529,1180,144,162,192,270,196,57,13,135,1364,2019
John Collins,61,1829,465,831,55,203,266,595,121,22,39,120,1188,2019
Zach Collins,77,1356,189,400,40,94,126,324,71,25,66,77,512,2019
Darren Collison,76,2143,308,659,79,158,190,232,459,110,9,125,853,2019
Bonzie Colson,8,98,13,39,5,8,9,30,3,5,1,3,39,2019
Mike Conley,70,2342,490,1120,155,343,406,239,449,94,22,130,1478,2019
Pat Connaughton,61,1261,163,350,66,29,40,258,122,33,25,33,421,2019
Quinn Cook,74,1059,204,439,81,20,26,157,116,20,3,50,509,2019
DeMarcus Cousins,30,771,178,371,26,106,144,247,107,40,44,72,488,2019
Robert Covington,35,1203,156,362,85,68,89,193,46,74,47,47,465,2019
Allen Crabbe,43,1133,137,373,98,41,56,148,46,23,13,46,413,2019
Torrey Craig,75,1503,160,362,61,49,70,263,72,37,46,44,430,2019
Jamal Crawford,64,1211,174,438,67,93,110,85,229,33,12,99,508,2019
Mitch Creek,5,48,8,16,0,5,7,12,6,2,0,1,21,2019
Jae Crowder,80,2166,318,797,173,142,197,384,133,64,31,85,951,2019
Dante Cunningham,64,928,75,158,30,14,18,188,50,27,13,22,194,2019
Seth Curry,74,1399,212,465,113,44,52,120,66,36,12,61,581,2019
Stephen Curry,69,2331,632,1340,354,263,287,369,361,92,25,192,1881,2019
Troy Daniels,51,760,113,275,74,18,23,73,26,26,5,27,318,2019
Anthony Davis,56,1850,530,1026,48,344,433,672,218,88,135,112,1452,2019
Deyonta Davis,9,118,15,22,0,6,10,36,5,3,5,3,36,2019
Ed Davis,81,1446,186,302,0,100,162,694,61,35,33,64,472,2019
Tyler Davis,1,1,0,1,0,0,0,1,0,0,0,0,0,2019
Dewayne Dedmon,64,1609,259,526,83,92,113,480,90,69,71,84,693,2019
Sam Dekker,47,788,120,256,19,28,46,148,46,38,7,24,287,2019
Ángel Delgado,2,15,1,5,0,1,2,4,0,1,0,0,3,2019
Matthew Dellavedova,48,812,98,242,44,42,52,77,181,14,2,68,282,2019
Luol Deng,22,392,59,118,14,25,35,73,18,15,8,14,157,2019
DeMar DeRozan,77,2688,631,1313,7,366,441,462,475,86,36,199,1635,2019
Marcus Derrickson,11,67,16,33,10,4,5,13,1,0,1,3,46,2019
Cheick Diallo,64,896,168,271,1,50,67,332,33,29,33,49,387,2019
Hamidou Diallo,51,526,75,165,4,36,59,97,17,21,10,23,190,2019
Gorgui Dieng,76,1031,189,377,19,88,106,311,72,48,41,57,485,2019
Spencer Dinwiddie,68,1914,366,828,124,287,356,166,311,40,17,152,1143,2019
Donte DiVincenzo,27,411,50,124,22,9,12,65,31,13,6,19,131,2019
Luka Dončić,72,2318,506,1186,168,346,485,563,429,77,25,247,1526,2019
Tyler Dorsey,48,698,107,264,44,38,61,113,56,14,2,27,296,2019
Damyean Dotson,73,2004,290,698,126,73,98,262,135,58,10,71,779,2019
PJ Dozier,6,51,8,21,2,1,2,17,5,2,0,0,19,2019
Goran Dragić,36,991,179,433,57,79,101,111,174,30,5,71,494,2019
Andre Drummond,79,2647,561,1052,5,243,412,1232,112,136,138,175,1370,2019
Jared Dudley,59,1220,101,239,53,32,46,155,83,36,16,43,287,2019
Kris Dunn,46,1389,215,506,34,55,69,187,277,68,21,104,519,2019
Kevin Durant,78,2702,721,1383,137,448,506,497,457,58,84,225,2027,2019
Trevon Duval,3,6,2,3,1,0,0,1,2,0,0,0,5,2019
Vince Edwards,2,16,1,4,1,0,0,2,0,0,0,0,3,2019
Henry Ellenson,19,259,39,95,17,19,25,66,16,7,2,9,114,2019
Wayne Ellington,53,1297,184,457,138,39,49,107,72,54,6,40,545,2019
Joel Embiid,64,2154,580,1199,79,522,649,871,234,46,122,226,1761,2019
James Ennis,58,1230,138,294,55,58,81,182,41,41,23,34,389,2019
Drew Eubanks,23,113,15,26,0,11,13,34,7,2,5,8,41,2019
Jacob Evans,30,204,18,53,4,0,1,25,23,5,3,11,40,2019
Jawun Evans,8,65,3,14,0,0,0,12,10,3,0,6,6,2019
Tyreke Evans,69,1402,257,660,77,115,160,201,166,58,18,118,706,2019
Dante Exum,42,664,101,241,18,68,86,68,110,14,5,52,288,2019
Kenneth Faried,37,728,156,265,8,64,99,250,20,17,23,33,384,2019
Derrick Favors,76,1766,363,619,17,154,228,560,89,56,106,84,897,2019
Cristiano Felício,60,746,95,179,0,50,73,218,37,11,7,33,240,2019
Raymond Felton,33,379,55,135,20,12,13,34,52,10,6,14,142,2019
Terrance Ferguson,74,1931,185,431,106,37,51,141,72,40,16,47,513,2019
Yogi Ferrell,71,1067,153,352,54,60,67,109,137,36,4,40,420,2019
Dorian Finney-Smith,81,1985,228,528,79,73,103,389,95,69,36,74,608,2019
Bryn Forbes,82,2293,361,791,176,69,78,239,175,45,4,80,967,2019
Evan Fournier,81,2553,468,1069,153,137,170,258,295,71,12,154,1226,2019
De'Aaron Fox,81,2546,505,1102,86,303,417,304,590,133,45,227,1399,2019
Melvin Frazier,10,44,7,21,0,1,4,5,1,1,0,1,15,2019
Tim Frazier,59,1120,116,261,37,41,54,168,248,30,5,76,310,2019
Jimmer Fredette,6,65,8,29,0,6,6,7,8,3,0,5,22,2019
Channing Frye,36,341,43,117,32,11,14,52,20,6,5,13,129,2019
Markelle Fultz,19,427,65,155,4,21,37,70,59,17,5,25,155,2019
Danilo Gallinari,68,2059,409,884,161,367,406,417,178,49,23,99,1346,2019
Langston Galloway,80,1745,228,587,135,81,96,171,85,37,8,24,672,2019
Billy Garrett,4,63,11,27,0,4,4,3,7,1,1,2,26,2019
Marc Gasol,79,2436,390,870,99,192,253,627,349,84,86,155,1071,2019
Pau Gasol,30,360,42,94,6,28,40,137,52,5,15,16,118,2019
Rudy Gay,69,1842,376,746,74,120,147,470,182,54,34,114,946,2019
Paul George,77,2841,707,1614,292,453,540,628,318,170,34,205,2159,2019
Taj Gibson,70,1686,304,537,11,134,177,458,84,53,39,73,753,2019
Harry Giles,58,820,175,348,0,58,91,222,85,31,22,73,408,2019
Shai Gilgeous-Alexander,82,2174,341,716,51,156,195,232,270,96,45,141,889,2019
Rudy Gobert,81,2577,476,712,0,332,522,1041,161,66,187,130,1284,2019
Brandon Goodwin,16,57,6,23,2,9,11,3,14,0,0,3,23,2019
Aaron Gordon,78,2633,470,1046,121,185,253,574,289,57,56,162,1246,2019
Eric Gordon,68,2158,384,938,216,119,152,148,129,41,27,90,1103,2019
Marcin Gortat,47,751,99,186,0,35,48,261,65,6,24,50,233,2019
Devonte' Graham,46,676,74,216,34,35,46,63,121,23,2,30,217,2019
Treveon Graham,35,715,64,191,38,18,22,107,34,13,7,17,184,2019
Jerami Grant,80,2612,409,823,115,157,221,417,79,61,100,67,1090,2019
Jerian Grant,60,939,92,220,40,26,40,98,156,44,6,51,250,2019
Donte Grantham,3,2,0,2,0,0,0,0,0,0,0,0,0,2019
Danny Green,80,2216,293,630,198,37,44,317,126,73,53,75,821,2019
Draymond Green,66,2065,188,422,47,63,91,481,454,95,70,169,486,2019
Gerald Green,73,1473,231,578,156,57,68,182,40,33,27,55,675,2019
JaMychal Green,65,1371,230,476,71,80,101,409,50,45,34,87,611,2019
Jeff Green,77,2097,326,687,111,183,206,309,137,43,39,101,946,2019
Blake Griffin,75,2622,619,1341,189,414,550,565,402,52,28,253,1841,2019
Daniel Hamilton,19,204,23,60,8,3,6,47,22,6,1,16,57,2019
Dusty Hannahs,2,26,3,12,0,2,2,1,5,1,0,1,8,2019
Tim Hardaway Jr.,65,2057,390,993,162,232,276,222,159,54,8,105,1174,2019
James Harden,78,2867,843,1909,378,754,858,518,586,158,58,387,2818,2019
Maurice Harkless,60,1415,189,388,33,49,73,269,74,67,53,45,460,2019
Montrezl Harrell,82,2158,546,888,3,266,414,535,162,71,110,132,1361,2019
Devin Harris,68,1071,132,347,62,102,134,112,122,35,16,56,428,2019
Gary Harris,57,1639,270,637,82,115,144,160,127,55,19,68,737,2019
Joe Harris,76,2293,374,748,183,110,133,291,181,38,17,121,1041,2019
Tobias Harris,82,2847,611,1254,156,266,307,645,229,51,37,151,1644,2019
Andrew Harrison,17,187,16,53,5,17,18,20,24,4,2,12,54,2019
Shaquille Harrison,73,1430,184,426,24,82,123,222,139,89,30,60,474,2019
Josh Hart,67,1715,189,464,92,55,80,248,93,64,40,58,525,2019
Isaiah Hartenstein,28,221,20,41,2,11,14,47,15,7,12,13,53,2019
Udonis Haslem,10,74,11,33,0,3,4,27,2,0,0,3,25,2019
Gordon Hayward,72,1863,296,635,77,156,187,322,244,62,23,105,825,2019
John Henson,14,188,31,67,11,6,10,71,14,7,11,12,79,2019
Juan Hernangómez,70,1358,138,314,66,66,86,265,55,27,24,37,408,2019
Willy Hernangómez,58,812,153,295,15,100,144,311,60,16,20,58,421,2019
Mario Hezonja,58,1206,191,464,42,87,114,239,88,57,8,88,511,2019
Isaiah Hicks,3,32,4,8,0,4,5,7,2,1,3,1,12,2019
Buddy Hield,82,2615,623,1360,278,171,193,412,205,58,33,146,1695,2019
Haywood Highsmith,5,40,4,10,1,0,2,5,2,1,0,1,9,2019
Nenê,42,546,60,116,0,31,47,123,26,18,15,11,151,2019
George Hill,60,1302,170,376,48,70,85,148,135,52,8,51,458,2019
Solomon Hill,44,878,68,178,32,23,32,133,55,23,10,31,191,2019
Aaron Holiday,50,646,105,262,43,41,50,67,87,21,13,40,294,2019
Jrue Holiday,67,2402,547,1159,118,208,271,334,518,109,54,210,1420,2019
Justin Holiday,82,2607,300,777,162,95,106,323,146,121,36,104,857,2019
Rondae Hollis-Jefferson,59,1234,200,487,9,118,183,310,96,44,27,68,527,2019
Richaun Holmes,70,1184,222,365,0,128,175,331,60,42,79,52,572,2019
Rodney Hood,72,1893,292,671,84,137,155,157,126,59,12,55,805,2019
Al Horford,68,1973,387,723,73,78,95,458,283,59,86,102,925,2019
Danuel House,39,979,118,252,74,56,71,140,40,21,11,35,366,2019
Dwight Howard,9,230,43,69,0,29,48,83,4,7,4,16,115,2019
Kevin Huerter,75,2048,275,657,136,41,56,245,214,65,25,109,727,2019
Isaac Humphries,5,56,6,21,3,0,0,11,0,1,0,0,15,2019
R.J. Hunter,1,26,6,13,4,1,2,3,3,1,0,0,17,2019
Chandler Hutchison,44,895,96,209,14,23,38,185,34,23,6,25,229,2019
Serge Ibaka,74,2010,464,877,49,135,177,601,99,29,103,114,1112,2019
Andre Iguodala,68,1578,151,302,48,39,67,252,216,61,51,52,389,2019
Ersan İlyasova,67,1231,167,381,58,61,74,302,52,32,20,48,453,2019
Joe Ingles,82,2568,359,802,189,87,123,330,469,98,20,193,994,2019
Andre Ingram,4,15,0,6,0,0,0,2,0,1,0,1,0,2019
Brandon Ingram,52,1760,362,729,31,195,289,267,154,28,31,129,950,2019
Kyrie Irving,67,2214,604,1241,174,214,245,335,464,103,34,172,1596,2019
Jonathan Isaac,75,1996,262,611,86,110,135,411,80,59,98,75,720,2019
Wesley Iwundu,68,1233,113,274,29,84,103,184,73,28,22,44,339,2019
Demetrius Jackson,6,39,8,15,2,4,4,3,5,2,0,1,22,2019
Frank Jackson,61,1169,194,447,53,54,73,134,69,25,2,48,495,2019
Jaren Jackson Jr.,58,1515,298,589,51,151,197,272,64,52,82,98,798,2019
Josh Jackson,79,1988,347,841,73,143,213,347,183,74,56,173,910,2019
Justin Jackson,81,1614,217,485,87,62,79,212,96,32,14,29,583,2019
Reggie Jackson,82,2289,441,1047,174,204,236,216,344,55,9,148,1260,2019
LeBron James,55,1937,558,1095,111,278,418,465,454,72,33,197,1505,2019
Amile Jefferson,12,68,10,16,0,7,8,21,3,3,3,1,27,2019
John Jenkins,26,333,42,105,22,15,18,37,22,0,2,9,121,2019
Jonas Jerebko,73,1218,163,355,69,64,80,288,96,27,18,43,459,2019
Alize Johnson,14,64,4,16,1,4,8,19,1,1,3,0,13,2019
Amir Johnson,51,529,79,157,12,31,41,147,60,16,13,45,201,2019
B.J. Johnson,7,49,9,18,3,2,2,8,0,2,0,2,23,2019
James Johnson,55,1164,164,379,50,50,70,176,135,35,27,74,428,2019
Stanley Johnson,66,1208,171,440,62,50,64,217,88,60,14,81,454,2019
Tyler Johnson,57,1529,217,526,90,95,127,173,166,54,27,77,619,2019
Wesley Johnson,38,534,45,128,25,13,19,72,23,14,12,18,128,2019
Nikola Jokić,80,2504,616,1206,83,289,352,865,580,108,55,248,1604,2019
Damian Jones,24,410,53,74,0,24,37,75,28,12,25,16,130,2019
Derrick Jones Jr.,60,1153,160,324,28,74,122,240,37,46,42,43,422,2019
Jalen Jones,16,214,26,62,10,19,27,34,7,9,2,8,81,2019
Jemerrio Jones,6,143,12,33,2,1,2,49,13,7,5,5,27,2019
Terrence Jones,2,5,1,4,0,0,1,4,0,0,0,1,2,2019
Tyus Jones,68,1560,185,446,40,58,69,134,327,81,5,47,468,2019
DeAndre Jordan,69,2047,286,446,0,186,264,902,156,42,73,153,758,2019
Cory Joseph,82,2063,226,548,55,30,43,279,321,94,22,80,537,2019
Frank Kaminsky,47,755,138,298,50,79,107,163,63,12,12,41,405,2019
Enes Kanter,67,1640,375,683,10,155,197,659,116,32,26,118,915,2019
Luke Kennard,63,1437,228,520,106,51,61,183,114,26,10,57,613,2019
Michael Kidd-Gilchrist,64,1179,158,332,16,95,123,246,61,32,39,43,427,2019
Maxi Kleber,71,1502,175,386,77,58,74,329,70,36,78,54,485,2019
Brandon Knight,39,736,99,260,41,27,34,59,71,21,2,30,266,2019
Kevin Knox,75,2158,338,914,125,162,226,335,82,43,24,114,963,2019
Furkan Korkmaz,48,679,98,245,47,36,44,107,52,29,2,25,279,2019
Luke Kornet,46,784,107,283,70,38,46,135,54,27,42,25,322,2019
Kyle Korver,70,1334,201,483,138,60,73,162,81,25,12,59,600,2019
Kosta Koufos,42,502,73,153,0,10,24,177,36,15,18,27,156,2019
Rodions Kurucs,63,1294,202,449,58,72,92,246,52,41,25,77,534,2019
Kyle Kuzma,70,2314,496,1087,128,188,250,382,178,41,26,133,1308,2019
Skal Labissière,22,176,26,49,6,9,17,43,11,5,6,11,67,2019
Jeremy Lamb,79,2250,431,979,115,231,260,434,172,88,32,80,1208,2019
Zach LaVine,63,2171,530,1135,120,312,375,294,283,60,26,215,1492,2019
Jake Layman,71,1327,216,424,59,50,71,217,53,31,30,46,541,2019
T.J. Leaf,58,522,99,183,8,19,31,125,24,9,19,12,225,2019
Courtney Lee,34,428,53,129,16,14,21,54,37,21,3,14,136,2019
Damion Lee,32,375,56,127,27,19,22,64,13,13,0,11,158,2019
Walt Lemon Jr.,6,167,38,87,2,8,11,27,30,11,1,10,86,2019
Alex Len,77,1544,320,648,74,140,216,424,86,27,69,97,854,2019
Kawhi Leonard,60,2040,560,1129,112,364,426,439,199,106,24,121,1596,2019
Meyers Leonard,61,878,132,242,50,43,51,233,75,13,9,43,357,2019
Jon Leuer,41,402,66,113,1,23,31,97,14,12,4,23,156,2019
Caris LeVert,40,1063,207,483,48,85,123,151,156,42,14,69,547,2019
Damian Lillard,80,2838,681,1533,237,468,513,371,551,88,34,212,2067,2019
Jeremy Lin,74,1436,238,541,55,176,210,179,231,47,13,124,707,2019
Shaun Livingston,64,967,109,210,0,40,51,117,114,31,27,38,258,2019
Zach Lofton,1,4,0,1,0,0,0,0,0,1,0,1,0,2019
Kevon Looney,80,1481,217,347,1,65,105,417,123,46,53,51,500,2019
Brook Lopez,81,2322,355,786,187,112,133,396,98,51,179,82,1009,2019
Robin Lopez,74,1606,304,535,7,89,123,286,89,11,78,96,704,2019
Kevin Love,22,598,109,283,53,103,114,239,48,6,5,42,374,2019
Kyle Lowry,65,2213,304,739,157,161,194,312,564,91,31,182,926,2019
Jordan Loyd,12,55,8,18,4,9,11,9,6,0,0,2,29,2019
Kalin Lucas,1,6,0,1,0,2,2,3,1,0,0,0,2,2019
Timothé Luwawu-Cabarrot,50,669,82,218,36,31,41,97,26,19,8,21,231,2019
Tyler Lydon,25,94,9,18,4,1,3,18,6,2,0,4,23,2019
Trey Lyles,64,1120,207,495,51,81,116,246,87,30,23,68,546,2019
Scott Machado,4,19,4,6,1,1,1,0,3,1,0,0,10,2019
Shelvin Mack,57,1246,163,403,46,58,84,104,183,47,4,66,430,2019
Daryl Macon,8,90,10,27,5,4,7,12,7,1,0,6,29,2019
J.P. Macura,2,17,3,9,0,0,0,3,2,0,0,0,6,2019
Ian Mahinmi,34,498,47,104,3,42,61,128,25,25,16,21,139,2019
Thon Maker,64,972,109,268,49,56,84,202,45,21,51,33,323,2019
Boban Marjanović,58,681,160,260,4,98,131,265,54,16,27,59,422,2019
Lauri Markkanen,52,1682,342,795,120,170,195,470,75,37,33,85,974,2019
Jarell Martin,42,328,43,104,20,9,11,73,18,3,8,11,115,2019
Frank Mason III,38,435,71,169,14,39,57,43,84,16,4,36,195,2019
Yante Maten,2,13,1,4,0,0,0,3,0,1,0,0,2,2019
Wesley Matthews,69,2091,279,698,150,132,163,170,160,54,17,91,840,2019
Luc Mbah a Moute,4,61,8,18,2,2,5,7,2,1,1,2,20,2019
Tahjere McCall,1,8,2,3,0,0,1,1,0,0,0,0,4,2019
Patrick McCaw,29,397,26,63,9,13,15,48,29,23,2,17,74,2019
CJ McCollum,70,2375,571,1243,167,159,192,282,207,55,28,106,1468,2019
T.J. McConnell,76,1470,220,419,14,29,37,174,258,79,17,91,483,2019
Doug McDermott,77,1340,207,422,84,66,79,109,67,18,8,42,564,2019
JaVale McGee,75,1671,400,641,1,96,152,566,52,47,148,108,897,2019
Rodney McGruder,66,1550,186,461,79,52,72,238,112,36,12,64,503,2019
Alfonzo McKinnie,72,1003,134,275,42,27,48,247,31,18,15,30,337,2019
Ben McLemore,19,158,25,64,17,8,12,17,4,6,3,5,75,2019
Jordan McRae,27,333,61,130,10,28,35,40,30,13,7,15,160,2019
Jodie Meeks,8,104,21,39,8,1,1,12,8,1,1,2,51,2019
Salah Mejri,36,399,55,112,11,20,32,131,35,10,26,21,141,2019
De'Anthony Melton,50,984,100,256,29,21,28,134,159,68,23,75,250,2019
Chimezie Metu,29,145,19,58,0,13,17,36,13,6,2,15,51,2019
Khris Middleton,77,2393,506,1148,179,216,258,461,331,80,7,174,1407,2019
C.J. Miles,53,856,112,311,67,48,58,95,36,26,15,30,339,2019
Darius Miller,69,1757,189,484,133,56,71,128,146,40,23,59,567,2019
Malcolm Miller,10,67,11,26,10,3,4,5,1,1,1,1,35,2019
Patty Mills,82,1908,282,663,159,88,103,182,245,49,10,93,811,2019
Paul Millsap,70,1895,322,665,58,181,249,505,141,83,54,95,883,2019
Shake Milton,20,268,34,87,14,5,7,35,18,8,8,6,87,2019
Nikola Mirotić,46,1245,238,542,116,105,124,339,55,31,34,48,697,2019
Donovan Mitchell,77,2598,661,1530,188,319,396,316,322,106,31,218,1829,2019
Naz Mitrou-Long,14,84,6,20,2,2,2,6,15,1,1,8,16,2019
Malik Monk,73,1258,227,586,109,90,102,137,117,37,19,86,653,2019
Greg Monroe,43,480,92,189,1,45,72,172,24,14,8,32,230,2019
E'Twaun Moore,53,1463,256,532,76,45,59,127,102,40,8,59,633,2019
Eric Moreland,5,43,3,7,1,0,0,20,4,1,1,5,7,2019
Jaylen Morris,4,29,4,10,1,1,2,5,4,2,0,1,10,2019
Marcus Morris,75,2091,377,844,146,146,173,458,109,43,25,92,1046,2019
Markieff Morris,58,1270,204,484,68,71,92,265,79,36,22,54,547,2019
