name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Dwight Buycks,14,146,15,48,5,8,9,23,10,8,0,10,43,2014
Andrew Bynum,26,516,94,225,0,37,49,145,29,6,29,34,225,2014
Will Bynum,56,1054,184,430,20,97,121,99,216,39,7,103,485,2014
Nick Calathes,71,1173,142,311,19,44,72,137,207,66,8,101,347,2014
José Calderón,81,2468,341,748,191,52,63,192,377,69,11,103,925,2014
Kentavious Caldwell-Pope,80,1583,182,460,59,47,61,156,55,75,12,28,470,2014
Isaiah Canaan,22,252,31,87,18,21,29,24,22,8,4,21,101,2014
DeMarre Carroll,73,2341,302,642,97,109,141,403,134,108,21,79,810,2014
Vince Carter,81,1973,330,811,146,161,196,284,212,61,35,108,967,2014
Michael Carter-Williams,70,2414,427,1054,55,258,367,437,441,130,43,247,1167,2014
Omri Casspi,71,1283,173,410,61,83,122,260,88,44,14,72,490,2014
Mario Chalmers,73,2178,254,560,87,121,163,214,357,119,16,162,716,2014
Tyson Chandler,55,1662,191,322,0,98,155,529,59,36,63,71,480,2014
Wilson Chandler,62,1927,307,738,122,110,152,294,114,46,31,79,846,2014
Dionte Christmas,31,198,22,62,9,18,24,38,8,2,3,6,71,2014
Earl Clark,54,768,97,261,41,22,34,143,18,17,25,31,257,2014
Ian Clark,23,172,26,67,11,5,7,19,15,8,2,14,68,2014
Victor Claver,21,184,17,42,3,10,11,39,12,3,3,11,47,2014
Norris Cole,82,2014,207,500,60,53,68,160,248,77,5,127,527,2014
Jason Collins,22,172,11,24,0,3,4,19,4,8,1,7,25,2014
Darren Collison,80,2069,324,694,71,192,224,188,297,93,15,132,911,2014
Nick Collison,81,1353,134,241,4,66,93,293,104,30,28,71,338,2014
Mike Conley,73,2446,463,1030,105,225,276,213,441,110,13,150,1256,2014
Chris Copeland,41,265,55,117,33,10,14,32,18,3,7,14,153,2014
DeMarcus Cousins,71,2298,591,1191,0,432,595,831,207,109,91,251,1614,2014
Robert Covington,7,34,6,14,4,0,0,5,0,2,0,1,16,2014
Allen Crabbe,15,100,12,33,6,3,4,9,6,2,1,3,33,2014
Jamal Crawford,69,2094,421,1011,161,279,322,158,223,59,12,135,1282,2014
Jordan Crawford,81,1859,327,788,90,146,169,183,281,47,5,134,890,2014
Jae Crowder,78,1254,130,296,50,46,61,194,60,59,21,41,356,2014
Dante Cunningham,81,1635,236,509,0,38,67,330,83,62,58,42,510,2014
Jared Cunningham,13,80,6,21,1,13,16,6,8,3,0,2,26,2014
Seth Curry,2,13,1,3,1,0,0,1,0,2,0,0,3,2014
Stephen Curry,78,2846,652,1383,261,308,348,334,666,128,14,294,1873,2014
Samuel Dalembert,80,1614,214,377,0,101,137,541,38,41,94,90,529,2014
Troy Daniels,5,75,15,31,12,0,0,4,5,0,0,3,42,2014
Gigi Datome,34,238,34,97,7,8,10,46,11,6,1,11,83,2014
Brandon Davies,51,575,54,128,2,34,53,109,28,24,8,35,144,2014
Anthony Davis,67,2358,522,1005,2,348,440,673,105,89,189,109,1394,2014
Ed Davis,63,956,155,290,0,47,89,260,27,17,43,40,357,2014
Glen Davis,68,1662,271,593,4,95,137,351,77,58,29,76,641,2014
Austin Daye,22,148,24,68,12,6,10,27,8,4,4,5,66,2014
Nando De Colo,47,494,64,153,18,31,35,73,65,22,6,35,177,2014
Dewayne Dedmon,31,390,38,83,0,21,32,127,5,7,22,18,97,2014
Matthew Dellavedova,72,1271,122,296,57,38,48,123,187,33,5,60,339,2014
Luol Deng,63,2213,371,860,57,212,268,361,183,62,9,114,1011,2014
DeMar DeRozan,79,3017,604,1407,64,519,630,343,313,86,28,176,1791,2014
Boris Diaw,79,1974,302,580,45,68,92,326,222,44,32,121,717,2014
Gorgui Dieng,60,818,113,227,1,59,93,300,39,30,50,54,286,2014
Toney Douglas,51,675,73,190,31,25,34,87,68,19,5,34,202,2014
Chris Douglas-Roberts,49,1016,111,252,51,66,82,119,51,29,16,36,339,2014
Goran Dragić,76,2668,552,1093,122,316,416,245,447,104,22,213,1542,2014
Andre Drummond,81,2619,479,769,0,137,328,1071,35,101,131,110,1095,2014
Jared Dudley,74,1729,196,447,81,38,58,160,104,41,10,56,511,2014
Tim Duncan*,74,2158,444,906,0,231,316,721,220,43,139,159,1119,2014
Mike Dunleavy,82,2584,333,774,123,140,164,345,186,64,46,108,929,2014
Kevin Durant,81,3122,849,1688,192,703,805,598,445,103,59,285,2593,2014
Shane Edwards,2,12,1,3,0,0,0,2,0,0,0,1,2,2014
Wayne Ellington,45,393,55,126,25,10,11,43,19,16,2,11,145,2014
Monta Ellis,82,3023,576,1278,69,339,430,295,471,141,23,264,1560,2014
Melvin Ely,2,27,3,6,0,0,0,1,0,0,1,0,6,2014
Jeremy Evans,66,1209,175,332,0,51,75,310,44,42,46,40,401,2014
Reggie Evans,54,899,71,150,0,72,130,334,21,37,3,58,214,2014
Tyreke Evans,72,2028,391,897,21,239,310,341,363,84,21,175,1042,2014
Kenneth Faried,80,2178,447,820,0,202,311,684,96,70,69,135,1096,2014
Jordan Farmar,41,912,151,364,70,44,59,104,199,38,8,95,416,2014
Vítor Luiz Faverani,37,488,64,147,12,24,37,128,16,14,27,41,164,2014
Derrick Favors,73,2201,390,747,0,190,284,637,91,75,108,129,970,2014
Carrick Felix,7,38,7,14,2,3,4,6,4,0,0,4,19,2014
Raymond Felton,65,2017,240,608,62,88,122,197,365,78,27,129,630,2014
Landry Fields,30,322,27,67,0,14,22,59,20,10,3,11,68,2014
Derek Fisher,81,1428,141,361,88,55,71,122,117,70,3,49,425,2014
Evan Fournier,76,1503,228,544,89,93,123,202,112,34,7,100,638,2014
Randy Foye,81,2485,361,875,189,157,185,232,287,67,39,145,1068,2014
Jamaal Franklin,21,161,16,39,5,2,2,23,6,4,2,11,39,2014
Jimmer Fredette,49,519,107,227,40,19,21,52,64,14,3,48,273,2014
Joel Freeland,52,727,77,162,0,20,29,208,36,10,22,32,174,2014
Channing Frye,82,2312,336,778,160,78,95,416,98,60,63,89,910,2014
Francisco García,55,1083,118,294,69,10,19,122,63,27,33,30,315,2014
Kevin Garnett*,54,1109,157,356,0,38,47,358,82,43,40,69,352,2014
Diante Garrett,71,1048,101,265,36,10,12,97,120,41,5,75,248,2014
Marc Gasol,59,1970,336,711,2,185,241,424,215,59,76,111,859,2014
Pau Gasol,60,1884,425,885,4,187,254,580,201,27,92,141,1041,2014
Rudy Gay,73,2531,537,1179,65,318,387,437,209,95,56,224,1457,2014
Alonzo Gee,65,1020,98,236,19,43,61,149,47,39,15,44,258,2014
Paul George,80,2898,577,1362,182,401,464,542,283,151,22,224,1737,2014
Taj Gibson,82,2351,429,896,0,211,281,558,91,41,112,150,1069,2014
Manu Ginóbili,68,1550,294,627,90,160,188,202,293,70,17,139,838,2014
Rudy Gobert,45,434,36,74,0,32,65,155,7,8,41,32,104,2014
Ryan Gomes,5,34,3,8,0,0,0,4,1,0,0,1,6,2014
Drew Gooden,22,395,76,143,7,24,27,114,15,10,7,17,183,2014
Archie Goodwin,52,533,76,167,5,37,55,87,20,20,11,44,194,2014
Ben Gordon,19,279,37,108,8,17,21,27,21,10,2,21,99,2014
Eric Gordon,64,2057,356,817,101,175,223,165,208,74,12,134,988,2014
Marcin Gortat,81,2655,455,840,1,157,229,767,138,41,121,126,1068,2014
Danny Granger,41,847,116,307,43,63,67,133,41,12,17,46,338,2014
Aaron Gray,37,355,27,61,0,11,20,111,22,10,8,31,65,2014
Danny Green,68,1651,218,505,132,50,63,229,104,65,61,76,618,2014
Draymond Green,82,1797,187,459,55,82,123,409,152,102,72,91,511,2014
Gerald Green,82,2330,448,1006,204,195,230,275,122,70,42,145,1295,2014
Jeff Green,82,2805,482,1171,135,283,356,380,138,57,47,165,1382,2014
Willie Green,55,869,102,271,41,28,34,78,50,22,11,34,273,2014
Blake Griffin,80,2863,718,1359,12,482,674,757,309,92,51,224,1930,2014
Jorge Gutiérrez,15,244,25,54,3,9,12,22,30,10,1,14,62,2014
Jordan Hamilton,60,1019,147,376,70,40,51,194,52,44,20,46,404,2014
Justin Hamilton,8,72,9,20,3,5,5,7,0,5,0,4,26,2014
Tyler Hansbrough,64,978,93,196,0,126,185,287,17,28,19,47,312,2014
Tim Hardaway Jr.,81,1875,294,687,130,106,128,121,66,44,7,47,824,2014
James Harden,73,2777,549,1205,177,576,665,344,446,115,29,265,1851,2014
Maurice Harkless,80,1950,224,483,59,85,143,264,80,97,50,86,592,2014
Josh Harrellson,32,317,38,82,12,5,7,76,15,6,15,10,93,2014
Al Harrington,34,511,82,207,34,27,35,80,28,14,0,34,225,2014
Devin Harris,40,818,96,254,31,92,115,85,178,28,2,59,315,2014
Elias Harris,2,11,0,1,0,0,0,1,1,1,0,0,0,2014
Manny Harris,9,180,28,70,7,10,12,34,11,4,1,9,73,2014
Mike Harris,20,225,29,61,0,26,27,33,5,16,7,11,84,2014
Tobias Harris,61,1850,332,716,32,197,244,424,82,41,24,78,893,2014
Udonis Haslem,46,653,74,146,0,25,44,175,13,11,15,24,173,2014
Spencer Hawes,80,2470,403,883,128,119,152,660,240,44,94,173,1053,2014
Chuck Hayes,61,754,56,130,0,20,25,210,35,34,12,33,132,2014
Gordon Hayward,77,2800,426,1032,85,311,381,391,400,110,40,212,1248,2014
Gerald Henderson,77,2461,403,930,40,235,309,310,199,51,32,113,1081,2014
Xavier Henry,43,908,144,345,28,116,177,114,51,44,7,57,432,2014
John Henson,70,1856,344,639,0,91,177,497,113,41,116,114,779,2014
Roy Hibbert,81,2409,331,754,2,207,269,538,91,29,182,148,871,2014
J.J. Hickson,69,1859,332,654,0,150,290,632,96,47,51,128,814,2014
Nenê,53,1560,299,594,1,155,266,294,153,64,47,117,754,2014
George Hill,76,2434,272,616,95,142,176,283,265,75,23,92,781,2014
Jordan Hill,72,1500,286,521,0,124,181,535,54,29,64,75,696,2014
Solomon Hill,28,226,17,40,7,6,7,41,12,5,2,13,47,2014
Kirk Hinrich,73,2116,243,619,85,95,125,192,286,80,26,120,666,2014
Jrue Holiday,34,1143,203,454,30,51,63,142,268,56,12,105,487,2014
Ryan Hollins,61,482,53,72,0,35,56,90,8,9,31,29,141,2014
Scotty Hopson,2,7,0,4,0,1,2,0,1,1,0,0,1,2014
Al Horford,29,958,238,420,4,58,85,244,76,27,44,64,538,2014
Dwight Howard,71,2396,473,800,2,349,638,866,131,60,128,229,1297,2014
Robbie Hummel,53,655,67,177,32,15,16,132,23,16,2,10,181,2014
Kris Humphries,69,1376,231,461,0,117,144,409,67,31,61,64,579,2014
Serge Ibaka,81,2666,524,978,23,156,199,709,85,39,219,123,1227,2014
Andre Iguodala,63,2040,220,458,62,86,132,293,263,95,18,100,588,2014
Ersan İlyasova,55,1478,237,579,37,107,130,342,72,46,8,61,618,2014
Kyrie Irving,71,2496,532,1237,123,291,338,259,433,108,23,190,1478,2014
Royal Ivey,2,5,0,2,0,0,0,1,0,0,0,0,0,2014
Jarrett Jack,80,2252,286,698,63,125,149,223,324,56,22,133,760,2014
Reggie Jackson,80,2277,403,916,83,158,177,313,331,85,9,168,1047,2014
Stephen Jackson,9,107,6,26,1,2,4,10,5,6,1,6,15,2014
Bernard James,30,146,11,23,0,6,11,42,3,3,8,10,28,2014
Damion James,5,50,2,9,0,2,2,12,3,0,1,1,6,2014
LeBron James,77,2902,767,1353,116,439,585,533,488,121,26,270,2089,2014
Mike James,11,77,5,21,1,0,2,7,17,2,0,5,11,2014
Antawn Jamison,22,248,29,92,8,18,25,55,7,9,3,7,84,2014
Othyus Jeffers,6,47,3,6,0,3,4,9,1,0,0,1,9,2014
Al Jefferson,73,2553,700,1376,3,191,277,792,155,67,79,124,1594,2014
Richard Jefferson,82,2213,294,654,123,120,162,219,130,56,14,94,831,2014
John Jenkins,13,158,16,42,4,4,4,22,11,1,1,11,40,2014
Brandon Jennings,80,2728,423,1135,154,241,321,244,609,101,8,215,1241,2014
Jonas Jerebko,64,741,98,208,31,43,59,175,39,21,6,43,270,2014
Amir Johnson,77,2214,344,612,20,91,143,505,115,56,88,123,799,2014
Chris Johnson,40,789,85,214,43,37,43,97,31,27,4,22,250,2014
James Johnson,52,956,143,308,22,76,90,166,111,42,57,66,384,2014
Joe Johnson,79,2575,462,1018,162,159,195,270,216,47,10,120,1245,2014
Orlando Johnson,45,392,36,113,9,19,26,55,20,6,2,15,100,2014
Wesley Johnson,79,2240,277,651,100,61,77,348,124,86,77,90,715,2014
Darius Johnson-Odom,3,15,0,7,0,0,2,2,1,1,0,2,0,2014
James Jones,20,236,31,68,28,7,11,23,9,3,4,4,97,2014
Perry Jones,62,764,83,181,22,28,42,114,26,14,19,21,216,2014
Solomon Jones,11,85,6,17,0,2,4,16,2,2,2,2,14,2014
Terrence Jones,76,2078,386,712,31,118,195,528,87,53,99,71,921,2014
DeAndre Jordan,82,2870,348,515,0,160,374,1114,74,80,203,123,856,2014
Cory Joseph,68,936,126,265,12,79,96,107,114,35,14,43,343,2014
Chris Kaman,39,736,176,346,0,52,68,229,58,11,40,74,404,2014
Enes Kanter,80,2138,419,853,0,149,204,598,75,28,42,144,987,2014
Sergey Karasev,22,156,12,35,4,9,10,16,6,3,1,11,37,2014
Ryan Kelly,59,1312,157,371,48,110,135,219,95,32,45,47,472,2014
Michael Kidd-Gilchrist,62,1502,167,353,1,113,184,324,52,43,39,60,448,2014
Andrei Kirilenko,45,857,82,160,1,61,119,146,72,40,19,54,226,2014
Brandon Knight,72,2400,461,1092,110,259,323,255,352,69,17,188,1291,2014
Kyle Korver,71,2408,289,609,185,87,94,282,208,70,24,102,850,2014
Kosta Koufos,80,1349,227,459,0,60,93,418,39,32,71,67,514,2014
Viacheslav Kravtsov,20,59,8,15,0,4,8,17,1,0,1,6,20,2014
Ognjen Kuzmić,21,92,5,13,0,5,11,21,2,3,4,10,15,2014
Doron Lamb,53,695,63,160,36,29,36,49,43,11,1,27,191,2014
Jeremy Lamb,78,1538,263,609,88,51,64,189,115,56,26,61,665,2014
Carl Landry,18,233,31,60,0,14,17,57,5,3,1,9,76,2014
Shane Larkin,48,489,52,137,12,16,25,42,71,26,1,39,132,2014
Ty Lawson,62,2222,347,806,72,324,406,215,543,100,10,200,1090,2014
Ricky Ledo,11,33,6,17,3,4,4,2,2,1,0,2,19,2014
Courtney Lee,79,1973,295,614,72,99,112,187,115,65,28,73,761,2014
David Lee,69,2288,513,981,0,231,296,643,147,48,26,152,1257,2014
Alex Len,42,362,33,78,0,20,31,99,4,4,18,26,86,2014
Kawhi Leonard,66,1923,337,645,69,101,126,412,133,114,50,80,844,2014
Meyers Leonard,40,355,41,91,0,16,21,111,18,7,5,15,98,2014
Jon Leuer,49,642,121,246,23,37,47,158,20,18,13,27,302,2014
Rashard Lewis,60,971,98,236,46,26,33,110,57,53,8,35,268,2014
DeAndre Liggins,1,1,1,1,0,0,0,1,0,0,0,0,2,2014
Damian Lillard,82,2937,553,1304,218,371,426,288,457,64,22,193,1695,2014
Jeremy Lin,71,2054,295,662,82,218,265,187,294,68,27,176,890,2014
Shaun Livingston,76,1974,235,487,1,158,191,246,245,93,31,105,629,2014
Brook Lopez,17,533,129,229,0,94,115,102,16,9,30,28,352,2014
Robin Lopez,82,2603,355,644,0,198,242,700,73,25,139,84,908,2014
Kevin Love,77,2797,650,1421,190,520,633,963,341,59,35,196,2010,2014
Kyle Lowry,79,2862,457,1080,190,313,385,369,586,121,15,194,1417,2014
John Lucas III,42,591,62,190,25,10,16,39,42,14,0,22,159,2014
Shelvin Mack,73,1490,209,501,62,64,74,160,271,50,2,89,544,2014
Ian Mahinmi,77,1248,91,189,0,90,145,257,24,41,72,58,272,2014
Shawn Marion,76,2409,341,708,58,51,65,497,124,90,37,95,791,2014
Kendall Marshall,54,1564,170,419,71,19,36,155,477,48,4,150,430,2014
Cartier Martin,59,870,111,264,59,48,65,110,33,27,7,34,329,2014
Kenyon Martin,32,633,63,123,0,11,19,134,50,25,27,26,137,2014
Kevin Martin,68,2177,440,1023,115,303,340,203,121,66,6,106,1298,2014
Roger Mason,25,260,25,67,17,7,7,22,19,6,1,9,74,2014
Wesley Matthews,82,2780,445,1009,201,252,301,289,197,76,14,110,1343,2014
Jason Maxiell,34,488,47,105,0,15,31,86,9,8,20,14,109,2014
Eric Maynor,31,327,32,101,12,6,11,39,52,9,3,29,82,2014
O.J. Mayo,52,1346,224,550,84,76,88,124,113,28,13,95,608,2014
Luc Mbah a Moute,64,1003,87,193,4,46,67,146,36,30,14,40,224,2014
Ray McCallum,45,897,113,300,22,32,43,79,120,22,9,39,280,2014
CJ McCollum,38,476,74,178,30,23,34,48,27,14,2,35,201,2014
JaVale McGee,5,79,17,38,0,1,1,17,2,1,7,8,35,2014
Ben McLemore,82,2187,255,679,95,115,143,235,82,45,18,96,720,2014
Josh McRoberts,78,2360,247,566,105,62,85,373,333,58,46,83,661,2014
Jodie Meeks,77,2556,413,892,162,221,258,194,138,111,4,111,1209,2014
Gal Mekel,31,292,30,86,5,8,12,27,63,4,1,31,73,2014
Khris Middleton,82,2460,376,854,120,118,137,310,169,83,20,123,990,2014
C.J. Miles,51,984,178,409,83,64,75,103,52,46,15,44,503,2014
Andre Miller,58,982,106,231,11,60,77,130,197,34,9,61,283,2014
Darius Miller,45,723,73,166,25,29,36,52,43,24,9,22,200,2014
Mike Miller,82,1707,213,443,107,46,56,207,130,26,5,77,579,2014
Quincy Miller,52,789,94,256,30,39,55,147,26,22,32,48,257,2014
Patty Mills,81,1527,309,666,135,73,82,169,149,68,9,63,826,2014
Paul Millsap,74,2482,483,1047,76,286,391,627,232,129,78,185,1328,2014
Tony Mitchell,21,79,5,12,1,11,19,26,2,6,3,4,22,2014
Tony Mitchell,3,10,3,5,0,0,0,1,1,1,0,0,6,2014
Nazr Mohammed,80,562,54,126,0,16,30,175,20,14,30,37,124,2014
Greg Monroe,82,2690,504,1015,0,241,367,760,171,91,47,166,1249,2014
E'Twaun Moore,79,1506,195,456,57,52,68,136,112,60,13,55,499,2014
Darius Morris,27,313,39,96,12,17,26,26,44,13,0,27,107,2014
Marcus Morris,82,1800,288,651,99,121,159,319,88,72,18,95,796,2014
Markieff Morris,81,2153,411,845,34,259,327,485,144,68,51,147,1115,2014
Anthony Morrow,76,1426,238,520,88,72,87,140,59,38,12,51,636,2014
Donatas Motiejūnas,62,952,131,296,21,58,96,225,34,20,21,49,341,2014
Arnett Moultrie,12,187,16,38,0,4,5,35,2,8,4,7,36,2014
Timofey Mozgov,82,1770,285,545,4,196,260,528,62,27,100,122,770,2014
Shabazz Muhammad,37,290,57,124,3,26,40,53,6,8,1,16,143,2014
Byron Mullens,45,414,73,165,33,10,20,92,14,15,11,27,189,2014
Erik Murphy,24,62,3,13,0,0,0,8,2,0,4,2,6,2014
Toure' Murry,51,373,56,129,5,23,39,44,49,19,1,34,140,2014
Mike Muscala,20,215,31,73,0,14,14,52,7,3,10,12,76,2014
Hamady N'Diaye,14,74,3,9,0,0,1,18,3,0,4,3,6,2014
Steve Nash*,15,313,36,94,8,22,24,29,86,7,2,31,102,2014
Gary Neal,52,1114,193,471,68,94,105,90,83,18,0,64,548,2014
Nemanja Nedović,24,142,8,39,3,7,8,15,13,0,1,13,26,2014
Jameer Nelson,68,2179,294,747,136,96,112,231,476,52,5,166,820,2014
Andrew Nicholson,76,1174,180,420,28,47,57,255,25,18,23,51,435,2014
Joakim Noah,80,2820,380,800,0,247,335,900,431,99,121,194,1007,2014
Steve Novak,54,540,60,146,52,6,6,58,13,12,4,5,178,2014
Dirk Nowitzki,80,2628,633,1273,131,338,376,498,216,73,45,117,1735,2014
James Nunnally,13,165,15,46,8,6,9,19,8,6,2,7,44,2014
Jermaine O'Neal,44,883,125,248,0,99,132,242,25,14,40,52,349,2014
Kyle O'Quinn,69,1188,186,371,0,57,83,364,78,39,88,78,429,2014
Greg Oden,23,212,27,49,0,13,23,54,1,7,13,12,67,2014
Victor Oladipo,80,2487,392,936,74,248,318,329,327,129,37,256,1106,2014
Kelly Olynyk,70,1400,234,502,40,99,122,365,109,35,27,106,607,2014
Arinze Onuaku,5,30,1,5,0,1,2,8,3,0,0,1,3,2014
Daniel Orton,22,251,21,47,0,23,30,61,15,6,16,18,65,2014
Travis Outlaw,63,1065,130,326,41,42,52,168,48,20,19,26,343,2014
Zaza Pachulia,53,1325,149,349,0,110,130,333,136,45,14,92,408,2014
Jannero Pargo,29,242,52,118,24,8,11,20,52,14,1,26,136,2014
Tony Parker,68,1997,456,914,25,197,243,155,388,36,9,151,1134,2014
Chandler Parsons,74,2783,466,987,130,164,221,409,298,88,29,144,1226,2014
Patrick Patterson,65,1533,225,489,55,50,71,342,78,55,37,65,555,2014
Chris Paul,62,2171,406,870,78,295,345,268,663,154,4,145,1185,2014
Nikola Peković,54,1663,379,701,0,186,249,468,50,30,23,84,944,2014
Kendrick Perkins,62,1207,87,193,0,37,67,305,67,26,32,90,211,2014
Paul Pierce,75,2098,321,712,112,256,310,348,178,86,31,153,1010,2014
Dexter Pittman,2,3,0,1,0,0,2,3,0,0,0,0,0,2014
Mason Plumlee,70,1275,199,302,0,122,195,308,60,49,55,77,520,2014
Miles Plumlee,80,1964,286,553,0,74,132,626,43,50,90,111,646,2014
Quincy Pondexter,15,270,31,79,11,21,26,26,20,5,1,15,94,2014
Otto Porter,37,319,33,91,4,8,12,57,10,8,1,14,78,2014
Josh Powell,1,19,2,6,0,0,0,5,0,0,1,1,4,2014
Phil Pressey,75,1132,78,253,28,29,45,105,241,68,5,87,213,2014
A.J. Price,28,99,19,46,6,0,2,10,13,1,0,7,44,2014
Ronnie Price,31,377,28,92,9,9,13,43,66,25,2,26,74,2014
Pablo Prigioni,66,1283,88,191,65,11,12,129,228,67,2,60,252,2014
Tayshaun Prince,76,1948,200,492,20,34,60,234,119,39,19,41,454,2014
