name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Brent Barry,56,857,70,172,49,19,20,94,78,24,3,48,208,2009
Brandon Bass,81,1574,252,508,0,182,210,367,43,27,55,86,686,2009
Maceo Baston,27,217,25,46,0,17,27,52,7,6,10,12,67,2009
Tony Battie,77,1202,158,323,2,54,82,278,31,26,25,46,372,2009
Shane Battier,60,2031,145,354,91,55,67,285,137,48,54,49,436,2009
Nicolas Batum,79,1454,161,361,62,42,52,220,74,50,40,50,426,2009
Jerryd Bayless,53,655,69,189,7,83,103,57,78,16,2,56,228,2009
Michael Beasley,81,2009,452,957,33,186,241,439,83,41,37,121,1123,2009
Marco Belinelli,42,882,140,317,52,40,52,71,88,36,1,59,372,2009
Charlie Bell,70,1783,217,524,87,66,80,134,151,50,7,76,587,2009
Raja Bell,67,2315,299,684,114,87,102,243,142,50,8,86,799,2009
Mike Bibby,79,2740,437,1005,167,135,171,278,392,98,11,128,1176,2009
Andris Biedriņš,62,1863,308,533,0,119,216,693,121,63,96,110,735,2009
Chauncey Billups,79,2789,410,980,162,418,458,239,506,93,18,177,1400,2009
Steve Blake,69,2188,277,647,140,63,75,173,348,69,4,108,757,2009
Andray Blatche,71,1703,297,630,5,114,162,378,118,53,74,117,713,2009
Mark Blount,20,207,30,78,11,8,13,41,4,1,7,14,79,2009
Keith Bogans,65,1272,119,324,74,52,57,202,64,43,4,41,364,2009
Andrew Bogut,36,1124,183,317,0,56,98,369,72,23,37,86,422,2009
Matt Bonner,81,1928,266,536,118,17,23,386,82,47,26,37,667,2009
Josh Boone,62,995,113,214,0,32,85,258,31,22,48,31,258,2009
Calvin Booth,8,56,5,10,0,6,8,11,0,1,2,1,16,2009
Carlos Boozer,37,1197,251,512,0,97,139,385,79,39,7,79,599,2009
Chris Bosh,77,2928,615,1263,12,504,617,771,191,67,77,174,1746,2009
Bruce Bowen,80,1506,79,187,42,14,26,145,40,36,13,25,214,2009
Ryan Bowen,21,219,22,38,0,3,5,24,9,14,5,5,47,2009
Elton Brand,29,920,163,365,0,73,108,254,37,17,45,68,399,2009
Corey Brewer,15,307,37,90,5,14,19,49,25,15,3,13,93,2009
Ronnie Brewer,81,2605,421,828,22,247,352,300,179,138,30,110,1111,2009
Aaron Brooks,80,1998,316,783,113,149,172,157,238,46,8,125,894,2009
Andre Brown,4,41,1,7,0,2,2,12,1,1,0,5,4,2009
Bobby Brown,68,931,141,360,45,34,43,52,117,21,3,63,361,2009
Dee Brown,19,261,18,49,7,3,5,29,36,10,0,17,46,2009
Devin Brown,63,869,111,313,28,78,100,119,54,32,5,54,328,2009
Kwame Brown,58,999,90,169,0,63,122,290,32,24,24,50,243,2009
Shannon Brown,48,477,78,165,14,32,39,44,38,22,7,38,202,2009
Kobe Bryant*,82,2960,800,1712,118,483,564,429,399,120,37,210,2201,2009
Greg Buckner,63,878,61,159,13,20,25,130,57,29,8,38,155,2009
Caron Butler,67,2585,491,1085,65,345,402,414,290,106,20,210,1392,2009
Rasual Butler,82,2614,348,803,140,86,110,271,75,51,61,59,922,2009
Andrew Bynum,50,1446,281,502,0,152,215,398,71,18,90,85,714,2009
Will Bynum,57,803,156,342,3,95,119,75,157,34,2,76,410,2009
José Calderón,68,2333,320,644,82,151,154,194,607,74,7,143,873,2009
Marcus Camby,62,1925,254,496,1,132,182,690,127,51,132,93,641,2009
Brian Cardinal,64,909,65,169,30,30,35,142,76,37,13,48,190,2009
Rodney Carney,67,1199,176,423,79,50,66,126,26,45,29,43,481,2009
Matt Carroll,55,616,65,171,13,21,25,69,27,21,6,33,164,2009
Anthony Carter,78,1787,167,386,21,57,78,205,364,96,13,155,412,2009
Vince Carter,80,2946,588,1345,151,335,410,410,376,82,38,166,1662,2009
Mario Chalmers,82,2626,278,662,114,148,193,228,403,160,8,165,818,2009
Tyson Chandler,45,1445,160,283,0,77,133,393,22,15,56,70,397,2009
Wilson Chandler,82,2735,455,1054,103,171,215,445,170,71,75,139,1184,2009
Speedy Claxton,2,15,2,7,0,1,2,0,3,0,0,0,5,2009
Jarron Collins,26,201,16,35,0,8,11,37,7,2,1,9,40,2009
Jason Collins,31,422,22,70,0,13,28,70,11,9,13,12,57,2009
Mardy Collins,48,890,105,247,13,28,46,107,111,31,10,58,251,2009
Nick Collison,71,1831,243,428,0,98,136,489,66,51,50,73,584,2009
Mike Conley,82,2508,323,730,88,161,197,276,354,90,8,143,895,2009
Brian Cook,30,171,28,76,13,5,6,32,5,3,3,13,74,2009
Daequan Cook,75,1833,242,645,153,49,56,189,71,39,10,42,686,2009
Jamal Crawford,65,2479,419,1022,142,300,344,193,288,57,13,148,1280,2009
Joe Crawford,2,23,3,10,1,2,2,4,1,1,0,0,9,2009
Javaris Crittenton,63,1174,131,285,2,53,92,166,150,40,6,82,317,2009
Austin Croshere,14,100,14,39,5,7,12,34,9,1,1,6,40,2009
Eddy Curry,3,12,2,2,0,1,3,4,0,0,0,2,5,2009
Samuel Dalembert,82,2036,216,434,0,91,124,701,18,33,146,117,523,2009
Erick Dampier,80,1836,182,280,0,90,141,565,77,24,95,74,454,2009
Antonio Daniels,74,1021,99,236,22,80,100,77,177,26,1,62,300,2009
Marquis Daniels,54,1700,311,689,18,93,129,248,114,62,26,94,733,2009
Jermareo Davidson,14,111,17,35,0,8,17,34,1,2,3,5,42,2009
Baron Davis,65,2248,355,959,99,159,210,238,501,108,35,193,968,2009
Glen Davis,76,1637,199,450,2,130,178,301,69,53,19,71,530,2009
Paul Davis,27,320,40,98,0,27,34,67,12,10,3,13,107,2009
Ricky Davis,36,785,83,245,35,31,36,60,82,19,5,39,232,2009
Luol Deng,49,1665,265,591,8,152,191,295,94,60,25,72,690,2009
Boris Diaw,81,2754,448,884,75,101,147,432,333,61,53,215,1072,2009
Yakhouba Diawara,63,851,76,217,51,10,19,82,27,13,6,16,213,2009
Travis Diener,55,719,74,179,46,12,15,86,122,26,5,21,206,2009
Ike Diogu,29,215,39,74,1,40,53,56,3,3,3,12,119,2009
DeSagana Diop,75,1036,74,171,0,22,66,273,32,29,56,39,170,2009
Juan Dixon,50,816,101,256,25,34,39,67,118,35,6,70,261,2009
Keyon Dooling,77,2074,261,598,99,127,154,155,270,71,8,105,748,2009
Joey Dorsey,3,6,1,2,0,0,0,1,1,0,0,0,2,2009
Quincy Douby,27,300,42,110,14,17,19,32,25,5,5,13,115,2009
Chris Douglas-Roberts,44,585,81,176,3,51,62,50,52,12,7,31,216,2009
Goran Dragić,55,728,88,224,20,50,65,103,111,29,3,73,246,2009
Jared Dudley,68,1155,136,285,29,71,105,205,56,57,8,43,372,2009
Chris Duhon,79,2906,287,681,127,179,209,246,566,72,7,221,880,2009
Tim Duncan*,75,2524,558,1107,0,334,483,800,264,38,126,165,1450,2009
Mike Dunleavy,18,495,93,232,32,53,65,68,44,12,9,38,271,2009
Kevin Durant,74,2885,661,1390,97,452,524,482,205,96,53,225,1871,2009
Monta Ellis,25,892,194,430,8,78,94,108,93,39,8,67,474,2009
Francisco Elson,59,977,83,169,1,33,39,229,32,36,36,48,200,2009
Melvin Ely,31,373,37,95,0,23,36,64,18,2,9,23,97,2009
Maurice Evans,80,1840,208,482,98,60,73,243,54,50,10,43,574,2009
Reggie Evans,79,1137,79,178,0,104,175,361,26,41,8,69,262,2009
Jordan Farmar,65,1192,161,412,49,45,77,117,155,57,10,87,416,2009
Desmon Farmer,3,54,4,14,3,2,2,6,2,0,0,4,13,2009
Raymond Felton,82,3086,442,1083,59,219,272,310,553,126,30,228,1162,2009
Rudy Fernández,78,1993,268,630,159,120,143,207,159,69,12,86,815,2009
Kyrylo Fesenko,21,156,21,36,0,7,21,37,4,7,15,9,49,2009
Michael Finley,81,2336,301,689,131,51,62,270,114,37,17,61,784,2009
Derek Fisher,82,2441,292,688,120,110,130,188,261,95,6,72,814,2009
T.J. Ford,74,2258,413,913,35,245,281,259,392,89,16,180,1106,2009
Jeff Foster,74,1828,177,353,2,96,146,508,130,53,49,88,452,2009
Randy Foye,70,2494,399,981,111,230,272,214,303,72,26,150,1139,2009
Adonal Foyle,10,62,7,11,0,3,6,26,1,0,8,3,17,2009
Channing Frye,63,746,113,267,11,26,36,140,24,17,16,29,263,2009
Dan Gadzuric,67,941,117,244,0,37,68,255,39,32,43,41,271,2009
Danilo Gallinari,28,412,56,125,32,26,27,55,15,14,4,15,170,2009
Francisco García,65,1975,295,665,88,146,178,218,150,80,67,112,824,2009
Thomas Gardner,16,98,9,36,4,2,4,7,2,4,1,3,24,2009
Kevin Garnett*,57,1772,393,740,2,111,132,485,144,63,68,90,899,2009
Marc Gasol,82,2521,350,661,0,275,375,605,143,63,90,164,975,2009
Pau Gasol,81,2999,592,1045,1,343,439,780,284,52,81,157,1528,2009
Rudy Gay,79,2945,572,1262,85,264,344,437,135,98,59,203,1493,2009
Devean George,43,708,54,142,22,17,22,78,15,23,11,17,147,2009
Daniel Gibson,75,1795,206,527,108,66,86,155,132,44,16,61,586,2009
J.R. Giddens,6,8,2,3,0,0,0,3,0,1,0,1,4,2009
Eddie Gill,6,43,6,9,2,0,0,4,11,3,1,5,14,2009
Manu Ginóbili,44,1181,223,491,69,168,190,198,157,64,16,88,683,2009
Ryan Gomes,82,2614,420,974,106,146,181,392,135,63,22,128,1092,2009
Drew Gooden,51,1264,237,506,0,131,156,362,48,30,18,76,605,2009
Ben Gordon,82,2999,598,1315,173,330,382,283,279,71,22,200,1699,2009
Eric Gordon,78,2677,411,901,131,299,350,201,215,78,35,164,1252,2009
Marcin Gortat,63,794,106,187,1,26,45,286,14,18,53,25,239,2009
Joey Graham,78,1541,231,480,3,132,160,292,48,35,12,74,597,2009
Stephen Graham,52,684,106,256,20,50,62,96,33,10,4,45,282,2009
Danny Granger,67,2424,571,1277,182,404,460,341,183,69,97,165,1728,2009
Aaron Gray,56,715,81,167,0,34,59,220,46,14,18,40,196,2009
Gerald Green,38,376,79,180,14,27,32,54,15,10,5,33,199,2009
Jeff Green,78,2873,476,1068,96,242,307,519,155,81,33,173,1290,2009
Willie Green,81,1828,286,658,51,62,85,126,158,53,13,64,685,2009
Donté Greene,55,725,77,236,26,29,34,86,30,16,14,37,209,2009
Hamed Haddadi,19,120,15,31,0,18,30,47,8,1,12,9,48,2009
Malik Hairston,15,155,24,49,0,2,7,28,13,6,7,12,50,2009
Richard Hamilton,67,2279,466,1043,70,223,263,207,297,40,4,133,1225,2009
Matt Harpring,63,693,111,241,0,55,72,123,28,29,9,29,277,2009
Al Harrington,73,2546,532,1212,171,234,295,455,102,88,22,161,1469,2009
Devin Harris,69,2494,455,1039,64,496,605,231,476,114,13,212,1470,2009
Jason Hart,39,348,30,94,0,18,23,46,48,12,4,22,78,2009
Udonis Haslem,75,2560,333,643,0,128,170,618,85,43,25,82,794,2009
Trenton Hassell,53,1094,86,191,2,20,25,146,51,21,16,30,194,2009
Spencer Hawes,77,2259,373,800,40,90,136,549,149,44,93,160,876,2009
Chuck Hayes,71,858,42,113,0,7,19,250,42,34,19,25,91,2009
Jarvis Hayes,74,1832,257,577,94,36,52,267,54,52,7,49,644,2009
Brendan Haywood,6,175,24,50,0,10,21,44,8,4,15,9,58,2009
Luther Head,32,498,55,144,20,19,24,52,58,17,2,25,149,2009
Walter Herrmann,59,630,82,207,41,19,25,107,22,7,4,17,224,2009
Roy Hibbert,70,1009,198,420,0,98,147,243,49,20,76,55,494,2009
J.J. Hickson,62,705,100,194,0,45,67,165,9,14,30,45,245,2009
Nenê,77,2510,428,709,1,266,368,598,108,95,101,147,1123,2009
George Hill,77,1270,150,372,24,114,146,158,136,45,21,74,438,2009
Grant Hill*,82,2445,390,745,24,181,224,405,186,90,54,126,985,2009
Steven Hill,1,2,1,1,0,0,0,3,0,0,0,0,2,2009
Kirk Hinrich,51,1339,183,419,69,68,86,123,197,66,19,87,503,2009
Ryan Hollins,45,444,50,94,0,43,72,97,7,7,32,24,143,2009
Al Horford,67,2242,312,594,0,149,205,624,163,53,95,103,773,2009
Eddie House,81,1479,249,560,151,42,53,157,92,61,7,55,691,2009
Dwight Howard,79,2821,560,979,0,504,849,1093,112,77,231,240,1624,2009
Josh Howard,52,1663,353,783,58,172,220,263,83,55,30,89,936,2009
Juwan Howard,42,472,75,147,0,23,34,76,26,7,6,26,173,2009
Larry Hughes,55,1479,224,557,75,117,145,159,119,72,14,71,640,2009
Kris Humphries,29,265,38,90,0,38,48,70,10,8,6,8,114,2009
Lindsey Hunter,28,266,27,82,16,3,5,12,37,20,1,19,73,2009
Othello Hunter,16,92,11,20,0,0,5,24,1,2,5,2,22,2009
Andre Iguodala,82,3269,542,1147,80,377,521,471,434,131,36,222,1541,2009
Zydrunas Ilgauskas,65,1765,342,724,15,139,174,490,64,28,84,90,838,2009
D.J. Mbenga,23,181,27,57,0,7,8,31,9,10,24,13,61,2009
Allen Iverson*,57,2093,348,834,28,271,347,173,283,88,6,146,995,2009
Royal Ivey,71,861,69,208,39,34,43,76,43,36,7,23,211,2009
Jarrett Jack,82,2716,386,853,78,224,263,276,338,88,17,184,1074,2009
Bobby Jackson,71,1484,193,485,60,86,101,200,143,62,4,66,532,2009
Darnell Jackson,51,430,37,86,0,24,35,87,8,10,4,14,98,2009
Stephen Jackson,59,2339,413,997,103,294,356,303,381,88,31,229,1223,2009
Jerome James,2,10,3,8,0,0,0,3,0,1,1,1,6,2009
LeBron James,81,3054,789,1613,132,594,762,613,587,137,93,241,2304,2009
Mike James,61,1649,197,514,69,68,82,133,201,44,6,94,531,2009
Antawn Jamison,81,3096,674,1441,112,341,452,721,153,95,25,125,1801,2009
Marko Jarić,53,605,48,145,11,29,41,65,74,29,11,49,136,2009
Nathan Jawai,6,19,1,4,0,0,0,2,0,0,0,2,2,2009
Al Jefferson,50,1836,485,975,0,186,252,548,79,39,83,92,1156,2009
Dontell Jefferson,6,84,11,22,1,6,9,12,9,4,1,6,29,2009
Richard Jefferson,82,2939,537,1222,116,417,518,374,199,66,14,165,1607,2009
Jared Jeffries,56,1310,120,273,1,55,90,231,80,47,33,65,296,2009
Yi Jianlian,61,1421,191,500,48,95,123,326,60,29,36,70,525,2009
Amir Johnson,62,911,97,163,0,23,35,232,20,20,60,33,217,2009
Anthony Johnson,80,1481,154,381,52,61,81,147,200,46,5,82,421,2009
Joe Johnson,79,3124,620,1420,149,299,362,346,455,84,19,195,1688,2009
Linton Johnson,10,55,4,11,1,0,0,8,2,1,0,2,9,2009
Trey Johnson,4,14,0,5,0,4,4,1,0,0,0,1,4,2009
Dahntay Jones,79,1426,154,336,11,110,151,168,78,49,19,68,429,2009
Damon Jones,18,108,11,34,11,0,0,6,7,3,0,6,33,2009
Dwayne Jones,6,52,4,7,0,4,6,12,0,0,1,4,12,2009
Fred Jones,52,1495,129,317,54,66,81,126,188,53,11,66,378,2009
James Jones,40,630,55,149,33,26,31,62,20,12,14,12,169,2009
Solomon Jones,63,675,67,111,1,53,74,142,15,7,34,27,188,2009
DeAndre Jordan,53,771,93,147,0,42,109,237,11,11,59,41,228,2009
Chris Kaman,31,921,161,305,0,51,75,247,46,17,45,84,373,2009
Jason Kapono,80,1831,261,604,98,34,42,163,105,22,3,70,654,2009
Jason Kidd*,81,2886,257,618,131,86,105,500,702,160,39,185,731,2009
Tarence Kinsey,50,277,31,69,7,33,38,38,10,12,0,22,102,2009
Andrei Kirilenko,67,1831,256,570,20,244,311,319,175,83,77,121,776,2009
Linas Kleiza,82,1824,289,646,87,148,204,327,64,31,14,82,813,2009
Brevin Knight,74,938,66,189,0,48,64,88,190,68,4,66,180,2009
Kyle Korver,78,1874,245,560,103,112,127,258,137,47,30,90,705,2009
Kosta Koufos,48,565,94,185,0,36,51,138,20,12,31,26,224,2009
Nenad Krstić,46,1141,191,407,0,63,79,253,29,21,49,45,445,2009
Rob Kurz,40,442,51,131,15,40,50,81,20,14,19,16,157,2009
Carl Landry,69,1467,240,418,1,157,193,343,39,26,31,68,638,2009
Acie Law,55,560,52,139,9,49,60,58,86,11,3,29,162,2009
Courtney Lee,77,1939,243,540,82,78,94,178,91,76,14,69,646,2009
David Lee,81,2824,522,951,0,249,330,951,174,80,22,150,1293,2009
Rashard Lewis,79,2859,478,1089,220,225,269,453,205,81,51,158,1401,2009
Shaun Livingston,12,231,31,60,0,9,10,28,20,7,2,9,71,2009
Brook Lopez,82,2501,448,844,0,172,217,665,86,44,151,147,1068,2009
Robin Lopez,60,614,71,137,0,47,68,118,8,11,41,28,189,2009
Kevin Love,81,2048,316,688,2,265,336,734,84,35,50,118,899,2009
Kyle Lowry,77,1679,189,434,25,181,226,189,275,69,17,117,584,2009
Tyronn Lue,44,521,71,162,27,14,19,46,60,8,0,23,183,2009
Mark Madsen,19,116,3,14,0,0,4,18,4,1,1,3,6,2009
Corey Maggette,51,1588,292,634,24,342,415,282,92,44,8,120,950,2009
Jamaal Magloire,55,709,65,131,0,29,60,222,22,11,25,32,159,2009
Stephon Marbury,23,414,38,111,6,6,13,28,75,10,3,37,88,2009
Shawn Marion,69,2470,382,788,10,117,147,589,139,88,66,105,891,2009
Sean Marks,60,838,80,165,2,30,44,187,14,7,33,35,192,2009
Donyell Marshall,25,189,33,73,25,3,6,40,15,4,5,6,94,2009
Cartier Martin,33,266,28,77,10,20,25,33,13,8,4,9,86,2009
Kenyon Martin,66,2111,318,648,14,119,197,395,132,96,74,104,769,2009
Kevin Martin,51,1947,341,811,115,457,527,183,138,61,8,146,1254,2009
Desmond Mason,39,1064,124,285,0,46,85,157,46,15,30,56,294,2009
Roger Mason,82,2496,349,822,166,105,118,251,173,40,12,100,969,2009
Jason Maxiell,78,1408,184,320,0,84,158,324,24,25,63,45,452,2009
Sean May,24,301,39,98,1,14,20,69,10,5,4,26,93,2009
O.J. Mayo,82,3120,562,1283,145,247,281,308,262,91,13,226,1516,2009
Luc Mbah a Moute,82,2114,227,491,0,140,192,487,87,87,45,100,594,2009
Rashad McCants,58,1101,192,488,63,107,141,110,68,47,14,64,554,2009
Antonio McDyess,62,1866,268,525,0,60,86,607,83,41,50,51,596,2009
JaVale McGee,75,1143,191,387,0,107,162,294,23,33,75,61,489,2009
Tracy McGrady*,35,1181,188,485,44,125,156,154,175,42,15,69,545,2009
Dominic McGuire,79,2072,140,324,2,74,102,428,198,62,74,92,356,2009
Josh McRoberts,33,279,35,83,0,10,13,74,16,12,16,12,80,2009
Pops Mensah-Bonsu,22,283,39,103,0,33,48,113,6,9,5,19,111,2009
Chris Mihm,18,105,15,40,0,6,7,34,10,1,6,10,36,2009
C.J. Miles,72,1623,258,562,63,78,89,167,107,46,15,64,657,2009
Darius Miles,34,298,48,99,1,23,31,57,17,11,20,21,120,2009
Darko Miličić,61,1034,137,266,0,59,105,264,34,22,51,48,333,2009
Andre Miller,82,2976,492,1041,15,338,409,368,534,109,14,199,1337,2009
Brad Miller,70,2100,292,614,23,224,272,545,234,52,36,130,831,2009
Mike Miller,73,2356,264,548,85,109,149,483,326,30,31,145,722,2009
Paul Millsap,76,2290,400,749,0,228,326,654,138,78,73,129,1028,2009
Yao Ming*,77,2589,566,1032,1,381,440,761,137,30,150,234,1514,2009
Cuttino Mobley,11,365,63,146,12,13,18,29,12,15,2,18,151,2009
Nazr Mohammed,39,341,41,101,0,22,40,79,8,5,16,23,104,2009
Jamario Moon,80,2068,222,474,65,68,80,365,95,86,60,43,577,2009
Mikki Moore,70,1202,114,206,0,48,61,258,53,17,19,48,276,2009
Randolph Morris,23,89,7,17,0,4,4,20,2,2,1,7,18,2009
Adam Morrison,52,711,80,223,32,17,23,80,41,9,4,32,209,2009
Anthony Morrow,67,1515,255,534,86,80,92,199,80,36,12,52,676,2009
Troy Murphy,73,2482,364,767,161,152,184,861,172,58,34,114,1041,2009
Ronald Murray,80,1975,355,795,87,177,233,168,158,88,17,128,974,2009
Dikembe Mutombo*,9,96,5,13,0,6,9,33,0,0,11,6,16,2009
Eduardo Nájera,27,319,33,74,5,8,22,67,19,10,4,18,79,2009
Steve Nash*,74,2484,428,851,108,196,210,223,717,55,10,248,1160,2009
DeMarcus Nelson,13,171,24,54,0,5,14,24,13,9,2,15,53,2009
Jameer Nelson,42,1309,267,531,82,86,97,145,226,51,3,83,702,2009
Rasho Nesterović,70,1214,224,437,0,25,32,240,109,30,38,63,473,2009
Demetris Nichols,4,14,3,9,0,1,2,2,1,0,1,0,7,2009
Joakim Noah,80,1938,207,372,0,123,182,606,106,49,110,82,537,2009
Andrés Nocioni,76,1991,299,701,124,145,183,361,102,39,33,113,867,2009
Steve Novak,71,1161,176,396,119,21,23,125,40,20,5,23,492,2009
Dirk Nowitzki,81,3050,774,1616,61,485,545,681,197,61,63,157,2094,2009
Patrick O'Bryant,39,255,45,84,0,11,20,66,11,6,19,22,101,2009
Jermaine O'Neal,68,2027,365,770,0,175,222,433,122,29,136,144,905,2009
Shaquille O'Neal*,75,2252,512,841,0,309,519,633,126,49,108,168,1333,2009
Fabricio Oberto,54,677,61,104,0,20,35,142,59,7,11,38,142,2009
Greg Oden,61,1314,198,351,0,144,226,424,31,25,69,87,540,2009
Lamar Odom,78,2316,346,703,33,160,257,637,204,77,98,138,885,2009
Emeka Okafor,82,2691,433,772,0,219,369,827,53,48,136,144,1085,2009
Mehmet Okur,72,2409,431,888,90,273,334,557,120,54,53,132,1225,2009
Kevin Ollie,50,850,61,150,0,80,96,75,117,19,4,34,202,2009
Travis Outlaw,81,2246,385,850,89,175,242,331,83,47,57,94,1034,2009
Zaza Pachulia,77,1473,159,320,0,163,230,436,57,35,26,91,481,2009
Anthony Parker,80,2637,321,754,94,121,145,317,269,100,15,114,857,2009
Tony Parker,72,2456,639,1263,19,284,363,223,496,67,4,186,1581,2009
Chris Paul,78,3002,631,1255,64,455,524,432,861,216,10,231,1781,2009
Sasha Pavlović,66,1053,116,275,48,25,54,127,72,22,16,48,305,2009
Oleksiy Pecherov,32,277,39,101,14,24,29,76,2,6,3,10,116,2009
Kendrick Perkins,76,2253,276,478,0,96,160,619,96,22,150,165,648,2009
Morris Peterson,43,515,73,183,33,12,19,84,16,15,2,15,191,2009
Johan Petro,49,559,73,176,0,16,29,158,16,19,15,28,162,2009
Paul Pierce,81,3035,540,1181,119,459,553,457,294,80,27,228,1658,2009
Mickaël Piétrus,54,1329,176,426,80,78,110,176,65,31,24,56,510,2009
James Posey,75,2140,216,524,116,120,146,362,82,58,21,79,668,2009
Leon Powe,70,1227,177,338,0,184,267,345,46,24,38,76,538,2009
Josh Powell,60,703,106,239,0,38,50,176,27,9,17,51,250,2009
Ronnie Price,52,738,77,203,19,34,45,69,108,39,5,61,207,2009
Tayshaun Prince,82,3057,459,1020,56,189,243,476,253,44,51,101,1163,2009
Gabe Pruitt,47,366,31,101,14,17,21,43,39,15,3,19,93,2009
Joel Przybilla,82,1952,168,269,0,112,169,717,27,34,97,78,448,2009
Chris Quinn,66,962,118,289,56,47,58,75,132,24,2,33,339,2009
Vladimir Radmanović,78,1445,196,466,105,43,58,222,81,46,15,98,540,2009
Anthony Randolph,63,1129,199,431,0,101,141,363,49,42,74,80,499,2009
Shavlik Randolph,10,37,8,13,1,1,4,18,0,0,1,6,18,2009
Zach Randolph,50,1757,415,873,32,179,244,504,103,43,16,114,1041,2009
Theo Ratliff,46,579,34,64,0,21,35,128,9,17,47,14,89,2009
Michael Redd,33,1203,249,547,70,131,161,107,88,35,2,53,699,2009
J.J. Redick,64,1111,117,299,67,81,93,109,73,21,1,54,382,2009
Jason Richardson,72,2410,465,974,129,153,199,319,146,76,28,95,1212,2009
Jeremy Richardson,12,93,14,49,6,3,6,14,3,0,0,3,37,2009
Quentin Richardson,72,1894,262,667,120,89,117,319,117,47,7,74,733,2009
Luke Ridnour,72,2033,250,621,55,133,153,218,365,92,16,128,688,2009
Anthony Roberson,29,276,44,120,26,5,5,22,20,10,1,8,119,2009
Nate Robinson,74,2209,449,1028,125,249,296,290,301,95,6,139,1272,2009
Sergio Rodríguez,80,1225,129,329,37,61,77,130,286,54,2,119,356,2009
Rajon Rondo,80,2642,383,759,15,172,268,416,659,149,11,209,953,2009
Derrick Rose,81,3000,574,1208,16,197,250,317,512,66,18,202,1361,2009
Malik Rose,38,470,45,131,0,40,51,96,36,10,3,36,130,2009
Quinton Ross,68,1164,99,259,33,34,42,126,47,32,14,36,265,2009
Brandon Roy,78,2903,633,1318,83,416,505,370,400,88,22,152,1765,2009
Michael Ruffin,11,35,2,7,0,2,2,11,0,3,1,2,6,2009
Brandon Rush,75,1803,243,575,78,46,66,233,66,38,37,75,610,2009
Kareem Rush,25,199,20,58,10,4,4,15,15,5,1,10,54,2009
John Salmons,79,2959,516,1093,126,288,347,333,249,83,24,165,1446,2009
Cheikh Samb,18,83,6,32,0,3,7,24,1,3,10,3,15,2009
Brian Scalabrine,39,504,48,114,24,16,18,50,18,7,10,12,136,2009
Luis Scola,82,2488,424,799,0,196,258,720,123,68,11,123,1044,2009
Thabo Sefolosha,66,1453,152,357,24,61,73,242,111,75,45,64,389,2009
Mouhamed Sene,6,29,6,9,0,8,10,14,0,1,3,4,20,2009
Ramon Sessions,79,2173,345,775,6,281,354,269,452,83,7,152,977,2009
Walter Sharpe,8,20,4,11,0,0,2,3,0,0,2,0,8,2009
Bobby Simmons,71,1729,198,441,117,43,58,277,92,50,10,62,556,2009
