name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Andre Iguodala,67,2469,338,759,61,208,300,387,422,101,38,138,945,2011
Zydrunas Ilgauskas,72,1145,162,319,0,36,46,287,26,23,58,52,360,2011
D.J. Mbenga,41,330,23,49,0,13,18,86,6,6,27,21,59,2011
Ersan İlyasova,60,1505,221,507,36,93,104,365,56,51,24,63,571,2011
Royal Ivey,25,155,16,38,7,2,2,16,7,6,1,5,41,2011
Jarrett Jack,83,1722,260,637,33,182,214,173,242,54,6,110,735,2011
Darnell Jackson,59,486,77,158,3,30,49,94,14,12,3,23,187,2011
Stephen Jackson,67,2405,435,1059,121,249,305,304,241,80,28,209,1240,2011
Damion James,25,403,46,103,0,18,28,85,20,16,12,25,110,2011
LeBron James,79,3063,758,1485,92,503,663,590,554,124,50,284,2111,2011
Antawn Jamison,56,1842,374,876,91,171,234,375,93,50,30,77,1010,2011
Othyus Jeffers,17,322,31,65,1,30,46,67,20,17,0,14,93,2011
Al Jefferson,82,2940,654,1319,0,220,289,794,149,46,153,105,1528,2011
Richard Jefferson,81,2459,304,642,135,148,195,310,107,38,34,93,891,2011
Jared Jeffries,42,601,30,86,2,12,29,116,36,31,17,21,74,2011
Brandon Jennings,63,2169,361,926,98,199,246,234,305,95,21,146,1019,2011
Eugene Jeter,62,858,106,259,6,37,41,70,162,29,2,51,255,2011
Yi Jianlian,63,1112,145,347,3,62,91,248,25,27,32,51,355,2011
Amir Johnson,72,1853,281,495,0,126,160,461,81,53,88,69,688,2011
Armon Johnson,38,277,46,101,5,13,22,36,45,5,1,38,110,2011
Chris Johnson,14,138,9,21,0,15,20,32,3,3,9,10,33,2011
James Johnson,38,822,108,237,8,47,71,142,89,33,37,64,271,2011
Joe Johnson,72,2554,514,1161,89,195,243,291,338,47,7,146,1312,2011
Trey Johnson,8,94,12,33,1,9,10,7,11,1,1,5,34,2011
Wesley Johnson,79,2069,271,682,103,64,92,240,148,58,54,95,709,2011
Dahntay Jones,45,589,100,214,14,69,90,65,33,20,7,31,283,2011
Dominique Jones,18,135,14,45,0,14,17,25,19,5,3,10,42,2011
James Jones,81,1549,146,346,123,60,72,160,43,29,19,21,475,2011
Solomon Jones,39,528,49,121,0,41,62,113,30,12,22,35,139,2011
DeAndre Jordan,80,2047,234,341,0,98,217,575,42,41,142,101,566,2011
Chris Kaman,32,838,177,376,0,43,57,225,46,16,48,58,397,2011
Jason Kapono,24,112,7,28,1,1,2,11,4,2,1,2,16,2011
Jason Kidd*,80,2653,215,596,133,67,77,351,655,134,29,179,630,2011
Andrei Kirilenko,64,1999,253,542,36,208,270,327,192,81,74,117,750,2011
Linas Kleiza,39,1032,178,406,39,41,65,177,40,19,7,65,436,2011
Kyle Korver,82,1649,242,557,120,77,87,150,124,35,20,60,681,2011
Kosta Koufos,50,434,68,150,0,24,43,130,7,10,25,31,160,2011
Nenad Krstić,71,1571,231,452,0,113,146,335,27,26,25,56,575,2011
Carl Landry,76,2008,345,687,0,213,288,347,63,40,32,109,903,2011
Acie Law,51,726,81,186,6,47,64,63,84,32,0,43,215,2011
Ty Lawson,80,2103,346,688,69,172,225,209,377,80,4,137,933,2011
Courtney Lee,81,1723,253,576,71,95,120,209,100,58,18,68,672,2011
David Lee,73,2634,496,978,1,210,267,714,233,74,31,170,1203,2011
Rashard Lewis,57,1824,252,582,87,77,96,290,92,52,30,87,668,2011
Jeremy Lin,29,285,28,72,1,19,25,34,42,33,9,18,76,2011
Shaun Livingston,73,1261,185,397,1,108,125,149,164,47,29,88,479,2011
Brook Lopez,82,2889,644,1309,0,385,489,488,129,47,120,176,1673,2011
Robin Lopez,67,991,179,357,0,74,100,216,8,18,45,48,432,2011
Kevin Love,73,2611,482,1026,88,424,499,1112,184,45,28,155,1476,2011
Kyle Lowry,75,2563,345,809,129,192,251,309,500,102,23,158,1011,2011
John Lucas III,2,10,1,3,0,0,2,0,1,0,0,0,2,2011
Corey Maggette,67,1401,253,559,28,271,325,241,84,21,5,127,805,2011
Jamaal Magloire,18,158,13,22,0,9,18,61,3,4,2,5,35,2011
Ian Mahinmi,56,488,55,98,0,63,82,120,8,14,15,25,173,2011
Shawn Marion,80,2253,434,834,5,126,164,551,110,68,50,130,999,2011
Sean Marks,29,208,19,44,2,5,8,40,4,3,5,11,45,2011
Cartier Martin,52,542,71,182,39,28,40,74,18,18,6,16,209,2011
Kenyon Martin,48,1233,185,362,2,42,72,297,109,43,35,59,414,2011
Kevin Martin,80,2603,553,1267,176,594,669,258,198,80,15,184,1876,2011
Roger Mason,26,319,26,77,16,7,10,43,20,6,2,6,75,2011
Wesley Matthews,82,2758,440,979,154,266,315,258,164,102,9,138,1300,2011
Jason Maxiell,57,930,93,189,0,51,99,173,17,24,21,44,237,2011
Eric Maynor,82,1200,134,333,37,43,59,121,238,35,6,77,348,2011
O.J. Mayo,71,1869,304,747,96,99,131,170,145,73,26,99,803,2011
Luc Mbah a Moute,79,2093,198,428,0,133,188,420,68,72,28,77,529,2011
Antonio McDyess,73,1387,169,344,0,52,77,395,84,36,39,72,390,2011
JaVale McGee,79,2193,332,604,0,134,230,634,38,41,193,102,798,2011
Tracy McGrady*,72,1686,227,514,30,90,129,251,252,66,34,102,574,2011
Dominic McGuire,52,760,72,182,0,30,39,199,43,10,33,25,174,2011
Josh McRoberts,72,1597,211,386,23,88,119,382,150,47,57,93,533,2011
Jodie Meeks,74,2062,242,570,138,152,170,171,78,63,4,60,774,2011
Pops Mensah-Bonsu,7,35,1,3,0,0,0,11,2,0,0,2,2,2011
C.J. Miles,78,1969,366,899,109,159,196,255,135,74,38,93,1000,2011
Darko Miličić,69,1686,271,578,0,64,115,360,104,54,140,151,606,2011
Andre Miller,81,2650,388,844,4,249,292,302,566,114,12,197,1029,2011
Brad Miller,60,1015,132,296,40,78,94,222,145,28,21,54,382,2011
Mike Miller,41,838,81,202,43,23,34,184,51,20,2,41,228,2011
Patty Mills,64,783,135,328,47,36,47,51,109,27,1,62,353,2011
Paul Millsap,76,2605,525,988,9,256,338,579,187,103,69,145,1315,2011
Yao Ming*,5,91,18,37,0,15,16,27,4,0,8,7,51,2011
Nazr Mohammed,75,1280,234,448,0,67,112,368,23,30,56,70,535,2011
Greg Monroe,80,2222,303,550,0,145,233,601,105,93,45,81,751,2011
Jamario Moon,59,1042,101,248,38,15,17,165,52,28,33,22,255,2011
Anthony Morrow,58,1856,279,620,110,96,107,172,68,19,7,54,764,2011
Timofey Mozgov,45,524,63,133,0,37,52,121,15,15,25,35,163,2011
Byron Mullens,13,85,9,28,0,7,14,24,0,2,3,8,25,2011
Troy Murphy,35,466,42,114,5,20,30,113,23,15,3,20,109,2011
Hamady N'Diaye,16,80,4,5,0,6,12,7,0,2,5,3,14,2011
Eduardo Nájera,31,372,26,72,11,6,11,44,20,11,6,13,69,2011
Steve Nash*,75,2497,399,811,81,227,249,260,855,48,4,265,1106,2011
Gary Neal,80,1685,285,632,129,84,104,196,96,27,4,78,783,2011
Jameer Nelson,76,2319,374,838,119,130,162,226,456,75,3,194,997,2011
Joakim Noah,48,1576,211,402,0,139,188,498,107,48,72,90,561,2011
Andrés Nocioni,54,931,118,277,42,49,61,169,45,14,15,47,327,2011
Steve Novak,30,215,35,67,26,8,8,28,3,1,5,4,104,2011
Dirk Nowitzki,73,2504,610,1179,66,395,443,513,190,38,47,137,1681,2011
Jermaine O'Neal,24,431,50,109,0,29,43,88,12,2,30,27,129,2011
Shaquille O'Neal*,37,752,134,201,0,73,131,178,26,16,42,56,341,2011
Fabricio Oberto,5,45,3,5,0,1,2,7,0,0,0,3,7,2011
Lamar Odom,82,2639,473,893,68,166,246,710,249,47,61,139,1180,2011
Emeka Okafor,72,2287,300,524,0,145,258,684,42,40,127,119,745,2011
Mehmet Okur,13,168,22,62,5,15,20,30,19,4,4,7,64,2011
Travis Outlaw,82,2358,274,731,76,132,171,325,84,34,36,71,756,2011
Larry Owens,12,143,15,32,6,4,9,15,8,9,5,5,40,2011
Zaza Pachulia,79,1244,107,232,0,135,179,333,58,34,22,69,349,2011
Anthony Parker,72,2091,220,552,86,74,95,218,218,67,10,80,600,2011
Tony Parker,78,2528,555,1069,25,233,303,238,513,90,3,200,1368,2011
Patrick Patterson,52,868,149,267,0,30,42,200,41,17,37,31,328,2011
Chris Paul,80,2880,430,928,71,337,384,327,782,188,5,177,1268,2011
Sasha Pavlović,31,362,29,72,12,6,10,32,16,10,7,12,76,2011
Nikola Peković,65,887,136,263,0,87,114,193,27,18,35,91,359,2011
Kendrick Perkins,29,742,67,130,0,40,72,232,26,9,26,56,174,2011
Morris Peterson,4,23,2,5,0,0,0,3,1,0,0,0,4,2011
Johan Petro,77,893,129,290,0,15,28,212,44,34,34,46,273,2011
Paul Pierce,80,2774,507,1021,111,386,449,430,260,80,51,171,1511,2011
Mickaël Piétrus,57,1107,143,365,85,39,57,126,33,29,21,39,410,2011
Dexter Pittman,2,11,1,3,0,0,0,3,0,0,0,2,2,2011
Quincy Pondexter,66,734,73,180,18,24,34,88,28,17,10,16,188,2011
James Posey,49,839,81,241,67,11,15,147,34,24,6,24,240,2011
Leon Powe,30,328,59,119,0,40,72,63,7,10,4,12,158,2011
Josh Powell,54,653,94,208,0,36,45,135,22,5,5,53,224,2011
A.J. Price,50,795,114,320,41,54,81,72,111,29,1,53,323,2011
Ronnie Price,59,717,74,210,20,29,39,61,56,42,5,55,197,2011
Tayshaun Prince,78,2562,473,1001,34,118,168,329,215,30,41,82,1098,2011
Joel Przybilla,36,519,25,44,0,14,27,145,13,5,15,29,64,2011
Chris Quinn,41,292,33,91,11,4,8,25,42,5,1,12,81,2011
Vladimir Radmanović,74,1169,137,318,70,30,34,212,79,44,44,57,374,2011
Anthony Randolph,40,590,123,264,1,58,86,160,33,22,24,53,305,2011
Zach Randolph,75,2724,598,1188,8,300,396,914,163,63,25,151,1504,2011
Theo Ratliff,10,71,1,6,0,0,2,13,3,2,5,3,2,2011
Andy Rautins,5,24,3,7,1,1,2,1,3,1,0,7,8,2011
Michael Redd,10,134,18,45,4,4,4,8,12,2,1,4,44,2011
J.J. Redick,59,1513,197,447,87,112,128,113,102,29,3,53,593,2011
Jason Richardson,80,2715,472,1056,189,116,159,331,147,93,13,95,1249,2011
Quentin Richardson,57,955,87,255,42,33,44,178,38,25,5,33,249,2011
Luke Ridnour,71,2159,319,681,81,121,137,199,384,89,10,158,840,2011
Nate Robinson,59,1013,150,376,65,36,44,90,111,29,4,68,401,2011
Rajon Rondo,68,2527,318,670,10,75,132,297,760,153,11,234,721,2011
Derrick Rose,81,3026,711,1597,128,476,555,330,623,85,51,278,2026,2011
Quinton Ross,36,353,26,59,0,5,14,30,10,3,6,7,57,2011
Brandon Roy,47,1310,209,523,38,117,138,121,129,37,12,55,573,2011
Brandon Rush,67,1754,217,515,93,80,106,217,62,41,35,69,607,2011
John Salmons,73,2554,373,898,83,195,240,266,252,72,28,137,1024,2011
Samardo Samuels,37,701,110,241,0,68,110,158,17,15,18,53,288,2011
Larry Sanders,60,872,116,268,0,28,50,178,16,22,72,38,260,2011
Brian Scalabrine,18,88,10,19,0,0,0,8,6,3,4,5,20,2011
Luis Scola,74,2412,569,1129,0,214,290,606,185,48,44,147,1352,2011
