name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Mookie Blaylock,81,2893,455,1123,231,127,170,332,478,212,17,188,1268,1996
Corie Blount,57,715,79,167,0,25,44,170,42,25,35,47,183,1996
Muggsy Bogues,6,77,6,16,0,2,2,7,19,2,0,6,14,1996
Anthony Bonner,4,43,5,15,0,3,7,19,4,3,0,3,13,1996
Melvin Booker,11,131,16,50,3,9,11,9,21,5,1,12,44,1996
Anthony Bowie,74,1078,128,272,12,40,46,123,105,34,10,55,308,1996
Donnie Boyce,8,41,9,23,4,2,4,10,3,3,1,6,24,1996
Shawn Bradley,79,2329,387,873,1,169,246,638,63,49,288,179,944,1996
Marques Bragg,53,369,54,120,0,23,41,79,8,17,8,26,131,1996
Terrell Brandon,75,2570,510,1096,91,338,381,248,487,132,33,142,1449,1996
Tim Breaux,54,570,59,161,15,28,45,60,24,11,8,30,161,1996
Frank Brickowski,63,986,123,252,32,61,86,151,58,26,8,78,339,1996
Scott Brooks,69,716,134,293,25,59,69,41,100,42,3,43,352,1996
Chucky Brown,82,2019,300,555,1,104,150,441,89,47,38,94,705,1996
Dee Brown,65,1591,246,616,68,135,158,136,146,80,12,74,695,1996
Mike Brown,9,162,9,16,0,8,17,37,3,3,2,6,26,1996
P.J. Brown,81,2942,354,798,3,204,265,560,165,79,100,133,915,1996
Randy Brown,68,671,78,192,1,28,46,66,73,57,12,31,185,1996
Mark Bryant,71,1587,242,446,0,127,177,351,52,31,19,85,611,1996
Jud Buechler,74,740,112,242,40,14,22,111,56,34,7,39,278,1996
Matt Bullard,46,460,66,162,26,16,20,60,18,17,11,24,174,1996
Scott Burrell,20,693,92,206,37,42,56,98,47,27,13,43,263,1996
Junior Burrough,61,495,64,170,0,61,93,109,15,15,10,40,189,1996
Mitchell Butler,61,858,88,229,13,48,83,118,67,41,12,67,237,1996
Jason Caffey,57,545,71,162,0,40,68,111,24,12,7,48,182,1996
Michael Cage,82,2631,220,396,0,50,92,729,53,87,79,54,490,1996
Adrian Caldwell,51,327,46,83,0,18,36,110,6,9,5,35,110,1996
Elden Campbell,82,2699,447,888,0,249,349,623,181,88,212,137,1143,1996
Antoine Carr,80,1532,233,510,0,114,144,200,74,28,65,78,580,1996
Chris Carr,60,590,90,217,11,49,60,102,43,10,5,40,240,1996
Sam Cassell,61,1682,289,658,73,235,285,188,278,53,4,157,886,1996
Duane Causwell,73,1044,90,216,0,70,96,248,20,27,78,53,250,1996
Cedric Ceballos,78,2628,638,1203,51,329,409,536,119,94,22,167,1656,1996
Rex Chapman,56,1865,289,679,125,83,113,145,166,45,10,79,786,1996
Calbert Cheaney,70,2324,426,905,52,151,214,239,154,67,18,129,1055,1996
Pete Chilcutt,74,651,73,179,37,17,26,156,26,19,14,22,200,1996
Randolph Childress,28,250,25,79,13,22,27,19,32,8,1,28,85,1996
Chris Childs,78,2408,324,778,95,259,304,245,548,111,8,230,1002,1996
Doug Christie,55,1036,150,337,46,69,93,154,117,70,19,95,415,1996
Robert Churchwell,4,20,3,8,0,0,0,3,1,0,0,2,6,1996
Charles Claxton,3,7,1,2,0,0,2,2,0,0,1,1,2,1996
John Coker,5,11,4,5,0,0,0,2,1,0,1,0,8,1996
Derrick Coleman,11,294,48,118,7,20,32,72,31,4,10,28,123,1996
Bimbo Coles,81,2615,318,777,88,168,211,260,422,94,17,171,892,1996
Marty Conlon,74,958,153,327,5,84,110,177,68,20,11,79,395,1996
Anthony Cook,11,60,7,16,0,1,4,12,2,0,1,1,15,1996
Tyrone Corbin,71,1284,155,351,3,100,120,244,84,63,20,67,413,1996
Joe Courtney,23,200,15,35,0,8,18,49,9,5,6,17,38,1996
John Crotty,58,617,51,114,8,62,72,54,102,22,6,51,172,1996
Terry Cummings,81,1777,270,584,1,104,160,445,89,56,30,69,645,1996
Dell Curry,82,2371,441,974,164,146,171,264,176,108,25,130,1192,1996
Michael Curry,46,783,73,161,20,45,62,85,27,24,2,24,211,1996
Rastko Cvetković,14,48,5,16,0,0,4,11,3,2,1,3,10,1996
Sasha Danilović,19,542,83,184,34,55,72,46,47,15,3,37,255,1996
Yinka Dare,58,626,63,144,0,38,62,181,0,8,40,72,164,1996
Antonio Davis,82,2092,236,482,1,246,345,501,43,33,66,87,719,1996
Dale Davis,78,2617,334,599,0,135,289,709,76,56,112,119,803,1996
Hubert Davis,74,1773,275,566,127,112,129,123,103,31,8,63,789,1996
Mark Davis,57,571,55,149,4,74,116,125,47,40,22,68,188,1996
Terry Davis,28,501,55,108,0,27,47,117,21,10,4,25,137,1996
Todd Day,79,1807,299,817,100,224,287,224,107,81,51,109,922,1996
Andrew DeClercq,22,203,24,50,0,11,19,39,9,7,5,4,59,1996
Terry Dehere,82,2018,315,686,139,247,327,143,350,54,16,191,1016,1996
Vinny Del Negro,82,2766,478,962,57,178,214,272,315,85,6,100,1191,1996
Bison Dele,65,2157,416,766,1,196,267,492,122,70,55,190,1029,1996
Dell Demps,16,87,19,33,1,14,17,9,8,3,1,12,53,1996
Vlade Divac*,79,2470,414,807,3,189,295,679,261,76,131,199,1020,1996
Sherman Douglas,79,2335,345,685,40,160,219,180,436,63,5,194,890,1996
Clyde Drexler*,52,1997,331,764,78,265,338,373,302,105,24,134,1005,1996
Kevin Duckworth,8,58,3,14,0,3,6,7,2,2,0,2,9,1996
Chris Dudley,80,1924,162,358,0,80,157,720,37,41,100,79,404,1996
Joe Dumars*,67,2193,255,598,121,162,197,138,265,43,3,97,793,1996
Richard Dumas,39,739,95,203,2,49,70,99,44,42,6,49,241,1996
Tony Dumas,67,1284,274,655,74,154,257,115,99,42,13,77,776,1996
Ledell Eackles,55,1238,161,377,54,98,118,148,86,28,3,57,474,1996
Acie Earl,42,655,117,276,0,82,114,129,27,18,37,49,316,1996
Tyus Edney,80,2481,305,740,53,197,252,201,491,89,3,192,860,1996
Blue Edwards,82,2773,401,956,84,157,208,346,212,118,46,170,1043,1996
Doug Edwards,31,519,32,91,0,29,38,87,39,10,18,29,93,1996
James Edwards,28,274,41,110,0,16,26,40,11,1,8,21,98,1996
Kevin Edwards,34,1007,142,390,42,68,84,75,71,54,7,68,394,1996
Craig Ehlo,79,1758,253,591,82,81,103,256,138,85,9,104,669,1996
Howard Eisley,65,961,104,242,14,65,77,78,146,29,3,77,287,1996
Mario Elie,45,1385,180,357,41,98,115,155,138,45,11,59,499,1996
Sean Elliott,77,2901,525,1127,161,326,423,396,211,69,33,198,1537,1996
Dale Ellis,81,2626,459,959,150,136,179,315,139,57,7,98,1204,1996
LaPhonso Ellis,45,1269,189,432,4,89,148,322,74,36,33,83,471,1996
LeRon Ellis,12,74,5,22,0,3,6,8,4,2,3,3,13,1996
Pervis Ellison,69,1431,145,295,0,75,117,451,62,39,99,84,365,1996
Vincenzo Esposito,30,282,36,100,13,31,39,16,23,7,0,39,116,1996
Patrick Ewing*,76,2783,678,1456,4,351,461,806,160,68,184,221,1711,1996
Duane Ferrell,54,591,80,166,0,42,57,93,30,23,3,34,202,1996
Danny Ferry,82,2680,422,919,143,103,134,309,191,57,37,122,1090,1996
Michael Finley,82,3212,465,976,61,242,323,374,289,85,31,133,1233,1996
Matt Fish,18,134,21,36,0,10,19,21,8,3,7,3,52,1996
Vern Fleming,77,1747,227,524,3,133,177,170,255,41,5,122,590,1996
Sherell Ford,28,139,30,80,4,26,34,24,5,8,1,6,90,1996
Greg Foster,73,803,107,244,1,61,72,178,25,7,22,58,276,1996
Rick Fox,81,2588,421,928,99,196,254,450,369,113,41,216,1137,1996
Kevin Gamble,65,1325,152,379,44,38,48,113,100,35,8,43,386,1996
Kevin Garnett*,80,2293,361,735,8,105,149,501,145,86,131,110,835,1996
Chris Gatling,71,1427,326,567,0,139,207,417,43,36,40,95,791,1996
Kenny Gattison,25,570,91,190,0,47,78,114,14,10,11,40,229,1996
Matt Geiger,77,2349,357,666,3,149,205,649,60,46,63,137,866,1996
Kendall Gill,47,1683,246,524,26,138,176,232,260,64,24,131,656,1996
Armen Gilliam,78,2856,576,1216,0,277,350,713,140,73,53,177,1429,1996
Gerald Glass,15,71,12,33,1,1,1,8,4,3,1,0,26,1996
Anthony Goldwire,42,621,76,189,33,46,60,43,112,16,0,63,231,1996
Greg Graham,53,613,78,193,32,52,68,57,52,25,1,46,240,1996
Ron Grandison,28,311,22,58,4,17,25,55,13,12,2,12,65,1996
Brian Grant,78,2398,427,842,4,262,358,545,127,40,103,185,1120,1996
Gary Grant,47,596,88,181,8,48,58,52,69,39,3,45,232,1996
Greg Grant,31,527,35,99,8,5,6,34,97,22,2,30,83,1996
Harvey Grant,76,2394,314,679,21,60,110,361,111,60,43,82,709,1996
Horace Grant,63,2286,347,677,1,152,207,580,170,62,74,64,847,1996
A.C. Green,82,2113,215,444,14,168,237,554,72,45,23,79,612,1996
Tom Gugliotta,78,2835,473,1004,26,289,374,690,238,139,96,234,1261,1996
Jack Haley,1,7,2,6,0,1,2,2,0,0,0,1,5,1996
Thomas Hamilton,11,70,9,31,0,7,18,22,1,0,9,9,25,1996
Geert Hammink,6,17,2,4,0,4,7,4,0,0,0,2,8,1996
Tom Hammonds,71,1045,127,268,0,88,115,223,23,23,13,48,342,1996
Darrin Hancock,63,838,112,214,1,47,73,98,47,28,5,56,272,1996
Anfernee Hardaway,82,3015,623,1215,89,445,580,354,582,166,41,229,1780,1996
Tim Hardaway,80,2534,419,992,138,241,305,229,640,132,17,235,1217,1996
Derek Harper,82,2893,436,939,121,156,206,202,352,131,5,178,1149,1996
Ron Harper,80,1886,234,501,28,98,139,213,208,105,32,73,594,1996
Lucious Harris,61,1016,183,397,47,68,87,122,79,35,3,46,481,1996
Antonio Harvey,55,821,83,224,0,38,83,200,15,27,47,44,204,1996
Hersey Hawkins,82,2823,443,936,146,249,285,297,218,149,14,164,1281,1996
Alvin Heggs,4,14,3,5,0,2,3,2,0,0,0,0,8,1996
Alan Henderson,79,1416,192,434,0,119,200,356,51,44,43,87,503,1996
Carl Herrera,44,393,40,97,0,5,17,81,16,9,8,29,85,1996
Sean Higgins,44,916,134,323,48,35,37,92,55,24,11,49,351,1996
Grant Hill*,80,3260,564,1221,5,485,646,783,548,100,48,263,1618,1996
Tyrone Hill,44,929,130,254,0,81,135,244,33,31,20,64,341,1996
Donald Hodge,15,115,9,24,0,0,0,23,4,1,8,2,18,1996
Fred Hoiberg,15,85,8,19,1,15,18,9,8,6,1,7,32,1996
Jeff Hornacek,82,2588,442,880,104,259,290,209,340,106,20,127,1247,1996
Robert Horry,71,2634,300,732,142,111,143,412,281,116,109,160,853,1996
Allan Houston,82,3072,564,1244,191,298,362,300,250,61,16,233,1617,1996
Byron Houston,25,276,32,64,1,21,26,84,7,13,7,17,86,1996
Juwan Howard,81,3294,733,1500,4,319,426,660,360,67,39,303,1789,1996
Lindsey Hunter,80,2138,239,628,117,84,120,194,188,84,18,80,679,1996
Bobby Hurley,72,1059,65,230,22,68,85,75,216,28,3,86,220,1996
Jaren Jackson,4,33,0,8,0,8,10,3,0,1,0,0,8,1996
Jim Jackson,82,2820,569,1308,121,345,418,410,235,47,22,191,1604,1996
Mark Jackson,81,2643,296,626,64,150,191,307,635,100,5,201,806,1996
Henry James,7,58,10,24,5,5,5,6,2,0,0,4,30,1996
Avery Johnson,82,3084,438,887,6,189,262,206,789,119,21,195,1071,1996
Darryl Johnson,11,28,5,12,0,2,2,2,1,0,0,1,12,1996
Eddie Johnson,62,1002,180,436,45,70,79,153,69,20,4,56,475,1996
Ervin Johnson,81,1519,180,352,1,85,127,433,48,40,129,98,446,1996
Kevin Johnson,56,2007,342,674,21,342,398,221,517,82,13,170,1047,1996
Larry Johnson,81,3274,583,1225,67,427,564,683,355,55,43,182,1660,1996
Magic Johnson*,32,958,137,294,22,172,201,183,220,26,13,103,468,1996
Charles Jones,46,297,6,19,0,4,13,74,12,5,24,3,16,1996
Eddie Jones,70,2184,337,685,83,136,184,233,246,129,45,99,893,1996
Popeye Jones,68,2322,327,733,14,102,133,737,132,54,27,109,770,1996
Michael Jordan*,82,3090,916,1850,111,548,657,543,352,180,42,197,2491,1996
Reggie Jordan,24,247,36,71,0,22,38,52,29,12,7,19,94,1996
Adam Keefe,82,1708,180,346,0,139,201,455,64,51,41,88,499,1996
Shawn Kemp,79,2631,526,937,5,493,664,904,173,93,127,315,1550,1996
Steve Kerr,82,1919,244,482,122,78,84,110,192,63,2,42,688,1996
Jerome Kersey,76,1620,205,500,3,97,147,363,114,91,45,75,510,1996
Randolph Keys,69,816,87,208,22,36,43,125,65,32,14,33,232,1996
Jason Kidd*,81,3034,493,1293,133,229,331,553,783,175,26,328,1348,1996
Chris King,80,1930,250,585,44,90,136,285,104,68,33,103,634,1996
Frankie King,6,20,3,11,0,1,3,2,2,2,0,2,7,1996
Jimmy King,62,868,110,255,5,54,77,110,88,21,13,60,279,1996
Stacey King,15,156,17,36,0,4,8,23,2,7,2,18,38,1996
Joe Kleine,56,663,71,169,2,20,25,132,44,13,6,37,164,1996
Jon Koncak,67,1288,84,175,3,32,57,272,51,27,44,41,203,1996
Toni Kukoč,81,2103,386,787,87,206,267,323,287,64,28,114,1065,1996
Christian Laettner,74,2495,442,907,9,324,396,538,197,71,71,187,1217,1996
Andrew Lang,71,2365,353,790,1,125,156,455,65,42,126,124,832,1996
Antonio Lang,41,367,41,77,0,34,47,53,12,14,12,24,116,1996
Eric Leckner,18,155,18,29,0,8,13,34,1,2,4,11,44,1996
Tim Legler,77,1775,233,460,128,132,153,140,136,45,12,45,726,1996
Voshon Lenard,30,323,53,141,36,34,43,52,31,6,1,23,176,1996
Cedric Lewis,3,4,2,3,0,0,0,2,0,1,0,0,4,1996
Martin Lewis,16,189,29,60,2,15,25,29,3,8,3,14,75,1996
Alton Lister,64,735,51,105,0,41,64,280,19,6,42,48,143,1996
Brad Lohaus,55,598,71,175,51,4,5,64,44,10,17,20,197,1996
Grant Long,82,3008,395,838,31,257,337,788,183,108,34,157,1078,1996
Luc Longley,62,1641,242,502,0,80,103,318,119,22,84,114,564,1996
George Lynch,76,1012,117,272,4,53,80,209,51,47,10,40,291,1996
Sam Mack,31,868,121,287,54,39,46,98,79,22,9,28,335,1996
Don MacLean,56,1107,233,547,14,145,198,205,89,21,5,68,625,1996
Mark Macon,23,287,29,67,7,9,11,22,16,15,0,9,74,1996
Rick Mahorn,50,450,43,122,0,34,47,110,16,14,13,30,120,1996
Dan Majerle,82,2367,303,748,146,120,169,305,214,81,34,93,872,1996
Jeff Malone,32,510,76,193,5,29,32,40,26,16,0,22,186,1996
Karl Malone*,82,3113,789,1520,16,512,708,804,345,138,56,199,2106,1996
Danny Manning,33,816,178,388,3,82,109,143,65,38,24,77,441,1996
Rich Manning,29,311,49,113,0,9,14,55,7,3,6,17,107,1996
Šarūnas Marčiulionis*,53,1039,176,389,64,155,200,77,118,52,4,96,571,1996
Donny Marshall,34,208,24,68,7,22,35,26,7,8,2,7,77,1996
Donyell Marshall,62,934,125,314,28,64,83,213,49,22,31,48,342,1996
Cuonzo Martin,4,19,3,5,3,0,2,2,2,1,0,1,9,1996
Darrick Martin,59,1149,147,362,20,101,120,82,217,53,3,107,415,1996
Jamal Mashburn,18,669,145,383,35,97,133,97,50,14,3,55,422,1996
Anthony Mason,82,3457,449,798,0,298,414,764,363,69,34,211,1196,1996
Tony Massenburg,54,1463,214,432,0,111,157,352,30,28,20,73,539,1996
Vernon Maxwell,75,2467,410,1052,146,251,332,229,330,96,12,215,1217,1996
Lee Mayberry,82,1705,153,364,75,41,68,90,302,64,10,89,422,1996
Bob McCann,62,653,76,153,1,35,74,143,24,21,15,42,188,1996
George McCloud,79,2846,530,1281,257,180,224,379,212,113,38,166,1497,1996
Clint McDaniel,12,71,8,23,2,12,16,10,7,5,0,2,30,1996
Antonio McDyess,76,2280,427,881,0,166,243,572,75,54,114,154,1020,1996
Jim McIlvaine,80,1195,62,145,0,58,105,230,11,21,166,36,182,1996
Derrick McKey,75,2440,346,712,17,170,221,361,262,83,44,143,879,1996
Aaron McKie,81,2259,337,722,38,152,199,304,205,92,21,135,864,1996
Nate McMillan,55,1261,100,238,46,29,41,210,197,95,18,75,275,1996
Loren Meyer,72,1266,145,330,3,70,102,319,57,20,32,67,363,1996
Anthony Miller,27,123,15,35,0,6,10,25,4,4,1,8,36,1996
Oliver Miller,76,2516,418,795,0,146,221,562,219,108,143,202,982,1996
Reggie Miller*,76,2621,504,1066,168,430,498,214,253,77,13,189,1606,1996
Chris Mills,80,3060,454,971,79,218,263,443,188,73,52,121,1205,1996
Terry Mills,82,1656,283,675,82,121,157,352,98,42,20,98,769,1996
Harold Miner,19,136,23,52,2,13,13,12,8,0,0,14,61,1996
Greg Minor,78,1761,320,640,7,99,130,257,146,36,11,78,746,1996
Sam Mitchell,78,2145,303,618,1,237,291,339,74,49,26,87,844,1996
Eric Mobley,39,676,74,138,1,39,87,140,22,14,24,50,188,1996
Eric Montross,61,1432,196,346,0,50,133,352,43,19,29,83,442,1996
Tracy Moore,8,190,30,76,13,18,19,22,6,2,0,8,91,1996
Chris Morris,66,1424,265,606,63,98,127,229,77,63,20,71,691,1996
Lawrence Moten,44,573,112,247,18,49,75,61,50,29,8,44,291,1996
Alonzo Mourning*,70,2671,563,1076,9,488,712,727,159,70,189,262,1623,1996
Chris Mullin*,55,1617,269,539,59,137,160,159,194,75,32,122,734,1996
Todd Mundt,33,151,16,41,0,5,8,28,3,2,5,3,37,1996
Eric Murdock,73,1673,244,587,45,114,143,169,327,135,9,132,647,1996
Gheorghe Mureșan,76,2242,466,798,0,172,278,728,56,52,172,143,1104,1996
Lamond Murray,77,1816,257,575,37,99,132,246,84,61,25,108,650,1996
Tracy Murray,82,2458,496,1092,151,182,219,352,131,87,40,132,1325,1996
Dikembe Mutombo*,74,2713,284,569,0,246,354,871,108,38,332,150,814,1996
Pete Myers,71,1092,91,247,14,80,122,140,145,34,17,81,276,1996
Howard Nathan,5,15,5,9,0,3,4,0,2,3,0,8,13,1996
Johnny Newman,82,2690,321,649,61,186,232,200,154,90,15,108,889,1996
Ken Norman,34,770,127,273,33,17,48,132,63,15,16,46,304,1996
Ed O'Bannon,64,1253,156,400,10,77,108,168,63,44,11,62,399,1996
Shaquille O'Neal*,54,1946,592,1033,1,249,511,596,155,34,115,155,1434,1996
Dan O'Sullivan,5,139,13,35,0,7,8,32,2,2,4,5,33,1996
Charles Oakley,53,1775,211,448,7,175,210,460,137,58,14,104,604,1996
Hakeem Olajuwon*,72,2797,768,1494,3,397,548,784,257,113,207,247,1936,1996
Greg Ostertag,57,661,86,182,0,36,54,175,5,5,63,25,208,1996
Bo Outlaw,80,985,107,186,0,72,162,200,50,44,91,45,286,1996
Doug Overton,55,607,67,178,8,40,55,63,106,13,5,40,182,1996
Billy Owens,62,1982,323,673,5,157,247,411,204,49,38,164,808,1996
Robert Pack,31,1084,190,444,26,154,182,132,242,62,1,114,560,1996
Robert Parish*,74,1086,120,241,0,50,71,303,29,21,54,50,290,1996
Cherokee Parks,64,869,101,247,7,41,62,216,29,25,32,31,250,1996
Gary Payton*,81,3162,618,1276,98,229,306,339,608,231,19,260,1563,1996
Anthony Peeler,73,1608,272,602,105,61,86,137,118,59,10,56,710,1996
Mike Peplowski,7,17,3,5,0,1,3,4,1,1,2,2,7,1996
Will Perdue,80,1396,173,331,0,67,125,485,33,28,75,86,413,1996
Sam Perkins,82,2169,325,797,129,191,241,367,120,83,48,82,970,1996
Elliot Perry,81,1668,261,549,24,151,194,136,353,87,5,146,697,1996
Tim Perry,30,254,31,65,4,5,9,48,8,4,13,10,71,1996
Chuck Person,80,2131,308,705,190,67,104,413,100,49,26,91,873,1996
Wesley Person,82,2609,390,877,117,148,192,321,138,55,22,89,1045,1996
Bobby Phills,72,2530,386,826,93,186,240,261,271,102,27,126,1051,1996
Eric Piatkowski,65,784,98,242,38,67,82,103,48,24,10,45,301,1996
Ricky Pierce,76,1404,264,590,35,174,205,136,101,57,6,93,737,1996
Ed Pinckney,74,1710,171,335,0,136,179,458,72,64,28,77,478,1996
Scottie Pippen*,77,2825,563,1216,150,220,324,496,452,133,57,207,1496,1996
Olden Polynice,81,2441,431,818,1,122,203,764,58,52,66,127,985,1996
Terry Porter,82,2072,269,608,71,164,209,212,452,89,15,173,773,1996
Brent Price,81,2042,252,534,139,167,191,228,416,78,4,153,810,1996
Mark Price,7,127,18,60,10,10,10,7,18,6,0,10,56,1996
Kevin Pritchard,2,22,2,3,1,2,3,2,7,2,0,0,7,1996
Dino Radja*,53,1984,426,852,0,191,275,522,83,48,81,117,1043,1996
Theo Ratliff,75,1305,128,230,0,85,120,297,13,16,116,56,341,1996
Eldridge Recasner,63,1275,149,359,81,57,66,144,170,23,5,61,436,1996
Bryant Reeves,77,2460,401,877,0,219,299,570,109,43,55,157,1021,1996
Khalid Reeves,51,833,95,227,28,61,82,79,118,37,3,63,279,1996
Don Reid,69,997,106,187,0,51,77,203,11,47,40,41,263,1996
J.R. Reid,65,1313,160,324,0,107,142,255,42,43,17,79,427,1996
Terrence Rencher,36,405,33,100,9,31,46,44,54,16,2,43,106,1996
Shawn Respert,62,845,113,292,42,35,42,74,68,32,4,42,303,1996
Jerry Reynolds,19,191,21,53,1,13,21,33,12,15,6,16,56,1996
Glen Rice,79,3142,610,1296,171,319,381,378,232,91,19,163,1710,1996
Pooh Richardson,63,2013,281,664,94,78,105,158,340,77,13,95,734,1996
Mitch Richmond*,81,2946,611,1368,225,425,491,269,255,125,19,220,1872,1996
Isaiah Rider,75,2594,560,1206,102,248,296,309,213,48,23,201,1470,1996
Eric Riley,25,310,35,74,0,22,28,76,5,8,16,17,92,1996
Doc Rivers,78,1235,108,290,47,48,64,138,123,73,21,57,311,1996
Fred Roberts,33,317,48,97,4,22,28,47,26,16,4,24,122,1996
Stanley Roberts,51,795,141,304,0,74,133,162,41,15,39,48,356,1996
Alvin Robertson,77,2478,285,607,41,107,158,342,323,166,36,183,718,1996
Clifford Robinson,78,2980,553,1306,178,360,542,443,190,86,68,194,1644,1996
David Robinson*,82,3019,711,1378,3,626,823,1000,247,111,271,190,2051,1996
Glenn Robinson,82,3249,627,1382,90,316,389,504,293,95,42,282,1660,1996
James Robinson,76,1627,229,574,102,89,135,157,150,34,16,111,649,1996
Rumeal Robinson,43,715,92,221,30,33,51,78,142,26,5,72,247,1996
Dennis Rodman*,64,2088,146,304,3,56,106,952,160,36,27,138,351,1996
Lou Roe,49,372,32,90,2,24,32,78,15,10,8,17,90,1996
Carlos Rogers,56,1043,178,344,3,71,130,170,35,25,48,61,430,1996
Rodney Rogers,67,1950,306,641,49,113,180,286,167,75,35,144,774,1996
Sean Rooks,65,1117,144,285,1,135,202,255,47,23,42,80,424,1996
Jalen Rose,80,2134,290,604,32,191,277,260,495,53,39,234,803,1996
Donald Royal,64,963,106,216,0,125,164,153,42,29,15,52,337,1996
Clifford Rozier,59,723,79,135,0,26,55,171,22,19,30,40,184,1996
Trevor Ruffin,61,1551,263,648,104,148,182,132,269,43,2,149,778,1996
Stefano Rusconi,7,30,3,9,0,2,5,6,3,0,2,3,8,1996
Bryon Russell,59,577,56,142,14,48,67,90,29,29,8,36,174,1996
Arvydas Sabonis*,73,1735,394,723,39,231,305,588,130,64,78,154,1058,1996
John Salley,42,673,63,140,0,59,85,140,54,19,27,55,185,1996
Danny Schayes,32,399,32,94,0,37,46,89,9,11,16,23,101,1996
Steve Scheffler,35,181,24,45,1,9,19,33,2,6,2,8,58,1996
Dwayne Schintzius,33,297,49,110,0,13,21,78,14,9,12,19,111,1996
Detlef Schrempf,63,2200,360,740,73,287,370,328,276,56,8,146,1080,1996
Byron Scott,80,1894,271,676,74,203,243,192,123,63,22,100,819,1996
Dennis Scott,82,3041,491,1117,267,182,222,309,243,90,29,122,1431,1996
Malik Sealy,62,1601,272,655,21,147,184,240,116,84,28,113,712,1996
Rony Seikaly,64,1813,285,568,2,204,282,499,71,40,69,180,776,1996
Brian Shaw,75,1679,182,486,41,91,114,224,336,58,11,173,496,1996
Lionel Simmons,54,810,86,217,19,55,75,145,83,31,20,51,246,1996
Dickey Simpkins,60,685,77,160,1,61,97,156,38,9,8,56,216,1996
Scott Skiles,10,236,20,57,15,8,10,16,38,7,0,16,63,1996
Reggie Slater,11,72,14,27,0,3,7,15,2,2,3,9,31,1996
Charles Smith,8,39,3,10,0,0,2,5,6,1,0,5,6,1996
Charles Smith,73,1716,244,578,2,119,163,362,65,50,80,106,609,1996
Doug Smith,17,92,14,39,0,5,8,22,4,3,0,11,33,1996
Joe Smith,82,2821,469,1024,10,303,392,717,79,85,134,138,1251,1996
Kenny Smith,68,1617,201,464,91,87,106,96,245,47,3,100,580,1996
Michael Smith,65,1384,144,238,1,68,177,389,110,47,46,72,357,1996
Steve Smith,80,2856,494,1143,140,318,385,326,224,68,17,151,1446,1996
Tony Smith,59,938,116,274,38,28,46,95,154,37,10,66,298,1996
Rik Smits,63,1901,466,894,1,231,293,433,110,21,45,160,1164,1996
Eric Snow,43,389,42,100,2,29,49,43,73,28,0,38,115,1996
Elmore Spencer,17,58,5,13,0,4,6,13,1,0,2,6,14,1996
Felton Spencer,71,1267,146,281,0,104,151,306,11,20,54,77,396,1996
Latrell Sprewell,78,3064,515,1202,91,352,446,380,328,127,45,222,1473,1996
