name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Bison Dele,63,1261,196,333,0,106,162,298,53,38,43,114,498,1995
Vlade Divac*,80,2807,485,957,10,297,382,829,329,109,174,205,1277,1995
James Donaldson,43,613,44,74,0,22,31,107,14,6,28,22,110,1995
Sherman Douglas,65,2048,365,769,20,204,296,170,446,80,2,162,954,1995
Greg Dreiling,58,483,42,102,0,26,41,116,22,6,22,25,110,1995
Clyde Drexler*,76,2728,571,1238,147,364,442,480,362,136,45,186,1653,1995
Kevin Duckworth,40,818,118,267,2,45,70,195,20,21,24,59,283,1995
Chris Dudley,82,2245,181,446,0,85,183,764,34,43,126,81,447,1995
Joe Dumars*,67,2544,417,970,103,277,344,158,368,72,7,219,1214,1995
Richard Dumas,15,167,37,73,0,8,16,29,7,10,2,9,82,1995
Tony Dumas,58,613,96,250,22,50,77,62,57,13,4,50,264,1995
Pat Durham,59,852,117,237,5,63,96,94,53,36,32,45,302,1995
Ledell Eackles,54,898,143,326,18,91,126,95,72,19,2,53,395,1995
Acie Earl,30,208,26,68,0,14,29,45,2,6,8,14,66,1995
Blue Edwards,67,1112,181,393,22,75,90,130,77,43,16,81,459,1995
Doug Edwards,38,212,22,48,0,23,32,48,13,5,4,22,67,1995
James Edwards,28,266,32,83,0,11,17,43,8,5,8,14,75,1995
Kevin Edwards,14,466,69,154,18,40,42,37,27,19,5,35,196,1995
Craig Ehlo,49,1166,191,422,51,44,71,147,113,46,6,73,477,1995
Howard Eisley,49,552,40,122,9,31,40,48,95,18,6,50,120,1995
Mario Elie,81,1896,243,487,80,144,171,196,189,65,12,104,710,1995
Sean Elliott,81,2858,502,1072,136,326,404,287,206,78,38,151,1466,1995
Dale Ellis,81,1996,351,774,106,110,127,222,57,37,9,81,918,1995
Harold Ellis,69,656,91,189,1,69,117,88,40,67,12,49,252,1995
LaPhonso Ellis,6,58,9,25,0,6,6,17,4,1,5,5,24,1995
Pervis Ellison,55,1083,152,300,0,71,99,309,34,22,54,76,375,1995
Jo Jo English,8,127,15,39,3,10,13,3,7,7,1,6,43,1995
Patrick Ewing*,79,2920,730,1452,6,420,560,867,212,68,159,256,1886,1995
Duane Ferrell,56,607,83,173,1,64,85,88,31,26,6,43,231,1995
Danny Ferry,82,1290,223,500,94,74,84,143,96,27,22,59,614,1995
Matt Fish,26,370,49,103,0,25,37,84,17,16,7,28,123,1995
Vern Fleming,55,686,93,188,0,65,90,88,109,27,1,43,251,1995
Sleepy Floyd,48,831,71,212,25,30,43,54,126,13,6,51,197,1995
Alphonso Ford,5,98,9,39,0,1,2,20,9,1,0,8,19,1995
Greg Foster,78,1144,150,318,7,78,111,259,39,15,28,71,385,1995
Rick Fox,53,1039,169,351,31,95,123,155,139,52,19,78,464,1995
Corey Gaines,11,280,24,51,2,5,11,18,33,8,1,14,55,1995
Kevin Gamble,77,1223,220,450,39,87,111,122,119,52,10,49,566,1995
Winston Garland,73,1931,170,410,19,89,112,168,318,71,13,105,448,1995
Chris Gatling,58,1470,324,512,0,148,250,443,51,39,52,117,796,1995
Kenny Gattison,21,409,47,100,0,31,51,75,17,7,15,22,125,1995
Matt Geiger,74,1712,260,485,4,93,143,413,55,41,51,113,617,1995
Tate George,3,8,1,3,0,2,2,1,0,0,0,2,4,1995
Kendall Gill,73,2125,392,858,63,155,209,290,192,117,28,138,1002,1995
Armen Gilliam,82,2472,455,905,0,302,392,613,99,67,89,152,1212,1995
Greg Graham,50,775,95,223,6,55,73,62,66,29,6,48,251,1995
Ron Grandison,2,8,1,4,0,0,0,5,2,0,0,0,2,1995
Brian Grant,80,2289,413,809,1,231,363,598,99,49,116,163,1058,1995
Gary Grant,33,470,78,166,4,45,55,35,93,29,3,44,205,1995
Greg Grant,14,151,10,33,2,9,12,9,43,6,2,14,31,1995
Harvey Grant,75,1771,286,621,8,103,146,284,82,56,53,62,683,1995
Horace Grant,74,2693,401,707,0,146,211,715,173,76,88,85,948,1995
Jeff Grayer,47,1098,163,381,5,58,83,149,74,27,4,56,389,1995
A.C. Green,82,2687,311,617,43,251,343,669,127,55,31,114,916,1995
Tom Gugliotta,77,2568,371,837,60,174,252,572,279,132,62,189,976,1995
Andrés Guibert,17,167,16,47,0,13,19,45,10,8,1,12,45,1995
Jack Haley,31,117,26,61,0,21,32,27,2,3,5,13,73,1995
Geert Hammink,1,7,1,3,0,2,2,2,1,0,0,0,4,1995
Tom Hammonds,70,956,139,260,0,132,177,222,36,11,14,56,410,1995
Darrin Hancock,46,424,68,121,1,16,39,53,30,19,4,30,153,1995
Anfernee Hardaway,77,2901,585,1142,87,356,463,336,551,130,26,258,1613,1995
Tim Hardaway,62,2321,430,1007,168,219,288,190,578,88,12,214,1247,1995
Jerome Harmon,10,158,21,53,1,3,6,23,12,9,0,7,46,1995
Derek Harper,80,2716,337,756,106,139,192,194,458,79,10,151,919,1995
Ron Harper,77,1536,209,491,31,81,131,180,157,97,27,100,530,1995
Lucious Harris,79,1695,280,610,55,136,170,220,132,58,14,77,751,1995
Tony Harris,3,18,3,8,0,8,9,0,0,0,0,1,14,1995
Antonio Harvey,59,572,77,176,1,24,45,102,23,15,41,25,179,1995
Hersey Hawkins,82,2731,390,809,131,261,301,314,262,122,18,150,1172,1995
Steve Henson,37,380,37,86,23,22,25,26,85,9,0,30,119,1995
Carl Herrera,61,1331,171,327,0,73,117,278,44,40,38,71,415,1995
Rod Higgins,5,46,3,12,1,3,4,7,3,1,1,1,10,1995
Sean Higgins,57,735,105,273,23,35,40,77,29,10,9,35,268,1995
Grant Hill*,70,2678,508,1064,4,374,511,445,353,124,62,202,1394,1995
Tyrone Hill,70,2397,350,694,0,263,397,765,55,55,41,151,963,1995
Donald Hodge,54,633,83,204,4,39,51,122,41,10,14,39,209,1995
Jeff Hornacek,81,2696,482,937,89,284,322,210,347,129,17,145,1337,1995
Robert Horry,64,2074,240,537,86,86,113,324,216,94,76,122,652,1995
Allan Houston,76,1996,398,859,158,147,171,167,164,61,14,113,1101,1995
Byron Houston,39,258,49,107,6,28,38,55,6,13,5,20,132,1995
Tom Hovasse,2,4,0,1,0,0,0,0,0,1,0,0,0,1995
Juwan Howard,65,2348,455,931,0,194,292,545,165,52,15,166,1104,1995
Jay Humphries,18,201,8,34,2,2,4,13,19,9,0,17,20,1995
Lindsey Hunter,42,944,119,318,36,40,55,75,159,51,7,79,314,1995
Bobby Hurley,68,1105,103,284,21,58,76,70,226,29,0,110,285,1995
Jaren Jackson,21,257,25,68,4,16,24,42,19,9,5,17,70,1995
Jim Jackson,51,1982,484,1026,35,306,380,260,191,28,12,160,1309,1995
Mark Jackson,82,2402,239,566,27,119,153,306,616,105,16,210,624,1995
Keith Jennings,80,1722,190,425,75,134,153,148,373,95,2,120,589,1995
Avery Johnson,82,3011,448,863,3,202,295,208,670,114,13,207,1101,1995
Ervin Johnson,64,907,85,192,0,29,46,289,16,17,67,54,199,1995
Kevin Johnson,47,1352,246,523,4,234,289,115,360,47,18,105,730,1995
Larry Johnson,81,3234,585,1219,81,274,354,585,369,78,28,207,1525,1995
Askia Jones,11,139,15,44,2,13,16,11,16,6,0,9,45,1995
Charles Jones,3,36,1,3,0,1,2,7,0,0,1,0,3,1995
Eddie Jones,64,1981,342,744,91,122,169,249,128,131,41,75,897,1995
Popeye Jones,80,2385,372,839,1,80,124,844,163,35,27,124,825,1995
Michael Jordan*,17,668,166,404,16,109,136,117,90,30,13,35,457,1995
Adam Keefe,75,1270,172,298,0,117,173,327,30,36,25,62,461,1995
Shawn Kemp,82,2679,545,997,2,438,585,893,149,102,122,259,1530,1995
Steve Kerr,82,1839,261,495,89,63,81,119,151,44,3,48,674,1995
Jerome Kersey,63,1143,203,489,7,95,124,256,82,52,35,64,508,1995
Randolph Keys,6,83,9,26,0,2,2,17,2,1,2,2,20,1995
Jason Kidd*,79,2668,330,857,70,192,275,430,607,151,24,250,922,1995
Rich King,2,6,0,2,0,0,2,0,0,0,0,0,0,1995
Stacey King,50,792,99,212,0,68,102,165,26,24,20,64,266,1995
Greg Kite,11,77,3,17,0,2,10,22,1,0,0,6,8,1995
Joe Kleine,75,968,119,265,0,42,49,259,39,14,18,35,280,1995
Negele Knight,47,708,85,214,11,18,25,61,127,21,5,49,199,1995
Jon Koncak,62,943,77,187,12,13,24,184,52,36,46,20,179,1995
Larry Krystkowiak,19,287,28,72,0,27,30,59,26,9,2,25,83,1995
Toni Kukoč,81,2584,487,967,62,235,314,440,372,102,16,165,1271,1995
Christian Laettner,81,2770,450,920,13,409,500,613,234,101,87,225,1322,1995
Andrew Lang,82,2340,320,677,2,152,188,456,72,45,144,108,794,1995
Antonio Lang,12,53,4,10,0,3,4,4,1,0,2,5,11,1995
Eric Leckner,57,623,87,165,0,51,72,174,14,15,15,39,225,1995
Doug Lee,22,75,9,25,7,18,21,5,5,6,3,5,43,1995
Tim Legler,24,371,60,115,26,30,34,40,27,12,1,20,176,1995
Jim Les,24,188,11,38,5,23,27,26,44,4,0,21,50,1995
Cliff Levingston,57,469,55,130,0,19,45,124,27,13,20,21,129,1995
Alton Lister,60,776,66,134,0,35,70,236,12,16,57,38,167,1995
Brad Lohaus,61,730,97,231,63,10,15,102,43,20,25,29,267,1995
Grant Long,81,2641,342,716,11,244,325,606,131,109,34,155,939,1995
Luc Longley,55,1001,135,302,0,88,107,263,73,24,45,86,358,1995
Ryan Lorthridge,37,672,106,223,3,57,88,71,101,28,1,57,272,1995
George Lynch,56,953,138,295,3,62,86,184,62,51,10,73,341,1995
Don MacLean,39,1052,158,361,10,104,136,165,51,15,3,44,430,1995
Mark Macon,55,721,101,265,20,54,68,76,63,67,1,41,276,1995
Gerald Madkins,7,28,2,6,1,3,4,0,1,2,0,3,8,1995
Rick Mahorn,58,630,79,151,1,39,49,162,26,11,12,34,198,1995
Dan Majerle,82,3091,438,1031,199,206,282,375,340,96,38,105,1281,1995
Jeff Malone,19,660,144,284,11,51,59,55,29,15,0,29,350,1995
Karl Malone*,82,3126,830,1548,11,516,695,871,285,129,85,236,2187,1995
Moses Malone*,17,149,13,35,1,22,32,46,6,2,3,11,49,1995
Danny Manning,46,1510,340,622,6,136,202,276,154,41,57,121,822,1995
Šarūnas Marčiulionis*,66,1194,216,457,35,145,198,68,110,72,3,98,612,1995
Donyell Marshall,72,2086,345,876,69,147,222,405,105,45,88,115,906,1995
Bob Martin,1,14,1,5,0,0,0,2,1,0,1,0,2,1995
Darrick Martin,34,803,95,233,7,57,65,64,133,34,0,62,254,1995
Jamal Mashburn,80,2980,683,1566,113,447,605,331,298,82,8,235,1926,1995
Anthony Mason,77,2496,287,507,0,191,298,650,240,69,21,123,765,1995
Tony Massenburg,80,2127,282,601,0,177,235,455,67,48,58,118,741,1995
Vernon Maxwell,64,2038,306,777,143,99,144,164,274,75,13,137,854,1995
Lee Mayberry,82,1744,172,408,72,58,83,82,276,51,4,106,474,1995
George McCloud,42,802,144,328,34,80,96,147,53,23,9,40,402,1995
Xavier McDaniel,68,1430,246,546,6,89,125,300,108,30,20,89,587,1995
Jim McIlvaine,55,534,34,71,0,28,41,105,10,10,60,19,96,1995
Derrick McKey,81,2805,411,833,32,221,297,394,276,125,49,168,1075,1995
Aaron McKie,45,827,116,261,11,50,73,129,89,36,16,39,293,1995
Nate McMillan,80,2070,166,397,53,34,58,302,421,165,53,126,419,1995
Darnell Mee,2,8,1,5,1,0,0,1,2,1,0,0,3,1995
Anthony Miller,46,527,70,132,2,47,76,152,35,20,7,38,189,1995
Oliver Miller,64,1558,232,418,3,78,124,475,93,60,116,115,545,1995
Reggie Miller*,81,2665,505,1092,195,383,427,210,242,98,16,151,1588,1995
Chris Mills,80,2814,359,855,94,174,213,366,154,59,35,120,986,1995
Terry Mills,72,2514,417,933,109,175,219,558,160,68,33,144,1118,1995
Harold Miner,45,871,123,305,14,69,95,117,69,15,6,77,329,1995
Greg Minor,63,945,155,301,2,65,78,137,66,32,16,44,377,1995
Sam Mitchell,81,1377,201,413,1,126,174,243,61,43,20,54,529,1995
Eric Mobley,46,587,78,132,2,22,45,153,21,8,27,24,180,1995
Eric Montross,78,2315,307,575,0,167,263,566,36,29,61,112,781,1995
Chris Morris,71,2131,351,856,106,142,195,402,147,86,51,117,950,1995
Dwayne Morton,41,395,50,129,9,58,85,58,18,11,15,27,167,1995
Alonzo Mourning*,77,2941,571,1101,11,490,644,761,111,49,225,241,1643,1995
Chris Mullin*,25,890,170,348,42,94,107,115,125,38,19,93,476,1995
Eric Murdock,75,2158,338,814,90,211,267,214,482,113,12,194,977,1995
Gheorghe Mureșan,73,1720,303,541,0,124,175,488,38,48,127,115,730,1995
Lamond Murray,81,2556,439,1093,65,199,264,354,133,72,55,163,1142,1995
Tracy Murray,54,516,95,233,35,33,42,59,19,14,4,35,258,1995
Dikembe Mutombo*,82,3100,349,628,0,248,379,1029,113,40,321,192,946,1995
Pete Myers,71,1270,119,287,10,70,114,139,148,58,15,88,318,1995
Ivano Newbill,34,331,16,45,0,8,22,81,17,12,11,12,40,1995
Johnny Newman,82,1896,226,488,45,137,171,173,91,69,13,86,634,1995
Ken Norman,74,1879,388,856,98,64,140,362,94,34,20,96,938,1995
Julius Nwosu,23,84,9,28,0,13,17,24,3,0,3,9,31,1995
Shaquille O'Neal*,79,2923,930,1594,0,455,854,901,214,73,192,204,2315,1995
Charles Oakley,50,1567,192,393,3,119,150,445,126,60,7,103,506,1995
Hakeem Olajuwon*,72,2853,798,1545,3,406,537,775,255,133,242,237,2005,1995
Brian Oliver,6,42,4,9,0,6,8,4,4,0,0,3,14,1995
Bo Outlaw,81,1655,170,325,0,82,186,313,84,90,151,78,422,1995
Doug Overton,82,1704,207,498,53,109,125,143,246,53,2,104,576,1995
Billy Owens,70,2296,403,820,2,194,313,502,246,80,30,204,1002,1995
Robert Pack,42,1144,170,395,30,137,175,113,290,61,6,134,507,1995
Robert Parish*,81,1352,159,372,0,71,101,350,44,27,36,66,389,1995
Gary Payton*,82,3015,685,1345,70,249,348,281,583,204,13,201,1689,1995
Anthony Peeler,73,1559,285,659,84,102,128,168,122,52,13,82,756,1995
Mike Peplowski,6,21,5,5,0,1,2,3,1,1,0,2,11,1995
Will Perdue,78,1592,254,459,0,113,194,522,90,26,56,116,621,1995
Sam Perkins,82,2356,346,742,136,215,269,398,135,72,45,77,1043,1995
Elliot Perry,82,1977,306,588,25,158,195,151,394,156,4,163,795,1995
Tim Perry,42,446,27,78,0,22,40,89,12,10,15,21,76,1995
Chuck Person,81,2033,317,750,172,66,102,258,106,45,12,102,872,1995
Wesley Person,78,1800,309,638,116,80,101,201,105,48,24,79,814,1995
Derrick Phelps,3,5,0,1,0,0,2,0,1,0,0,0,0,1995
Bobby Phills,80,2500,338,816,19,183,235,265,180,115,25,113,878,1995
Eric Piatkowski,81,1208,201,456,74,90,115,133,77,37,15,63,566,1995
Ricky Pierce,27,673,111,254,23,93,106,64,40,22,2,24,338,1995
Ed Pinckney,62,835,48,97,0,44,62,211,21,34,17,26,140,1995
Scottie Pippen*,79,3014,634,1320,109,315,440,639,409,232,89,271,1692,1995
Olden Polynice,81,2534,376,691,1,124,194,725,62,48,52,113,877,1995
Terry Porter,35,770,105,267,44,58,82,81,133,30,2,58,312,1995
Mark Price,48,1375,253,612,103,148,162,112,335,35,4,142,757,1995
Kevin Pritchard,19,194,13,32,2,16,21,12,34,2,1,12,44,1995
Dino Radja*,66,2147,450,919,0,233,307,573,111,60,86,159,1133,1995
Kurt Rambis,26,195,18,35,0,8,12,34,16,3,9,8,44,1995
Mark Randall,8,39,3,10,0,0,0,12,1,0,0,1,6,1995
Eldridge Recasner,3,13,1,6,0,4,4,2,1,3,0,2,6,1995
Khalid Reeves,67,1462,206,465,67,140,196,186,288,77,10,132,619,1995
J.R. Reid,81,1566,201,396,1,160,233,393,55,60,32,113,563,1995
Glen Rice,82,3014,667,1403,185,312,365,378,192,112,14,153,1831,1995
Pooh Richardson,80,2864,353,897,87,81,125,261,632,129,12,171,874,1995
Mitch Richmond*,82,3172,668,1497,156,375,445,357,311,91,29,234,1867,1995
Isaiah Rider,75,2645,558,1249,139,277,339,249,245,69,23,232,1532,1995
Eric Riley,40,434,65,145,0,47,64,112,11,17,35,31,177,1995
Doc Rivers,63,989,108,302,45,60,82,109,162,65,21,60,321,1995
Fred Roberts,21,223,28,72,4,20,26,34,8,6,3,7,80,1995
Clifford Robinson,75,2725,597,1320,142,265,382,423,198,79,82,158,1601,1995
David Robinson*,81,3074,788,1487,6,656,847,877,236,134,262,233,2238,1995
Glenn Robinson,80,2958,636,1410,86,397,499,513,197,115,22,313,1755,1995
James Robinson,71,1539,255,624,76,65,110,132,180,48,13,127,651,1995
Dennis Rodman*,49,1568,137,240,0,75,111,823,97,31,23,98,349,1995
Carlos Rogers,49,1017,180,340,2,76,146,278,37,22,52,84,438,1995
Rodney Rogers,80,2142,375,769,50,179,275,385,161,95,46,173,979,1995
Tree Rollins,51,478,20,42,0,21,31,95,9,7,36,23,61,1995
Sean Rooks,80,2405,289,615,0,290,381,486,97,29,71,142,868,1995
Jalen Rose,81,1798,227,500,36,173,234,217,389,65,22,160,663,1995
Donald Royal,70,1841,206,434,0,223,299,279,198,45,16,125,635,1995
Clifford Rozier,66,1494,189,390,2,68,152,486,45,35,39,89,448,1995
Trevor Ruffin,49,319,84,197,38,27,38,23,48,14,2,47,233,1995
Bryon Russell,63,860,104,238,13,62,93,141,34,48,11,42,283,1995
John Salley,75,1955,197,395,0,153,207,336,123,47,85,97,547,1995
Danny Schayes,69,823,126,248,1,50,69,208,89,20,37,64,303,1995
Steve Scheffler,18,102,12,23,0,15,18,23,4,2,2,3,39,1995
Dwayne Schintzius,43,318,41,108,0,6,11,81,15,3,17,17,88,1995
Detlef Schrempf,82,2886,521,997,93,437,521,508,310,93,35,176,1572,1995
Byron Scott,80,1528,265,583,79,193,227,151,108,61,13,119,802,1995
Dennis Scott,62,1499,283,645,150,86,114,146,131,45,14,57,802,1995
Malik Sealy,60,1604,291,669,22,174,223,214,107,72,25,83,778,1995
Rony Seikaly,36,1035,162,314,0,111,160,266,45,20,37,104,435,1995
Charles Shackleford,21,239,39,65,0,16,20,67,8,8,6,8,94,1995
Brian Shaw,78,1836,192,494,48,70,95,241,406,73,18,184,502,1995
Lionel Simmons,58,1064,131,312,6,59,84,196,89,28,23,70,327,1995
Dickey Simpkins,59,586,78,184,0,50,72,151,37,10,7,45,206,1995
Scott Skiles,62,2077,265,583,96,179,202,159,452,70,6,172,805,1995
Reggie Slater,25,236,40,81,0,40,55,57,12,7,3,26,120,1995
Charles Smith,76,2150,352,747,7,255,322,324,120,49,95,147,966,1995
Chris Smith,64,1073,116,264,47,41,63,73,146,32,22,50,320,1995
Doug Smith,63,826,131,314,1,57,75,144,44,29,26,37,320,1995
Kenny Smith,81,2030,287,593,142,126,148,155,323,71,10,123,842,1995
Michael Smith,29,319,63,134,1,26,30,56,20,6,2,18,153,1995
Michael Smith,82,1736,220,406,0,127,262,486,67,61,49,106,567,1995
Steve Smith,80,2665,428,1005,137,312,371,276,274,62,33,155,1305,1995
Tony Smith,61,1024,132,309,32,44,63,107,102,46,7,50,340,1995
Rik Smits,78,2381,558,1060,0,284,377,601,111,40,79,189,1400,1995
Elmore Spencer,19,368,52,118,0,28,50,65,25,14,23,48,132,1995
Felton Spencer,34,905,105,215,0,107,135,260,17,12,32,68,317,1995
Latrell Sprewell,69,2771,490,1171,90,350,448,256,279,112,46,230,1420,1995
John Starks,80,2725,419,1062,217,168,228,219,411,92,4,160,1223,1995
Larry Stewart,40,346,41,89,0,20,30,67,18,16,9,16,102,1995
Bryant Stith,81,2329,312,661,20,267,324,268,153,91,18,110,911,1995
John Stockton*,82,2867,429,791,102,246,306,251,1011,194,22,267,1206,1995
Mark Strickland,4,9,1,3,0,1,2,4,0,0,1,1,3,1995
Rod Strickland,64,2267,441,946,46,283,380,317,562,123,9,209,1211,1995
Derek Strong,70,1344,149,329,2,141,172,375,44,24,13,79,441,1995
Greg Sutton,53,690,94,230,43,32,45,56,91,33,2,51,263,1995
Aaron Swinson,9,51,10,18,0,4,5,8,3,1,0,5,24,1995
Žan Tabak,37,182,24,53,0,27,44,57,4,2,7,18,75,1995
Roy Tarpley,55,1354,292,610,5,102,122,449,58,45,55,109,691,1995
Brooks Thompson,38,246,45,114,18,8,12,23,43,10,2,27,116,1995
LaSalle Thompson,38,453,49,118,0,14,16,89,18,18,10,33,112,1995
Otis Thorpe,70,2096,385,681,0,167,281,558,112,41,28,132,937,1995
Sedale Threatt,59,1384,217,437,36,88,111,124,248,54,12,70,558,1995
Wayman Tisdale,65,1276,278,574,0,94,122,247,45,29,27,64,650,1995
Tom Tolbert,10,57,6,18,0,2,2,17,2,0,0,3,14,1995
Keith Tower,3,7,0,2,0,1,2,3,0,0,0,1,1,1995
Anthony Tucker,62,982,96,210,0,51,83,170,68,46,11,56,243,1995
Henry Turner,30,149,23,57,2,20,35,28,7,8,1,12,68,1995
Jeff Turner,49,576,73,178,27,26,29,97,38,12,3,22,199,1995
