name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Earl Barron,28,203,24,83,0,17,18,41,5,6,4,11,65,2007
Brent Barry,75,1631,202,425,128,103,117,160,138,56,12,61,635,2007
Brandon Bass,21,162,15,44,0,12,16,43,3,2,3,10,42,2007
Maceo Baston,47,405,49,76,3,37,47,74,16,12,18,32,138,2007
Esteban Batista,13,81,8,16,0,4,7,30,4,3,0,4,20,2007
Tony Battie,66,1575,176,360,0,52,77,344,35,29,30,61,404,2007
Shane Battier,82,2988,292,654,157,88,113,338,175,79,60,72,829,2007
Charlie Bell,82,2848,426,974,127,131,168,238,247,97,4,104,1110,2007
Raja Bell,78,2917,410,950,205,118,152,251,196,50,22,83,1143,2007
Mike Bibby,82,2784,471,1166,173,288,347,263,388,88,6,197,1403,2007
Andris Biedriņš,82,2382,348,581,0,87,167,762,88,67,136,119,783,2007
Chauncey Billups,70,2533,348,815,109,386,437,237,502,84,17,140,1191,2007
Steve Blake,82,2225,209,509,67,43,64,169,408,61,8,129,528,2007
Will Blalock,14,166,9,30,1,6,6,15,17,5,0,12,25,2007
Andray Blatche,56,682,86,197,4,30,49,191,39,17,32,49,206,2007
Mark Blount,82,2544,427,839,9,147,195,505,67,43,58,159,1010,2007
Keith Bogans,59,990,99,245,53,47,63,93,59,28,2,46,298,2007
Andrew Bogut,66,2258,348,629,1,112,194,584,198,49,35,150,809,2007
Matt Bonner,56,653,106,237,36,27,38,156,22,17,11,25,275,2007
Josh Boone,61,669,99,171,0,56,103,176,10,11,21,33,254,2007
Calvin Booth,44,380,31,66,1,6,10,81,18,4,29,9,69,2007
Carlos Boozer,74,2557,647,1154,0,255,372,867,221,70,21,194,1549,2007
Chris Bosh,69,2658,543,1094,12,463,590,741,175,39,90,179,1561,2007
Bruce Bowen,82,2464,189,467,89,43,73,223,117,62,25,65,510,2007
Earl Boykins,66,2031,323,769,95,220,245,139,291,56,2,120,961,2007
Cedric Bozeman,23,199,11,39,2,2,6,23,9,5,2,9,26,2007
Elton Brand,80,3077,645,1211,1,351,461,744,235,77,179,202,1642,2007
Ronnie Brewer,56,675,102,193,0,56,83,75,24,37,6,24,260,2007
Primož Brezec,58,838,122,274,1,43,68,184,23,11,23,38,288,2007
Andre Brown,38,271,42,74,0,9,15,74,2,6,4,29,93,2007
Dee Brown,49,450,32,98,6,24,37,40,83,22,7,31,94,2007
Devin Brown,58,1662,233,555,81,123,155,251,149,44,9,91,670,2007
Kwame Brown,41,1132,143,242,0,59,134,244,75,39,49,76,345,2007
P.J. Brown,72,1456,170,418,0,96,122,347,48,24,52,85,436,2007
Shannon Brown,23,202,28,74,7,10,14,21,10,7,3,14,73,2007
Kobe Bryant*,77,3140,813,1757,137,667,768,439,413,111,36,255,2430,2007
Greg Buckner,76,1372,123,299,32,27,34,158,70,47,7,40,305,2007
Pat Burke,23,164,23,65,6,8,13,47,5,3,2,7,60,2007
Caron Butler,63,2474,451,975,18,283,328,467,233,134,17,181,1203,2007
Jackie Butler,11,103,16,35,0,9,10,22,5,2,0,10,41,2007
Rasual Butler,81,2223,314,788,134,56,87,256,63,40,54,67,818,2007
Andrew Bynum,82,1793,247,443,0,143,214,484,94,12,128,115,637,2007
José Calderón,77,1614,263,505,25,117,143,134,387,63,5,110,668,2007
Marcus Camby,70,2369,312,659,0,161,221,816,223,87,231,122,785,2007
Brian Cardinal,28,313,42,85,18,25,27,59,31,22,1,23,127,2007
Rodney Carney,67,1169,182,392,25,53,87,128,26,38,23,43,442,2007
Matt Carroll,72,1878,285,658,111,188,208,207,91,53,9,73,869,2007
Anthony Carter,2,37,3,8,0,0,0,3,11,0,1,6,6,2007
Vince Carter,82,3126,726,1598,156,462,576,492,393,82,30,217,2070,2007
Sam Cassell,58,1407,261,625,32,160,182,167,270,28,8,101,714,2007
Kelvin Cato,18,95,7,22,0,8,12,31,0,3,10,6,22,2007
Tyson Chandler,73,2525,292,468,0,106,201,904,66,37,129,126,690,2007
Josh Childress,55,2024,261,518,26,167,210,340,127,58,36,80,715,2007
Doug Christie,7,82,5,17,1,2,3,11,8,3,1,5,13,2007
Speedy Claxton,42,1054,91,278,6,33,60,81,185,72,4,75,221,2007
Jarron Collins,82,913,75,170,0,54,83,171,60,13,8,37,204,2007
Jason Collins,80,1844,55,151,0,59,127,316,46,40,38,73,169,2007
Mardy Collins,52,777,87,228,13,48,82,104,83,32,3,57,235,2007
Nick Collison,82,2378,318,636,0,154,199,666,82,48,66,123,790,2007
Will Conroy,7,52,0,3,0,0,4,7,9,0,0,2,0,2007
Brian Cook,65,1018,185,408,46,34,47,215,65,25,27,51,450,2007
Jamal Crawford,59,2198,354,886,103,228,272,189,259,57,8,162,1039,2007
Austin Croshere,61,727,78,222,26,45,52,186,44,14,6,33,227,2007
Eddy Curry,81,2849,585,1016,1,405,659,571,68,34,40,295,1576,2007
Samuel Dalembert,82,2535,356,658,0,167,224,733,64,47,159,161,879,2007
Erick Dampier,76,1915,209,334,0,119,191,566,44,24,82,107,537,2007
Antonio Daniels,80,1761,172,389,19,208,250,151,290,39,9,69,571,2007
Marquis Daniels,45,800,129,281,6,56,80,82,57,27,7,55,320,2007
Baron Davis,63,2221,452,1030,85,275,369,276,509,135,29,193,1264,2007
Dale Davis,46,464,33,74,0,17,26,137,12,10,34,15,83,2007
Paul Davis,31,180,22,52,0,7,10,44,7,6,5,8,51,2007
Ricky Davis,81,3021,506,1089,123,239,285,315,385,80,23,210,1374,2007
Carlos Delfino,82,1372,156,376,46,70,89,266,88,46,8,61,428,2007
Luol Deng,82,3071,630,1218,1,279,359,579,204,97,48,153,1540,2007
Boris Diaw,73,2268,306,569,15,82,120,317,352,28,38,154,709,2007
Yakhouba Diawara,64,1177,100,292,49,35,53,110,55,30,7,37,284,2007
Dan Dickau,50,444,54,151,16,42,53,43,70,14,1,27,166,2007
Travis Diener,26,288,34,80,18,12,15,18,35,4,0,13,98,2007
Ike Diogu,59,760,127,266,0,112,140,203,25,8,26,67,366,2007
DeSagana Diop,81,1480,71,151,0,48,86,438,30,40,113,63,190,2007
Juan Dixon,81,1926,299,703,79,101,116,158,123,76,9,101,778,2007
Michael Doleac,56,698,82,175,0,36,41,155,22,18,15,30,200,2007
Keyon Dooling,66,1435,188,458,31,114,141,86,112,52,15,72,521,2007
Quincy Douby,42,359,48,126,12,11,15,37,15,15,4,15,119,2007
Chris Duhon,78,1906,197,483,88,76,101,169,310,69,6,105,558,2007
Tim Duncan*,80,2726,618,1131,1,362,568,846,273,66,190,224,1599,2007
Mike Dunleavy,82,2580,384,850,70,211,269,431,228,84,22,149,1049,2007
Ronald Dupree,19,94,11,31,0,3,9,17,5,5,1,3,25,2007
Monta Ellis,77,2638,480,1010,39,273,358,243,319,132,21,221,1272,2007
Francisco Elson,70,1332,144,282,0,62,80,336,55,31,59,86,350,2007
Melvin Ely,30,309,29,80,0,31,47,53,18,6,8,28,89,2007
Maurice Evans,76,1732,234,542,48,122,155,221,74,38,14,57,638,2007
Reggie Evans,66,1127,117,215,0,91,183,460,45,42,16,95,325,2007
Daniel Ewing,61,712,65,161,14,35,45,73,90,32,4,50,179,2007
Jordan Farmar,72,1090,124,294,45,27,38,119,137,44,7,73,320,2007
Desmon Farmer,8,32,5,15,2,1,1,1,9,1,0,1,13,2007
Raymond Felton,78,2832,393,1024,103,204,256,267,545,118,10,230,1093,2007
Michael Finley,82,1823,273,663,104,90,98,223,108,32,16,46,740,2007
Derek Fisher,82,2287,258,675,48,262,307,149,274,83,6,120,826,2007
T.J. Ford,75,2243,393,902,21,240,293,236,595,101,8,231,1047,2007
Danny Fortson,14,158,15,30,0,10,13,43,1,1,0,15,40,2007
Jeff Foster,75,1740,122,260,0,78,122,609,57,62,37,70,322,2007
Randy Foye,82,1879,300,691,68,164,192,218,232,53,21,152,832,2007
Adonal Foyle,48,475,48,85,0,11,25,126,19,11,50,23,107,2007
Steve Francis,44,1237,140,343,42,175,211,157,170,41,12,100,497,2007
Matt Freije,19,147,16,54,3,5,6,24,7,3,1,3,40,2007
Channing Frye,72,1896,298,689,3,85,108,395,67,36,42,100,684,2007
Dan Gadzuric,54,840,108,228,0,42,90,246,29,22,32,49,258,2007
Jorge Garbajosa,67,1909,222,529,66,57,78,330,125,78,15,64,567,2007
Francisco García,79,1410,163,380,53,95,114,205,87,45,43,70,474,2007
Kevin Garnett*,76,2995,638,1341,12,416,498,975,313,89,126,205,1704,2007
Pat Garrity,33,277,22,70,11,16,18,42,14,7,0,14,71,2007
Pau Gasol,59,2133,462,858,3,299,400,581,201,29,126,162,1226,2007
Rudy Gay,78,2103,321,760,52,152,209,348,100,71,74,140,846,2007
Mickaël Gelabale,70,1239,122,264,11,66,82,173,56,24,22,49,321,2007
Devean George,60,1283,146,370,53,36,48,213,33,46,23,51,381,2007
Daniel Gibson,60,988,98,231,52,28,39,92,69,23,8,44,276,2007
Manu Ginóbili,75,2060,396,854,128,320,372,327,263,109,27,157,1240,2007
Gordan Giriček,61,1188,176,381,52,71,87,129,63,28,5,64,475,2007
Andreas Glyniadakis,13,81,8,17,0,1,2,8,1,0,0,9,17,2007
Ryan Gomes,73,2275,338,723,16,189,233,407,119,48,13,105,881,2007
Drew Gooden,80,2238,371,784,1,142,199,681,88,70,28,115,885,2007
Ben Gordon,82,2704,609,1338,155,380,440,258,296,64,17,249,1753,2007
Joey Graham,79,1319,192,388,9,110,131,248,44,30,4,49,503,2007
Stephen Graham,14,165,17,40,3,8,9,21,5,4,1,13,45,2007
Danny Granger,82,2785,398,868,110,236,294,381,114,67,61,135,1142,2007
Gerald Green,81,1780,310,739,95,128,159,208,83,41,24,120,843,2007
Willie Green,74,1842,357,868,51,74,111,158,112,56,4,106,839,2007
Orien Greene,41,254,23,62,2,15,25,44,22,17,4,28,63,2007
Lynn Greer,41,432,61,141,18,27,32,27,53,17,1,18,167,2007
Adrian Griffin,54,585,61,129,0,15,19,109,59,32,4,38,137,2007
Eddie Griffin,13,92,7,27,0,4,5,25,4,0,7,6,18,2007
Mike Hall,2,13,1,4,0,0,0,2,1,0,0,0,2,2007
Richard Hamilton,75,2763,547,1170,44,347,403,282,285,59,15,159,1485,2007
Matt Harpring,77,1965,322,656,13,237,309,353,99,52,11,118,894,2007
Al Harrington,78,2563,495,1083,127,168,242,496,149,65,24,169,1285,2007
Junior Harrington,29,543,57,137,7,31,46,68,89,21,5,52,152,2007
Othella Harrington,26,220,25,56,0,17,22,38,6,1,1,15,67,2007
Devin Harris,80,2081,292,593,14,215,261,196,296,96,21,146,813,2007
David Harrison,24,190,30,58,0,11,22,42,6,5,12,26,71,2007
Jason Hart,36,846,100,224,7,42,47,98,103,44,1,38,249,2007
Udonis Haslem,79,2483,353,717,0,138,203,654,97,49,26,110,844,2007
Trenton Hassell,76,2223,217,443,6,72,92,243,203,22,26,80,512,2007
Chuck Hayes,78,1714,192,335,0,55,89,521,47,70,18,64,439,2007
Jarvis Hayes,81,1626,224,546,66,71,84,210,80,48,13,56,585,2007
Brendan Haywood,77,1740,198,355,0,115,210,477,47,34,88,90,511,2007
Luther Head,80,2211,306,700,177,83,105,252,194,76,5,137,872,2007
Alan Henderson,38,418,43,67,0,33,47,107,10,9,12,12,119,2007
Walter Herrmann,48,936,174,330,53,41,53,139,26,17,7,32,442,2007
Nenê,64,1715,294,516,0,195,283,449,77,62,59,127,783,2007
Grant Hill*,65,2009,342,660,2,248,324,237,138,61,25,144,934,2007
Kirk Hinrich,80,2839,475,1061,140,237,284,274,500,100,23,191,1327,2007
Robert Hite,12,136,19,60,5,8,12,16,8,3,2,6,51,2007
Julius Hodge,9,65,6,12,0,3,4,8,12,4,0,3,15,2007
Ryan Hollins,27,185,20,36,0,24,40,31,1,4,7,16,64,2007
Robert Horry,68,1124,90,251,50,38,64,229,77,45,41,44,268,2007
Eddie House,56,946,180,421,75,33,36,92,67,27,3,27,468,2007
Dwight Howard,82,3023,526,873,1,390,666,1008,158,70,156,317,1443,2007
Josh Howard,70,2455,493,1075,92,243,294,475,127,82,56,123,1321,2007
Juwan Howard,80,2123,309,665,0,155,188,470,131,29,8,112,773,2007
Troy Hudson,34,554,74,195,28,26,32,48,73,14,2,40,202,2007
Larry Hughes,70,2596,381,953,74,209,309,267,256,89,26,154,1045,2007
Kris Humphries,60,670,87,185,0,53,79,187,18,14,21,32,227,2007
Lindsey Hunter,52,745,94,244,38,30,33,47,93,34,7,35,256,2007
Steven Hunter,70,1605,188,326,0,74,151,335,26,13,76,65,450,2007
Andre Iguodala,76,3062,443,991,48,452,551,434,432,152,33,261,1386,2007
Zydrunas Ilgauskas,78,2130,385,793,0,155,192,599,123,48,98,141,925,2007
Mile Ilić,5,6,0,3,0,0,0,1,0,0,0,3,0,2007
D.J. Mbenga,21,79,5,16,0,7,8,11,6,3,5,5,17,2007
Ersan İlyasova,66,973,139,363,54,70,89,189,49,27,17,51,402,2007
Allen Iverson*,65,2761,581,1313,62,485,610,193,468,123,13,268,1709,2007
Royal Ivey,53,539,64,143,5,24,35,51,45,24,4,31,157,2007
Jarrett Jack,79,2651,320,705,63,243,279,208,417,86,9,187,946,2007
Bobby Jackson,56,1330,204,518,54,130,168,178,141,50,6,78,592,2007
Luke Jackson,13,138,19,43,5,5,9,10,13,5,1,7,48,2007
Marc Jackson,56,1025,159,388,0,90,103,192,58,21,7,65,408,2007
Stephen Jackson,75,2479,409,944,100,243,299,222,287,84,34,183,1161,2007
Jerome James,41,273,33,79,0,10,18,66,3,6,15,23,76,2007
LeBron James,78,3190,772,1621,99,489,701,526,470,125,55,250,2132,2007
Mike James,82,2069,297,703,80,154,184,163,297,55,7,129,828,2007
Antawn Jamison,70,2662,512,1139,138,226,307,562,136,80,36,104,1388,2007
Marko Jarić,70,1555,136,325,32,67,88,184,145,75,16,88,371,2007
Šarūnas Jasikevičius,63,973,128,322,44,86,95,69,172,26,1,90,386,2007
Al Jefferson,69,2319,453,882,0,201,295,756,88,48,106,136,1107,2007
Richard Jefferson,55,1956,303,665,52,239,326,240,148,34,8,120,897,2007
Jared Jeffries,55,1307,95,206,2,31,68,238,67,44,30,61,223,2007
Alexander Johnson,59,753,91,169,0,78,118,181,17,25,35,47,260,2007
Amir Johnson,8,124,18,33,0,11,14,37,3,5,13,9,47,2007
Anthony Johnson,67,1301,142,343,25,46,61,101,201,33,3,76,355,2007
DerMarr Johnson,39,419,50,154,19,16,21,57,17,16,12,27,135,2007
Joe Johnson,57,2359,536,1139,119,235,314,239,249,60,11,176,1426,2007
Linton Johnson,54,720,93,190,10,30,37,163,18,33,18,27,226,2007
Bobby Jones,44,336,43,93,1,23,41,57,16,11,1,18,110,2007
Dahntay Jones,78,1671,220,461,5,138,174,153,68,39,22,92,583,2007
Damon Jones,60,1173,137,355,89,30,44,66,94,16,2,36,393,2007
Dwayne Jones,4,18,0,1,0,3,6,6,0,0,0,2,3,2007
Eddie Jones,64,1594,178,422,78,59,75,190,109,68,10,47,493,2007
Fred Jones,63,1319,139,361,39,95,114,115,108,48,16,67,412,2007
James Jones,76,1376,162,440,90,71,81,176,45,28,42,28,485,2007
Jumaine Jones,18,138,14,51,10,2,2,23,1,5,1,7,40,2007
Solomon Jones,58,666,65,128,0,59,75,136,11,11,42,25,189,2007
Chris Kaman,75,2176,294,652,0,166,224,588,79,41,116,147,754,2007
Jason Kapono,67,1767,278,563,108,66,74,180,81,38,2,70,730,2007
Viktor Khryapa,33,231,27,70,0,19,26,57,21,10,1,16,73,2007
Jason Kidd*,80,2933,369,908,124,179,230,655,736,127,23,213,1041,2007
Tarence Kinsey,48,967,139,304,13,78,98,97,41,53,1,46,369,2007
Andrei Kirilenko,70,2049,197,418,16,174,239,329,202,74,144,135,584,2007
Linas Kleiza,79,1488,200,474,83,115,135,266,45,28,14,79,598,2007
Brevin Knight,45,1273,152,363,1,103,128,115,296,67,3,95,408,2007
Yaroslav Korolev,10,41,4,16,1,3,6,3,4,3,0,1,12,2007
Kyle Korver,74,2288,372,845,132,191,209,259,105,57,20,117,1067,2007
Nenad Krstić,26,848,170,323,0,86,121,176,46,10,24,52,426,2007
Raef LaFrentz,27,352,39,102,2,20,26,70,8,7,11,13,100,2007
James Lang,11,55,4,9,0,3,5,11,2,0,3,2,11,2007
David Lee,58,1731,240,400,0,141,173,602,104,48,23,92,621,2007
Rashard Lewis,60,2348,463,1005,151,265,315,396,145,68,39,118,1342,2007
Randy Livingston,4,26,0,3,0,0,0,1,4,0,0,1,0,2007
Shaun Livingston,54,1611,208,449,5,82,116,184,274,59,29,108,503,2007
Kyle Lowry,10,175,14,38,3,25,28,31,32,14,1,12,56,2007
John Lucas III,47,383,62,156,15,15,19,36,33,17,0,15,154,2007
Tyronn Lue,56,1488,218,524,56,144,163,104,201,24,0,85,636,2007
Mark Madsen,56,473,23,43,0,15,29,87,10,10,10,21,61,2007
Corey Maggette,75,2291,367,808,13,519,633,442,208,65,14,201,1266,2007
Jamaal Magloire,81,1703,199,395,0,131,242,492,30,21,66,129,529,2007
Renaldo Major,1,27,2,10,0,1,2,2,0,2,0,1,5,2007
Stephon Marbury,74,2748,395,952,123,297,386,213,403,71,10,179,1210,2007
Shawn Marion,80,3010,561,1071,80,201,248,785,134,156,122,114,1403,2007
Damir Markota,30,170,19,52,6,7,11,31,6,3,1,15,51,2007
Sean Marks,3,17,2,6,0,2,2,3,0,0,1,0,6,2007
Donyell Marshall,81,1360,209,493,95,53,80,323,46,39,43,67,566,2007
Rawle Marshall,40,361,32,89,4,31,45,29,13,12,5,19,99,2007
Darrick Martin,31,220,33,94,13,15,21,12,43,3,0,12,94,2007
Kenyon Martin,2,63,8,16,0,3,12,20,1,0,0,5,19,2007
Kevin Martin,80,2818,505,1067,127,481,570,342,173,98,11,135,1618,2007
Desmond Mason,75,2575,407,900,0,214,323,345,115,52,22,192,1028,2007
Roger Mason,62,492,59,179,33,14,16,45,35,13,6,19,165,2007
Jason Maxiell,67,943,131,262,0,72,137,186,14,30,60,53,334,2007
Sean May,35,838,164,328,2,86,112,233,66,19,24,56,416,2007
Rashad McCants,37,554,62,177,20,40,58,47,38,26,7,40,184,2007
Chris McCray,5,12,0,3,0,0,0,0,0,0,0,2,0,2007
Antonio McDyess,82,1729,284,540,0,96,139,496,72,61,65,75,664,2007
Ivan McFarlin,11,41,5,13,0,5,7,11,1,0,0,1,15,2007
Tracy McGrady*,71,2539,638,1480,126,345,488,378,458,92,36,213,1747,2007
Jeff McInnis,38,702,71,181,1,22,32,62,124,14,0,42,165,2007
Aaron McKie,10,131,11,17,0,0,0,18,13,4,0,8,22,2007
Keith McLeod,48,718,73,188,16,69,78,43,90,24,5,46,231,2007
Stanislav Medvedenko,14,81,12,29,1,17,20,14,2,0,2,5,42,2007
Pops Mensah-Bonsu,12,71,11,17,0,7,18,21,0,1,0,9,29,2007
C.J. Miles,37,373,40,116,7,14,23,35,25,11,4,28,101,2007
Darko Miličić,80,1913,249,548,0,141,230,437,90,44,140,124,639,2007
Andre Miller,80,2966,424,909,5,222,283,352,625,110,10,222,1075,2007
Brad Miller,63,1783,224,494,5,115,149,401,224,38,39,108,568,2007
Mike Miller,70,2740,465,1010,202,161,203,378,298,54,18,179,1293,2007
Paul Millsap,82,1472,209,398,1,140,208,423,62,67,74,94,559,2007
Yao Ming*,48,1624,423,819,0,356,413,452,94,17,94,167,1202,2007
Cuttino Mobley,78,2841,388,882,101,200,239,267,198,92,24,145,1077,2007
Nazr Mohammed,51,773,118,222,0,50,82,229,9,27,40,43,286,2007
Mikki Moore,79,2082,308,506,0,160,235,403,74,46,60,113,776,2007
Randolph Morris,5,44,1,6,0,2,6,9,1,2,1,2,4,2007
Adam Morrison,78,2326,355,944,87,120,169,230,163,28,6,130,917,2007
Alonzo Mourning*,77,1572,238,425,0,185,308,350,18,13,178,129,661,2007
Troy Murphy,68,1852,266,581,58,108,145,414,126,46,42,78,698,2007
Ronald Murray,69,1477,177,438,24,87,120,113,187,49,13,90,465,2007
Dikembe Mutombo*,75,1289,85,153,0,60,87,488,13,22,76,38,230,2007
Boštjan Nachbar,76,1532,226,495,112,132,164,253,61,30,26,69,696,2007
Eduardo Nájera,75,1658,204,354,1,88,123,310,64,73,26,56,497,2007
Steve Nash*,76,2682,517,971,156,222,247,269,884,57,6,287,1412,2007
Jameer Nelson,77,2331,376,875,65,183,221,236,330,73,5,184,1000,2007
Rasho Nesterović,80,1676,230,421,0,34,50,360,74,37,84,56,494,2007
Ira Newble,15,129,16,37,8,6,10,30,2,6,0,3,46,2007
Andrés Nocioni,53,1406,273,584,80,123,145,301,57,27,24,104,749,2007
David Noel,68,792,65,177,17,37,43,123,65,25,9,40,184,2007
Steve Novak,35,191,18,50,13,2,2,26,6,5,0,4,51,2007
Dirk Nowitzki,78,2820,673,1341,72,498,551,693,263,52,62,167,1916,2007
Patrick O'Bryant,16,119,10,32,0,11,17,21,9,6,8,8,31,2007
Jermaine O'Neal,69,2459,498,1141,0,343,447,661,167,50,182,203,1339,2007
Shaquille O'Neal*,40,1135,283,479,0,124,294,297,79,8,55,95,690,2007
Fabricio Oberto,79,1365,158,281,0,33,51,368,68,25,24,69,349,2007
Lamar Odom,56,2202,319,681,54,198,283,547,270,53,32,163,890,2007
Emeka Okafor,67,2329,394,740,0,175,295,757,80,57,172,111,963,2007
Mehmet Okur,80,2664,490,1061,129,296,387,579,156,36,38,125,1405,2007
Kevin Ollie,53,919,81,187,0,37,45,74,130,21,1,47,199,2007
Michael Olowokandi,24,234,19,46,0,2,3,48,5,8,13,17,40,2007
Bo Outlaw,41,460,34,51,0,13,22,106,16,17,6,21,81,2007
Travis Outlaw,67,1532,246,567,10,143,181,217,52,61,74,66,645,2007
Zaza Pachulia,72,2026,291,614,0,293,373,500,106,77,36,162,875,2007
Scott Padgett,31,231,16,56,8,6,13,54,8,5,3,9,46,2007
Jannero Pargo,82,1710,283,692,81,104,122,180,203,53,4,122,751,2007
Anthony Parker,73,2437,328,687,115,132,158,283,153,73,11,71,903,2007
Smush Parker,82,2457,342,785,110,113,175,206,228,119,10,153,907,2007
Tony Parker,77,2499,570,1096,15,274,350,250,420,82,6,191,1429,2007
Ruben Patterson,81,2508,475,867,3,241,376,440,232,110,25,199,1194,2007
Chris Paul,64,2353,381,871,50,292,357,280,569,118,3,161,1104,2007
Sasha Pavlović,67,1534,222,490,60,100,126,158,105,55,17,102,604,2007
Gary Payton*,68,1503,144,366,32,38,57,132,201,43,3,66,358,2007
Kendrick Perkins,72,1576,132,269,0,60,100,372,94,23,96,113,324,2007
Morris Peterson,71,1515,222,517,106,84,123,237,47,45,12,53,634,2007
Johan Petro,81,1510,226,438,0,50,77,335,45,39,47,82,502,2007
Eric Piatkowski,11,73,9,25,7,2,2,9,4,0,1,5,27,2007
Paul Pierce,47,1740,373,850,107,320,402,277,194,48,13,152,1173,2007
Mickaël Piétrus,72,1937,286,586,93,136,210,327,62,48,55,105,801,2007
Kevinn Pinkney,6,100,12,27,1,6,9,15,5,3,3,4,31,2007
Scot Pollard,24,109,11,26,0,2,4,31,3,4,1,4,24,2007
James Posey,71,1919,186,432,97,81,98,357,94,71,23,55,550,2007
Vitaly Potapenko,3,13,0,4,0,0,0,2,0,0,0,2,0,2007
Leon Powe,63,720,79,177,0,106,144,215,10,14,22,47,264,2007
Josh Powell,37,353,43,93,0,30,42,88,21,5,12,29,116,2007
Roger Powell,3,13,0,3,0,2,2,3,0,0,0,3,2,2007
Ronnie Price,58,563,67,172,21,37,55,71,48,28,4,33,192,2007
Tayshaun Prince,82,3001,459,997,81,172,224,429,227,51,55,98,1171,2007
Joel Przybilla,43,701,37,78,0,10,27,168,12,10,67,40,84,2007
Chris Quinn,42,408,48,131,20,25,37,30,65,15,0,21,141,2007
Vladimir Radmanović,55,986,134,316,40,53,73,180,66,25,18,69,361,2007
Shavlik Randolph,13,179,23,48,0,12,22,54,4,7,10,9,58,2007
Zach Randolph,68,2425,600,1286,14,394,481,688,147,53,15,215,1608,2007
Theo Ratliff,2,44,1,3,0,3,4,7,0,1,3,1,5,2007
Allan Ray,47,710,100,259,48,42,55,69,43,20,3,42,290,2007
Michael Redd,53,2036,477,1025,117,345,416,196,124,63,9,122,1416,2007
J.J. Redick,42,622,80,195,38,54,60,52,36,12,0,21,252,2007
Justin Reed,41,318,40,107,0,26,30,46,17,5,3,22,106,2007
Jared Reiner,27,244,15,43,0,3,10,71,13,5,6,14,33,2007
Jason Richardson,51,1675,306,734,110,92,140,259,172,54,32,82,814,2007
Jeremy Richardson,6,20,3,6,2,0,0,2,0,1,0,1,8,2007
Quentin Richardson,49,1621,228,545,97,83,120,352,108,36,7,70,636,2007
Luke Ridnour,71,2091,301,695,49,128,159,164,368,83,19,156,779,2007
Anthony Roberson,20,227,44,104,21,2,3,21,10,12,0,13,111,2007
Lawrence Roberts,54,969,94,208,0,95,131,261,30,36,13,36,283,2007
Bernard Robinson,31,278,19,62,0,23,27,48,19,17,2,16,61,2007
Clifford Robinson,50,955,81,218,25,16,36,122,51,12,23,30,203,2007
Nate Robinson,64,1356,227,523,83,108,139,152,90,50,6,72,645,2007
Sergio Rodríguez,67,862,101,239,24,21,26,91,218,35,2,77,247,2007
Rajon Rondo,78,1831,188,450,6,119,184,292,297,128,8,137,501,2007
Jalen Rose,29,246,38,86,21,11,12,23,16,5,2,9,108,2007
Malik Rose,65,810,74,186,2,42,52,175,65,26,9,65,192,2007
Quinton Ross,81,1700,177,379,2,68,87,190,86,70,32,33,424,2007
