name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Michael Carter-Williams,45,846,112,306,15,58,77,153,113,38,23,66,297,2017
Omri Casspi,36,643,77,164,15,17,29,112,37,23,3,29,186,2017
Willie Cauley-Stein,75,1421,255,481,0,101,151,339,80,53,44,69,611,2017
Tyson Chandler,47,1298,153,228,0,91,124,539,30,33,24,65,397,2017
Wilson Chandler,71,2197,433,939,110,141,194,460,141,51,30,114,1117,2017
Marquese Chriss,82,1743,284,632,72,113,181,348,60,67,70,108,753,2017
Rakeem Christmas,29,219,19,43,0,21,29,56,4,3,6,8,59,2017
Semaj Christon,64,973,77,223,12,17,31,87,130,28,7,43,183,2017
Ian Clark,77,1137,211,433,61,44,58,121,90,39,8,55,527,2017
Jordan Clarkson,82,2397,477,1071,117,134,168,246,213,88,8,164,1205,2017
Norris Cole,13,125,16,52,3,8,10,11,14,8,0,7,43,2017
Darren Collison,68,2063,340,714,73,147,171,152,312,67,9,114,900,2017
Nick Collison,20,128,14,23,0,5,8,31,12,2,2,4,33,2017
Mike Conley,69,2292,464,1009,171,316,368,241,433,92,19,156,1415,2017
Pat Connaughton,39,316,37,72,17,7,9,52,28,6,2,17,98,2017
Quinn Cook,14,188,33,66,11,2,5,7,26,4,0,13,79,2017
DeMarcus Cousins,72,2465,647,1432,131,517,670,794,332,100,93,269,1942,2017
Robert Covington,67,2119,292,732,137,143,174,436,102,127,69,131,864,2017
Allen Crabbe,79,2254,303,647,134,105,124,226,94,54,20,62,845,2017
Jamal Crawford,82,2157,359,870,116,174,203,129,214,61,14,134,1008,2017
Jordan Crawford,19,442,105,218,37,20,26,34,57,11,2,25,267,2017
Jae Crowder,72,2335,333,720,157,176,217,415,155,73,23,80,999,2017
Dante Cunningham,66,1649,174,359,71,16,27,277,37,39,28,28,435,2017
Seth Curry,70,2029,338,703,137,85,100,179,189,79,7,92,898,2017
Stephen Curry,79,2638,675,1443,324,325,362,353,524,142,17,239,1999,2017
Troy Daniels,67,1183,185,495,138,43,54,100,46,20,4,45,551,2017
Anthony Davis,75,2708,770,1526,40,519,647,884,157,94,167,181,2099,2017
Deyonta Davis,36,238,24,47,0,10,18,60,2,3,17,8,58,2017
Ed Davis,46,789,75,142,0,50,81,244,26,15,22,37,200,2017
Dewayne Dedmon,76,1330,161,259,0,65,93,496,44,37,61,61,387,2017
Sam Dekker,77,1419,203,429,60,38,68,284,76,38,21,41,504,2017
Malcolm Delaney,73,1248,145,388,26,75,93,123,193,39,1,95,391,2017
Matthew Dellavedova,76,1986,208,534,79,82,96,147,357,53,0,133,577,2017
Luol Deng,56,1486,164,424,51,46,63,295,74,48,20,43,425,2017
DeMar DeRozan,74,2620,721,1545,33,545,647,386,290,78,13,180,2020,2017
Cheick Diallo,17,199,36,76,0,15,21,73,4,4,7,7,87,2017
Boris Diaw,73,1283,146,327,20,26,35,158,170,18,9,87,338,2017
Gorgui Dieng,82,2653,332,661,16,136,167,647,158,88,95,107,816,2017
Spencer Dinwiddie,59,1334,134,302,38,126,159,164,185,44,23,66,432,2017
Toney Douglas,24,394,43,117,7,24,29,61,56,18,5,21,117,2017
Goran Dragić,73,2459,534,1124,117,298,377,279,423,89,13,212,1483,2017
Andre Drummond,81,2409,483,911,2,137,355,1115,90,124,89,152,1105,2017
Jared Dudley,64,1362,157,346,77,43,65,225,121,42,16,73,434,2017
Mike Dunleavy,53,841,93,220,53,36,45,115,50,15,7,28,275,2017
Kris Dunn,78,1333,118,313,21,36,59,166,188,78,36,89,293,2017
Kevin Durant,62,2070,551,1026,117,336,384,513,300,66,99,138,1555,2017
Jarell Eddie,5,62,6,19,4,8,9,7,0,1,0,1,24,2017
Henry Ellenson,19,146,23,64,10,4,8,41,7,1,1,14,60,2017
Wayne Ellington,62,1500,231,555,149,37,43,132,70,35,4,30,648,2017
Monta Ellis,74,1998,247,557,43,93,128,204,236,78,27,135,630,2017
Joel Embiid,31,786,200,429,36,191,244,243,66,27,76,117,627,2017
James Ennis,64,1501,146,321,51,86,110,259,64,46,19,59,429,2017
Tyler Ennis,53,588,90,208,27,21,25,45,86,25,2,45,228,2017
Tyreke Evans,40,788,150,370,42,69,92,137,124,35,9,61,411,2017
Dante Exum,66,1228,155,363,44,58,73,132,111,21,12,80,412,2017
Kenneth Faried,61,1296,228,416,0,131,189,462,55,43,40,59,587,2017
Jordan Farmar,2,35,4,12,4,0,0,3,9,2,0,3,12,2017
Derrick Favors,50,1186,203,417,3,67,109,305,56,45,40,60,476,2017
Kay Felder,42,386,62,158,7,35,49,41,58,18,7,30,166,2017
Cristiano Felício,66,1040,128,221,0,60,93,311,40,25,17,33,316,2017
Raymond Felton,80,1700,221,514,46,50,64,218,191,66,22,83,538,2017
Yogi Ferrell,46,1197,160,394,68,74,89,111,172,42,9,70,462,2017
Dorian Finney-Smith,81,1642,124,333,56,46,61,222,67,52,25,45,350,2017
Bryn Forbes,36,285,36,99,17,5,6,23,23,1,0,11,94,2017
Evan Fournier,68,2234,408,930,128,223,277,209,202,66,4,141,1167,2017
Randy Foye,69,1284,118,325,67,54,63,155,135,35,9,80,357,2017
Tim Frazier,65,1525,163,404,40,98,129,173,335,56,6,101,464,2017
Channing Frye,74,1398,238,520,137,63,74,290,45,33,37,53,676,2017
Danilo Gallinari,63,2134,335,750,126,349,387,325,135,40,15,82,1145,2017
Langston Galloway,74,1495,207,545,120,51,64,156,93,46,6,46,585,2017
Patricio Garino,5,43,0,7,0,0,0,7,0,0,0,3,0,2017
Marc Gasol,74,2531,532,1160,104,278,332,464,338,67,99,166,1446,2017
Pau Gasol,64,1627,303,604,56,130,184,501,150,24,70,81,792,2017
Rudy Gay,30,1013,201,442,42,118,138,190,83,44,26,74,562,2017
Michael Gbinije,9,32,1,10,0,2,2,3,2,0,0,0,4,2017
Alonzo Gee,13,89,3,14,0,5,9,15,6,5,1,4,11,2017
Paul George,75,2689,622,1348,195,336,374,492,251,119,27,220,1775,2017
Marcus Georges-Hunt,5,48,2,7,1,9,10,9,3,1,0,2,14,2017
Jonathan Gibson,17,231,35,95,15,21,29,22,26,8,0,21,106,2017
Taj Gibson,78,1989,365,709,3,113,158,485,73,41,65,105,846,2017
Manu Ginóbili,69,1291,171,439,89,86,107,157,183,82,16,96,517,2017
Rudy Gobert,81,2744,413,625,0,311,476,1035,97,49,214,147,1137,2017
Archie Goodwin,15,214,36,66,5,33,42,28,24,4,5,14,110,2017
Aaron Gordon,80,2298,393,865,77,156,217,405,150,65,40,89,1019,2017
Eric Gordon,75,2323,412,1016,246,147,175,201,188,48,41,121,1217,2017
Marcin Gortat,82,2556,390,674,0,103,159,849,121,40,61,119,883,2017
Treveon Graham,27,189,19,40,9,10,15,22,6,6,1,3,57,2017
Jerami Grant,80,1531,152,328,43,90,147,205,46,33,79,44,437,2017
Jerian Grant,63,1028,128,301,49,65,73,111,121,47,8,44,370,2017
Danny Green,68,1807,176,449,118,27,32,224,124,70,57,76,497,2017
Draymond Green,76,2471,272,650,81,151,213,599,533,154,106,184,776,2017
Gerald Green,47,538,95,232,39,33,41,84,33,9,7,25,262,2017
JaMychal Green,77,2101,250,500,55,134,167,544,84,47,34,94,689,2017
Jeff Green,69,1534,220,558,53,145,168,214,81,37,13,75,638,2017
Blake Griffin,61,2076,479,971,38,320,421,497,300,57,22,142,1316,2017
Justin Hamilton,64,1177,174,379,55,39,52,262,55,29,43,43,442,2017
A.J. Hammons,22,163,17,42,5,9,20,36,4,1,13,10,48,2017
Tim Hardaway Jr.,79,2154,415,912,149,164,214,224,182,55,15,106,1143,2017
James Harden,81,2947,674,1533,262,746,881,659,907,121,38,464,2356,2017
Maurice Harkless,77,2223,314,624,68,77,124,341,88,85,70,86,773,2017
Justin Harper,3,31,5,12,2,0,0,5,2,0,0,4,12,2017
Montrezl Harrell,58,1064,225,345,1,76,121,219,64,20,42,44,527,2017
Devin Harris,65,1087,136,341,58,107,129,127,136,43,7,57,437,2017
Gary Harris,57,1782,320,637,107,104,134,178,164,71,8,76,851,2017
Joe Harris,52,1138,154,362,85,35,49,147,54,30,8,55,428,2017
Manny Harris,4,25,3,15,0,2,4,9,2,0,0,2,8,2017
Tobias Harris,82,2567,511,1063,109,190,226,416,142,60,39,96,1321,2017
Aaron Harrison,5,17,0,4,0,1,2,3,3,0,0,0,1,2017
Andrew Harrison,72,1474,117,360,43,148,194,136,198,53,21,85,425,2017
Udonis Haslem,16,130,11,23,0,9,15,36,6,6,1,8,31,2017
Spencer Hawes,54,797,134,277,25,44,52,191,81,15,30,49,337,2017
Gordon Hayward,73,2516,545,1156,149,362,429,394,252,73,20,140,1601,2017
Gerald Henderson,72,1667,234,553,61,133,165,185,112,40,15,62,662,2017
John Henson,58,1123,159,309,0,74,107,295,57,29,78,52,392,2017
Juan Hernangómez,62,842,101,224,46,57,76,187,29,30,12,31,305,2017
Willy Hernangómez,72,1324,246,465,4,91,125,502,96,41,36,100,587,2017
Mario Hezonja,65,960,117,330,43,40,50,146,62,30,15,58,317,2017
Roy Hibbert,48,682,80,147,0,61,75,152,21,8,46,32,221,2017
Buddy Hield,82,1888,327,767,148,64,76,269,121,38,9,101,866,2017
Nenê,67,1198,245,397,3,116,197,282,65,56,39,73,609,2017
George Hill,49,1544,289,606,94,157,196,167,204,50,11,85,829,2017
Jordan Hill,7,47,5,13,0,2,2,14,0,1,0,4,12,2017
Solomon Hill,80,2374,183,478,94,103,128,307,141,72,32,82,563,2017
Darrun Hilliard,39,381,47,126,12,21,28,33,33,11,2,28,127,2017
Jrue Holiday,67,2190,405,893,100,119,168,264,488,100,44,194,1029,2017
Justin Holiday,82,1639,233,538,97,66,80,225,102,65,31,66,629,2017
Rondae Hollis-Jefferson,78,1761,235,542,15,190,253,452,154,82,44,116,675,2017
Richaun Holmes,57,1193,230,412,27,72,103,311,58,42,55,55,559,2017
Rodney Hood,59,1593,272,666,114,90,115,202,96,38,11,65,748,2017
Al Horford,68,2193,379,801,86,108,135,465,337,52,86,115,952,2017
Dwight Howard,74,2199,388,613,0,226,424,940,104,64,92,170,1002,2017
Marcelo Huertas,23,237,25,68,4,9,17,24,52,10,2,19,63,2017
Josh Huestis,2,31,6,11,2,0,1,9,3,0,3,0,14,2017
Kris Humphries,56,689,87,214,19,64,82,206,29,15,21,28,257,2017
R.J. Hunter,3,9,0,1,0,0,0,1,0,0,0,0,0,2017
Serge Ibaka,79,2422,471,982,124,107,125,538,75,41,124,105,1173,2017
Andre Iguodala,76,1998,219,415,64,72,102,304,261,76,39,58,574,2017
Ersan İlyasova,82,2142,384,890,142,161,207,481,141,58,23,116,1071,2017
Joe Ingles,82,1972,204,451,123,50,68,261,225,96,8,107,581,2017
Brandon Ingram,79,2279,276,686,55,133,214,316,166,50,36,116,740,2017
Kyrie Irving,72,2525,671,1420,177,297,328,230,418,83,24,180,1816,2017
Jarrett Jack,2,33,2,3,0,2,2,0,5,2,0,3,6,2017
Demetrius Jackson,5,17,3,4,1,3,6,4,3,0,0,0,10,2017
Pierre Jackson,8,84,13,39,3,6,7,9,19,2,0,3,35,2017
Reggie Jackson,52,1424,284,677,66,118,136,114,270,35,5,114,752,2017
LeBron James,74,2794,736,1344,124,358,531,639,646,92,44,303,1954,2017
Al Jefferson,66,931,235,471,0,65,85,278,57,19,16,33,535,2017
Richard Jefferson,79,1614,153,343,62,80,108,203,78,26,10,52,448,2017
John Jenkins,4,13,2,5,1,2,2,1,1,0,0,0,7,2017
Brandon Jennings,81,1802,192,535,79,114,152,196,395,70,4,128,577,2017
Jonas Jerebko,78,1232,114,262,45,26,37,272,71,25,17,39,299,2017
Amir Johnson,80,1608,213,370,27,67,100,366,140,51,62,77,520,2017
Brice Johnson,3,9,2,7,0,0,0,3,1,2,1,1,4,2017
James Johnson,76,2085,368,769,87,152,215,376,276,76,86,171,975,2017
Joe Johnson,78,1843,273,626,106,63,77,243,144,36,18,69,715,2017
Stanley Johnson,77,1371,129,365,45,36,53,189,105,56,24,71,339,2017
Tyler Johnson,73,2178,357,824,93,195,254,293,233,84,44,90,1002,2017
Wesley Johnson,68,810,73,200,29,11,17,181,23,29,30,18,186,2017
Nikola Jokić,73,2038,494,854,45,188,228,718,359,61,55,171,1221,2017
Dahntay Jones,1,12,3,8,0,3,4,2,1,0,0,1,9,2017
Damian Jones,10,85,8,16,0,3,10,23,0,1,4,6,19,2017
Derrick Jones Jr.,32,545,68,121,3,29,41,79,12,14,13,13,168,2017
James Jones,48,381,44,92,31,13,20,37,14,6,10,10,132,2017
Terrence Jones,54,1270,231,492,19,103,170,306,59,40,54,48,584,2017
Tyus Jones,60,774,75,181,26,33,43,67,156,48,5,38,209,2017
DeAndre Jordan,81,2570,412,577,0,205,425,1114,96,51,134,115,1029,2017
Cory Joseph,80,2003,299,661,48,94,122,235,265,66,13,108,740,2017
Frank Kaminsky,75,1954,320,802,116,118,156,336,162,46,34,76,874,2017
Enes Kanter,72,1533,402,737,5,224,285,482,67,32,38,123,1033,2017
Ryan Kelly,16,110,8,28,4,5,6,18,8,4,5,4,25,2017
Michael Kidd-Gilchrist,81,2349,295,618,1,152,194,565,114,81,77,56,743,2017
Sean Kilpatrick,70,1754,305,735,105,204,242,280,157,45,6,135,919,2017
Brandon Knight,54,1140,209,525,45,132,154,118,130,27,5,88,595,2017
Kyle Korver,67,1753,239,515,162,38,42,186,110,34,21,69,678,2017
Kosta Koufos,71,1419,216,392,0,38,62,403,47,36,48,61,470,2017
Mindaugas Kuzminskas,68,1016,158,369,54,55,68,126,69,29,11,51,425,2017
Skal Labissière,33,612,117,218,3,52,74,162,27,16,13,37,289,2017
Jeremy Lamb,62,1143,226,491,41,110,129,264,75,27,23,40,603,2017
Nicolás Laprovíttola,18,174,20,47,10,9,9,10,28,4,1,19,59,2017
Joffrey Lauvergne,70,980,148,336,33,46,73,251,70,25,6,56,375,2017
Zach LaVine,47,1749,326,710,120,117,140,160,139,41,10,85,889,2017
Ty Lawson,69,1732,237,522,34,173,217,179,334,74,6,129,681,2017
Jake Layman,35,249,26,89,13,13,17,24,11,9,3,11,78,2017
Courtney Lee,77,2459,321,704,108,85,98,259,179,81,24,69,835,2017
David Lee,79,1477,248,420,0,80,113,441,124,31,40,82,576,2017
Alex Len,77,1560,230,463,3,150,208,510,44,38,98,102,613,2017
Kawhi Leonard,74,2474,636,1312,147,469,533,430,260,133,55,154,1888,2017
Meyers Leonard,74,1222,146,378,74,35,40,237,71,13,28,35,401,2017
Jon Leuer,75,1944,310,646,49,98,113,402,111,31,26,66,767,2017
Caris LeVert,57,1237,171,380,59,67,93,188,110,49,8,59,468,2017
DeAndre Liggins,62,777,55,142,17,25,40,108,54,47,14,42,152,2017
Damian Lillard,75,2694,661,1488,214,488,545,368,440,68,20,197,2024,2017
Jeremy Lin,36,883,175,400,58,115,141,135,184,42,14,86,523,2017
Shaun Livingston,76,1345,173,316,1,42,60,151,139,38,20,62,389,2017
Shawn Long,18,234,61,109,7,19,35,85,13,9,9,13,148,2017
Kevon Looney,53,447,56,107,2,21,34,124,29,15,17,17,135,2017
Brook Lopez,75,2222,555,1172,134,295,364,403,176,38,124,184,1539,2017
Robin Lopez,81,2271,382,775,0,75,104,520,80,18,117,91,839,2017
Kevin Love,60,1885,370,867,145,257,295,666,116,53,21,122,1142,2017
Kyle Lowry,60,2244,426,918,193,299,365,286,417,88,19,173,1344,2017
John Lucas III,5,11,1,4,0,0,0,0,1,2,0,0,2,2017
Timothé Luwawu-Cabarrot,69,1190,145,361,50,105,123,149,75,32,10,73,445,2017
Trey Lyles,71,1158,159,439,65,57,79,235,69,26,20,64,440,2017
Sheldon Mac,30,287,30,75,7,23,27,34,15,8,2,5,90,2017
Shelvin Mack,55,1205,170,381,37,53,77,125,154,42,3,90,430,2017
Ian Mahinmi,31,555,65,111,0,43,75,150,19,33,24,34,173,2017
Thon Maker,57,562,83,181,28,32,49,114,23,10,26,17,226,2017
Boban Marjanović,35,293,72,132,0,47,58,130,9,6,12,10,191,2017
Jarell Martin,42,558,58,151,9,40,50,162,8,17,9,28,165,2017
Wesley Matthews,73,2495,333,847,174,146,179,259,210,77,15,102,986,2017
Luc Mbah a Moute,80,1787,191,378,43,59,87,170,39,81,35,46,484,2017
James Michael McAdoo,52,457,62,117,2,21,42,91,18,18,29,19,147,2017
Patrick McCaw,71,1074,106,245,41,29,37,100,77,32,15,36,282,2017
CJ McCollum,80,2796,692,1441,185,268,294,289,285,72,42,172,1837,2017
T.J. McConnell,81,2133,236,512,11,73,90,251,534,134,10,159,556,2017
Chris McCullough,16,80,16,32,1,3,5,19,2,2,2,3,36,2017
K.J. McDaniels,49,505,77,169,20,32,38,82,13,19,18,29,206,2017
Doug McDermott,66,1508,222,497,77,71,84,179,58,13,5,38,592,2017
JaVale McGee,77,739,208,319,0,56,111,244,17,19,67,40,472,2017
Rodney McGruder,78,1966,190,460,73,44,71,256,124,46,18,56,497,2017
Ben McLemore,61,1176,180,419,65,70,93,129,51,29,6,62,495,2017
Jordan McRae,37,384,58,150,18,27,34,41,19,8,6,14,161,2017
Josh McRoberts,22,381,44,118,13,6,9,74,50,10,4,23,107,2017
Jodie Meeks,36,738,103,256,56,65,74,77,45,34,4,36,327,2017
Salah Mejri,73,905,88,137,1,36,61,308,14,32,61,40,213,2017
Jordan Mickey,25,141,15,34,0,8,14,34,7,3,6,9,38,2017
Khris Middleton,29,889,150,333,45,81,92,123,99,41,7,65,426,2017
C.J. Miles,76,1776,281,647,169,84,93,229,48,46,25,40,815,2017
Mike Miller,20,151,9,23,8,2,2,38,22,2,0,13,28,2017
Patty Mills,80,1754,273,621,147,66,80,141,280,65,3,101,759,2017
Elijah Millsap,2,23,1,7,0,1,2,6,1,0,0,2,3,2017
Paul Millsap,69,2343,430,972,75,311,405,533,252,90,62,158,1246,2017
Nikola Mirotić,70,1679,258,625,129,99,128,384,75,53,55,80,744,2017
Greg Monroe,81,1823,387,726,0,177,239,532,187,92,38,140,951,2017
E'Twaun Moore,73,1820,283,619,77,57,74,152,164,50,32,62,700,2017
Marcus Morris,79,2565,421,1007,118,145,185,366,160,52,25,87,1105,2017
Markieff Morris,76,2374,406,889,71,180,215,493,126,82,42,129,1063,2017
Anthony Morrow,49,714,98,252,41,34,37,31,25,24,2,6,271,2017
Donatas Motiejūnas,34,479,57,138,11,25,49,101,32,18,11,31,150,2017
Timofey Mozgov,54,1104,169,328,0,63,78,264,43,16,31,72,401,2017
Emmanuel Mudiay,55,1406,208,551,56,131,167,178,217,41,13,123,603,2017
Shabazz Muhammad,78,1516,288,598,49,147,190,220,35,22,6,56,772,2017
Dejounte Murray,38,322,50,116,9,21,30,42,48,8,6,38,130,2017
Jamal Murray,82,1764,295,730,115,106,120,214,170,51,24,113,811,2017
Mike Muscala,70,1237,170,337,46,49,64,240,95,30,41,55,435,2017
Larry Nance Jr.,63,1442,190,361,10,59,80,369,96,82,39,56,449,2017
Shabazz Napier,53,512,73,183,34,38,49,61,67,32,2,41,218,2017
Maurice Ndour,32,331,39,86,1,19,26,64,8,15,8,12,98,2017
Gary Neal,2,18,0,7,0,4,4,1,1,0,0,0,4,2017
Jameer Nelson,75,2045,268,604,106,45,63,192,385,54,8,128,687,2017
Raul Neto,40,346,41,91,10,8,9,30,34,21,5,15,100,2017
Georges Niang,23,93,9,36,1,2,2,17,5,3,0,5,21,2017
Andrew Nicholson,38,342,43,111,5,9,14,61,10,16,6,17,100,2017
Joakim Noah,46,1015,99,202,0,34,78,403,103,30,37,58,232,2017
Nerlens Noel,51,1047,184,309,0,77,111,294,50,65,50,51,445,2017
Lucas Nogueira,57,1088,103,156,3,44,67,244,42,52,89,46,253,2017
Steve Novak,8,22,2,7,1,0,0,3,0,0,0,0,5,2017
Dirk Nowitzki,54,1424,296,678,79,98,112,353,82,30,38,51,769,2017
Jusuf Nurkić,65,1391,271,534,0,120,210,467,123,50,74,143,662,2017
David Nwaba,20,397,47,81,1,25,39,63,14,13,7,11,120,2017
Johnny O'Bryant,11,80,15,30,3,5,6,19,6,0,1,6,38,2017
Kyle O'Quinn,79,1229,215,413,2,64,83,439,117,36,104,76,496,2017
Daniel Ochefu,19,75,12,27,0,0,2,22,3,2,0,3,24,2017
Jahlil Okafor,50,1134,242,471,0,106,158,240,58,20,49,91,590,2017
Victor Oladipo,67,2222,412,932,127,116,154,291,176,78,21,119,1067,2017
Kelly Olynyk,75,1538,260,508,68,90,123,361,148,43,29,96,678,2017
Arinze Onuaku,8,28,2,4,0,0,0,6,2,0,1,2,4,2017
Chinanu Onuaku,5,52,5,7,0,4,4,10,3,3,1,4,14,2017
Kelly Oubre Jr.,79,1605,186,442,54,75,99,261,47,58,17,50,501,2017
Zaza Pachulia,70,1268,164,307,0,98,126,410,132,59,33,87,426,2017
Georgios Papagiannis,22,355,56,102,0,12,14,86,20,3,17,24,124,2017
Jabari Parker,51,1728,399,814,65,162,218,314,142,50,22,93,1025,2017
Tony Parker,63,1587,265,569,23,85,117,113,285,34,2,89,638,2017
Chandler Parsons,34,675,75,222,25,35,43,84,55,20,5,24,210,2017
Lamar Patterson,5,40,3,15,1,2,3,7,6,1,0,4,9,2017
Patrick Patterson,65,1599,154,384,94,43,60,293,76,40,23,38,445,2017
Chris Paul,61,1921,374,785,124,232,260,304,563,119,8,147,1104,2017
Adreian Payne,18,135,23,54,3,14,19,33,7,8,7,8,63,2017
Cameron Payne,31,462,64,193,27,5,8,48,55,14,4,29,160,2017
Elfrid Payton,82,2412,430,912,40,146,211,387,529,88,40,178,1046,2017
Gary Payton II,6,99,8,22,1,3,5,12,13,3,4,10,20,2017
Paul Pierce,25,277,28,70,15,10,13,48,10,4,5,16,81,2017
Marshall Plumlee,21,170,16,30,0,8,19,51,10,4,4,12,40,2017
Mason Plumlee,81,2148,334,623,0,174,300,605,284,69,92,134,842,2017
Miles Plumlee,45,484,44,92,0,25,39,95,21,18,13,30,113,2017
Jakob Poeltl,54,626,67,115,0,31,57,165,12,17,20,29,165,2017
Otto Porter,80,2605,414,803,148,99,119,514,121,116,42,44,1075,2017
