name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Marcus Camby,24,250,17,53,0,8,19,80,14,7,14,15,42,2013
DeMarre Carroll,66,1111,149,324,20,75,98,188,61,58,24,34,393,2013
Vince Carter,81,2093,372,855,162,182,223,334,194,74,44,106,1088,2013
Omri Casspi,43,503,63,160,25,22,41,114,28,25,12,22,173,2013
Mario Chalmers,77,2068,227,529,123,89,112,171,273,118,12,119,666,2013
Tyson Chandler,66,2164,255,400,0,179,258,703,62,42,75,87,689,2013
Wilson Chandler,43,1079,210,455,52,88,111,218,58,45,12,60,560,2013
Josh Childress,14,100,6,21,1,1,2,15,5,2,2,0,14,2013
Earl Clark,59,1363,170,386,35,53,76,325,65,36,44,62,428,2013
Victor Claver,49,812,74,189,25,14,30,119,43,26,12,43,187,2013
Norris Cole,80,1590,179,425,35,52,80,130,164,57,7,104,445,2013
Jason Collins,38,384,9,29,0,23,32,60,8,12,10,18,41,2013
Darren Collison,81,2372,341,724,48,242,275,219,415,100,8,173,972,2013
Nick Collison,81,1583,176,296,0,60,78,333,121,51,30,69,412,2013
Mike Conley,80,2757,414,940,106,234,282,225,487,174,24,189,1168,2013
Will Conroy,4,20,0,9,0,1,2,1,0,0,0,0,1,2013
Daequan Cook,49,441,51,167,26,9,12,61,19,8,7,15,137,2013
Chris Copeland,56,862,182,380,59,63,83,119,27,16,12,50,486,2013
DeMarcus Cousins,75,2289,482,1036,4,312,423,746,199,108,55,225,1280,2013
Jamal Crawford,76,2230,445,1016,149,216,248,128,193,79,13,146,1255,2013
Jordan Crawford,70,1709,301,725,83,129,159,209,225,39,7,141,814,2013
Jae Crowder,78,1353,141,367,63,47,73,187,94,63,17,49,392,2013
Dante Cunningham,80,2010,314,671,0,67,103,408,67,84,38,56,695,2013
Jared Cunningham,8,26,6,14,2,2,2,3,1,1,0,2,16,2013
Eddy Curry,2,25,4,8,0,1,4,4,0,0,0,3,9,2013
Stephen Curry,78,2983,626,1388,272,262,291,314,539,126,12,240,1786,2013
Samuel Dalembert,47,765,137,253,1,38,55,276,21,17,53,51,313,2013
Marquis Daniels,59,1085,132,351,20,40,54,150,65,51,10,45,324,2013
Anthony Davis,64,1846,349,676,0,169,225,522,63,75,112,89,867,2013
Ed Davis,81,1631,260,482,0,103,167,460,63,38,85,63,623,2013
Glen Davis,34,1064,214,478,0,84,117,246,70,32,21,64,512,2013
Austin Daye,55,676,90,208,41,26,34,123,42,14,22,29,247,2013
Nando De Colo,72,920,105,241,31,35,44,138,138,41,6,81,276,2013
Carlos Delfino,67,1689,251,620,158,48,56,220,135,68,9,72,708,2013
Luol Deng,75,2903,466,1093,75,230,282,476,222,81,32,144,1237,2013
Justin Dentmon,2,4,0,2,0,0,0,0,0,0,0,0,0,2013
DeMar DeRozan,82,3013,548,1231,34,355,427,320,204,76,24,151,1485,2013
Boris Diaw,75,1709,179,332,30,47,65,254,180,52,27,84,435,2013
DeSagana Diop,22,226,8,27,0,0,1,51,13,5,16,8,16,2013
Keyon Dooling,7,82,10,21,5,6,7,1,8,1,0,5,31,2013
Toney Douglas,71,1289,188,466,82,76,84,138,151,71,3,81,534,2013
Chris Douglas-Roberts,6,63,5,14,0,7,10,5,4,2,0,1,17,2013
Goran Dragić,77,2581,401,906,88,244,326,238,569,124,26,212,1134,2013
Andre Drummond,60,1243,208,342,1,59,159,457,30,59,95,57,476,2013
Jared Dudley,79,2170,313,669,106,129,162,245,203,75,8,101,861,2013
Chris Duhon,46,820,47,123,33,6,13,68,133,20,1,40,133,2013
Tim Duncan*,69,2078,490,976,2,245,300,686,184,50,183,147,1227,2013
Mike Dunleavy,75,1943,276,624,128,105,128,291,145,39,35,90,785,2013
Kevin Durant,81,3119,731,1433,139,679,750,640,374,116,105,280,2280,2013
Devin Ebanks,19,197,24,73,6,11,14,41,10,3,1,11,65,2013
Wayne Ellington,78,1661,226,529,94,68,75,166,104,45,3,57,614,2013
Monta Ellis,82,3076,597,1436,94,289,374,316,496,169,36,254,1577,2013
Kim English,41,407,42,112,14,21,29,37,26,16,3,19,119,2013
Jeremy Evans,37,215,27,44,0,21,33,58,11,8,13,8,75,2013
Reggie Evans,80,1967,125,261,0,113,222,888,43,74,13,111,363,2013
Tyreke Evans,65,2016,366,765,45,210,271,287,229,90,27,128,987,2013
Festus Ezeli,78,1120,74,169,0,43,81,313,22,23,74,63,191,2013
Kenneth Faried,80,2248,380,689,0,163,266,734,77,81,83,113,923,2013
Derrick Favors,77,1787,274,568,0,179,260,546,75,67,130,129,727,2013
Raymond Felton,68,2313,377,882,93,101,128,194,372,94,14,155,948,2013
Landry Fields,51,1037,102,223,2,34,53,208,60,32,8,42,240,2013
Derek Fisher,33,575,55,161,30,35,38,37,47,19,3,30,175,2013
Evan Fournier,38,428,75,152,22,30,39,35,44,19,1,32,202,2013
Randy Foye,82,2249,293,738,178,118,144,127,167,66,27,92,882,2013
Jimmer Fredette,69,967,172,409,65,85,99,71,92,31,3,68,494,2013
Joel Freeland,51,477,58,142,0,18,27,119,13,13,11,19,134,2013
Danilo Gallinari,71,2309,364,871,135,286,348,367,176,64,36,111,1149,2013
Francisco García,58,1029,118,300,67,18,21,91,63,46,38,32,321,2013
Kevin Garnett*,68,2022,422,850,2,158,201,530,159,78,62,110,1004,2013
Diante Garrett,19,149,16,49,3,5,10,15,31,10,0,16,40,2013
Marc Gasol,80,2796,429,869,1,268,316,622,318,80,139,157,1127,2013
Pau Gasol,49,1655,270,579,8,125,178,421,200,24,61,104,673,2013
Rudy Gay,75,2687,521,1253,84,240,295,461,202,113,53,198,1366,2013
Alonzo Gee,82,2541,305,744,69,163,205,320,133,107,29,132,842,2013
Mickaël Gelabale,36,644,72,139,16,21,24,99,26,16,4,16,181,2013
Paul George,79,2972,493,1176,170,221,274,603,327,143,51,233,1377,2013
Daniel Gibson,46,919,84,247,56,26,37,60,82,30,4,31,250,2013
Taj Gibson,65,1459,214,441,0,89,131,345,61,27,90,76,517,2013
Manu Ginóbili,60,1393,229,539,83,164,206,201,274,80,13,132,705,2013
Drew Gooden,16,151,20,61,1,11,16,31,6,5,6,9,52,2013
Ben Gordon,75,1560,310,760,113,107,127,130,141,35,16,136,840,2013
Eric Gordon,42,1264,235,584,56,187,222,77,137,45,8,117,713,2013
Marcin Gortat,61,1876,295,566,0,90,138,516,75,40,98,99,680,2013
Andrew Goudelock,1,6,0,2,0,0,0,1,0,0,0,0,0,2013
Danny Granger,5,74,10,35,2,5,8,9,3,2,1,4,27,2013
Aaron Gray,42,513,48,90,0,23,44,133,33,7,5,36,119,2013
Danny Green,80,2201,297,663,177,67,79,244,141,92,54,94,838,2013
Draymond Green,79,1061,84,257,14,45,55,260,53,42,25,51,227,2013
Gerald Green,60,1080,155,424,59,52,65,141,50,19,23,53,421,2013
Jeff Green,81,2252,376,806,70,214,265,318,128,56,68,132,1036,2013
Willie Green,72,1188,178,386,71,23,32,97,55,29,12,31,450,2013
Blake Griffin,80,2598,577,1072,5,281,426,662,299,97,50,185,1440,2013
Hamed Haddadi,30,322,35,82,0,14,27,111,12,6,27,31,84,2013
Jordan Hamilton,40,397,84,201,27,13,26,95,23,15,8,19,208,2013
Richard Hamilton,50,1088,204,475,16,66,77,83,119,24,5,84,490,2013
Ben Hansbrough,28,200,15,45,6,21,27,18,21,7,2,18,57,2013
Tyler Hansbrough,81,1366,176,407,0,216,300,373,36,29,18,78,568,2013
James Harden,78,2985,585,1337,179,674,792,379,455,142,38,295,2023,2013
Maurice Harkless,76,1974,260,564,32,73,128,335,50,88,62,69,625,2013
Josh Harrellson,6,31,4,9,1,1,2,7,0,1,1,3,10,2013
Al Harrington,10,119,20,57,8,3,4,27,10,4,1,7,51,2013
Devin Harris,58,1421,194,443,77,112,154,116,197,64,13,88,577,2013
Terrel Harris,20,137,4,27,0,7,10,26,9,2,3,17,15,2013
Tobias Harris,55,1299,233,512,34,103,137,287,69,32,44,66,603,2013
Udonis Haslem,75,1414,129,251,0,32,45,404,38,30,15,45,290,2013
Spencer Hawes,82,2233,376,811,31,122,157,590,183,24,113,131,905,2013
Chuck Hayes,74,1209,84,190,0,30,48,299,112,31,18,44,198,2013
Gordon Hayward,72,2104,336,773,102,243,294,225,213,58,38,120,1017,2013
Lazar Hayward,4,31,2,10,0,6,6,4,3,2,0,0,10,2013
Brendan Haywood,61,1162,93,216,0,30,66,290,29,16,49,50,216,2013
Gerald Henderson,68,2133,382,855,33,258,313,250,177,68,34,108,1055,2013
Xavier Henry,50,625,66,161,4,58,92,90,13,16,5,31,194,2013
John Henson,63,827,162,336,0,56,105,297,31,19,42,47,380,2013
Roy Hibbert,79,2269,385,859,1,166,224,656,113,39,206,162,937,2013
J.J. Hickson,80,2323,418,744,0,182,268,828,88,48,51,145,1018,2013
Cory Higgins,6,32,6,19,1,1,2,3,5,3,0,0,14,2013
Nenê,61,1659,285,594,0,196,269,407,177,55,37,139,766,2013
George Hill,76,2620,386,871,130,174,213,284,355,81,26,116,1076,2013
Grant Hill*,29,437,38,98,3,14,24,49,26,11,7,25,93,2013
Jordan Hill,29,458,77,155,0,40,61,166,13,8,19,26,194,2013
Kirk Hinrich,60,1764,159,422,71,70,98,158,314,63,25,99,459,2013
Jrue Holiday,78,2926,555,1288,91,182,242,329,625,123,32,292,1383,2013
Justin Holiday,9,142,16,48,4,6,8,14,15,3,6,9,42,2013
Ryan Hollins,60,663,70,114,0,66,88,139,11,6,34,44,206,2013
Tyler Honeycutt,9,32,3,11,0,2,2,10,2,0,1,5,8,2013
Al Horford,74,2756,576,1060,3,134,208,757,240,78,78,147,1289,2013
Dwight Howard,76,2722,470,813,1,355,721,945,108,84,186,225,1296,2013
Josh Howard,11,207,31,77,5,7,12,36,4,10,3,10,74,2013
Juwan Howard,7,51,10,19,0,1,1,8,6,0,0,4,21,2013
Kris Humphries,65,1191,139,310,0,97,123,365,32,16,33,57,375,2013
Serge Ibaka,80,2486,446,778,20,143,191,617,43,28,242,125,1055,2013
Andre Iguodala,80,2779,396,879,91,155,270,423,433,139,52,206,1038,2013
Ersan İlyasova,73,2012,371,803,95,125,157,520,117,68,36,75,962,2013
Kyrie Irving,59,2048,484,1070,109,248,290,216,350,89,21,191,1325,2013
Royal Ivey,53,698,62,144,37,9,16,57,32,23,3,20,170,2013
Jarrett Jack,79,2349,387,857,82,167,198,243,439,60,11,157,1023,2013
Reggie Jackson,70,993,149,325,24,52,62,166,122,29,13,53,374,2013
Stephen Jackson,55,1075,123,330,46,49,70,155,80,37,14,77,341,2013
Bernard James,46,457,53,103,0,25,41,131,6,12,38,18,131,2013
LeBron James,76,2877,765,1354,103,403,535,610,551,129,67,226,2036,2013
Mike James,45,862,101,271,48,23,29,72,139,26,3,55,273,2013
Antawn Jamison,76,1636,267,575,84,94,136,362,50,30,22,53,712,2013
Al Jefferson,78,2578,611,1236,2,167,217,720,164,80,89,105,1391,2013
Richard Jefferson,56,568,62,136,14,38,53,84,31,14,7,23,176,2013
Jared Jeffries,38,350,16,54,0,12,23,60,14,6,6,17,44,2013
Charles Jenkins,59,441,49,121,1,12,22,32,44,15,2,21,111,2013
John Jenkins,61,902,131,294,53,59,70,94,56,12,10,40,374,2013
Brandon Jennings,80,2897,497,1247,173,230,281,246,521,125,10,203,1397,2013
Jonas Jerebko,49,892,142,316,25,68,88,185,43,38,8,42,377,2013
Amir Johnson,81,2325,336,606,5,136,187,611,122,81,110,117,813,2013
Chris Johnson,30,284,48,75,0,21,34,60,8,7,28,13,117,2013
Chris Johnson,8,102,11,25,6,1,2,11,2,4,0,3,29,2013
Ivan Johnson,69,1035,185,356,1,81,131,266,46,56,14,71,452,2013
James Johnson,54,878,117,283,2,40,67,145,58,41,50,68,276,2013
Joe Johnson,72,2642,445,1052,148,132,161,218,253,49,14,123,1170,2013
Orlando Johnson,51,619,72,180,36,23,32,110,47,11,9,29,203,2013
Wesley Johnson,50,953,161,396,50,27,35,123,34,22,18,48,399,2013
Darius Johnson-Odom,4,6,0,4,0,0,0,4,1,0,0,0,0,2013
Dahntay Jones,78,1016,82,222,11,87,113,101,48,22,6,38,262,2013
DeQuan Jones,63,803,95,218,9,34,51,105,16,19,22,30,233,2013
Dominique Jones,29,338,40,109,1,35,53,45,83,14,2,38,116,2013
James Jones,38,221,21,61,16,2,4,22,13,2,6,3,60,2013
Kevin Jones,32,334,43,107,0,9,15,78,10,9,5,8,95,2013
Perry Jones,38,280,39,99,0,10,15,62,10,5,6,15,88,2013
Solomon Jones,2,26,0,1,0,0,0,3,0,0,1,3,0,2013
Terrence Jones,19,276,43,94,5,13,17,65,15,12,19,13,104,2013
DeAndre Jordan,82,2010,314,488,0,96,249,594,28,48,112,100,724,2013
Cory Joseph,28,388,51,110,6,18,21,52,53,15,4,21,126,2013
Kris Joseph,10,54,2,14,0,5,8,7,1,3,0,2,9,2013
Chris Kaman,66,1363,313,617,0,67,85,372,51,29,52,103,693,2013
Enes Kanter,70,1078,206,379,1,93,117,304,31,28,32,101,506,2013
Jason Kidd*,76,2043,152,409,114,40,48,323,249,125,25,76,458,2013
Michael Kidd-Gilchrist,78,2025,281,613,2,140,187,455,117,54,70,101,704,2013
Andrei Kirilenko,64,2034,284,560,35,188,250,362,177,96,62,119,791,2013
Linas Kleiza,20,376,48,144,20,32,38,52,16,4,2,14,148,2013
Brandon Knight,75,2365,357,878,120,165,225,247,303,58,8,205,999,2013
Kyle Korver,74,2259,277,601,189,67,78,293,146,70,37,70,810,2013
Kosta Koufos,81,1817,295,508,0,58,104,562,32,44,103,53,648,2013
Viacheslav Kravtsov,25,224,33,46,0,11,37,45,9,5,9,14,77,2013
Doron Lamb,47,577,60,163,14,20,34,46,32,13,0,26,154,2013
Jeremy Lamb,23,147,24,68,9,14,14,18,5,2,2,6,71,2013
Carl Landry,81,1876,325,602,1,223,273,483,65,35,31,115,874,2013
Ty Lawson,73,2513,448,971,85,235,311,198,501,107,8,182,1216,2013
Courtney Lee,78,1941,246,530,58,62,72,190,143,89,21,84,612,2013
David Lee,79,2907,602,1160,0,255,320,886,279,67,22,207,1459,2013
Malcolm Lee,16,289,29,76,8,12,20,39,20,12,6,10,78,2013
Kawhi Leonard,58,1810,260,526,65,104,126,346,93,97,32,62,689,2013
Meyers Leonard,69,1206,151,277,3,72,89,255,33,11,38,49,377,2013
Jon Leuer,28,187,25,52,0,6,13,37,8,6,0,8,56,2013
Rashard Lewis,55,792,103,249,51,28,45,121,30,21,14,33,285,2013
DeAndre Liggins,39,290,21,47,7,9,18,53,15,18,3,14,58,2013
Damian Lillard,82,3167,553,1288,185,271,321,257,531,74,19,243,1562,2013
Jeremy Lin,82,2640,396,897,87,216,275,247,497,134,29,236,1095,2013
Shaun Livingston,66,1455,166,346,0,85,98,158,215,48,31,76,417,2013
Brook Lopez,74,2253,570,1094,0,297,392,512,70,33,154,131,1437,2013
Robin Lopez,82,2136,384,719,0,161,207,462,64,32,128,110,929,2013
Kevin Love,18,618,105,298,20,100,142,252,42,13,9,39,330,2013
Kyle Lowry,68,2020,250,623,101,190,239,321,435,94,24,157,791,2013
John Lucas III,63,827,129,334,57,18,25,65,105,23,1,26,333,2013
Scott Machado,6,21,3,6,0,2,2,1,6,2,0,8,8,2013
Shelvin Mack,31,416,58,126,18,9,16,40,68,15,0,34,143,2013
Corey Maggette,18,257,27,76,5,36,48,25,19,6,2,17,95,2013
Ian Mahinmi,80,1322,149,329,0,104,171,311,27,39,66,92,402,2013
Shawn Marion,67,2010,355,690,23,79,101,525,163,75,47,103,812,2013
Kendall Marshall,48,702,56,151,23,8,14,42,143,22,4,57,143,2013
Cartier Martin,41,694,96,252,58,20,28,100,20,19,6,32,270,2013
Kenyon Martin,18,431,56,93,0,17,40,95,8,16,17,16,129,2013
Kevin Martin,77,2136,350,778,158,219,246,178,106,72,8,101,1077,2013
Roger Mason,69,1219,132,305,66,39,43,132,74,26,11,51,369,2013
Wesley Matthews,69,2403,352,808,169,149,187,191,174,90,18,109,1022,2013
Jason Maxiell,72,1789,204,457,0,90,145,409,54,32,95,81,498,2013
Eric Maynor,64,963,106,281,34,45,62,46,182,22,1,79,291,2013
O.J. Mayo,82,2913,461,1026,142,191,233,291,361,93,23,210,1255,2013
Luc Mbah a Moute,58,1326,151,377,13,72,126,256,55,42,14,70,387,2013
JaVale McGee,79,1433,303,527,1,110,186,381,24,30,157,90,717,2013
Dominic McGuire,26,387,24,56,0,3,10,78,20,13,11,12,51,2013
Josh McRoberts,67,1487,156,343,24,65,85,325,141,32,27,66,401,2013
Jodie Meeks,78,1663,205,530,122,86,96,171,69,58,5,52,618,2013
Fab Melo,6,36,3,6,0,1,4,3,0,2,2,1,7,2013
Khris Middleton,27,475,62,141,14,27,32,50,28,15,4,11,165,2013
C.J. Miles,65,1364,255,614,126,93,107,174,63,49,17,69,729,2013
Darko Miličić,1,5,0,1,0,0,0,1,0,0,0,2,0,2013
Andre Miller,82,2151,303,632,17,163,194,238,484,73,11,172,786,2013
Darius Miller,52,694,44,108,22,8,8,78,44,17,12,23,118,2013
Mike Miller,59,900,100,231,73,8,11,157,99,21,4,35,281,2013
Quincy Miller,7,26,4,12,0,1,2,2,3,1,0,1,9,2013
Patty Mills,58,656,113,241,52,16,19,50,62,26,4,39,294,2013
Paul Millsap,78,2375,429,875,13,264,356,554,201,102,80,138,1135,2013
Nazr Mohammed,63,693,66,180,0,34,47,195,26,21,32,24,166,2013
Greg Monroe,81,2687,514,1058,0,270,392,777,281,105,55,234,1298,2013
E'Twaun Moore,75,1682,237,598,67,47,59,167,206,51,23,105,588,2013
Darius Morris,48,683,73,188,24,24,37,57,76,21,2,45,194,2013
Marcus Morris,77,1524,222,526,86,66,117,277,62,45,20,77,596,2013
Markieff Morris,82,1837,266,653,45,93,127,396,108,77,64,104,670,2013
Anthony Morrow,41,383,64,145,16,20,22,30,13,13,1,8,164,2013
Donatas Motiejūnas,44,538,97,213,24,32,51,93,31,7,10,37,250,2013
Arnett Moultrie,47,542,78,134,0,18,28,145,10,17,10,19,174,2013
Timofey Mozgov,41,366,44,87,0,20,26,107,9,6,18,25,108,2013
Byron Mullens,53,1428,217,563,66,64,99,337,81,34,32,74,564,2013
Kevin Murphy,17,52,7,28,1,0,0,4,2,1,0,3,15,2013
Troy Murphy,14,256,22,61,11,10,11,49,7,10,6,7,65,2013
Steve Nash*,50,1627,236,475,57,107,116,142,333,30,5,126,636,2013
Gary Neal,68,1484,246,597,89,64,74,143,129,30,2,69,645,2013
Jameer Nelson,56,1977,306,780,121,89,102,209,413,71,6,154,822,2013
Andrew Nicholson,75,1249,256,486,0,75,94,258,44,24,32,79,587,2013
Joakim Noah,66,2426,303,630,0,178,237,733,262,78,141,176,784,2013
Steve Novak,81,1641,178,430,149,30,33,152,35,28,8,12,535,2013
Dirk Nowitzki,53,1661,343,728,65,166,193,363,132,38,37,70,917,2013
Jermaine O'Neal,55,1029,179,371,0,96,115,293,42,19,78,73,454,2013
Kyle O'Quinn,57,638,101,197,0,30,45,209,52,11,26,37,232,2013
Lamar Odom,82,1616,146,366,18,20,42,480,142,69,58,86,330,2013
Tim Ohlbrecht,3,12,1,3,0,1,1,1,1,1,0,4,3,2013
Emeka Okafor,79,2052,328,687,0,109,191,692,93,45,77,107,765,2013
Daniel Orton,13,104,12,26,0,9,17,26,4,4,3,4,33,2013
Travis Outlaw,38,444,74,177,14,38,52,61,21,11,8,19,200,2013
Zaza Pachulia,52,1134,114,241,0,78,103,336,79,35,12,70,306,2013
Jannero Pargo,32,507,78,212,39,12,13,35,67,18,3,41,207,2013
Jeremy Pargo,39,655,99,250,25,42,62,49,92,13,2,50,265,2013
Tony Parker,66,2174,519,995,24,279,330,198,499,54,6,170,1341,2013
Chandler Parsons,76,2758,456,939,152,113,155,404,269,75,32,147,1177,2013
Patrick Patterson,71,1775,319,623,51,48,63,337,81,31,40,61,737,2013
Chris Paul,70,2335,412,856,76,286,323,262,678,169,10,159,1186,2013
Sasha Pavlović,39,528,42,119,18,1,6,56,32,24,5,14,103,2013
Nikola Peković,62,1959,385,741,0,241,324,545,53,43,50,101,1011,2013
Kendrick Perkins,78,1954,143,313,0,44,72,466,111,43,83,109,330,2013
Johan Petro,31,352,48,110,1,11,12,112,16,10,9,24,108,2013
Paul Pierce,77,2575,476,1092,145,333,423,487,370,84,30,214,1430,2013
Mickaël Piétrus,19,386,34,98,20,12,18,36,9,12,6,16,100,2013
Dexter Pittman,11,32,4,11,0,0,3,12,0,0,0,3,8,2013
Miles Plumlee,14,55,5,21,0,3,4,22,2,0,3,3,13,2013
Quincy Pondexter,59,1243,128,299,60,59,75,132,61,35,6,42,375,2013
A.J. Price,57,1278,161,413,70,49,62,114,205,33,3,64,441,2013
Ronnie Price,39,510,39,120,10,17,24,44,73,26,3,34,105,2013
Pablo Prigioni,78,1263,100,220,53,22,25,143,236,69,2,86,275,2013
Tayshaun Prince,82,2631,359,820,38,96,130,364,196,48,25,89,852,2013
Joel Przybilla,12,68,1,4,0,0,2,21,4,1,2,4,2,2013
Chris Quinn,7,78,4,16,0,2,2,2,9,3,0,6,10,2013
Vladimir Radmanović,25,144,13,43,5,2,3,28,8,8,4,7,33,2013
Anthony Randolph,39,329,56,114,0,31,45,95,12,19,21,37,143,2013
Shavlik Randolph,16,198,28,48,0,11,27,70,4,8,7,10,67,2013
Zach Randolph,76,2607,471,1024,2,225,300,854,108,61,31,150,1169,2013
J.J. Redick,78,2379,382,880,165,171,190,171,296,38,9,138,1100,2013
Jason Richardson,33,936,135,336,57,20,33,127,51,40,15,26,347,2013
Quentin Richardson,1,29,1,11,1,2,2,10,1,0,0,2,5,2013
Luke Ridnour,82,2474,367,811,66,139,164,206,311,82,15,130,939,2013
Austin Rivers,61,1418,145,390,28,59,108,109,127,26,9,74,377,2013
Brian Roberts,78,1324,213,511,59,70,77,97,219,37,3,71,555,2013
Nate Robinson,82,2086,399,921,141,135,169,184,358,85,10,144,1074,2013
Thomas Robinson,70,1056,138,321,0,57,109,315,46,41,26,88,333,2013
Rajon Rondo,38,1423,225,465,12,60,93,212,420,70,9,148,522,2013
Terrence Ross,73,1239,186,457,65,30,42,144,53,43,14,48,467,2013
Brandon Roy,5,122,11,35,0,7,10,14,23,3,0,7,29,2013
Ricky Rubio,57,1691,185,514,27,211,264,229,418,137,5,172,608,2013
